0 ['615', '485', '31', '532', '337', '661', '824', '818', '212', '909', '75', '555', '143', '932', '344', '403', '336', '192', '198', '781', '646', '655', '540', '543', '112', '55', '348', '562', '262', '142', '744', '409', '181', '797', '631', '141', '898', '189', '69', '565', '691', '785', '594', '873', '732', '549', '636', '54', '906', '584', '605', '82', '690', '723', '821', '771', '156', '701', '683', '511', '133', '218', '778', '519', '731', '397', '795', '494', '521', '791', '711', '768', '478', '557', '5', '765', '45', '912', '396', '592', '154', '607', '717', '618', '734', '609', '841', '742', '875', '34', '323', '922', '864', '596', '53', '556', '585', '374', '582', '327', '907', '405', '207', '138', '522', '213', '893', '750', '918', '799', '827', '139', '241', '81', '938', '926', '88', '928', '908', '131', '176', '613', '383', '542', '746', '755', '229', '529', '829', '708', '851', '784', '94', '470', '858', '854', '460', '476', '698', '369']
153 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '614', '290', '824', '785', '809', '913', '36', '344', '127', '560', '325', '199', '666', '910', '433', '77', '522', '222', '298', '399', '845', '889', '312', '756', '175', '185', '542', '616', '630', '568', '228', '24', '797', '793', '423', '92', '407', '330', '289', '193', '555', '39', '274', '847', '159', '753', '789', '718', '540', '294', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887']
154 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '614', '290', '824', '785', '809', '913', '36', '344', '127', '560', '325', '199', '666', '910', '433', '77', '522', '222', '298', '399', '845', '889', '312', '756', '175', '185', '542', '616', '630', '568', '228', '24', '797', '793', '423', '92', '407', '330', '289', '193', '555', '39', '274', '847', '159', '753', '789', '718', '540', '294', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887']
155 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '614', '290', '824', '785', '809', '913', '36', '344', '127', '560', '325', '199', '666', '910', '433', '77', '522', '222', '298', '399', '845', '889', '312', '756', '175', '185', '542', '616', '630', '568', '228', '24', '797', '793', '423', '92', '407', '330', '289', '193', '555', '39', '274', '847', '159', '753', '789', '718', '540', '294', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887']
156 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '614', '290', '824', '785', '809', '913', '36', '344', '127', '560', '325', '199', '666', '910', '433', '77', '522', '222', '298', '399', '845', '889', '312', '756', '175', '185', '542', '616', '630', '568', '228', '24', '797', '793', '423', '92', '407', '330', '289', '193', '555', '39', '274', '847', '159', '753', '789', '718', '540', '294', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887']
157 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '614', '290', '824', '785', '809', '913', '36', '344', '127', '560', '325', '199', '666', '910', '433', '77', '522', '222', '298', '399', '845', '889', '312', '756', '175', '185', '542', '616', '630', '568', '228', '24', '797', '793', '423', '92', '407', '330', '289', '193', '555', '39', '274', '847', '159', '753', '789', '718', '540', '294', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887']
158 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '560', '325', '199', '666', '910', '433', '77', '522', '222', '298', '399', '845', '889', '312', '756', '175', '185', '542', '630', '568', '228', '24', '797', '793', '423', '92', '407', '330', '289', '193', '555', '39', '274', '847', '159', '753', '789', '718', '540', '294', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442']
159 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '560', '325', '199', '666', '910', '433', '77', '522', '222', '298', '399', '845', '889', '312', '756', '175', '185', '542', '630', '568', '228', '24', '797', '793', '423', '92', '407', '330', '289', '193', '555', '39', '274', '847', '159', '753', '789', '718', '540', '294', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442']
160 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '560', '325', '199', '666', '910', '433', '77', '522', '222', '298', '399', '845', '889', '312', '756', '175', '185', '542', '630', '568', '228', '24', '797', '793', '423', '92', '407', '330', '289', '193', '555', '39', '274', '847', '159', '753', '789', '718', '540', '294', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442']
161 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '560', '325', '199', '666', '910', '433', '77', '522', '222', '298', '399', '845', '889', '312', '756', '175', '185', '542', '630', '568', '228', '24', '797', '793', '423', '92', '407', '330', '289', '193', '555', '39', '274', '847', '159', '753', '789', '718', '540', '294', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442']
162 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '560', '325', '199', '666', '910', '433', '77', '522', '222', '298', '399', '845', '889', '312', '756', '175', '185', '542', '630', '568', '228', '24', '797', '793', '423', '92', '407', '330', '289', '193', '555', '39', '274', '847', '159', '753', '789', '718', '540', '294', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442']
163 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '560', '325', '199', '666', '910', '433', '77', '522', '222', '298', '399', '845', '889', '312', '756', '175', '185', '542', '630', '568', '228', '24', '797', '793', '423', '92', '407', '330', '289', '193', '555', '39', '274', '847', '159', '753', '789', '718', '540', '294', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442']
164 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '560', '325', '199', '666', '910', '433', '77', '522', '222', '298', '399', '845', '889', '312', '756', '175', '185', '542', '630', '568', '228', '24', '797', '793', '423', '92', '407', '330', '289', '193', '555', '39', '274', '847', '159', '753', '789', '718', '540', '294', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442']
165 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '560', '325', '199', '666', '910', '433', '77', '522', '222', '298', '399', '845', '889', '312', '756', '175', '185', '542', '630', '568', '228', '24', '797', '793', '423', '92', '407', '330', '289', '193', '555', '39', '274', '847', '159', '753', '789', '718', '540', '294', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442']
166 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '560', '325', '199', '666', '910', '433', '77', '522', '222', '298', '399', '845', '889', '312', '756', '175', '185', '542', '630', '568', '228', '24', '797', '793', '423', '92', '407', '330', '289', '193', '555', '39', '274', '847', '159', '753', '789', '718', '540', '294', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442']
167 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '325', '666', '77', '522', '845', '889', '312', '175', '185', '542', '630', '568', '228', '24', '797', '793', '423', '92', '407', '330', '289', '193', '555', '39', '274', '847', '159', '753', '789', '718', '540', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442', '257', '907', '126', '140', '294', '211', '233', '261', '684']
168 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '325', '666', '77', '522', '845', '889', '312', '185', '542', '630', '568', '228', '24', '797', '793', '423', '92', '407', '330', '289', '193', '555', '39', '274', '847', '159', '753', '789', '718', '540', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442', '257', '907', '126', '140', '294', '211', '233', '261', '684', '401']
169 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '325', '666', '77', '522', '845', '889', '312', '185', '542', '630', '568', '228', '24', '797', '793', '423', '92', '407', '330', '289', '193', '555', '39', '274', '847', '159', '753', '789', '718', '540', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442', '257', '907', '126', '140', '294', '211', '233', '261', '684', '401']
170 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '325', '666', '77', '522', '845', '889', '312', '185', '542', '630', '568', '228', '24', '797', '793', '423', '92', '407', '330', '289', '193', '555', '39', '274', '847', '159', '753', '789', '718', '540', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442', '257', '907', '126', '140', '294', '211', '233', '261', '684', '401']
171 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '325', '666', '77', '522', '845', '889', '312', '185', '542', '630', '568', '228', '24', '797', '793', '423', '92', '407', '330', '289', '193', '555', '39', '274', '847', '159', '753', '789', '718', '540', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442', '257', '907', '126', '140', '294', '211', '233', '261', '684', '401']
172 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '325', '666', '77', '522', '845', '889', '312', '185', '542', '630', '568', '228', '24', '797', '793', '423', '92', '407', '330', '289', '193', '555', '39', '274', '847', '159', '753', '789', '718', '540', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442', '257', '907', '126', '140', '294', '211', '233', '261', '684', '401']
173 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '325', '666', '77', '522', '845', '889', '312', '185', '542', '630', '568', '228', '24', '797', '793', '423', '92', '407', '330', '289', '193', '555', '39', '274', '847', '159', '753', '789', '718', '540', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442', '257', '907', '126', '140', '294', '211', '233', '261', '684', '401']
174 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '325', '666', '77', '522', '845', '889', '312', '185', '542', '630', '568', '228', '24', '797', '793', '423', '92', '407', '330', '289', '193', '555', '39', '274', '847', '159', '753', '789', '718', '540', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442', '257', '907', '126', '140', '294', '211', '233', '261', '684', '401']
175 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '325', '666', '77', '522', '845', '889', '312', '185', '542', '630', '568', '228', '24', '797', '793', '423', '92', '407', '330', '289', '193', '555', '39', '274', '847', '159', '753', '789', '718', '540', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442', '257', '907', '126', '140', '294', '211', '233', '261', '684', '401']
176 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '325', '666', '77', '522', '845', '889', '312', '185', '542', '630', '568', '228', '24', '797', '793', '423', '92', '407', '330', '289', '193', '555', '39', '274', '847', '159', '753', '789', '718', '540', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442', '257', '907', '126', '140', '294', '211', '233', '261', '684', '401']
177 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '325', '666', '77', '522', '845', '889', '312', '542', '630', '568', '24', '797', '423', '92', '407', '330', '193', '555', '847', '159', '753', '789', '718', '540', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442', '257', '907', '126', '140', '294', '211', '233', '261', '684', '401', '499', '264', '594', '381', '320', '46']
178 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '325', '666', '77', '522', '845', '889', '312', '542', '630', '568', '24', '797', '423', '92', '407', '330', '193', '555', '847', '159', '753', '789', '718', '540', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442', '257', '907', '126', '140', '294', '211', '233', '261', '684', '401', '499', '264', '594', '381', '320', '46']
179 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '325', '666', '77', '522', '845', '889', '312', '542', '630', '568', '24', '797', '423', '92', '407', '330', '193', '555', '847', '159', '753', '789', '718', '540', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442', '257', '907', '126', '140', '294', '211', '233', '261', '684', '401', '499', '264', '594', '381', '320', '46']
180 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '922', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '325', '666', '77', '522', '845', '889', '312', '542', '630', '568', '24', '797', '423', '92', '407', '330', '193', '555', '847', '159', '753', '789', '718', '540', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '352', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442', '257', '907', '126', '140', '294', '211', '233', '261', '684', '401', '499', '264', '594', '381', '320', '46']
181 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '325', '666', '77', '522', '845', '889', '312', '542', '630', '568', '24', '797', '423', '92', '407', '330', '193', '555', '847', '159', '718', '540', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442', '257', '907', '126', '140', '294', '211', '233', '261', '684', '401', '499', '264', '594', '381', '320', '46', '922', '352', '289', '816']
182 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '325', '666', '77', '522', '845', '889', '312', '542', '630', '568', '24', '797', '423', '92', '407', '330', '193', '555', '847', '159', '718', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '377', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442', '257', '907', '126', '140', '294', '211', '233', '261', '684', '401', '499', '264', '594', '381', '320', '46', '922', '352', '289', '816', '366']
183 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '325', '666', '77', '522', '845', '889', '312', '542', '630', '568', '24', '797', '423', '92', '407', '330', '193', '555', '847', '159', '718', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442', '257', '907', '126', '140', '294', '211', '233', '261', '684', '401', '499', '264', '594', '381', '320', '46', '922', '352', '289', '816', '366', '921']
184 ['661', '212', '403', '336', '781', '646', '348', '142', '821', '683', '778', '494', '768', '557', '765', '45', '53', '556', '582', '207', '213', '750', '799', '81', '176', '383', '746', '476', '698', '814', '584', '757', '738', '824', '344', '127', '325', '666', '77', '522', '845', '889', '312', '542', '630', '568', '24', '797', '423', '92', '407', '330', '193', '555', '847', '159', '718', '653', '615', '168', '940', '853', '484', '135', '281', '277', '292', '125', '924', '4', '249', '252', '472', '282', '747', '748', '230', '823', '65', '875', '784', '10', '367', '881', '513', '930', '327', '546', '405', '714', '144', '771', '350', '909', '146', '613', '31', '539', '134', '85', '189', '861', '114', '844', '192', '795', '601', '196', '425', '244', '887', '704', '820', '170', '461', '562', '616', '442', '257', '907', '126', '140', '294', '211', '233', '261', '684', '401', '499', '594', '381', '320', '46', '922', '352', '289', '816', '366', '921', '529']
