0 ['658', '350', '678', '792', '842', '591', '901', '152', '301', '395', '891', '799', '90', '330', '710', '781', '372', '605', '784', '485', '47', '175', '834', '266', '272', '409', '931', '800', '130', '715', '620', '688', '612', '706', '476', '446', '333', '32', '410', '273', '793', '252', '628', '731', '535', '7', '332', '355', '451', '415', '471', '55', '302', '778', '550', '727', '326', '597', '600', '940', '468', '83', '98', '316', '596', '813', '176', '900', '886', '352', '566', '220', '236', '742', '13', '808', '587', '687', '402', '359', '154', '5', '553', '183', '739', '384', '139', '504', '229', '19', '336', '856', '583', '457', '922', '251', '6', '870', '640', '489', '754', '589', '707', '611', '877', '939', '803', '859', '682', '578', '399', '185', '791', '499', '59', '360', '72', '317', '845', '119', '910', '498', '840', '810', '770', '721', '95', '412', '543', '267', '213', '290', '653', '481', '510', '22', '855', '911', '486', '425']
446 ['350', '591', '799', '784', '446', '628', '535', '596', '220', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '247', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '32', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '103', '52', '14', '212', '476', '642', '782', '774', '7', '294', '158', '787', '630', '677', '336', '584', '624', '606', '366', '55', '778', '98', '394', '196', '570', '39', '311', '550', '933', '711', '46', '221', '721', '808', '101', '470', '228', '57', '431', '883']
457 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '247', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '103', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '606', '366', '55', '778', '98', '394', '196', '570', '39', '311', '550', '933', '711', '46', '221', '721', '808', '101', '470', '228', '57', '431', '883', '647', '584', '562', '663', '32', '102', '542', '110']
458 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '247', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '103', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '606', '366', '55', '778', '98', '394', '196', '570', '39', '311', '550', '933', '711', '46', '221', '721', '808', '101', '470', '228', '57', '431', '883', '647', '584', '562', '663', '32', '102', '542', '110']
459 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '247', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '103', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '606', '366', '55', '778', '98', '394', '196', '570', '39', '311', '550', '933', '711', '46', '221', '721', '808', '101', '470', '228', '57', '431', '883', '647', '584', '562', '663', '32', '102', '542', '110']
460 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '247', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '103', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '606', '366', '55', '778', '98', '394', '196', '570', '39', '311', '550', '933', '711', '46', '221', '721', '808', '101', '470', '228', '57', '431', '883', '647', '584', '562', '663', '32', '102', '542', '110']
461 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '247', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '103', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '606', '366', '55', '778', '98', '394', '196', '570', '39', '311', '550', '933', '711', '46', '221', '721', '808', '101', '470', '228', '57', '431', '883', '647', '584', '562', '663', '32', '102', '542', '110']
462 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '247', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '103', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '606', '366', '55', '778', '98', '394', '196', '570', '39', '311', '550', '933', '711', '46', '221', '721', '808', '101', '470', '228', '57', '431', '883', '647', '584', '562', '663', '32', '102', '542', '110']
463 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '247', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '103', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '606', '366', '55', '778', '98', '394', '196', '570', '39', '311', '550', '933', '711', '46', '221', '721', '808', '101', '470', '228', '57', '431', '883', '647', '584', '562', '663', '32', '102', '542', '110']
464 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '103', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '366', '778', '98', '39', '550', '933', '711', '46', '221', '721', '808', '101', '470', '228', '57', '431', '883', '647', '584', '562', '663', '32', '102', '542', '110', '247', '594', '229', '321', '223', '273', '306']
465 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '366', '778', '98', '39', '550', '933', '711', '46', '221', '721', '808', '101', '470', '228', '57', '431', '883', '647', '584', '562', '663', '32', '102', '542', '110', '247', '594', '229', '321', '223', '273', '306', '724']
466 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '366', '778', '98', '39', '550', '933', '711', '46', '221', '721', '808', '101', '470', '228', '57', '431', '883', '647', '584', '562', '663', '32', '102', '542', '110', '247', '594', '229', '321', '223', '273', '306', '724']
467 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '366', '778', '98', '39', '550', '933', '711', '46', '221', '721', '808', '101', '470', '228', '57', '431', '883', '647', '584', '562', '663', '32', '102', '542', '110', '247', '594', '229', '321', '223', '273', '306', '724']
468 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '366', '778', '98', '39', '550', '933', '711', '46', '221', '721', '808', '101', '470', '228', '57', '431', '883', '647', '584', '562', '663', '32', '102', '542', '110', '247', '594', '229', '321', '223', '273', '306', '724']
469 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '366', '778', '98', '39', '550', '933', '711', '46', '221', '721', '808', '101', '470', '228', '57', '431', '883', '647', '584', '562', '663', '32', '102', '542', '110', '247', '594', '229', '321', '223', '273', '306', '724']
470 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '366', '778', '98', '39', '550', '933', '711', '46', '221', '721', '808', '101', '470', '228', '57', '431', '883', '647', '584', '562', '663', '32', '102', '542', '110', '247', '594', '229', '321', '223', '273', '306', '724']
471 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '366', '778', '98', '933', '711', '46', '721', '808', '228', '57', '431', '883', '647', '584', '562', '663', '32', '102', '542', '110', '247', '594', '229', '321', '223', '273', '306', '724', '490', '765', '188', '623', '505']
472 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '366', '778', '98', '933', '711', '46', '721', '808', '228', '57', '431', '883', '647', '584', '562', '663', '32', '102', '542', '110', '247', '594', '229', '321', '223', '273', '306', '724', '490', '765', '188', '623', '505']
473 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '366', '778', '98', '933', '711', '46', '721', '808', '228', '57', '431', '883', '647', '584', '562', '663', '32', '102', '542', '110', '247', '594', '229', '321', '223', '273', '306', '724', '490', '765', '188', '623', '505']
474 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '366', '778', '98', '933', '711', '46', '721', '808', '57', '431', '647', '584', '562', '663', '32', '102', '542', '110', '247', '594', '229', '321', '223', '273', '306', '724', '490', '765', '188', '623', '505', '703', '924']
475 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '366', '778', '98', '933', '711', '46', '721', '57', '431', '647', '584', '562', '663', '32', '102', '542', '110', '247', '594', '229', '321', '223', '273', '306', '724', '490', '765', '188', '623', '505', '703', '924', '667']
476 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '366', '778', '98', '933', '711', '46', '721', '57', '431', '647', '584', '562', '663', '32', '102', '542', '110', '247', '594', '229', '321', '223', '273', '306', '724', '490', '765', '188', '623', '505', '703', '924', '667']
477 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '366', '778', '98', '933', '711', '46', '721', '57', '431', '647', '584', '562', '663', '32', '102', '542', '110', '247', '594', '229', '321', '223', '273', '306', '724', '490', '765', '188', '623', '505', '703', '924', '667']
478 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '366', '778', '98', '933', '711', '46', '721', '57', '431', '647', '584', '562', '663', '32', '102', '542', '110', '247', '594', '229', '321', '223', '273', '306', '724', '490', '765', '188', '623', '505', '703', '924', '667']
479 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '366', '778', '98', '933', '711', '46', '721', '57', '431', '647', '584', '562', '663', '32', '102', '542', '110', '247', '594', '229', '321', '223', '273', '306', '724', '490', '765', '188', '623', '505', '703', '924', '667']
480 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '366', '778', '98', '933', '711', '46', '721', '57', '431', '647', '584', '562', '663', '32', '102', '542', '110', '247', '594', '229', '321', '223', '273', '306', '724', '490', '765', '188', '623', '505', '703', '924', '667']
481 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '366', '778', '98', '933', '711', '46', '721', '57', '431', '647', '584', '562', '663', '32', '102', '542', '110', '247', '594', '229', '321', '223', '273', '306', '724', '490', '765', '188', '623', '505', '703', '924', '667']
482 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '366', '778', '98', '933', '711', '46', '721', '57', '431', '663', '32', '542', '110', '247', '229', '321', '223', '273', '306', '724', '490', '765', '188', '623', '505', '703', '924', '667', '472', '198', '467', '584', '9']
483 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '366', '778', '98', '933', '711', '46', '721', '57', '431', '663', '32', '542', '110', '247', '229', '321', '223', '273', '306', '724', '490', '765', '188', '623', '505', '703', '924', '667', '472', '198', '467', '584', '9']
484 ['350', '591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '366', '778', '98', '933', '711', '46', '721', '57', '431', '663', '32', '542', '110', '247', '229', '321', '223', '273', '306', '724', '490', '765', '188', '623', '505', '703', '924', '667', '472', '198', '467', '584', '9']
485 ['591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '366', '778', '98', '933', '711', '46', '721', '57', '431', '663', '32', '542', '110', '247', '229', '321', '223', '273', '306', '724', '490', '765', '188', '623', '505', '703', '924', '667', '472', '198', '584', '9', '350', '802']
486 ['591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '366', '778', '98', '933', '711', '46', '721', '57', '431', '663', '32', '542', '110', '247', '321', '223', '273', '306', '724', '490', '765', '188', '623', '505', '703', '924', '667', '472', '198', '584', '9', '350', '802', '861']
487 ['591', '799', '784', '446', '628', '535', '596', '236', '687', '402', '5', '457', '251', '360', '213', '653', '855', '806', '813', '669', '783', '465', '121', '450', '423', '845', '896', '131', '49', '532', '99', '245', '432', '352', '859', '632', '738', '824', '822', '601', '713', '312', '181', '940', '454', '94', '682', '401', '518', '147', '435', '560', '690', '863', '73', '65', '417', '355', '282', '852', '136', '749', '304', '295', '684', '175', '698', '167', '183', '320', '732', '884', '718', '819', '168', '327', '567', '138', '583', '854', '315', '91', '170', '754', '706', '906', '208', '757', '791', '620', '348', '548', '277', '665', '564', '836', '52', '14', '212', '476', '642', '774', '294', '158', '787', '336', '366', '778', '98', '933', '711', '46', '721', '57', '431', '663', '32', '542', '110', '247', '321', '223', '273', '306', '724', '490', '765', '188', '623', '505', '703', '924', '667', '472', '198', '584', '9', '350', '802', '861']
