0 ['20', '622', '572', '935', '892', '758', '78', '952', '379', '779', '235', '233', '311', '727', '536', '674', '577', '337', '883', '767', '733', '148', '449', '967', '840', '823', '646', '976', '339', '211', '392', '416', '279', '690', '346', '686', '173', '566', '430', '835', '691', '382', '393', '58', '159', '352', '613', '298', '720', '485', '160', '578', '24', '364', '916', '272', '864', '704', '769', '782', '615', '685', '628', '700', '10', '968', '598', '478', '271', '640', '25', '694', '848', '900', '964']
550 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '939', '5', '16', '19', '589', '2', '353', '435', '489', '3', '61', '434', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '932', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '97', '431', '396', '423', '176', '891', '395', '193', '214', '357', '474', '633']
551 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '939', '5', '16', '19', '589', '2', '353', '435', '489', '3', '61', '434', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '932', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '97', '431', '396', '423', '176', '891', '395', '193', '214', '357', '633', '739']
552 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '939', '5', '16', '19', '589', '2', '353', '435', '489', '3', '61', '434', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '932', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '97', '431', '396', '423', '176', '891', '395', '193', '214', '357', '633', '739']
553 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '939', '5', '16', '19', '589', '2', '353', '435', '489', '3', '61', '434', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '932', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '97', '431', '396', '423', '176', '891', '395', '193', '214', '357', '633', '739']
554 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '939', '5', '16', '19', '589', '2', '353', '435', '489', '3', '61', '434', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '932', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '97', '431', '396', '423', '176', '891', '395', '193', '357', '633', '739', '680']
555 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '939', '5', '16', '19', '589', '2', '353', '435', '489', '3', '61', '434', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '932', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '97', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6']
556 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '939', '5', '16', '19', '589', '2', '353', '435', '489', '3', '61', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '932', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '97', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983']
557 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '939', '5', '16', '19', '589', '2', '353', '435', '489', '3', '61', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '932', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '97', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983']
558 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '939', '5', '16', '19', '589', '2', '353', '435', '489', '3', '61', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '932', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '97', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983']
559 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '939', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '932', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '97', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281']
560 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '939', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '932', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '97', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281']
561 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '932', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '97', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '49']
562 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '932', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '97', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '49']
563 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '932', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '97', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '49']
564 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '932', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '97', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '49']
565 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '932', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '97', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '49']
566 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '932', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '97', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '49']
567 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '49', '932', '756']
568 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '49', '932', '756']
569 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '49', '932', '756']
570 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '49', '932', '756']
571 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '49', '932', '756']
572 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '49', '932', '756']
573 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '49', '932', '756']
574 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '49', '932', '756']
575 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '495', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '497', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '49', '932', '756']
576 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '49', '932', '756', '495', '709']
577 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '49', '932', '756', '495', '709']
578 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '49', '932', '756', '495', '709']
579 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '49', '932', '756', '495', '709']
580 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '49', '932', '756', '495', '709']
581 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '49', '932', '756', '495', '709']
582 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '467', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '396', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '49', '932', '756', '495', '709']
583 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '49', '932', '756', '495', '709', '467', '538']
584 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '932', '756', '495', '709', '467', '538', '814']
585 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '932', '756', '495', '709', '467', '538', '814']
586 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '932', '756', '495', '709', '467', '538', '814']
587 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '932', '756', '495', '709', '467', '538', '814']
588 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '932', '756', '495', '709', '467', '538', '814']
589 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '932', '756', '495', '709', '467', '538', '814']
590 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '932', '756', '495', '709', '467', '538', '814']
591 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '932', '756', '495', '709', '467', '538', '814']
592 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '932', '756', '495', '709', '467', '538', '814']
593 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '932', '756', '495', '709', '467', '538', '814']
594 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '274', '366', '431', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '932', '756', '495', '709', '467', '538', '814']
605 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '366', '431', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '756', '495', '709', '467', '814', '274', '604', '81']
606 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '366', '431', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '756', '495', '709', '467', '814', '274', '604', '81']
607 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '366', '431', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '756', '495', '709', '467', '814', '604', '81', '114']
608 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '366', '431', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '756', '495', '709', '467', '814', '604', '81', '293']
609 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '366', '431', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '756', '495', '709', '467', '814', '604', '81', '293']
610 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '366', '431', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '756', '495', '709', '467', '814', '81', '293', '778']
611 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '366', '431', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '756', '495', '709', '467', '814', '81', '293', '778']
612 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '366', '431', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '756', '495', '709', '467', '814', '81', '293', '778']
613 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '366', '431', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '756', '495', '709', '467', '814', '81', '293', '778']
614 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '366', '431', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '756', '495', '709', '467', '814', '81', '293', '778']
615 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '539', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '876', '109', '525', '355', '698', '520', '62', '893', '366', '431', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '756', '495', '709', '467', '814', '81', '293', '778']
616 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '109', '525', '355', '698', '520', '62', '893', '366', '431', '423', '176', '891', '395', '193', '357', '633', '680', '6', '983', '281', '756', '495', '709', '467', '814', '81', '293', '778', '581', '866']
617 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '109', '525', '355', '698', '520', '62', '893', '366', '431', '423', '176', '891', '395', '193', '357', '680', '6', '983', '281', '756', '495', '709', '467', '814', '81', '293', '778', '581', '866', '17']
618 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '109', '525', '355', '698', '520', '62', '893', '366', '431', '423', '176', '891', '395', '193', '357', '680', '6', '983', '281', '756', '495', '709', '467', '814', '81', '293', '778', '581', '866', '17']
619 ['211', '345', '30', '819', '719', '279', '14', '597', '8', '67', '242', '347', '5', '16', '19', '589', '2', '435', '489', '3', '61', '977', '260', '1', '54', '57', '275', '235', '22', '943', '369', '68', '10', '31', '373', '697', '246', '568', '515', '387', '339', '909', '771', '398', '175', '109', '525', '355', '698', '520', '62', '893', '366', '431', '423', '176', '891', '395', '193', '357', '680', '6', '983', '281', '756', '495', '709', '467', '814', '81', '293', '778', '581', '866', '17']
