0 ['3', '73', '346', '476', '492', '226', '57', '223', '327', '22', '37', '44', '377', '326', '230', '116', '484', '197', '316', '82', '262', '16', '317', '256', '284', '87', '357', '453', '474', '64', '335', '194', '175', '151', '34', '166', '439', '138', '177', '193', '28', '107', '499', '62', '432', '395', '86', '311', '180', '66', '133', '152', '63', '423', '371', '89', '495', '259', '113', '299', '231', '355', '348', '137', '190', '261', '308', '351', '404', '271', '365', '75', '24', '143', '168', '206', '119', '30', '170', '340', '142', '298', '319', '54', '129', '227', '426', '363', '283', '18', '93', '199', '343', '334', '92', '420', '53', '10', '279', '375', '461', '100', '494', '244', '458', '246', '254', '68', '70', '81']
121 ['73', '57', '223', '22', '197', '262', '16', '317', '177', '107', '395', '180', '66', '133', '63', '423', '371', '89', '348', '137', '261', '271', '24', '143', '142', '298', '319', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '259', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '249', '103', '338', '329', '76', '350', '272', '31', '186', '28', '352', '365', '300', '304', '474', '399', '294', '233', '82', '138', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '357', '417', '84', '412', '40', '161', '206', '220', '453', '333', '151', '80', '253', '327']
122 ['73', '57', '223', '22', '197', '262', '16', '317', '177', '107', '395', '180', '66', '133', '63', '423', '371', '89', '348', '137', '261', '271', '24', '143', '142', '298', '319', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '259', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '249', '103', '338', '329', '76', '350', '272', '31', '186', '28', '352', '365', '300', '304', '474', '399', '294', '233', '82', '138', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '357', '417', '84', '412', '40', '161', '206', '220', '453', '333', '151', '80', '253', '327']
123 ['73', '57', '223', '22', '197', '262', '16', '317', '177', '107', '395', '180', '66', '133', '63', '423', '371', '89', '348', '137', '261', '271', '24', '143', '142', '298', '319', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '259', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '249', '103', '338', '329', '76', '350', '272', '31', '186', '28', '352', '365', '300', '304', '474', '399', '294', '233', '82', '138', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '357', '417', '84', '412', '40', '161', '206', '220', '453', '333', '151', '80', '253', '327']
124 ['73', '57', '223', '22', '197', '262', '16', '317', '177', '107', '395', '180', '66', '133', '63', '423', '371', '89', '348', '137', '261', '271', '24', '143', '142', '298', '319', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '259', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '249', '103', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '138', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '220', '453', '333', '151', '80', '253', '365', '357', '167']
125 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '133', '63', '423', '371', '89', '348', '137', '261', '271', '24', '143', '142', '298', '319', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '259', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '249', '103', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '138', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '220', '453', '333', '151', '80', '253', '365', '357', '167', '191']
126 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '133', '63', '423', '371', '89', '348', '137', '261', '271', '24', '143', '142', '298', '319', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '259', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '249', '103', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '138', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '220', '453', '333', '151', '80', '253', '365', '357', '167', '191']
127 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '133', '63', '423', '371', '89', '348', '137', '261', '271', '24', '143', '142', '298', '319', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '259', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '249', '103', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '138', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '220', '453', '333', '151', '80', '253', '365', '357', '167', '441']
128 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '133', '63', '423', '371', '89', '348', '137', '261', '271', '24', '143', '142', '298', '319', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '259', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '249', '103', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '138', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '220', '453', '333', '151', '80', '253', '365', '357', '167', '441']
129 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '133', '63', '423', '371', '89', '348', '137', '271', '24', '143', '142', '298', '319', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '259', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '249', '103', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '138', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '220', '453', '333', '151', '80', '253', '365', '357', '167', '441', '49']
130 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '133', '63', '423', '371', '89', '348', '137', '271', '24', '143', '142', '298', '319', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '259', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '249', '103', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '138', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '220', '453', '333', '151', '80', '253', '365', '357', '167', '441', '49']
131 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '271', '24', '143', '142', '298', '319', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '259', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '249', '103', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '138', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '220', '453', '333', '151', '80', '253', '365', '357', '167', '441', '49', '196']
132 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '319', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '259', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '249', '103', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '138', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '220', '453', '333', '151', '80', '253', '365', '357', '167', '441', '49', '196', '38']
133 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '319', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '259', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '249', '103', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '138', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '220', '453', '333', '151', '80', '253', '365', '357', '167', '441', '49', '196', '38']
134 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '319', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '259', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '138', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '220', '453', '333', '151', '80', '253', '365', '357', '167', '441', '49', '196', '38', '103', '288']
135 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '319', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '259', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '138', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '220', '453', '333', '151', '80', '253', '365', '357', '167', '441', '49', '196', '38', '103', '390']
136 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '319', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '259', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '138', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '453', '333', '151', '80', '253', '365', '357', '167', '441', '49', '196', '38', '103', '390', '449']
137 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '319', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '259', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '138', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '453', '333', '151', '80', '253', '365', '357', '167', '441', '49', '196', '38', '103', '390', '449']
138 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '319', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '259', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '453', '333', '151', '80', '253', '365', '357', '167', '441', '49', '196', '38', '103', '390', '138', '46']
139 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '319', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '259', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '453', '333', '151', '80', '253', '365', '357', '167', '441', '49', '196', '38', '103', '390', '138', '46']
140 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '319', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '259', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '453', '333', '151', '80', '253', '365', '357', '167', '441', '49', '196', '38', '103', '390', '138', '46']
141 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '319', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '259', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '453', '333', '151', '80', '253', '365', '357', '167', '441', '49', '196', '38', '103', '390', '138', '46']
142 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '319', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '259', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '453', '333', '151', '80', '253', '365', '357', '167', '441', '49', '196', '38', '103', '390', '138', '46']
143 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '453', '333', '151', '80', '253', '365', '357', '441', '49', '196', '38', '103', '390', '138', '46', '259', '167', '44']
144 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '453', '333', '151', '80', '253', '365', '357', '441', '49', '196', '38', '103', '390', '138', '46', '259', '167', '44']
145 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '453', '333', '151', '80', '253', '365', '357', '441', '49', '196', '38', '103', '390', '138', '46', '259', '167', '44']
146 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '453', '333', '151', '80', '253', '365', '357', '441', '49', '196', '38', '103', '390', '138', '46', '259', '167', '44']
147 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '453', '333', '151', '80', '253', '365', '357', '441', '49', '196', '38', '103', '390', '138', '46', '259', '167', '44']
148 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '453', '333', '151', '80', '253', '365', '357', '441', '49', '196', '38', '103', '390', '138', '46', '259', '167', '44']
149 ['73', '57', '223', '22', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '227', '283', '18', '93', '53', '10', '279', '494', '244', '458', '254', '68', '140', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '398', '499', '408', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '67', '172', '238', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '453', '333', '151', '80', '253', '365', '357', '441', '49', '196', '38', '103', '390', '138', '46', '259', '167', '44']
150 ['73', '57', '223', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '227', '283', '18', '93', '53', '10', '279', '244', '458', '254', '68', '140', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '499', '408', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '67', '172', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '333', '151', '80', '253', '365', '357', '441', '49', '196', '38', '103', '390', '138', '46', '259', '167', '44', '238', '494', '22', '453', '232']
151 ['73', '57', '223', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '227', '283', '18', '93', '53', '10', '279', '244', '458', '254', '68', '140', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '499', '408', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '67', '172', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '333', '151', '80', '253', '365', '357', '441', '49', '196', '38', '103', '390', '138', '46', '259', '167', '44', '238', '494', '22', '453', '232']
152 ['73', '57', '223', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '227', '283', '18', '93', '53', '10', '279', '244', '458', '254', '68', '140', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '499', '408', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '67', '172', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '333', '151', '80', '253', '365', '357', '441', '49', '196', '38', '103', '390', '138', '46', '259', '167', '44', '238', '494', '22', '453', '232']
153 ['73', '57', '223', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '227', '283', '18', '93', '53', '10', '279', '244', '458', '254', '68', '140', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '499', '408', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '67', '172', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '333', '151', '80', '253', '365', '357', '441', '49', '196', '38', '103', '390', '138', '46', '259', '167', '44', '238', '494', '22', '453', '232']
154 ['73', '57', '223', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '227', '283', '18', '93', '53', '10', '279', '244', '458', '254', '68', '140', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '218', '349', '77', '499', '408', '338', '329', '76', '350', '272', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '67', '172', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '206', '333', '151', '80', '253', '365', '357', '441', '49', '196', '38', '103', '390', '138', '46', '259', '167', '44', '238', '494', '22', '453', '232']
155 ['73', '57', '223', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '227', '283', '18', '93', '53', '10', '279', '244', '458', '254', '68', '140', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '349', '77', '499', '408', '338', '329', '76', '350', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '67', '172', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '333', '80', '253', '365', '357', '441', '49', '196', '38', '103', '390', '138', '46', '259', '167', '44', '238', '494', '22', '453', '232', '218', '272', '206', '462']
156 ['73', '57', '223', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '227', '283', '18', '93', '53', '10', '279', '244', '458', '68', '140', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '349', '77', '499', '408', '338', '329', '76', '350', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '67', '172', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '333', '80', '253', '365', '357', '441', '49', '196', '38', '103', '390', '138', '46', '259', '167', '44', '238', '494', '22', '453', '232', '218', '272', '206', '462', '289']
157 ['73', '57', '223', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '227', '283', '18', '93', '53', '10', '279', '244', '458', '68', '140', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '349', '77', '499', '408', '338', '329', '76', '350', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '67', '172', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '333', '80', '253', '365', '357', '441', '49', '196', '38', '103', '390', '138', '46', '259', '167', '44', '238', '494', '22', '453', '232', '218', '272', '206', '462', '289']
158 ['73', '57', '223', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '298', '227', '283', '18', '93', '53', '10', '279', '244', '458', '68', '140', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '349', '77', '408', '338', '329', '76', '350', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '67', '172', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '333', '80', '253', '365', '357', '441', '49', '196', '38', '103', '390', '138', '46', '259', '167', '44', '238', '494', '22', '453', '232', '218', '272', '206', '462', '289', '183']
159 ['73', '57', '223', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '227', '283', '18', '93', '53', '10', '279', '244', '458', '68', '140', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '349', '77', '408', '338', '329', '76', '350', '31', '186', '28', '352', '300', '304', '474', '399', '294', '233', '82', '67', '172', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '333', '80', '253', '365', '357', '441', '49', '196', '38', '103', '390', '138', '46', '259', '167', '44', '238', '494', '22', '453', '232', '218', '272', '206', '462', '289', '183', '332']
160 ['73', '57', '223', '197', '16', '317', '177', '107', '395', '180', '66', '63', '423', '371', '89', '348', '137', '24', '143', '142', '227', '283', '18', '93', '53', '10', '279', '244', '458', '68', '140', '187', '393', '483', '299', '34', '292', '42', '108', '30', '225', '318', '306', '478', '92', '158', '356', '3', '349', '77', '408', '338', '329', '76', '350', '31', '186', '28', '352', '300', '474', '399', '294', '233', '82', '67', '172', '156', '373', '176', '437', '250', '388', '491', '81', '193', '417', '84', '412', '40', '161', '333', '80', '253', '365', '357', '441', '49', '196', '38', '103', '390', '138', '46', '259', '167', '44', '238', '494', '22', '453', '232', '218', '272', '206', '462', '289', '183', '332', '401']
