0 ['189', '491', '409', '42', '94', '188', '112', '277', '237', '283', '71', '464', '324', '135', '233', '80', '12', '149', '436', '359', '165', '414', '175', '456', '400', '391', '440', '227', '398', '124', '67', '37', '327', '154', '70', '205', '372', '433', '490', '362', '334', '495', '211', '321', '30', '428', '164', '435', '11', '411', '29', '425', '180', '61', '256', '441', '289', '155', '363', '382', '193', '361', '148', '342', '81', '385', '241', '314', '88', '56', '232', '66', '328', '7', '52', '377', '332', '57', '333', '92', '389', '371', '475', '419', '173', '58', '140', '455', '260', '335', '74', '258', '72', '60', '257', '167', '91', '45', '243', '255', '347', '339', '345', '364', '170', '368', '156', '353', '458', '352']
754 ['124', '180', '42', '61', '140', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '96', '169', '82', '138', '345', '29', '86', '310', '219', '105', '79', '71', '81', '131', '10', '377', '103', '276', '89', '17', '65', '414', '299', '43', '155', '7', '3', '408', '395', '13', '75', '321', '77', '127', '9', '452', '426', '78', '366', '20', '189', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '434', '144', '361', '63', '167', '449']
755 ['124', '180', '42', '61', '140', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '96', '169', '82', '138', '345', '29', '86', '310', '219', '105', '79', '71', '81', '131', '10', '377', '103', '276', '89', '17', '65', '414', '299', '43', '155', '7', '3', '408', '395', '13', '75', '321', '77', '127', '9', '452', '426', '78', '366', '20', '189', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '434', '144', '361', '63', '167', '449']
756 ['124', '180', '42', '61', '140', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '96', '169', '82', '138', '345', '29', '86', '310', '219', '105', '79', '71', '81', '131', '10', '377', '103', '276', '89', '17', '65', '414', '299', '43', '155', '7', '3', '408', '395', '13', '75', '321', '77', '127', '9', '452', '426', '78', '366', '20', '189', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '434', '144', '361', '63', '167', '449']
757 ['124', '180', '42', '61', '140', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '96', '169', '82', '138', '345', '29', '86', '310', '219', '105', '79', '71', '81', '131', '10', '377', '103', '276', '89', '17', '65', '414', '299', '43', '155', '7', '3', '408', '395', '13', '75', '321', '77', '127', '9', '452', '426', '78', '366', '20', '189', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '434', '144', '361', '63', '167', '449']
758 ['124', '180', '42', '61', '140', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '96', '169', '82', '138', '345', '29', '86', '310', '219', '105', '79', '71', '81', '131', '10', '377', '103', '276', '89', '17', '65', '414', '299', '43', '155', '7', '3', '408', '395', '13', '75', '321', '77', '127', '9', '452', '426', '78', '366', '20', '189', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '434', '144', '361', '63', '167', '449']
769 ['124', '180', '42', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '10', '377', '103', '276', '89', '17', '65', '414', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '366', '20', '189', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '449', '43', '46', '86', '81', '82', '105', '96', '40', '395', '121', '94', '88']
770 ['124', '180', '42', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '10', '377', '103', '276', '89', '17', '65', '414', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '189', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '449', '43', '46', '86', '81', '82', '105', '96', '40', '395', '121', '94', '88', '104']
771 ['124', '180', '42', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '10', '377', '103', '276', '89', '17', '65', '414', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '189', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '449', '43', '46', '86', '81', '82', '105', '96', '40', '395', '121', '94', '88', '104']
772 ['124', '180', '42', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '10', '377', '103', '276', '89', '17', '65', '414', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '46', '86', '81', '82', '105', '96', '40', '395', '121', '94', '88', '104', '109', '279']
773 ['124', '180', '42', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '10', '377', '103', '276', '89', '17', '65', '414', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '46', '86', '81', '82', '105', '96', '40', '395', '121', '94', '88', '104', '109', '279']
774 ['124', '180', '42', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '10', '377', '103', '276', '89', '17', '65', '414', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '46', '86', '81', '82', '105', '96', '40', '395', '121', '94', '88', '104', '109', '279']
775 ['124', '180', '42', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '10', '377', '103', '276', '89', '17', '65', '414', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '46', '86', '81', '82', '105', '96', '40', '395', '121', '94', '88', '104', '109', '279']
776 ['124', '180', '42', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '10', '377', '103', '276', '89', '17', '65', '414', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '46', '86', '81', '82', '105', '96', '40', '395', '121', '94', '88', '104', '109', '279']
777 ['124', '180', '42', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '10', '377', '103', '276', '89', '17', '65', '414', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '46', '86', '81', '82', '105', '96', '40', '395', '121', '94', '88', '104', '109', '279']
778 ['124', '180', '42', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '10', '377', '103', '276', '89', '17', '65', '414', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '46', '86', '81', '82', '105', '96', '40', '395', '121', '94', '88', '104', '109', '279']
779 ['124', '180', '42', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '10', '377', '103', '276', '89', '17', '65', '414', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '46', '86', '81', '82', '105', '96', '40', '395', '121', '94', '88', '104', '109', '279']
780 ['124', '180', '42', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '10', '377', '103', '276', '89', '17', '65', '414', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '46', '86', '81', '82', '105', '96', '40', '395', '121', '94', '88', '104', '109', '279']
781 ['124', '180', '42', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '10', '377', '103', '276', '89', '17', '65', '414', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '46', '86', '81', '82', '105', '96', '40', '395', '121', '94', '88', '104', '109', '279']
782 ['124', '180', '42', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '10', '377', '103', '276', '89', '17', '65', '414', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '46', '86', '81', '82', '105', '96', '40', '395', '121', '94', '88', '104', '109', '279']
793 ['124', '180', '42', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '377', '103', '276', '89', '17', '65', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '86', '81', '105', '96', '40', '395', '121', '94', '88', '109', '279', '414', '10', '82', '104', '192']
794 ['124', '180', '42', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '377', '103', '276', '89', '17', '65', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '86', '81', '105', '96', '40', '395', '121', '94', '88', '109', '279', '414', '10', '82', '104', '192']
795 ['124', '180', '42', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '377', '103', '276', '89', '17', '65', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '86', '81', '105', '96', '40', '395', '121', '94', '88', '109', '279', '414', '10', '82', '104', '192']
796 ['124', '180', '42', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '377', '103', '276', '89', '17', '65', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '86', '81', '105', '96', '40', '395', '121', '94', '88', '109', '279', '414', '10', '82', '104', '192']
797 ['124', '180', '42', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '377', '103', '276', '89', '17', '65', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '86', '81', '105', '96', '40', '395', '121', '94', '88', '109', '279', '414', '10', '82', '104', '192']
798 ['124', '180', '42', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '377', '103', '276', '89', '17', '65', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '86', '81', '105', '96', '40', '395', '121', '94', '88', '109', '279', '414', '10', '82', '104', '192']
799 ['124', '180', '42', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '377', '103', '276', '89', '17', '65', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '86', '81', '105', '96', '40', '395', '121', '94', '88', '109', '279', '414', '10', '82', '104', '192']
800 ['124', '180', '42', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '377', '103', '276', '89', '17', '65', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '86', '81', '105', '96', '40', '395', '121', '94', '88', '109', '279', '414', '10', '82', '104', '192']
801 ['124', '180', '42', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '377', '103', '276', '89', '17', '65', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '86', '81', '105', '96', '40', '395', '121', '94', '88', '109', '279', '414', '10', '82', '104', '192']
802 ['124', '180', '42', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '38', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '377', '103', '276', '89', '17', '65', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '86', '81', '105', '96', '40', '395', '121', '94', '88', '109', '279', '414', '10', '82', '104', '192']
813 ['124', '180', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '103', '276', '89', '65', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '86', '81', '105', '96', '40', '395', '121', '94', '88', '109', '279', '414', '10', '82', '104', '192', '17', '42', '377', '31']
814 ['124', '180', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '485', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '54', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '103', '276', '89', '65', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '86', '81', '105', '96', '40', '395', '121', '94', '88', '109', '279', '414', '10', '82', '104', '192', '17', '42', '377', '31']
815 ['124', '180', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '103', '276', '89', '65', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '86', '81', '105', '96', '40', '395', '121', '94', '88', '109', '279', '414', '10', '82', '104', '192', '17', '42', '377', '31', '244', '46']
816 ['124', '180', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '103', '276', '89', '65', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '86', '81', '105', '96', '40', '395', '121', '94', '88', '109', '279', '414', '10', '82', '104', '192', '17', '42', '377', '31', '244', '46']
817 ['124', '180', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '103', '276', '89', '65', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '86', '81', '105', '96', '40', '395', '121', '94', '88', '109', '279', '414', '10', '82', '104', '192', '17', '42', '377', '31', '244', '46']
818 ['124', '180', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '103', '276', '89', '65', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '86', '81', '105', '96', '40', '395', '121', '94', '88', '109', '279', '414', '10', '82', '104', '192', '17', '42', '377', '31', '244', '46']
819 ['124', '180', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '103', '276', '89', '65', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '86', '81', '105', '96', '40', '395', '121', '94', '88', '109', '279', '414', '10', '82', '104', '192', '17', '42', '377', '31', '244', '46']
820 ['124', '180', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '103', '276', '89', '65', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '86', '81', '105', '96', '40', '395', '121', '94', '88', '109', '279', '414', '10', '82', '104', '192', '17', '42', '377', '31', '244', '46']
821 ['124', '180', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '103', '276', '89', '65', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '86', '81', '105', '96', '40', '395', '121', '94', '88', '109', '279', '414', '10', '82', '104', '192', '17', '42', '377', '31', '244', '46']
822 ['124', '180', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '103', '276', '89', '65', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '86', '81', '105', '96', '40', '395', '121', '94', '88', '109', '279', '414', '10', '82', '104', '192', '17', '42', '377', '31', '244', '46']
823 ['124', '180', '61', '213', '278', '373', '47', '59', '6', '97', '91', '172', '18', '320', '19', '139', '289', '240', '453', '52', '148', '27', '2', '26', '0', '11', '39', '174', '490', '53', '349', '85', '210', '191', '37', '36', '67', '147', '156', '223', '218', '23', '157', '222', '111', '22', '58', '169', '138', '345', '29', '310', '219', '79', '71', '131', '103', '276', '89', '65', '299', '155', '7', '3', '408', '13', '75', '77', '127', '9', '426', '78', '20', '60', '8', '30', '57', '80', '48', '254', '98', '15', '83', '404', '144', '361', '63', '43', '86', '81', '105', '96', '40', '395', '121', '94', '88', '109', '279', '414', '10', '82', '104', '192', '17', '42', '377', '31', '244', '46']
