0 ['379', '237', '200', '91', '358', '48', '229', '139', '6', '419', '346', '483', '89', '444', '27', '242', '405', '49', '32', '37', '327', '286', '486', '259', '114', '481', '46', '87', '426', '106', '132', '463', '185', '311', '24', '359', '11', '78', '100', '95', '392', '428', '2', '105', '107', '207', '174', '199', '402', '128', '369', '280', '376', '452', '166', '223', '320', '118', '329', '297', '33', '74', '342', '43', '389', '25', '156', '289', '155', '457', '243', '125', '165', '168', '116', '235', '112', '261', '19', '269', '403', '370', '468', '313', '210', '64', '209', '15', '264', '420', '339', '441', '190', '485', '115', '153', '13', '195', '375', '295', '350', '360', '340', '492', '490', '150', '188', '134', '47', '410']
94 ['91', '48', '229', '139', '6', '419', '346', '483', '27', '242', '405', '49', '327', '286', '259', '481', '426', '132', '24', '359', '11', '78', '100', '107', '207', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '64', '15', '441', '190', '153', '13', '195', '350', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '464', '88', '455', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '35', '461', '30', '81', '279', '58', '453', '14', '46', '172', '448', '315', '101', '249', '43', '490', '29', '157', '220']
95 ['91', '48', '229', '139', '6', '419', '346', '483', '27', '242', '405', '49', '327', '286', '259', '481', '426', '132', '24', '359', '11', '78', '100', '107', '207', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '350', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '464', '88', '455', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '35', '461', '30', '81', '279', '58', '453', '14', '46', '172', '448', '315', '101', '249', '43', '490', '29', '157', '220', '8']
96 ['91', '48', '229', '139', '6', '419', '346', '483', '27', '242', '405', '49', '327', '286', '259', '481', '426', '132', '24', '359', '11', '78', '100', '107', '207', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '350', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '464', '88', '455', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '35', '461', '30', '81', '58', '453', '14', '46', '172', '448', '315', '101', '249', '43', '490', '29', '157', '220', '8', '93']
97 ['91', '48', '229', '139', '6', '419', '346', '483', '27', '242', '405', '49', '327', '286', '259', '481', '426', '24', '359', '11', '78', '100', '107', '207', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '350', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '464', '88', '455', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '35', '461', '30', '81', '58', '453', '14', '46', '172', '448', '315', '101', '249', '43', '490', '29', '157', '220', '8', '93', '404']
98 ['91', '48', '229', '139', '6', '419', '346', '483', '27', '242', '405', '49', '327', '286', '259', '481', '426', '24', '359', '11', '78', '100', '107', '207', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '350', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '464', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '35', '461', '30', '81', '58', '453', '14', '46', '172', '448', '315', '101', '249', '43', '490', '29', '157', '220', '8', '93', '404', '40']
99 ['91', '48', '229', '139', '6', '419', '346', '483', '27', '242', '405', '49', '327', '286', '259', '481', '426', '24', '359', '11', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '350', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '464', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '35', '461', '30', '81', '58', '453', '14', '46', '172', '448', '315', '101', '249', '43', '490', '29', '157', '220', '8', '93', '404', '40', '499']
100 ['91', '48', '229', '139', '6', '419', '346', '483', '27', '242', '405', '49', '327', '286', '259', '481', '426', '24', '359', '11', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '350', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '464', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '448', '315', '101', '249', '43', '490', '29', '157', '220', '8', '93', '404', '40', '499', '191']
101 ['91', '48', '229', '139', '6', '419', '483', '27', '242', '405', '49', '327', '286', '259', '481', '426', '24', '359', '11', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '350', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '464', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '448', '315', '101', '249', '43', '490', '29', '157', '220', '8', '93', '404', '40', '499', '191', '248']
102 ['91', '48', '229', '139', '6', '419', '483', '27', '242', '405', '49', '327', '286', '259', '481', '426', '24', '359', '11', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '350', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '448', '315', '101', '249', '43', '490', '29', '157', '220', '8', '93', '404', '40', '499', '191', '248', '270']
103 ['91', '48', '229', '139', '6', '419', '483', '27', '242', '405', '49', '327', '286', '259', '481', '426', '24', '359', '11', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '350', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '448', '315', '101', '249', '43', '490', '29', '157', '220', '8', '93', '404', '40', '499', '191', '248', '270']
104 ['91', '48', '229', '139', '6', '419', '483', '27', '242', '405', '49', '327', '286', '259', '481', '426', '24', '359', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '350', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '448', '315', '101', '249', '43', '490', '29', '157', '220', '8', '93', '404', '40', '499', '191', '248', '11', '154']
105 ['91', '48', '229', '139', '6', '419', '27', '242', '405', '49', '327', '286', '259', '481', '426', '24', '359', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '350', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '448', '315', '101', '249', '43', '490', '29', '157', '220', '8', '93', '404', '40', '499', '191', '248', '11', '154', '169']
106 ['91', '48', '229', '139', '6', '419', '27', '242', '405', '49', '327', '286', '259', '481', '426', '24', '359', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '350', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '220', '8', '93', '404', '40', '499', '191', '248', '11', '154', '169', '243']
107 ['91', '48', '229', '139', '6', '419', '27', '242', '405', '49', '327', '286', '259', '481', '426', '24', '359', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '350', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '220', '8', '93', '404', '40', '499', '191', '248', '11', '154', '169', '42']
108 ['91', '48', '229', '139', '6', '419', '27', '242', '405', '49', '327', '286', '259', '481', '426', '24', '359', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '350', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '220', '8', '93', '404', '40', '499', '191', '248', '11', '154', '169', '42']
109 ['91', '48', '229', '139', '6', '419', '27', '242', '405', '49', '327', '286', '259', '481', '426', '24', '359', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '350', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '220', '8', '93', '404', '40', '499', '191', '248', '11', '154', '169', '42']
110 ['91', '48', '229', '139', '6', '27', '242', '405', '49', '327', '286', '259', '481', '426', '24', '359', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '220', '8', '93', '404', '40', '499', '191', '248', '11', '154', '169', '42', '350', '306']
111 ['91', '48', '229', '139', '6', '27', '242', '405', '49', '327', '286', '259', '481', '426', '24', '359', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '220', '8', '93', '404', '40', '499', '191', '248', '11', '154', '169', '42', '350', '306']
112 ['91', '48', '229', '139', '6', '242', '405', '49', '286', '259', '481', '426', '24', '359', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '220', '8', '93', '404', '40', '499', '191', '248', '11', '154', '169', '42', '350', '306', '27', '275']
113 ['91', '48', '229', '139', '6', '242', '405', '49', '286', '259', '481', '426', '24', '359', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '220', '8', '93', '404', '40', '499', '191', '248', '11', '154', '169', '42', '350', '306', '27', '275']
114 ['91', '48', '229', '139', '6', '242', '405', '49', '286', '259', '481', '426', '24', '359', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '220', '8', '93', '404', '40', '499', '191', '248', '11', '154', '169', '42', '350', '306', '27', '275']
115 ['91', '48', '229', '139', '6', '242', '405', '49', '286', '259', '481', '426', '24', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '220', '8', '93', '404', '40', '499', '191', '248', '11', '154', '169', '42', '350', '306', '27', '275', '192']
116 ['91', '48', '229', '139', '6', '242', '405', '49', '286', '259', '481', '426', '24', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '8', '93', '404', '40', '499', '191', '248', '11', '154', '169', '42', '350', '306', '27', '275', '192', '387']
117 ['91', '48', '229', '139', '6', '242', '405', '49', '286', '259', '481', '426', '24', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '8', '93', '404', '40', '499', '191', '248', '11', '154', '42', '350', '306', '27', '275', '192', '387', '193']
118 ['91', '48', '229', '139', '6', '242', '405', '49', '286', '259', '481', '426', '24', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '8', '93', '404', '40', '499', '191', '248', '11', '154', '42', '350', '306', '27', '275', '192', '387', '193']
119 ['91', '48', '229', '139', '6', '242', '405', '49', '286', '259', '481', '426', '24', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '8', '93', '404', '40', '499', '191', '248', '11', '154', '42', '350', '306', '27', '275', '192', '387', '193']
120 ['91', '48', '229', '139', '6', '242', '405', '49', '286', '259', '481', '426', '24', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '8', '93', '404', '40', '499', '191', '248', '11', '154', '42', '350', '306', '27', '275', '192', '387', '193']
121 ['91', '48', '229', '139', '6', '242', '405', '49', '286', '259', '481', '426', '24', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '8', '93', '404', '40', '499', '191', '248', '11', '154', '42', '350', '306', '27', '275', '192', '387', '193']
122 ['91', '48', '229', '139', '6', '242', '405', '49', '286', '259', '481', '426', '24', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '360', '340', '492', '150', '188', '410', '47', '390', '200', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '491', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '8', '93', '404', '40', '499', '191', '248', '11', '154', '42', '350', '306', '27', '275', '192', '387', '193']
123 ['91', '48', '229', '139', '6', '242', '405', '49', '286', '259', '481', '426', '24', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '360', '340', '492', '150', '188', '410', '47', '390', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '8', '93', '404', '40', '499', '191', '248', '11', '154', '42', '350', '306', '27', '275', '192', '387', '193', '200', '465']
124 ['91', '48', '229', '139', '6', '242', '405', '49', '286', '259', '481', '426', '24', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '360', '340', '492', '150', '188', '410', '47', '390', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '8', '93', '404', '40', '499', '191', '248', '11', '154', '42', '350', '306', '27', '275', '192', '387', '193', '200', '465']
125 ['91', '48', '229', '139', '6', '242', '405', '49', '286', '259', '481', '426', '24', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '360', '340', '492', '150', '188', '410', '47', '390', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '8', '93', '404', '40', '499', '191', '248', '11', '154', '42', '350', '306', '27', '275', '192', '387', '193', '200', '465']
126 ['91', '48', '229', '139', '6', '242', '405', '49', '286', '259', '481', '426', '24', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '360', '340', '492', '150', '188', '410', '47', '390', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '8', '93', '404', '40', '499', '191', '248', '11', '154', '42', '350', '306', '27', '275', '192', '387', '193', '200', '465']
127 ['91', '48', '229', '139', '6', '242', '405', '49', '286', '259', '481', '426', '24', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '360', '340', '492', '150', '188', '410', '47', '390', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '8', '93', '404', '40', '499', '191', '248', '11', '154', '42', '350', '306', '27', '275', '192', '387', '193', '200', '465']
128 ['91', '48', '229', '139', '6', '242', '405', '49', '286', '259', '481', '426', '24', '78', '100', '107', '174', '280', '452', '223', '118', '329', '297', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '360', '340', '492', '150', '188', '410', '47', '390', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '8', '93', '404', '40', '499', '191', '248', '11', '154', '42', '350', '306', '27', '275', '192', '387', '193', '200', '465']
129 ['91', '48', '229', '139', '6', '242', '405', '49', '286', '259', '481', '426', '24', '78', '100', '107', '174', '280', '452', '223', '118', '329', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '360', '340', '492', '150', '188', '410', '47', '390', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '303', '127', '298', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '8', '93', '404', '40', '499', '191', '248', '11', '154', '350', '306', '27', '275', '192', '387', '193', '200', '465', '359', '252']
130 ['91', '48', '229', '139', '6', '242', '405', '49', '286', '259', '481', '426', '24', '78', '100', '107', '174', '280', '452', '223', '118', '329', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '360', '340', '492', '150', '188', '410', '47', '390', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '303', '127', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '8', '93', '404', '40', '499', '191', '248', '11', '154', '350', '306', '27', '275', '192', '387', '193', '200', '465', '359', '252', '347']
131 ['91', '48', '229', '139', '6', '242', '405', '49', '286', '259', '481', '426', '24', '78', '100', '107', '174', '280', '452', '223', '118', '329', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '360', '340', '492', '150', '188', '410', '47', '390', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '303', '127', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '8', '93', '404', '40', '499', '191', '248', '11', '154', '350', '306', '27', '275', '192', '387', '193', '200', '465', '359', '252', '347']
132 ['91', '48', '229', '139', '6', '242', '405', '49', '286', '259', '481', '426', '24', '78', '100', '107', '174', '280', '452', '223', '118', '329', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '360', '340', '492', '150', '188', '410', '47', '390', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '303', '127', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '8', '93', '404', '40', '499', '191', '248', '11', '154', '306', '27', '275', '192', '387', '193', '200', '465', '359', '252', '347', '149']
133 ['91', '48', '229', '139', '6', '242', '405', '49', '286', '259', '481', '426', '24', '78', '100', '107', '174', '280', '452', '223', '118', '329', '33', '74', '25', '156', '289', '155', '125', '165', '168', '116', '235', '112', '19', '403', '313', '210', '15', '441', '190', '153', '13', '195', '360', '340', '492', '150', '188', '410', '47', '390', '103', '134', '51', '320', '454', '393', '88', '374', '2', '161', '119', '254', '95', '9', '303', '127', '299', '312', '12', '269', '85', '176', '461', '30', '81', '58', '453', '14', '46', '172', '315', '101', '249', '43', '490', '29', '157', '8', '93', '404', '40', '499', '191', '248', '11', '154', '306', '27', '275', '192', '387', '193', '200', '465', '359', '252', '347', '149']
