0 ['15', '476', '0', '162', '377', '20', '320', '116', '462', '254', '460', '456', '330', '293', '232', '142', '57', '461', '425', '421', '59', '443', '333', '356', '134', '433', '282', '401', '26', '147', '499', '264', '399', '98', '277', '17', '465', '117', '184', '267', '21', '97', '453', '276', '8', '19', '265', '260', '363', '273', '362', '44', '354', '111', '352', '46', '72', '376', '404', '84', '464', '196', '55', '364', '314', '114', '471', '394', '233', '68', '408', '319', '390', '241', '245', '77', '291', '486', '4', '5', '406', '387', '108', '103', '285', '92', '95', '351', '268', '61', '472', '271', '18', '224', '71', '481', '463', '47', '178', '249', '131', '13', '35', '197', '126', '467', '9', '12', '290', '411']
907 ['26', '17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '11', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '425', '22', '270', '244', '73', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '25', '93', '120', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '444', '6', '420']
908 ['26', '17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '11', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '425', '22', '270', '244', '73', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '25', '93', '120', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '444', '6', '420']
909 ['26', '17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '11', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '425', '22', '270', '244', '73', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '25', '93', '120', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '420', '419']
910 ['26', '17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '11', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '425', '22', '270', '244', '73', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '25', '93', '120', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '420', '419']
911 ['26', '17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '11', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '425', '22', '270', '244', '73', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '25', '93', '120', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '420', '419']
912 ['26', '17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '11', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '425', '22', '270', '244', '73', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '25', '93', '120', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '420', '419']
913 ['26', '17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '425', '22', '270', '244', '73', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '420', '419', '11', '25', '85']
914 ['26', '17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '425', '22', '270', '244', '73', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '420', '419', '11', '25', '85']
915 ['26', '17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '425', '22', '270', '244', '73', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '420', '419', '11', '25', '85']
916 ['26', '17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '425', '22', '270', '244', '73', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '419', '11', '25', '85', '171']
917 ['26', '17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '425', '22', '270', '244', '73', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '419', '11', '25', '85', '171']
918 ['26', '17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '425', '22', '270', '244', '73', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204']
919 ['26', '17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '425', '22', '270', '244', '73', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204']
920 ['26', '17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '425', '22', '270', '244', '73', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204']
921 ['26', '17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '425', '22', '270', '244', '73', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204']
922 ['26', '17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '425', '22', '270', '244', '73', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204']
923 ['26', '17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '425', '22', '270', '244', '73', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204']
924 ['26', '17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '425', '22', '270', '244', '73', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204']
925 ['26', '17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '425', '22', '270', '244', '73', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204']
926 ['17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '22', '270', '244', '73', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204', '26', '219']
927 ['17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '22', '270', '244', '73', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204', '26', '219']
928 ['17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '22', '270', '244', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204', '26', '219', '92']
929 ['17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '22', '270', '244', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204', '26', '219', '92']
930 ['17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '22', '270', '244', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204', '26', '219', '92']
931 ['17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '22', '270', '244', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204', '26', '219', '92']
932 ['17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '22', '270', '244', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204', '26', '219', '92']
933 ['17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '22', '270', '244', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204', '26', '219', '92']
934 ['17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '22', '270', '244', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204', '26', '219', '92']
935 ['17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '289', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '22', '270', '244', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '165', '50', '367', '55', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '298', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204', '26', '219', '92']
936 ['17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '22', '270', '244', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '50', '367', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204', '26', '219', '92', '165', '55', '298', '192']
937 ['17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '22', '270', '244', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '50', '367', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204', '26', '219', '92', '165', '55', '298', '192']
938 ['17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '22', '270', '244', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '50', '367', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204', '26', '219', '92', '165', '55', '298', '192']
939 ['17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '22', '270', '244', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '50', '367', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '174', '28', '349', '368', '56', '320', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204', '26', '219', '92', '165', '55', '298', '192']
940 ['17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '22', '270', '244', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '50', '367', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '28', '349', '368', '56', '320', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204', '26', '219', '92', '165', '55', '298', '192', '88']
941 ['17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '22', '270', '244', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '50', '367', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '28', '349', '368', '56', '320', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204', '26', '219', '92', '165', '55', '298', '192', '88']
942 ['17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '22', '270', '244', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '50', '367', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '28', '349', '368', '56', '320', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204', '26', '219', '92', '165', '55', '298', '192', '88']
943 ['17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '22', '270', '244', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '50', '367', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '28', '349', '368', '56', '320', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204', '26', '219', '92', '165', '55', '298', '192', '281']
944 ['17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '22', '270', '244', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '50', '367', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '28', '349', '368', '56', '320', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204', '26', '219', '92', '165', '55', '298', '192', '281']
945 ['17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '22', '270', '244', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '50', '367', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '28', '349', '368', '56', '320', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204', '26', '219', '92', '165', '55', '298', '192', '281']
946 ['17', '46', '408', '5', '9', '34', '94', '53', '299', '13', '75', '365', '71', '57', '37', '395', '157', '12', '47', '38', '86', '66', '462', '401', '27', '78', '111', '35', '15', '218', '0', '39', '82', '10', '41', '240', '140', '81', '24', '63', '96', '200', '143', '274', '114', '259', '109', '22', '270', '244', '59', '124', '278', '196', '29', '123', '429', '14', '7', '210', '79', '50', '367', '338', '223', '127', '93', '186', '138', '104', '490', '74', '191', '172', '1', '358', '337', '76', '21', '103', '89', '255', '91', '265', '383', '20', '28', '349', '368', '56', '320', '98', '209', '189', '2', '60', '6', '11', '25', '85', '171', '204', '26', '219', '92', '165', '55', '298', '192', '281']
