0 ['246', '165', '229', '250', '146', '55', '193', '207', '204', '43', '77', '133', '25', '28', '76', '224', '90', '163', '155', '178', '129', '53', '215', '184', '226', '8']
769 ['159', '50', '243', '237', '19', '123', '220', '170', '133', '141', '189', '181', '230', '150', '118', '76', '31', '73', '99', '5', '89', '104', '62', '40', '81', '110']
770 ['159', '50', '243', '237', '19', '123', '220', '170', '133', '141', '189', '181', '230', '150', '118', '76', '31', '73', '99', '5', '89', '104', '62', '40', '81', '110']
771 ['159', '50', '243', '237', '19', '123', '220', '170', '133', '141', '189', '181', '230', '150', '118', '76', '31', '73', '99', '5', '89', '104', '62', '40', '81', '110']
772 ['159', '50', '243', '237', '19', '123', '220', '170', '133', '189', '181', '230', '150', '118', '76', '31', '73', '99', '89', '104', '62', '40', '110', '141', '7', '84']
773 ['159', '50', '243', '237', '19', '123', '220', '170', '133', '189', '181', '230', '150', '118', '76', '31', '73', '99', '89', '104', '62', '40', '110', '141', '7', '84']
774 ['159', '50', '243', '237', '19', '123', '220', '170', '133', '189', '181', '230', '150', '118', '76', '31', '73', '99', '89', '104', '62', '40', '110', '141', '7', '226']
775 ['159', '50', '243', '237', '19', '123', '220', '170', '133', '189', '181', '230', '150', '118', '76', '31', '73', '99', '89', '104', '62', '40', '110', '141', '7', '226']
776 ['159', '50', '243', '237', '19', '123', '220', '170', '133', '189', '181', '230', '150', '118', '76', '31', '73', '99', '89', '104', '62', '40', '110', '141', '7', '226']
777 ['159', '50', '243', '237', '19', '123', '220', '170', '133', '189', '181', '230', '150', '118', '76', '31', '73', '99', '89', '104', '62', '40', '110', '141', '7', '226']
778 ['159', '50', '243', '237', '19', '123', '220', '170', '133', '189', '181', '230', '150', '118', '76', '31', '73', '99', '89', '104', '62', '40', '110', '141', '7', '226']
779 ['159', '50', '243', '237', '19', '123', '220', '170', '133', '189', '181', '230', '150', '118', '76', '31', '73', '99', '89', '104', '62', '40', '110', '141', '7', '226']
780 ['159', '50', '243', '237', '19', '123', '220', '170', '133', '189', '181', '230', '150', '118', '76', '31', '73', '99', '89', '104', '62', '40', '110', '141', '7', '226']
781 ['159', '50', '243', '237', '19', '123', '220', '170', '133', '189', '181', '230', '150', '118', '76', '31', '73', '99', '89', '104', '62', '40', '110', '141', '7', '226']
782 ['159', '50', '243', '237', '19', '123', '220', '170', '133', '189', '181', '230', '150', '118', '76', '31', '73', '99', '89', '104', '62', '40', '110', '141', '7', '226']
783 ['159', '50', '243', '237', '19', '123', '220', '170', '133', '189', '181', '230', '150', '118', '76', '31', '73', '99', '89', '104', '62', '40', '110', '141', '7', '226']
784 ['159', '50', '243', '237', '19', '123', '220', '170', '133', '189', '181', '230', '150', '118', '76', '31', '73', '99', '89', '104', '62', '40', '110', '141', '7', '226']
795 ['159', '243', '237', '19', '123', '220', '170', '133', '189', '150', '118', '76', '31', '73', '99', '104', '62', '141', '7', '50', '89', '41', '113', '107', '228', '28']
796 ['159', '243', '237', '19', '123', '220', '170', '133', '189', '150', '118', '76', '31', '73', '99', '104', '62', '141', '7', '50', '89', '41', '113', '107', '228', '28']
797 ['159', '243', '237', '19', '123', '220', '170', '133', '189', '150', '118', '76', '31', '73', '99', '104', '62', '141', '7', '50', '89', '41', '113', '107', '228', '28']
798 ['159', '243', '237', '19', '123', '220', '170', '133', '189', '150', '118', '76', '31', '73', '99', '104', '62', '141', '7', '50', '89', '41', '113', '107', '228', '28']
799 ['159', '243', '237', '19', '123', '220', '170', '133', '189', '150', '118', '76', '31', '73', '99', '104', '62', '141', '7', '50', '89', '41', '113', '107', '228', '28']
800 ['159', '243', '237', '19', '123', '220', '170', '133', '189', '150', '118', '76', '31', '73', '99', '104', '62', '141', '7', '50', '89', '41', '113', '107', '228', '28']
801 ['159', '243', '237', '19', '123', '220', '170', '133', '189', '150', '118', '76', '31', '73', '99', '104', '62', '141', '7', '50', '89', '41', '113', '107', '228', '28']
802 ['159', '243', '237', '19', '123', '220', '170', '133', '189', '150', '118', '76', '31', '73', '99', '104', '62', '141', '7', '50', '89', '41', '113', '107', '228', '28']
803 ['159', '243', '237', '19', '123', '220', '170', '133', '189', '150', '118', '76', '31', '73', '99', '104', '62', '141', '7', '50', '89', '41', '113', '107', '228', '28']
804 ['159', '243', '237', '19', '123', '220', '170', '133', '189', '150', '118', '76', '31', '73', '99', '104', '62', '141', '7', '50', '89', '41', '113', '107', '228', '28']
815 ['243', '237', '19', '123', '170', '133', '189', '150', '118', '76', '31', '73', '99', '104', '141', '7', '50', '113', '219', '159', '88', '107', '227', '82', '61', '239']
816 ['243', '237', '19', '123', '170', '133', '189', '150', '118', '76', '31', '73', '99', '104', '141', '7', '50', '113', '219', '159', '88', '107', '227', '82', '61', '239']
817 ['243', '237', '19', '123', '170', '133', '189', '150', '118', '76', '31', '73', '99', '104', '141', '7', '50', '113', '219', '159', '88', '107', '227', '82', '61', '239']
818 ['243', '237', '19', '123', '170', '133', '189', '150', '118', '76', '31', '73', '99', '104', '141', '7', '50', '113', '219', '159', '88', '107', '227', '82', '61', '66']
819 ['243', '237', '19', '123', '170', '133', '189', '150', '118', '76', '31', '73', '99', '104', '141', '7', '50', '113', '219', '159', '88', '107', '227', '82', '61', '66']
820 ['243', '237', '19', '123', '170', '133', '189', '150', '118', '76', '31', '73', '99', '104', '141', '7', '50', '113', '219', '159', '88', '107', '227', '82', '61', '66']
821 ['243', '237', '19', '123', '170', '133', '189', '150', '118', '76', '31', '73', '99', '104', '141', '7', '50', '113', '219', '159', '88', '107', '227', '82', '61', '66']
822 ['243', '237', '19', '123', '170', '133', '189', '150', '118', '76', '31', '73', '99', '104', '141', '7', '50', '113', '219', '159', '88', '107', '227', '82', '61', '66']
823 ['243', '237', '19', '123', '170', '133', '189', '150', '118', '76', '31', '73', '99', '104', '141', '7', '50', '113', '219', '159', '88', '107', '227', '82', '61', '66']
824 ['243', '237', '19', '123', '170', '133', '189', '150', '118', '76', '31', '73', '99', '104', '141', '7', '50', '113', '219', '159', '88', '107', '227', '82', '61', '66']
825 ['243', '237', '19', '123', '170', '133', '189', '150', '118', '76', '31', '73', '99', '104', '141', '7', '50', '113', '219', '159', '88', '107', '227', '82', '61', '66']
826 ['243', '237', '19', '123', '170', '133', '189', '150', '118', '76', '31', '73', '99', '104', '141', '7', '50', '113', '219', '159', '88', '107', '227', '82', '61', '66']
827 ['243', '237', '19', '123', '170', '133', '189', '150', '118', '76', '31', '73', '99', '104', '141', '7', '50', '113', '219', '159', '88', '107', '227', '82', '61', '66']
828 ['243', '237', '19', '123', '170', '133', '189', '150', '118', '76', '31', '73', '99', '104', '141', '7', '50', '113', '219', '159', '88', '107', '227', '82', '61', '66']
839 ['243', '237', '19', '123', '170', '133', '189', '118', '76', '73', '99', '104', '141', '7', '50', '113', '219', '159', '107', '227', '82', '61', '33', '67', '93', '13']
840 ['243', '237', '19', '123', '170', '133', '189', '118', '76', '73', '99', '104', '141', '7', '50', '113', '219', '159', '107', '227', '82', '61', '33', '67', '93', '13']
841 ['243', '237', '19', '123', '170', '133', '189', '118', '76', '73', '99', '104', '141', '7', '50', '113', '219', '159', '107', '227', '82', '61', '33', '67', '93', '13']
842 ['243', '237', '19', '123', '170', '133', '189', '118', '76', '73', '99', '104', '141', '7', '50', '113', '219', '159', '107', '227', '82', '61', '33', '67', '93', '13']
843 ['243', '237', '19', '123', '170', '133', '189', '118', '76', '73', '99', '104', '141', '7', '50', '113', '219', '159', '107', '227', '82', '61', '33', '67', '93', '13']
844 ['243', '237', '19', '123', '170', '133', '189', '118', '76', '73', '99', '104', '141', '7', '50', '113', '219', '159', '107', '227', '82', '61', '33', '67', '93', '13']
845 ['243', '237', '19', '123', '170', '133', '189', '118', '76', '73', '99', '104', '141', '7', '50', '113', '219', '159', '107', '227', '82', '61', '33', '67', '93', '13']
846 ['243', '237', '19', '123', '170', '133', '189', '76', '73', '99', '104', '141', '7', '50', '113', '219', '159', '107', '227', '82', '61', '33', '13', '90', '118', '36']
847 ['243', '237', '19', '123', '170', '133', '189', '76', '73', '99', '104', '141', '7', '50', '113', '219', '159', '107', '227', '82', '61', '33', '13', '90', '118', '36']
848 ['243', '237', '19', '123', '170', '133', '189', '76', '73', '99', '141', '7', '50', '113', '219', '159', '107', '227', '82', '61', '33', '90', '118', '36', '104', '177']
849 ['243', '237', '19', '123', '170', '133', '189', '76', '73', '99', '141', '7', '50', '113', '219', '159', '107', '227', '82', '61', '33', '90', '118', '36', '104', '177']
850 ['243', '237', '19', '123', '170', '133', '189', '76', '73', '99', '141', '7', '50', '113', '219', '159', '107', '227', '82', '61', '33', '90', '118', '36', '104', '177']
851 ['243', '237', '19', '123', '170', '133', '189', '76', '73', '99', '141', '7', '50', '113', '219', '159', '107', '227', '82', '61', '33', '90', '118', '36', '104', '177']
852 ['243', '237', '19', '123', '170', '133', '189', '76', '73', '99', '141', '7', '50', '113', '219', '159', '107', '227', '82', '61', '33', '90', '118', '36', '104', '177']
853 ['243', '237', '19', '123', '170', '133', '189', '76', '73', '99', '141', '7', '50', '113', '219', '159', '107', '227', '82', '61', '33', '90', '118', '36', '104', '177']
854 ['243', '237', '19', '123', '170', '133', '189', '76', '73', '99', '141', '7', '50', '113', '219', '159', '107', '227', '82', '61', '33', '90', '118', '36', '104', '177']
855 ['243', '237', '19', '123', '170', '133', '189', '76', '73', '99', '141', '7', '50', '113', '219', '159', '107', '227', '82', '61', '33', '90', '118', '36', '104', '177']
856 ['243', '237', '19', '123', '170', '133', '189', '76', '73', '99', '141', '7', '50', '113', '219', '159', '107', '227', '82', '61', '33', '90', '118', '36', '104', '177']
857 ['243', '237', '19', '123', '170', '133', '189', '76', '73', '99', '141', '7', '50', '113', '219', '159', '107', '227', '82', '61', '33', '90', '118', '36', '104', '177']
858 ['243', '237', '19', '123', '170', '133', '189', '76', '73', '99', '141', '7', '50', '113', '219', '159', '107', '227', '82', '61', '33', '90', '118', '36', '104', '177']
869 ['243', '237', '19', '123', '170', '133', '189', '76', '73', '99', '141', '7', '50', '113', '219', '159', '107', '227', '82', '61', '90', '118', '104', '177', '152', '38']
870 ['243', '237', '19', '123', '170', '133', '189', '76', '73', '99', '141', '7', '50', '113', '219', '159', '107', '227', '82', '61', '90', '118', '104', '177', '152', '38']
871 ['243', '237', '19', '123', '170', '133', '189', '76', '73', '99', '50', '113', '219', '159', '107', '227', '82', '61', '90', '118', '104', '177', '38', '8', '146', '34']
872 ['243', '237', '19', '123', '170', '133', '189', '76', '73', '99', '50', '113', '219', '159', '107', '227', '82', '61', '90', '118', '104', '177', '38', '8', '146', '34']
873 ['243', '237', '19', '123', '170', '133', '189', '76', '73', '99', '50', '113', '219', '159', '107', '227', '82', '61', '90', '118', '104', '177', '38', '8', '146', '34']
874 ['243', '237', '19', '123', '170', '133', '189', '76', '73', '99', '50', '113', '219', '159', '107', '227', '61', '90', '118', '104', '177', '38', '8', '146', '34', '182']
875 ['243', '237', '19', '123', '170', '133', '189', '76', '73', '99', '50', '113', '219', '159', '107', '227', '61', '90', '118', '104', '38', '8', '146', '34', '182', '44']
876 ['243', '237', '19', '123', '170', '133', '189', '76', '73', '99', '50', '113', '219', '159', '107', '227', '61', '90', '118', '104', '38', '8', '146', '34', '182', '44']
877 ['243', '237', '19', '123', '170', '133', '189', '76', '73', '99', '50', '113', '219', '159', '107', '227', '61', '90', '118', '104', '38', '8', '146', '34', '182', '44']
878 ['243', '237', '19', '123', '170', '133', '189', '76', '73', '99', '50', '113', '219', '159', '107', '227', '61', '90', '118', '104', '38', '8', '146', '34', '182', '44']
879 ['243', '237', '19', '123', '170', '133', '189', '76', '73', '99', '50', '113', '219', '159', '107', '227', '61', '90', '118', '104', '38', '8', '146', '34', '182', '44']
880 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '50', '113', '219', '159', '107', '227', '61', '90', '118', '104', '8', '146', '34', '182', '44', '133', '32']
881 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '50', '113', '219', '159', '107', '227', '61', '90', '118', '104', '8', '146', '182', '44', '133', '32', '69']
882 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '50', '113', '219', '159', '107', '227', '61', '90', '118', '104', '8', '146', '182', '44', '133', '32', '69']
883 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '50', '113', '219', '159', '107', '227', '61', '90', '118', '104', '8', '146', '182', '44', '133', '32', '69']
884 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '50', '113', '219', '159', '107', '227', '61', '90', '118', '104', '8', '146', '182', '44', '133', '32', '69']
885 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '50', '113', '219', '159', '107', '227', '61', '90', '118', '104', '8', '146', '182', '44', '133', '32', '69']
886 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '50', '113', '219', '159', '107', '227', '61', '90', '118', '104', '8', '146', '182', '44', '133', '32', '69']
887 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '50', '113', '219', '159', '107', '227', '61', '90', '118', '104', '8', '146', '182', '44', '133', '32', '69']
888 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '50', '113', '219', '159', '107', '227', '61', '90', '118', '104', '8', '146', '182', '44', '133', '32', '69']
889 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '50', '113', '219', '159', '107', '227', '61', '90', '118', '104', '8', '146', '182', '44', '133', '32', '69']
890 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '50', '113', '219', '159', '107', '227', '61', '90', '118', '104', '8', '146', '182', '44', '133', '32', '69']
891 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '50', '113', '219', '159', '107', '227', '61', '90', '118', '104', '8', '146', '182', '44', '133', '32', '69']
902 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '159', '107', '227', '61', '90', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87']
903 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '159', '107', '227', '61', '90', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87']
904 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '159', '107', '227', '61', '90', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87']
905 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '159', '107', '227', '61', '90', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87']
906 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '159', '107', '227', '61', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87', '155']
907 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '159', '107', '227', '61', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87', '155']
908 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '159', '107', '227', '61', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87', '155']
909 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '159', '107', '227', '61', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87', '155']
910 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '159', '107', '227', '61', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87', '155']
911 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '159', '107', '227', '61', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87', '155']
912 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '159', '107', '227', '61', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87', '24']
913 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '159', '107', '227', '61', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87', '24']
914 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '159', '107', '227', '61', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87', '24']
915 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '159', '107', '227', '61', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87', '24']
916 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '159', '107', '227', '61', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87', '24']
917 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '159', '107', '227', '61', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87', '24']
918 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '159', '107', '227', '61', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87', '24']
919 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '159', '107', '227', '61', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87', '24']
920 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '159', '107', '227', '61', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87', '24']
921 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '159', '107', '227', '61', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87', '24']
922 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '159', '107', '227', '61', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87', '24']
933 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87', '159', '253', '150']
934 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87', '159', '176', '232']
935 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87', '159', '176', '232']
936 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87', '159', '176', '232']
937 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87', '159', '176', '232']
938 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87', '159', '176', '232']
939 ['243', '237', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '104', '146', '182', '44', '133', '32', '51', '9', '87', '159', '176', '232']
940 ['243', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '146', '182', '44', '133', '32', '51', '9', '87', '159', '232', '104', '238', '92']
941 ['243', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '146', '182', '44', '133', '32', '51', '9', '87', '159', '232', '104', '238', '92']
942 ['243', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '146', '182', '44', '133', '32', '51', '9', '87', '159', '232', '104', '238', '92']
943 ['243', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '146', '182', '44', '133', '32', '51', '9', '87', '159', '232', '104', '238', '92']
944 ['243', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '146', '182', '44', '133', '32', '51', '9', '87', '159', '232', '104', '238', '92']
945 ['243', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '146', '182', '44', '133', '32', '51', '9', '87', '159', '232', '104', '238', '92']
946 ['243', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '146', '182', '44', '133', '32', '51', '9', '87', '159', '232', '104', '238', '92']
947 ['243', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '146', '182', '44', '133', '32', '51', '9', '87', '159', '232', '104', '238', '92']
948 ['243', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '146', '182', '44', '133', '32', '51', '9', '87', '159', '232', '104', '238', '92']
949 ['243', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '32', '51', '9', '159', '232', '104', '238', '88', '43', '226']
950 ['243', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '32', '51', '9', '159', '232', '104', '238', '88', '43', '226']
951 ['243', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '32', '51', '9', '159', '232', '104', '238', '88', '43', '226']
952 ['243', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '32', '51', '9', '159', '232', '104', '238', '88', '43', '226']
953 ['243', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '32', '51', '9', '159', '232', '104', '238', '88', '43', '226']
954 ['243', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '32', '51', '9', '159', '232', '104', '238', '88', '43', '226']
955 ['243', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '32', '51', '9', '159', '232', '104', '238', '88', '43', '226']
956 ['243', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '32', '51', '9', '159', '232', '104', '238', '88', '43', '226']
957 ['243', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '32', '51', '9', '159', '232', '104', '238', '88', '43', '226']
958 ['243', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '32', '51', '9', '159', '232', '104', '238', '88', '43', '226']
959 ['243', '19', '123', '170', '189', '76', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '32', '51', '9', '159', '232', '104', '238', '88', '43', '226']
970 ['243', '123', '170', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '51', '9', '88', '43', '104', '20', '189', '233', '159', '25', '35', '76', '141']
971 ['243', '123', '170', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '51', '9', '88', '43', '104', '20', '189', '233', '159', '25', '35', '76', '141']
972 ['243', '123', '170', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '51', '9', '88', '43', '104', '20', '189', '233', '159', '25', '35', '76', '141']
973 ['243', '123', '170', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '51', '9', '88', '43', '104', '20', '189', '233', '159', '25', '35', '76', '141']
974 ['243', '123', '170', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '51', '9', '88', '43', '104', '20', '189', '233', '159', '25', '35', '76', '141']
975 ['243', '123', '170', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '51', '9', '88', '43', '104', '20', '189', '233', '159', '25', '35', '76', '141']
976 ['243', '123', '170', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '51', '9', '88', '43', '104', '20', '189', '233', '159', '25', '35', '76', '141']
977 ['243', '123', '170', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '51', '9', '88', '43', '104', '20', '189', '233', '159', '25', '35', '76', '141']
978 ['243', '123', '170', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '51', '9', '88', '43', '104', '20', '189', '233', '159', '25', '35', '76', '141']
979 ['243', '123', '170', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '51', '9', '88', '43', '104', '20', '189', '233', '159', '25', '35', '76', '141']
990 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '88', '43', '104', '189', '233', '159', '25', '35', '76', '51', '16', '9', '240', '67']
991 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '88', '43', '104', '189', '233', '159', '25', '35', '76', '51', '16', '9', '240', '67']
992 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '88', '43', '104', '189', '233', '159', '25', '35', '76', '51', '16', '9', '240', '67']
993 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '88', '43', '104', '189', '233', '159', '25', '35', '76', '51', '16', '9', '240', '67']
994 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '88', '43', '104', '189', '233', '159', '25', '35', '76', '51', '16', '9', '240', '67']
995 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '88', '43', '104', '189', '233', '159', '25', '35', '76', '51', '16', '9', '240', '67']
996 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '88', '43', '104', '189', '233', '159', '25', '35', '76', '51', '16', '9', '240', '67']
997 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '88', '43', '104', '189', '233', '159', '35', '76', '51', '9', '67', '18', '28', '153']
998 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '88', '43', '104', '189', '233', '159', '35', '76', '51', '9', '67', '18', '28', '153']
999 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '88', '43', '104', '189', '233', '159', '35', '76', '51', '9', '67', '18', '28', '153']
1000 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '88', '43', '104', '189', '233', '159', '35', '76', '51', '9', '18', '28', '153', '174']
1001 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '88', '43', '104', '189', '233', '159', '35', '76', '51', '9', '18', '28', '153', '174']
1002 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '88', '43', '104', '189', '233', '159', '35', '76', '51', '9', '18', '28', '153', '174']
1003 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '88', '43', '104', '189', '233', '159', '35', '76', '51', '9', '18', '28', '153', '174']
1004 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '88', '43', '104', '189', '233', '159', '35', '76', '51', '9', '18', '28', '153', '174']
1005 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '88', '43', '104', '189', '233', '159', '35', '76', '51', '9', '18', '28', '153', '174']
1006 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '88', '43', '104', '189', '233', '159', '35', '76', '51', '9', '18', '28', '153', '174']
1007 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '88', '43', '104', '189', '233', '159', '35', '76', '51', '9', '18', '28', '153', '174']
1008 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '88', '43', '104', '189', '233', '159', '35', '76', '51', '9', '18', '28', '153', '174']
1009 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '88', '43', '104', '189', '233', '159', '35', '76', '51', '9', '18', '28', '153', '174']
1010 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '146', '182', '133', '88', '43', '104', '189', '233', '159', '35', '76', '51', '9', '18', '28', '153', '174']
1021 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '182', '133', '88', '43', '104', '189', '233', '159', '35', '76', '51', '9', '18', '28', '174', '146', '222']
1022 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '182', '133', '88', '43', '104', '189', '233', '159', '35', '76', '51', '9', '18', '28', '174', '146', '222']
1023 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '182', '133', '88', '43', '104', '189', '233', '159', '35', '76', '51', '9', '18', '28', '174', '146', '222']
1024 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '182', '133', '88', '43', '104', '189', '233', '159', '35', '76', '51', '9', '18', '28', '174', '146', '222']
1025 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '182', '133', '88', '43', '104', '189', '233', '159', '35', '76', '51', '9', '18', '28', '174', '146', '222']
1026 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '182', '133', '88', '43', '104', '189', '233', '159', '35', '76', '51', '9', '18', '28', '174', '146', '222']
1027 ['243', '123', '73', '99', '113', '219', '107', '61', '118', '182', '133', '88', '43', '104', '189', '233', '159', '35', '76', '51', '9', '18', '28', '174', '146', '222']
