0 ['244', '235', '51', '5', '191', '195', '76', '75', '230', '15', '137', '66', '81', '240', '102', '238', '90', '1', '25', '72', '44', '11', '8', '49', '31', '172']
1410 ['109', '123', '189', '118', '99', '52', '78', '62', '159', '73', '89', '10', '221', '238', '149', '230', '43', '138', '106', '243', '23', '131', '34', '83', '171', '14']
1421 ['109', '123', '189', '118', '99', '52', '78', '62', '73', '221', '238', '149', '230', '138', '106', '243', '131', '34', '171', '14', '3', '90', '184', '24', '159', '165']
1422 ['109', '123', '189', '118', '99', '52', '78', '62', '73', '221', '238', '149', '230', '138', '106', '243', '131', '34', '171', '14', '3', '90', '184', '24', '159', '165']
1423 ['109', '123', '189', '118', '99', '52', '78', '62', '73', '221', '238', '149', '230', '138', '106', '243', '131', '34', '171', '14', '3', '90', '184', '24', '159', '165']
1424 ['109', '123', '189', '118', '99', '52', '78', '62', '73', '221', '238', '149', '230', '138', '106', '243', '131', '34', '171', '14', '3', '90', '184', '24', '159', '165']
1425 ['109', '123', '189', '118', '99', '52', '78', '62', '73', '221', '238', '149', '230', '138', '106', '243', '131', '34', '171', '14', '3', '90', '184', '24', '159', '165']
1426 ['109', '123', '189', '118', '99', '52', '78', '62', '73', '221', '238', '149', '230', '138', '106', '243', '131', '34', '171', '14', '3', '90', '184', '24', '159', '165']
1427 ['109', '123', '189', '118', '99', '52', '78', '62', '73', '221', '238', '149', '230', '138', '106', '243', '131', '34', '171', '14', '3', '90', '184', '24', '159', '165']
1428 ['109', '123', '189', '118', '99', '52', '78', '62', '73', '221', '238', '149', '230', '138', '106', '243', '131', '34', '171', '14', '3', '90', '184', '24', '159', '165']
1429 ['109', '123', '189', '118', '99', '52', '78', '62', '73', '221', '238', '149', '230', '138', '106', '243', '131', '34', '171', '14', '3', '90', '184', '24', '159', '165']
1430 ['109', '123', '189', '118', '99', '52', '78', '62', '73', '221', '238', '149', '230', '138', '106', '243', '131', '34', '171', '14', '3', '90', '184', '24', '159', '165']
1441 ['109', '123', '189', '118', '52', '78', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '14', '3', '90', '184', '24', '159', '99', '172', '49', '143']
1442 ['109', '123', '189', '118', '52', '78', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '14', '3', '90', '184', '24', '159', '99', '172', '49', '143']
1443 ['109', '123', '189', '118', '52', '78', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '14', '3', '90', '184', '24', '159', '99', '172', '49', '143']
1444 ['109', '123', '189', '118', '52', '78', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '14', '3', '90', '184', '24', '159', '99', '172', '49', '143']
1445 ['109', '123', '189', '118', '52', '78', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '14', '3', '90', '184', '24', '159', '99', '172', '49', '143']
1446 ['109', '123', '189', '118', '52', '78', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '14', '3', '90', '184', '24', '159', '99', '172', '49', '143']
1447 ['109', '123', '189', '118', '52', '78', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '14', '3', '90', '184', '24', '159', '99', '172', '49', '143']
1448 ['109', '123', '189', '118', '78', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '14', '3', '90', '184', '24', '159', '99', '172', '49', '143', '180']
1449 ['109', '123', '189', '118', '78', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '14', '3', '90', '184', '24', '159', '99', '172', '49', '143', '180']
1450 ['109', '123', '189', '118', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '14', '3', '90', '184', '24', '159', '99', '172', '49', '143', '76', '139']
1451 ['109', '123', '189', '118', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '14', '3', '90', '184', '24', '159', '99', '172', '49', '76', '139', '84']
1452 ['109', '123', '189', '118', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '14', '3', '90', '184', '24', '159', '99', '172', '49', '76', '139', '84']
1453 ['109', '123', '189', '118', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '14', '3', '90', '184', '24', '159', '99', '172', '49', '76', '139', '84']
1454 ['109', '123', '189', '118', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '14', '3', '90', '184', '24', '159', '99', '172', '49', '76', '139', '84']
1455 ['109', '123', '189', '118', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '14', '3', '90', '184', '24', '159', '99', '172', '49', '76', '139', '84']
1456 ['109', '123', '189', '118', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '14', '3', '90', '184', '24', '159', '99', '172', '49', '76', '139', '84']
1457 ['109', '123', '189', '118', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '14', '3', '90', '184', '24', '159', '99', '172', '49', '76', '139', '84']
1458 ['109', '123', '189', '118', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '14', '3', '90', '184', '24', '159', '99', '172', '49', '76', '139', '84']
1459 ['109', '123', '189', '118', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '14', '3', '90', '184', '24', '159', '99', '172', '49', '76', '139', '84']
1460 ['109', '123', '189', '118', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '14', '3', '90', '184', '24', '159', '99', '172', '49', '76', '139', '84']
1461 ['109', '123', '189', '118', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '14', '3', '90', '184', '24', '159', '99', '172', '49', '76', '139', '84']
1472 ['189', '118', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '90', '184', '24', '159', '172', '49', '76', '139', '84', '10', '123', '109', '99', '163']
1473 ['189', '118', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '90', '184', '24', '159', '172', '49', '76', '139', '84', '10', '123', '109', '99', '163']
1474 ['189', '118', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '90', '184', '24', '159', '172', '49', '76', '139', '84', '10', '123', '109', '99', '163']
1475 ['189', '118', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '90', '184', '24', '159', '172', '49', '76', '139', '84', '10', '123', '109', '99', '163']
1476 ['189', '118', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '90', '184', '24', '159', '172', '49', '76', '139', '84', '10', '123', '109', '99', '163']
1477 ['189', '118', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '90', '184', '24', '159', '172', '49', '76', '139', '84', '10', '123', '109', '99', '163']
1478 ['189', '118', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '90', '184', '24', '159', '172', '49', '76', '139', '84', '10', '123', '109', '99', '163']
1479 ['189', '118', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '90', '184', '24', '159', '172', '49', '76', '139', '84', '10', '123', '109', '99', '163']
1480 ['189', '118', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '90', '184', '24', '159', '172', '49', '76', '139', '84', '10', '123', '109', '99', '163']
1481 ['189', '118', '62', '73', '221', '238', '149', '230', '106', '243', '131', '34', '90', '184', '24', '159', '172', '49', '76', '139', '84', '10', '123', '109', '99', '163']
1492 ['189', '118', '62', '73', '221', '238', '230', '131', '90', '184', '24', '159', '172', '49', '76', '139', '84', '10', '123', '109', '99', '243', '37', '149', '103', '34']
1493 ['189', '118', '62', '73', '221', '238', '230', '131', '90', '184', '24', '159', '172', '139', '84', '10', '123', '109', '99', '243', '149', '103', '34', '76', '47', '165']
1494 ['189', '118', '62', '73', '221', '238', '230', '131', '90', '184', '24', '159', '172', '139', '84', '10', '123', '109', '99', '243', '149', '103', '34', '76', '47', '165']
1495 ['189', '118', '62', '73', '221', '238', '230', '131', '90', '184', '24', '159', '172', '139', '84', '10', '123', '109', '99', '243', '149', '103', '34', '76', '47', '165']
1496 ['189', '118', '62', '73', '221', '238', '230', '131', '90', '184', '24', '159', '172', '139', '84', '10', '123', '109', '99', '243', '149', '103', '34', '76', '47', '165']
1497 ['189', '118', '62', '73', '221', '238', '230', '131', '90', '184', '24', '159', '172', '139', '84', '10', '123', '109', '99', '243', '149', '103', '34', '76', '47', '165']
1498 ['118', '62', '73', '221', '238', '230', '131', '90', '24', '159', '172', '139', '84', '10', '123', '109', '99', '243', '149', '103', '34', '76', '47', '189', '183', '52']
1499 ['118', '62', '73', '221', '238', '230', '131', '90', '24', '159', '172', '139', '84', '10', '123', '109', '99', '243', '149', '103', '34', '76', '47', '189', '183', '52']
1500 ['118', '62', '73', '221', '238', '230', '131', '90', '24', '159', '172', '139', '84', '10', '123', '109', '99', '243', '149', '103', '34', '76', '47', '189', '183', '52']
1501 ['118', '62', '73', '221', '238', '230', '131', '90', '24', '159', '172', '139', '84', '10', '123', '109', '99', '243', '149', '103', '34', '76', '47', '189', '183', '52']
1502 ['118', '62', '73', '221', '238', '230', '131', '90', '24', '159', '172', '139', '84', '10', '123', '109', '99', '243', '149', '103', '34', '76', '47', '189', '183', '52']
1503 ['118', '62', '73', '221', '238', '230', '131', '90', '24', '159', '172', '139', '84', '10', '123', '109', '99', '243', '149', '103', '34', '76', '47', '189', '183', '52']
1504 ['118', '62', '73', '221', '238', '230', '131', '90', '24', '159', '172', '139', '84', '10', '123', '109', '99', '243', '149', '103', '34', '76', '47', '189', '183', '52']
1505 ['118', '62', '73', '221', '238', '230', '131', '90', '24', '159', '172', '139', '84', '10', '123', '109', '99', '243', '149', '103', '34', '76', '47', '189', '183', '52']
1506 ['118', '62', '73', '221', '238', '230', '131', '90', '24', '159', '172', '139', '84', '10', '123', '109', '99', '243', '149', '103', '34', '76', '47', '189', '183', '52']
1507 ['118', '62', '73', '221', '238', '230', '131', '90', '24', '159', '172', '139', '84', '10', '123', '109', '99', '243', '149', '103', '34', '76', '47', '189', '183', '52']
1508 ['118', '62', '73', '221', '238', '230', '131', '90', '24', '159', '172', '139', '84', '10', '123', '109', '99', '243', '149', '103', '34', '76', '47', '189', '183', '52']
1519 ['62', '73', '221', '238', '230', '131', '90', '24', '159', '139', '10', '123', '109', '99', '243', '149', '103', '34', '189', '183', '52', '47', '78', '118', '176', '86']
1520 ['62', '73', '221', '238', '230', '131', '90', '24', '159', '139', '10', '123', '109', '99', '243', '149', '103', '34', '189', '52', '47', '78', '118', '176', '183', '173']
1521 ['62', '73', '221', '238', '230', '131', '90', '24', '159', '139', '10', '123', '109', '99', '243', '149', '103', '34', '189', '52', '47', '78', '118', '176', '183', '173']
1522 ['62', '73', '221', '238', '230', '131', '90', '24', '159', '139', '10', '123', '109', '99', '243', '149', '103', '34', '189', '52', '47', '78', '118', '176', '183', '173']
1523 ['62', '73', '221', '238', '230', '131', '90', '24', '159', '139', '10', '123', '109', '99', '243', '149', '103', '34', '189', '52', '47', '78', '118', '176', '183', '173']
1524 ['62', '73', '221', '238', '230', '131', '90', '24', '159', '139', '10', '123', '109', '99', '243', '149', '103', '34', '189', '52', '47', '78', '118', '176', '183', '173']
1525 ['62', '73', '221', '238', '230', '131', '90', '24', '159', '139', '10', '123', '109', '99', '243', '149', '103', '34', '189', '52', '47', '78', '118', '176', '183', '173']
1526 ['62', '73', '221', '238', '230', '131', '90', '24', '159', '139', '10', '123', '109', '99', '243', '149', '103', '34', '189', '52', '47', '78', '118', '176', '183', '173']
1527 ['62', '73', '221', '238', '230', '131', '90', '24', '159', '139', '10', '109', '99', '243', '149', '103', '34', '189', '52', '47', '78', '118', '183', '173', '123', '227']
1528 ['62', '73', '221', '238', '230', '131', '90', '24', '159', '139', '10', '109', '99', '243', '149', '103', '34', '189', '52', '47', '78', '118', '183', '173', '123', '227']
1529 ['62', '73', '221', '238', '230', '131', '90', '24', '159', '139', '10', '109', '99', '243', '149', '103', '34', '189', '52', '47', '78', '118', '183', '173', '123', '227']
1530 ['62', '73', '221', '238', '230', '131', '90', '24', '159', '139', '10', '109', '99', '243', '149', '103', '34', '189', '52', '47', '78', '118', '183', '173', '123', '227']
1531 ['62', '73', '221', '238', '230', '131', '90', '24', '159', '139', '10', '109', '99', '243', '149', '103', '34', '189', '52', '47', '78', '118', '183', '173', '123', '227']
1532 ['62', '73', '221', '238', '230', '131', '90', '24', '159', '139', '10', '109', '99', '243', '149', '103', '34', '189', '52', '47', '78', '118', '183', '173', '123', '227']
1533 ['62', '73', '221', '238', '230', '131', '90', '24', '159', '139', '10', '109', '99', '243', '149', '103', '34', '189', '52', '47', '78', '118', '183', '173', '123', '227']
1534 ['62', '73', '221', '238', '230', '131', '90', '24', '159', '139', '10', '109', '99', '243', '149', '103', '34', '189', '52', '47', '78', '118', '183', '173', '123', '227']
1535 ['62', '73', '221', '238', '230', '131', '90', '24', '159', '139', '10', '109', '99', '243', '149', '103', '34', '189', '52', '47', '78', '118', '183', '173', '123', '227']
1536 ['62', '73', '221', '238', '230', '131', '90', '24', '159', '139', '10', '109', '99', '243', '149', '103', '34', '189', '52', '47', '78', '118', '183', '173', '123', '227']
1537 ['62', '73', '221', '238', '230', '131', '90', '24', '159', '139', '10', '109', '99', '243', '149', '103', '34', '189', '52', '47', '78', '118', '183', '173', '123', '227']
1548 ['62', '73', '221', '238', '131', '159', '139', '10', '109', '243', '149', '103', '34', '189', '47', '78', '118', '183', '173', '123', '227', '230', '99', '90', '28', '133']
1549 ['62', '73', '221', '238', '131', '159', '139', '10', '109', '243', '149', '103', '34', '189', '47', '78', '118', '183', '173', '123', '227', '230', '99', '90', '28', '133']
1550 ['62', '73', '221', '238', '131', '159', '139', '10', '109', '243', '149', '103', '34', '189', '47', '78', '118', '183', '173', '123', '227', '230', '99', '90', '28', '133']
1551 ['62', '73', '221', '238', '131', '159', '139', '10', '109', '243', '149', '103', '34', '189', '47', '78', '118', '183', '173', '123', '227', '230', '99', '90', '28', '133']
1552 ['62', '73', '221', '238', '131', '159', '139', '10', '109', '243', '149', '103', '34', '189', '47', '78', '118', '183', '173', '123', '227', '230', '99', '90', '28', '133']
1553 ['62', '73', '221', '238', '131', '159', '139', '10', '109', '243', '149', '103', '34', '189', '47', '78', '118', '183', '173', '123', '227', '230', '99', '90', '28', '133']
1554 ['62', '73', '221', '238', '131', '159', '139', '10', '109', '243', '149', '103', '34', '189', '47', '78', '118', '183', '173', '123', '227', '230', '99', '90', '28', '133']
1555 ['62', '73', '221', '238', '131', '159', '139', '10', '109', '243', '149', '103', '34', '189', '47', '78', '118', '183', '173', '123', '227', '230', '99', '90', '28', '133']
1556 ['62', '73', '221', '238', '131', '159', '139', '10', '109', '243', '149', '103', '34', '189', '47', '78', '118', '183', '173', '123', '227', '230', '99', '90', '28', '133']
1557 ['62', '73', '221', '238', '131', '159', '139', '10', '109', '243', '149', '103', '34', '189', '47', '78', '118', '183', '173', '123', '227', '230', '99', '90', '28', '133']
1568 ['62', '73', '221', '238', '159', '10', '109', '243', '149', '103', '189', '47', '78', '118', '173', '123', '227', '230', '99', '90', '133', '28', '34', '140', '183', '168']
1569 ['62', '73', '221', '238', '159', '10', '109', '243', '149', '103', '189', '47', '78', '118', '173', '123', '227', '230', '99', '90', '133', '28', '34', '140', '183', '168']
1570 ['62', '73', '221', '238', '159', '10', '109', '243', '149', '103', '189', '47', '78', '118', '173', '123', '227', '230', '99', '90', '133', '28', '34', '140', '183', '168']
1571 ['62', '73', '221', '238', '159', '109', '243', '149', '103', '189', '47', '118', '173', '123', '227', '230', '90', '133', '34', '140', '183', '81', '12', '99', '26', '131']
1572 ['62', '73', '221', '238', '159', '109', '243', '149', '103', '189', '47', '118', '173', '123', '227', '230', '90', '133', '34', '140', '183', '81', '12', '99', '26', '131']
1573 ['62', '73', '221', '238', '159', '109', '243', '149', '103', '189', '47', '118', '173', '123', '227', '230', '90', '133', '34', '140', '183', '81', '12', '99', '26', '131']
1574 ['62', '73', '221', '238', '159', '109', '243', '149', '103', '189', '47', '118', '173', '123', '227', '230', '90', '133', '34', '140', '183', '81', '12', '99', '26', '131']
1575 ['62', '73', '221', '238', '159', '109', '243', '149', '103', '189', '47', '118', '173', '123', '227', '230', '90', '133', '34', '140', '183', '81', '12', '99', '26', '131']
1576 ['62', '73', '221', '238', '159', '109', '243', '149', '103', '189', '47', '118', '173', '123', '227', '230', '90', '133', '34', '140', '183', '81', '12', '99', '26', '131']
1577 ['62', '73', '221', '238', '159', '109', '243', '149', '103', '189', '47', '118', '173', '123', '227', '230', '90', '133', '34', '140', '183', '81', '12', '99', '26', '131']
1578 ['62', '73', '221', '238', '159', '109', '243', '149', '103', '189', '47', '118', '173', '123', '227', '230', '90', '133', '34', '140', '183', '81', '12', '99', '26', '131']
1579 ['62', '73', '221', '238', '159', '109', '243', '149', '103', '189', '47', '118', '173', '123', '227', '230', '90', '133', '34', '140', '183', '81', '12', '99', '26', '131']
1580 ['62', '73', '221', '238', '159', '109', '243', '149', '103', '189', '47', '118', '173', '123', '227', '230', '90', '133', '34', '140', '183', '81', '12', '99', '26', '131']
1581 ['62', '73', '221', '238', '159', '109', '243', '149', '103', '189', '47', '118', '173', '123', '227', '230', '90', '133', '34', '140', '183', '81', '12', '99', '26', '131']
1592 ['73', '221', '238', '159', '109', '243', '103', '189', '47', '118', '123', '230', '90', '133', '34', '140', '81', '99', '26', '171', '149', '13', '227', '65', '131', '41']
1593 ['73', '221', '238', '159', '109', '243', '103', '189', '47', '118', '123', '230', '90', '133', '34', '140', '81', '99', '26', '171', '149', '13', '227', '65', '131', '41']
1594 ['73', '221', '238', '159', '109', '243', '103', '189', '47', '118', '123', '230', '90', '133', '34', '140', '81', '99', '26', '171', '149', '13', '227', '65', '131', '41']
1595 ['73', '221', '238', '159', '109', '243', '103', '189', '47', '118', '123', '230', '90', '133', '34', '140', '81', '99', '26', '171', '149', '13', '227', '65', '131', '41']
1596 ['73', '221', '238', '159', '109', '243', '103', '189', '47', '118', '123', '230', '90', '133', '34', '140', '81', '99', '26', '171', '149', '13', '227', '65', '131', '41']
1597 ['73', '221', '238', '159', '109', '243', '103', '189', '47', '118', '123', '230', '90', '133', '34', '140', '81', '99', '26', '171', '149', '13', '227', '65', '131', '41']
1598 ['73', '221', '238', '159', '109', '243', '103', '189', '47', '118', '123', '230', '90', '133', '34', '140', '81', '99', '26', '171', '149', '13', '227', '65', '131', '41']
1599 ['73', '221', '238', '159', '109', '243', '103', '189', '47', '118', '123', '230', '90', '133', '140', '81', '99', '26', '149', '13', '227', '131', '253', '36', '174', '69']
1600 ['73', '221', '238', '159', '109', '243', '103', '189', '47', '118', '123', '230', '90', '133', '140', '81', '99', '26', '149', '13', '227', '131', '253', '36', '174', '69']
1601 ['73', '221', '238', '159', '109', '243', '103', '189', '47', '118', '123', '230', '90', '133', '140', '81', '99', '26', '149', '13', '227', '131', '253', '36', '174', '69']
1602 ['73', '221', '238', '159', '109', '243', '103', '189', '47', '118', '123', '230', '90', '133', '140', '81', '99', '26', '149', '13', '227', '131', '253', '36', '174', '69']
1603 ['73', '221', '238', '159', '109', '243', '103', '189', '47', '118', '123', '230', '90', '133', '140', '81', '99', '26', '149', '13', '227', '131', '253', '36', '174', '69']
1604 ['73', '221', '238', '159', '109', '243', '103', '189', '47', '118', '123', '230', '90', '133', '140', '81', '99', '26', '149', '13', '227', '131', '253', '36', '174', '69']
1605 ['73', '221', '238', '159', '109', '243', '103', '189', '47', '118', '123', '230', '90', '133', '140', '81', '99', '26', '149', '13', '227', '131', '253', '36', '174', '69']
1606 ['73', '221', '238', '159', '109', '243', '103', '189', '47', '118', '123', '230', '90', '133', '140', '81', '99', '26', '149', '13', '227', '131', '253', '36', '174', '69']
1607 ['73', '221', '238', '159', '109', '243', '103', '189', '47', '118', '123', '230', '90', '133', '140', '81', '99', '26', '149', '13', '227', '131', '253', '36', '174', '69']
1608 ['73', '221', '238', '159', '109', '243', '103', '189', '47', '118', '123', '230', '90', '133', '140', '81', '99', '26', '149', '13', '227', '131', '253', '36', '174', '69']
1609 ['73', '221', '238', '159', '109', '243', '103', '189', '47', '118', '123', '230', '90', '133', '140', '81', '99', '26', '149', '13', '227', '131', '253', '36', '174', '69']
1620 ['73', '221', '238', '159', '109', '103', '189', '118', '123', '230', '90', '133', '140', '81', '99', '149', '227', '174', '26', '37', '250', '48', '44', '243', '12', '32']
1621 ['73', '221', '238', '159', '109', '103', '189', '118', '123', '230', '90', '133', '140', '81', '99', '149', '227', '174', '26', '37', '250', '48', '243', '12', '32', '42']
1622 ['73', '221', '238', '159', '109', '103', '189', '118', '123', '230', '90', '133', '140', '81', '99', '149', '227', '174', '26', '37', '250', '48', '243', '12', '32', '42']
1623 ['73', '221', '238', '159', '109', '103', '189', '118', '123', '230', '90', '133', '140', '81', '99', '149', '227', '174', '26', '37', '250', '48', '243', '12', '32', '42']
1624 ['73', '221', '238', '159', '109', '103', '189', '118', '123', '230', '90', '133', '140', '81', '99', '149', '227', '174', '26', '37', '250', '48', '243', '12', '32', '42']
1625 ['73', '238', '159', '109', '189', '118', '123', '230', '90', '133', '140', '81', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77']
1626 ['73', '238', '159', '109', '189', '118', '123', '230', '90', '133', '140', '81', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77']
1627 ['73', '238', '159', '109', '189', '118', '123', '230', '90', '133', '140', '81', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77']
1628 ['73', '238', '159', '109', '189', '118', '123', '230', '90', '133', '140', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77', '166']
1629 ['73', '238', '159', '109', '189', '118', '123', '230', '90', '133', '140', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77', '166']
1630 ['73', '238', '159', '109', '189', '118', '123', '230', '90', '133', '140', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77', '166']
1631 ['73', '238', '159', '109', '189', '118', '123', '230', '90', '133', '140', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77', '166']
1632 ['73', '238', '159', '109', '189', '118', '123', '230', '90', '133', '140', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77', '166']
1633 ['73', '238', '159', '109', '189', '118', '123', '230', '90', '133', '140', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77', '166']
1634 ['73', '238', '159', '109', '189', '118', '123', '230', '90', '133', '140', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77', '166']
1635 ['73', '238', '159', '109', '189', '118', '123', '230', '90', '133', '140', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77', '166']
1636 ['73', '238', '159', '109', '189', '118', '123', '230', '90', '133', '140', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77', '166']
1637 ['73', '238', '159', '109', '189', '118', '123', '230', '90', '133', '140', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77', '166']
1638 ['73', '238', '159', '109', '189', '118', '123', '230', '90', '133', '140', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77', '166']
1649 ['73', '238', '159', '109', '189', '118', '123', '230', '90', '133', '140', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77', '113']
1650 ['238', '159', '109', '189', '118', '123', '230', '90', '140', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77', '113', '73', '63']
1651 ['238', '159', '109', '189', '118', '123', '230', '90', '140', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77', '113', '73', '63']
1652 ['238', '159', '109', '189', '118', '123', '230', '90', '140', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77', '113', '73', '63']
1653 ['238', '159', '109', '189', '118', '123', '230', '90', '140', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77', '113', '73', '63']
1654 ['238', '159', '109', '189', '118', '123', '230', '90', '140', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77', '113', '73', '63']
1655 ['238', '159', '109', '189', '118', '123', '230', '90', '140', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77', '113', '73', '63']
1656 ['238', '159', '109', '189', '118', '123', '230', '90', '140', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77', '113', '73', '63']
1657 ['238', '159', '109', '189', '118', '123', '230', '90', '140', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77', '113', '73', '63']
1658 ['238', '159', '109', '189', '118', '123', '230', '90', '140', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77', '113', '73', '63']
1659 ['238', '159', '109', '189', '118', '123', '230', '90', '140', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77', '113', '73', '63']
1660 ['238', '159', '109', '189', '118', '123', '230', '90', '140', '99', '149', '227', '174', '26', '250', '48', '243', '12', '32', '42', '221', '103', '77', '113', '73', '63']
1671 ['238', '109', '189', '123', '230', '99', '149', '227', '174', '26', '48', '243', '12', '221', '103', '77', '73', '63', '90', '41', '140', '159', '183', '118', '34', '203']
1672 ['238', '109', '189', '123', '230', '99', '149', '227', '174', '26', '48', '243', '12', '221', '103', '77', '73', '63', '90', '41', '140', '159', '183', '118', '34', '203']
1673 ['238', '109', '189', '123', '230', '99', '149', '227', '174', '26', '48', '243', '12', '221', '103', '77', '73', '63', '90', '41', '140', '159', '183', '118', '34', '203']
1674 ['109', '189', '123', '230', '99', '149', '227', '174', '26', '48', '243', '12', '221', '103', '77', '73', '63', '90', '41', '140', '159', '183', '118', '34', '238', '170']
1675 ['109', '189', '123', '230', '99', '149', '227', '174', '26', '48', '243', '12', '221', '103', '77', '73', '63', '90', '41', '140', '159', '183', '118', '34', '238', '170']
1676 ['109', '189', '123', '230', '99', '149', '227', '26', '48', '243', '12', '221', '103', '77', '73', '90', '41', '140', '159', '183', '118', '34', '238', '170', '60', '178']
1677 ['109', '189', '123', '230', '99', '149', '227', '26', '48', '243', '12', '221', '103', '77', '73', '90', '41', '140', '159', '183', '118', '34', '238', '170', '60', '178']
1678 ['109', '189', '123', '230', '99', '149', '227', '26', '48', '243', '12', '221', '103', '77', '73', '90', '41', '140', '159', '183', '118', '34', '238', '170', '60', '178']
1679 ['109', '189', '123', '230', '99', '149', '227', '26', '48', '243', '12', '221', '103', '77', '73', '90', '41', '140', '159', '183', '118', '34', '238', '170', '60', '178']
1680 ['109', '189', '123', '230', '99', '149', '227', '26', '48', '243', '12', '221', '103', '77', '73', '90', '41', '140', '159', '183', '118', '34', '238', '170', '60', '178']
1681 ['109', '189', '123', '230', '99', '149', '227', '26', '48', '243', '12', '221', '103', '77', '73', '90', '41', '140', '159', '183', '118', '34', '238', '170', '60', '178']
1682 ['109', '189', '123', '230', '99', '149', '227', '26', '48', '243', '12', '221', '103', '77', '73', '90', '41', '140', '159', '183', '118', '34', '238', '170', '60', '178']
1683 ['109', '189', '123', '230', '99', '149', '227', '48', '243', '12', '221', '103', '77', '73', '41', '140', '159', '34', '238', '170', '60', '182', '118', '24', '89', '134']
1684 ['109', '189', '123', '230', '99', '149', '227', '48', '243', '12', '221', '103', '77', '73', '41', '140', '159', '34', '238', '170', '60', '182', '118', '24', '89', '134']
1685 ['109', '189', '123', '230', '99', '149', '227', '48', '243', '12', '221', '103', '77', '73', '41', '140', '159', '34', '238', '170', '60', '182', '118', '24', '89', '134']
1686 ['109', '189', '123', '230', '99', '149', '227', '48', '243', '12', '221', '103', '77', '73', '41', '140', '159', '34', '238', '170', '60', '182', '118', '24', '89', '134']
