0 ['227', '46', '17', '204', '101', '51', '147', '81', '41', '219', '29', '22', '254', '13', '38', '176', '218', '148', '32', '237', '213', '229', '26', '44', '119', '50']
965 ['218', '118', '104', '227', '230', '133', '89', '189', '237', '28', '123', '77', '182', '111', '10', '243', '99', '159', '47', '147', '73', '37', '142', '58', '171', '65']
966 ['218', '118', '104', '227', '230', '133', '89', '189', '237', '28', '123', '77', '182', '111', '10', '243', '99', '159', '47', '147', '73', '37', '142', '58', '171', '65']
967 ['218', '118', '104', '227', '230', '133', '89', '189', '237', '28', '123', '77', '182', '111', '10', '243', '99', '159', '47', '147', '73', '37', '142', '58', '171', '65']
968 ['218', '118', '104', '227', '230', '133', '89', '189', '237', '28', '123', '77', '182', '111', '10', '243', '99', '159', '47', '147', '73', '37', '142', '58', '171', '65']
969 ['218', '118', '104', '227', '230', '133', '89', '189', '237', '28', '123', '77', '182', '111', '10', '243', '99', '159', '47', '147', '73', '37', '142', '58', '171', '65']
970 ['218', '118', '104', '227', '230', '133', '89', '189', '237', '28', '123', '77', '182', '111', '10', '243', '99', '159', '47', '147', '73', '37', '142', '58', '171', '65']
971 ['218', '118', '104', '227', '230', '133', '89', '189', '237', '28', '123', '77', '182', '111', '10', '243', '99', '159', '47', '147', '73', '37', '142', '58', '171', '65']
972 ['218', '118', '104', '227', '230', '133', '89', '189', '237', '28', '123', '77', '182', '111', '10', '243', '99', '159', '47', '147', '73', '37', '142', '58', '171', '65']
973 ['218', '118', '104', '227', '230', '133', '89', '189', '237', '28', '123', '77', '182', '111', '10', '243', '99', '159', '47', '147', '73', '37', '142', '58', '171', '65']
974 ['218', '118', '104', '227', '230', '133', '89', '189', '237', '28', '123', '77', '182', '111', '10', '243', '99', '159', '47', '147', '73', '37', '142', '58', '171', '65']
975 ['218', '118', '104', '227', '230', '133', '89', '189', '237', '28', '123', '77', '182', '111', '10', '243', '99', '159', '47', '147', '73', '37', '142', '58', '171', '65']
986 ['218', '118', '104', '227', '230', '133', '89', '189', '28', '123', '77', '182', '10', '243', '99', '47', '147', '37', '171', '65', '159', '73', '237', '57', '140', '154']
987 ['218', '118', '104', '227', '230', '133', '89', '189', '28', '123', '77', '182', '10', '243', '99', '47', '147', '37', '171', '65', '159', '73', '237', '57', '140', '154']
988 ['218', '118', '104', '227', '230', '133', '89', '189', '28', '123', '77', '182', '10', '243', '99', '47', '147', '37', '171', '65', '159', '73', '237', '57', '140', '154']
989 ['218', '118', '104', '227', '230', '133', '89', '189', '28', '123', '77', '182', '10', '243', '99', '47', '147', '37', '171', '65', '159', '73', '237', '57', '140', '154']
990 ['218', '118', '104', '227', '230', '133', '89', '189', '28', '123', '77', '182', '10', '243', '99', '47', '147', '37', '171', '65', '159', '73', '237', '57', '140', '154']
991 ['218', '118', '104', '227', '230', '133', '89', '189', '28', '123', '77', '182', '10', '243', '99', '47', '147', '37', '171', '65', '159', '73', '237', '57', '140', '154']
992 ['218', '118', '104', '227', '230', '133', '89', '189', '28', '123', '77', '182', '10', '243', '99', '47', '147', '37', '171', '65', '159', '73', '237', '57', '140', '154']
993 ['218', '118', '104', '227', '230', '133', '89', '189', '28', '123', '77', '182', '10', '243', '99', '47', '147', '37', '171', '65', '159', '73', '237', '57', '140', '154']
994 ['218', '118', '104', '227', '230', '133', '89', '189', '28', '123', '77', '182', '10', '243', '99', '47', '147', '37', '171', '65', '159', '73', '237', '57', '140', '154']
995 ['218', '118', '104', '227', '230', '133', '89', '189', '28', '123', '77', '182', '10', '243', '99', '47', '147', '37', '171', '65', '159', '73', '237', '57', '140', '154']
1006 ['218', '118', '104', '227', '230', '133', '89', '189', '28', '123', '77', '182', '10', '243', '99', '47', '37', '171', '65', '159', '73', '237', '57', '140', '149', '213']
1007 ['218', '118', '104', '227', '230', '133', '89', '189', '28', '123', '77', '182', '10', '243', '99', '47', '37', '171', '65', '159', '73', '237', '57', '140', '149', '23']
1008 ['218', '118', '104', '227', '230', '133', '89', '189', '28', '123', '77', '182', '10', '243', '99', '47', '37', '171', '65', '159', '73', '237', '57', '140', '149', '23']
1009 ['218', '118', '104', '227', '230', '133', '89', '189', '28', '123', '77', '182', '10', '243', '99', '47', '37', '171', '65', '159', '73', '237', '57', '140', '149', '23']
1010 ['218', '118', '104', '227', '230', '133', '89', '189', '28', '123', '77', '182', '10', '243', '99', '47', '37', '171', '65', '159', '73', '237', '57', '140', '149', '23']
1011 ['218', '118', '104', '227', '230', '133', '89', '189', '28', '123', '77', '182', '10', '243', '99', '47', '37', '171', '65', '159', '73', '237', '57', '140', '149', '23']
1012 ['218', '118', '104', '227', '230', '133', '89', '189', '28', '123', '77', '182', '10', '243', '99', '47', '37', '171', '65', '159', '73', '237', '57', '140', '149', '23']
1013 ['218', '118', '104', '227', '230', '133', '89', '189', '28', '123', '77', '182', '10', '243', '99', '47', '37', '171', '65', '159', '73', '237', '57', '140', '149', '23']
1014 ['218', '118', '104', '227', '230', '133', '89', '189', '28', '123', '77', '182', '10', '243', '99', '47', '37', '171', '65', '159', '73', '237', '57', '140', '149', '23']
1015 ['218', '118', '104', '227', '230', '133', '89', '189', '28', '123', '77', '182', '10', '243', '99', '47', '37', '171', '65', '159', '73', '237', '57', '140', '149', '23']
1016 ['218', '118', '104', '227', '230', '133', '89', '189', '28', '123', '77', '182', '10', '243', '99', '47', '37', '171', '65', '159', '73', '237', '57', '140', '149', '23']
1017 ['218', '118', '104', '227', '230', '133', '89', '189', '28', '123', '77', '182', '10', '243', '99', '47', '37', '171', '65', '159', '73', '237', '57', '140', '149', '23']
1028 ['218', '118', '104', '227', '230', '133', '89', '189', '123', '77', '182', '10', '243', '99', '47', '37', '171', '65', '159', '73', '237', '57', '140', '149', '23', '84']
1029 ['218', '118', '104', '227', '230', '133', '89', '189', '123', '77', '182', '10', '243', '99', '47', '37', '171', '65', '159', '73', '237', '57', '140', '149', '23', '84']
1030 ['218', '118', '104', '227', '230', '133', '89', '189', '123', '77', '182', '10', '243', '99', '47', '37', '171', '65', '159', '73', '237', '57', '140', '149', '23', '84']
1031 ['218', '118', '104', '227', '230', '133', '89', '189', '123', '77', '182', '10', '243', '99', '47', '37', '171', '65', '159', '73', '237', '57', '140', '149', '23', '84']
1032 ['218', '118', '104', '227', '230', '133', '89', '189', '123', '77', '182', '10', '243', '99', '47', '37', '171', '65', '159', '73', '237', '57', '140', '149', '23', '84']
1033 ['218', '118', '104', '227', '230', '133', '89', '189', '123', '77', '182', '10', '243', '99', '47', '37', '171', '65', '159', '73', '237', '57', '140', '149', '23', '84']
1034 ['218', '118', '104', '227', '230', '133', '89', '189', '123', '77', '182', '10', '243', '99', '47', '37', '171', '65', '159', '73', '237', '57', '140', '149', '23', '84']
1035 ['218', '118', '104', '227', '230', '133', '89', '189', '123', '77', '182', '10', '243', '99', '47', '37', '171', '65', '159', '73', '237', '57', '140', '149', '23', '84']
1036 ['218', '118', '104', '227', '230', '133', '89', '189', '123', '77', '182', '10', '243', '99', '47', '37', '171', '65', '159', '73', '237', '57', '140', '149', '23', '84']
1037 ['218', '118', '104', '227', '230', '133', '89', '189', '123', '77', '182', '10', '243', '99', '47', '37', '171', '65', '159', '73', '237', '57', '140', '149', '23', '84']
1048 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '37', '171', '65', '159', '73', '237', '57', '140', '23', '78', '132', '47', '29', '175']
1049 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '37', '171', '65', '159', '73', '237', '57', '140', '23', '78', '132', '47', '29', '175']
1050 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '37', '171', '65', '159', '73', '237', '57', '140', '23', '78', '132', '47', '29', '175']
1051 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '29', '57', '38', '95']
1052 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '29', '57', '38', '95']
1053 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '29', '57', '38', '95']
1054 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '29', '57', '38', '95']
1055 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '29', '57', '38', '95']
1056 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '29', '57', '38', '95']
1057 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '29', '57', '38', '95']
1058 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '29', '57', '38', '95']
1059 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '29', '57', '38', '95']
1060 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '29', '57', '38', '95']
1061 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '29', '57', '38', '149']
1062 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '29', '57', '38', '149']
1063 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '29', '57', '38', '149']
1064 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '29', '57', '38', '149']
1065 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '29', '57', '38', '149']
1066 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '29', '57', '38', '149']
1067 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '29', '57', '38', '149']
1068 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '29', '57', '38', '149']
1069 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '29', '57', '38', '149']
1070 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '57', '149', '37', '111']
1071 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '57', '149', '37', '111']
1072 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '57', '149', '37', '111']
1073 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '57', '149', '37', '111']
1074 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '57', '149', '37', '111']
1075 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '57', '149', '37', '111']
1076 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '57', '149', '37', '111']
1077 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '57', '149', '37', '111']
1078 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '57', '149', '37', '111']
1079 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '57', '149', '37', '111']
1080 ['218', '118', '104', '227', '230', '89', '189', '123', '182', '10', '243', '99', '171', '65', '159', '73', '237', '140', '23', '78', '132', '47', '57', '149', '37', '111']
1091 ['218', '118', '104', '227', '230', '89', '189', '123', '10', '243', '99', '171', '159', '73', '237', '140', '23', '78', '132', '47', '149', '37', '111', '60', '250', '17']
1092 ['218', '118', '104', '227', '230', '89', '189', '123', '10', '243', '99', '171', '159', '73', '237', '140', '23', '78', '132', '47', '149', '37', '111', '60', '250', '17']
1093 ['218', '118', '104', '227', '230', '89', '189', '123', '10', '243', '99', '171', '159', '73', '237', '140', '23', '78', '132', '47', '149', '37', '111', '60', '250', '17']
1094 ['218', '118', '104', '227', '230', '89', '189', '123', '10', '243', '99', '171', '159', '73', '237', '140', '23', '78', '132', '47', '149', '37', '111', '60', '250', '17']
1095 ['218', '118', '104', '227', '230', '89', '189', '123', '10', '243', '99', '171', '159', '73', '237', '140', '23', '78', '132', '47', '149', '37', '111', '60', '250', '17']
1096 ['218', '118', '104', '227', '230', '89', '189', '123', '10', '243', '99', '171', '159', '73', '237', '140', '23', '78', '132', '47', '149', '37', '111', '60', '250', '17']
1097 ['218', '118', '104', '227', '230', '89', '189', '123', '10', '243', '99', '171', '159', '73', '237', '140', '23', '78', '132', '47', '149', '37', '111', '60', '250', '17']
1098 ['218', '118', '104', '227', '230', '89', '189', '123', '10', '243', '99', '171', '159', '73', '237', '140', '23', '78', '132', '47', '149', '37', '111', '60', '250', '17']
1099 ['218', '118', '104', '227', '230', '89', '189', '123', '10', '243', '99', '171', '159', '73', '237', '140', '23', '78', '132', '47', '149', '37', '111', '60', '250', '17']
1100 ['218', '118', '104', '227', '230', '89', '189', '123', '10', '243', '99', '171', '159', '73', '237', '140', '23', '78', '132', '47', '149', '37', '111', '60', '250', '17']
1111 ['218', '118', '104', '227', '230', '89', '189', '123', '10', '243', '99', '159', '73', '237', '23', '78', '132', '47', '149', '37', '111', '60', '250', '137', '173', '32']
1112 ['218', '118', '104', '227', '230', '89', '189', '123', '10', '243', '99', '159', '73', '237', '23', '78', '132', '47', '149', '37', '111', '60', '250', '137', '173', '32']
1113 ['218', '118', '104', '227', '230', '89', '189', '123', '10', '243', '99', '159', '73', '237', '23', '78', '132', '47', '149', '37', '111', '60', '250', '137', '173', '32']
1114 ['218', '118', '104', '227', '230', '89', '189', '123', '10', '243', '99', '159', '73', '237', '23', '78', '132', '47', '149', '37', '111', '60', '250', '137', '173', '32']
1115 ['218', '118', '104', '227', '230', '89', '189', '123', '10', '243', '99', '159', '73', '237', '23', '78', '132', '47', '149', '37', '111', '60', '250', '137', '173', '32']
1116 ['218', '118', '104', '227', '230', '89', '189', '123', '10', '243', '99', '159', '73', '237', '23', '78', '132', '47', '149', '37', '111', '60', '250', '137', '173', '32']
1117 ['218', '118', '104', '227', '230', '89', '189', '123', '10', '243', '99', '159', '73', '237', '23', '78', '132', '47', '149', '37', '111', '60', '250', '137', '173', '32']
1118 ['218', '118', '104', '227', '230', '89', '189', '123', '10', '243', '99', '159', '73', '237', '23', '78', '132', '47', '149', '37', '111', '60', '250', '137', '173', '32']
1119 ['218', '118', '104', '227', '230', '89', '189', '123', '10', '243', '99', '159', '73', '237', '23', '78', '132', '47', '149', '37', '111', '60', '250', '137', '173', '32']
1120 ['218', '118', '104', '227', '230', '89', '189', '123', '10', '243', '99', '159', '73', '237', '23', '78', '132', '47', '149', '37', '111', '60', '250', '137', '173', '32']
1131 ['218', '118', '104', '227', '230', '189', '123', '10', '243', '99', '159', '73', '237', '23', '132', '47', '149', '37', '111', '250', '137', '173', '60', '181', '80', '25']
1132 ['218', '118', '104', '227', '230', '189', '123', '10', '243', '99', '159', '73', '237', '23', '132', '47', '149', '37', '111', '250', '137', '173', '60', '181', '80', '66']
1133 ['218', '118', '104', '227', '230', '189', '123', '10', '243', '99', '159', '73', '237', '23', '132', '47', '149', '37', '111', '250', '137', '173', '60', '181', '80', '66']
1134 ['218', '118', '104', '227', '230', '189', '123', '10', '243', '99', '159', '73', '237', '23', '132', '47', '149', '37', '111', '250', '137', '173', '60', '181', '80', '66']
1135 ['218', '118', '104', '227', '230', '189', '123', '10', '243', '99', '159', '73', '237', '23', '132', '47', '149', '37', '111', '250', '137', '173', '60', '181', '80', '66']
1136 ['218', '118', '104', '227', '230', '189', '123', '10', '243', '99', '159', '73', '237', '23', '132', '47', '149', '37', '111', '250', '137', '173', '60', '181', '80', '66']
1137 ['218', '118', '104', '227', '230', '189', '123', '10', '243', '99', '159', '73', '237', '23', '132', '47', '149', '37', '111', '250', '137', '173', '60', '181', '80', '66']
1138 ['218', '118', '104', '227', '230', '189', '123', '10', '243', '99', '159', '73', '237', '23', '132', '47', '149', '37', '111', '250', '137', '173', '60', '181', '80', '66']
1139 ['218', '118', '104', '227', '230', '189', '123', '10', '243', '99', '159', '73', '237', '23', '132', '47', '149', '37', '111', '250', '137', '173', '60', '181', '80', '66']
1140 ['218', '118', '104', '227', '230', '189', '123', '10', '243', '99', '159', '73', '237', '23', '132', '47', '149', '37', '111', '250', '137', '173', '60', '181', '80', '66']
1141 ['218', '118', '104', '227', '230', '189', '123', '10', '243', '99', '159', '73', '237', '23', '132', '47', '149', '37', '111', '250', '137', '173', '60', '181', '80', '66']
1142 ['218', '118', '104', '227', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '66', '10', '182', '149', '165']
1143 ['218', '118', '104', '227', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '66', '10', '182', '149', '165']
1144 ['218', '118', '104', '227', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '66', '10', '182', '149', '165']
1145 ['218', '118', '104', '227', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '66', '10', '182', '149', '165']
1146 ['218', '104', '227', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '10', '182', '149', '165', '118', '28']
1147 ['218', '104', '227', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '10', '182', '149', '165', '118', '28']
1148 ['218', '104', '227', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '10', '182', '149', '165', '118', '28']
1149 ['218', '104', '227', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '10', '182', '149', '165', '118', '28']
1150 ['218', '104', '227', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '10', '182', '149', '165', '118', '28']
1151 ['218', '104', '227', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '10', '182', '149', '165', '118', '28']
1152 ['218', '104', '227', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '10', '182', '149', '165', '118', '28']
1153 ['218', '104', '227', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '10', '182', '149', '165', '118', '28']
1154 ['218', '104', '227', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '10', '182', '149', '165', '118', '28']
1155 ['218', '104', '227', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '10', '182', '149', '165', '118', '28']
1156 ['218', '104', '227', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '10', '182', '149', '165', '118', '28']
1167 ['104', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '10', '165', '118', '218', '147', '182', '227', '88']
1168 ['104', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '10', '165', '118', '218', '147', '182', '227', '88']
1169 ['104', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '10', '165', '118', '218', '147', '182', '227', '88']
1170 ['104', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '10', '165', '118', '218', '147', '182', '227', '88']
1171 ['104', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '10', '165', '118', '218', '147', '182', '227', '88']
1172 ['104', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '10', '165', '118', '218', '147', '182', '227', '88']
1173 ['104', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '10', '165', '118', '218', '147', '182', '227', '88']
1174 ['104', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '10', '165', '118', '218', '147', '182', '227', '88']
1175 ['104', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '10', '165', '118', '218', '147', '182', '227', '88']
1176 ['104', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '37', '111', '137', '173', '60', '80', '10', '165', '118', '218', '147', '182', '227', '88']
1187 ['104', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '111', '137', '173', '60', '80', '118', '218', '147', '182', '227', '89', '11', '34', '41']
1188 ['104', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '111', '137', '173', '60', '80', '118', '218', '147', '182', '227', '89', '11', '34', '41']
1189 ['104', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '111', '137', '173', '60', '80', '118', '218', '147', '182', '227', '89', '11', '34', '41']
1190 ['104', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '111', '137', '173', '60', '80', '118', '218', '147', '182', '227', '89', '11', '34', '41']
1191 ['104', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '111', '137', '173', '60', '80', '118', '218', '147', '182', '227', '89', '11', '34', '41']
1192 ['104', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '111', '137', '173', '60', '80', '118', '218', '147', '182', '227', '89', '11', '34', '41']
1193 ['104', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '111', '137', '173', '60', '80', '118', '218', '147', '182', '227', '89', '11', '34', '41']
1194 ['104', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '111', '137', '173', '60', '80', '118', '218', '147', '182', '227', '89', '11', '34', '41']
1195 ['104', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '111', '137', '173', '60', '80', '118', '218', '147', '182', '227', '89', '11', '34', '41']
1196 ['104', '230', '189', '123', '243', '99', '159', '73', '237', '23', '132', '47', '111', '137', '173', '60', '80', '118', '218', '147', '182', '227', '89', '11', '34', '41']
1207 ['104', '230', '189', '123', '243', '99', '159', '237', '23', '132', '47', '137', '60', '118', '218', '147', '227', '89', '11', '34', '73', '175', '78', '67', '111', '166']
1208 ['104', '230', '189', '123', '243', '99', '159', '237', '23', '132', '47', '137', '60', '118', '218', '147', '227', '89', '11', '34', '73', '175', '78', '67', '111', '166']
1209 ['104', '230', '189', '123', '243', '99', '159', '237', '23', '132', '47', '137', '60', '118', '218', '147', '227', '89', '11', '34', '73', '175', '78', '67', '111', '166']
1210 ['104', '230', '189', '123', '243', '99', '159', '237', '23', '132', '47', '137', '60', '118', '218', '147', '227', '89', '11', '34', '73', '175', '78', '67', '111', '166']
1211 ['104', '230', '189', '123', '243', '99', '159', '237', '23', '132', '47', '137', '60', '118', '218', '147', '227', '89', '11', '34', '73', '175', '78', '67', '111', '166']
1212 ['104', '230', '189', '123', '243', '99', '159', '237', '23', '132', '47', '137', '60', '118', '218', '147', '227', '89', '11', '34', '73', '175', '78', '67', '111', '166']
1213 ['104', '230', '189', '123', '243', '99', '159', '237', '23', '132', '47', '137', '60', '118', '218', '147', '227', '89', '11', '34', '73', '175', '78', '67', '111', '166']
1214 ['104', '230', '189', '123', '243', '99', '159', '237', '23', '132', '47', '137', '60', '118', '218', '147', '227', '89', '11', '34', '73', '175', '78', '67', '111', '166']
1215 ['104', '230', '189', '123', '243', '99', '159', '237', '23', '132', '47', '137', '60', '118', '218', '147', '227', '89', '11', '34', '73', '175', '78', '67', '111', '166']
1216 ['104', '230', '189', '123', '243', '99', '159', '237', '23', '132', '47', '137', '60', '118', '218', '147', '227', '89', '11', '34', '73', '175', '78', '67', '111', '166']
1217 ['104', '230', '189', '123', '243', '99', '159', '237', '23', '132', '47', '137', '60', '118', '218', '147', '227', '89', '11', '34', '73', '175', '78', '67', '111', '166']
1228 ['104', '230', '189', '123', '159', '23', '47', '137', '60', '218', '147', '227', '89', '11', '73', '175', '78', '111', '166', '237', '118', '98', '35', '243', '132', '63']
1229 ['104', '230', '189', '123', '159', '23', '47', '137', '60', '218', '147', '227', '89', '11', '73', '175', '78', '111', '166', '237', '118', '98', '35', '243', '132', '63']
1230 ['104', '230', '189', '123', '159', '23', '47', '137', '60', '218', '147', '227', '89', '11', '73', '175', '78', '111', '166', '237', '118', '98', '35', '243', '132', '63']
1231 ['104', '230', '189', '123', '159', '23', '47', '137', '60', '218', '147', '227', '89', '11', '73', '175', '78', '111', '166', '237', '118', '98', '35', '243', '132', '63']
1232 ['104', '230', '189', '123', '159', '23', '47', '137', '60', '218', '147', '227', '89', '11', '73', '175', '78', '111', '166', '237', '118', '98', '35', '243', '132', '63']
1233 ['104', '230', '189', '123', '159', '23', '47', '137', '60', '218', '147', '227', '89', '11', '73', '175', '78', '111', '166', '237', '118', '98', '35', '243', '132', '63']
1234 ['104', '230', '189', '123', '159', '23', '47', '137', '60', '218', '147', '227', '89', '11', '73', '175', '78', '111', '166', '237', '118', '98', '35', '243', '132', '63']
1235 ['104', '230', '189', '123', '159', '23', '47', '137', '60', '218', '147', '227', '89', '11', '73', '175', '78', '111', '166', '237', '118', '98', '35', '243', '132', '63']
1236 ['104', '230', '189', '123', '159', '23', '47', '137', '60', '218', '147', '227', '89', '11', '73', '175', '78', '111', '166', '237', '118', '98', '35', '243', '132', '63']
1237 ['104', '230', '189', '123', '159', '23', '47', '137', '60', '218', '147', '227', '89', '11', '73', '175', '78', '111', '166', '237', '118', '98', '35', '243', '132', '63']
1238 ['104', '230', '189', '123', '159', '23', '47', '137', '60', '218', '147', '227', '89', '11', '73', '175', '78', '111', '166', '237', '118', '98', '35', '243', '132', '63']
1249 ['104', '230', '189', '123', '159', '23', '47', '137', '60', '218', '147', '89', '11', '73', '78', '111', '166', '237', '118', '98', '35', '243', '132', '227', '175', '214']
1250 ['104', '230', '189', '123', '159', '23', '47', '137', '60', '218', '147', '89', '11', '73', '78', '111', '166', '237', '118', '98', '35', '243', '132', '227', '175', '214']
1251 ['104', '230', '189', '123', '159', '23', '47', '137', '60', '218', '147', '89', '11', '73', '78', '111', '166', '237', '118', '98', '35', '243', '132', '227', '175', '214']
