0 ['109', '55', '89']
1956 ['0', '2', '34']
1957 ['0', '2', '34']
1958 ['0', '2', '34']
1959 ['0', '2', '34']
1960 ['0', '2', '34']
1961 ['0', '2', '34']
1962 ['0', '2', '34']
1963 ['0', '2', '34']
1974 ['0', '2', '119']
1975 ['0', '2', '119']
1976 ['0', '2', '119']
1977 ['0', '2', '119']
1978 ['0', '2', '119']
1979 ['0', '2', '119']
1980 ['0', '2', '119']
1981 ['0', '2', '119']
1982 ['0', '2', '119']
1983 ['0', '2', '119']
1994 ['0', '2', '111']
1995 ['0', '2', '111']
1996 ['0', '2', '111']
1997 ['0', '2', '111']
1998 ['0', '2', '111']
1999 ['0', '2', '111']
2000 ['2', '0', '9']
2001 ['2', '0', '9']
2002 ['2', '0', '9']
2003 ['2', '0', '9']
2004 ['2', '0', '9']
2005 ['2', '0', '9']
2006 ['2', '0', '9']
2007 ['2', '0', '9']
2008 ['2', '0', '9']
2009 ['2', '0', '9']
2010 ['2', '0', '9']
2021 ['2', '0', '117']
2022 ['2', '0', '117']
2023 ['2', '0', '117']
2024 ['2', '0', '117']
2025 ['2', '0', '117']
2026 ['2', '0', '117']
2027 ['2', '0', '9']
2028 ['2', '0', '9']
2029 ['2', '0', '9']
2030 ['2', '0', '9']
2031 ['2', '0', '9']
2032 ['2', '0', '9']
2033 ['2', '0', '9']
2034 ['2', '0', '9']
2035 ['2', '0', '9']
2036 ['2', '0', '9']
2037 ['2', '0', '9']
2048 ['2', '0', '20']
2049 ['2', '0', '20']
2050 ['2', '0', '20']
2051 ['2', '0', '20']
2052 ['2', '0', '20']
2053 ['2', '0', '20']
2054 ['2', '0', '20']
2055 ['2', '0', '20']
2056 ['2', '0', '20']
2057 ['2', '0', '20']
2068 ['2', '0', '9']
2069 ['2', '0', '9']
2070 ['2', '0', '9']
2071 ['2', '0', '9']
2072 ['2', '0', '9']
2073 ['2', '0', '9']
2074 ['2', '0', '9']
2075 ['2', '0', '9']
2076 ['2', '0', '9']
2077 ['2', '0', '9']
2078 ['2', '0', '9']
2089 ['2', '0', '111']
2090 ['2', '0', '111']
2091 ['2', '0', '111']
2092 ['2', '0', '111']
2093 ['2', '0', '111']
2094 ['2', '0', '111']
2095 ['2', '0', '111']
2096 ['2', '0', '111']
2097 ['2', '0', '111']
2098 ['2', '0', '111']
2109 ['0', '2', '42']
2110 ['0', '2', '42']
2111 ['0', '2', '42']
2112 ['0', '2', '42']
2113 ['0', '2', '42']
2114 ['0', '2', '42']
2115 ['0', '2', '42']
2116 ['0', '2', '42']
2117 ['0', '2', '42']
2118 ['0', '2', '72']
2119 ['0', '2', '72']
2120 ['0', '2', '72']
2121 ['0', '2', '72']
2122 ['0', '2', '72']
2123 ['0', '2', '72']
2124 ['0', '2', '72']
2125 ['0', '2', '72']
2126 ['0', '2', '72']
2127 ['0', '2', '72']
2128 ['0', '2', '72']
2139 ['0', '2', '34']
2140 ['0', '2', '34']
2141 ['0', '2', '34']
2142 ['0', '2', '34']
2143 ['0', '2', '34']
2144 ['0', '2', '34']
2145 ['0', '2', '34']
2146 ['0', '2', '34']
2147 ['0', '2', '34']
2148 ['0', '2', '34']
2159 ['0', '2', '34']
2160 ['0', '2', '34']
2161 ['0', '2', '34']
2162 ['0', '2', '34']
2163 ['0', '2', '34']
2164 ['0', '2', '34']
2165 ['0', '2', '34']
2166 ['0', '2', '34']
2167 ['0', '2', '34']
2168 ['0', '2', '34']
2179 ['0', '2', '9']
2180 ['0', '2', '9']
2181 ['0', '2', '9']
2182 ['0', '2', '9']
2183 ['0', '2', '9']
2184 ['0', '2', '9']
2185 ['0', '2', '9']
2186 ['0', '2', '9']
2187 ['0', '2', '9']
2188 ['0', '2', '9']
2199 ['0', '2', '81']
2200 ['0', '2', '81']
2201 ['0', '2', '81']
2202 ['0', '2', '81']
2203 ['0', '2', '81']
2204 ['0', '2', '81']
2205 ['0', '2', '81']
2206 ['0', '2', '81']
2207 ['0', '2', '81']
2208 ['0', '2', '81']
2219 ['2', '0', '11']
2220 ['2', '0', '11']
2221 ['2', '0', '11']
2222 ['2', '0', '11']
2223 ['2', '0', '11']
2224 ['2', '0', '11']
2225 ['2', '0', '11']
2226 ['2', '0', '11']
2227 ['2', '0', '11']
2228 ['2', '0', '11']
2239 ['2', '0', '34']
2240 ['2', '0', '34']
2241 ['2', '0', '34']
2242 ['2', '0', '34']
2243 ['2', '0', '34']
2244 ['2', '0', '34']
2245 ['2', '0', '34']
2246 ['2', '0', '34']
2247 ['2', '0', '34']
2248 ['2', '0', '34']
2259 ['2', '0', '34']
2260 ['2', '0', '34']
2261 ['2', '0', '34']
2262 ['2', '0', '34']
2263 ['2', '0', '34']
2264 ['2', '0', '34']
2265 ['2', '0', '34']
2266 ['2', '0', '34']
2267 ['2', '0', '34']
2268 ['2', '0', '34']
2279 ['2', '0', '47']
2280 ['2', '0', '47']
2281 ['2', '0', '34']
2282 ['2', '0', '34']
2283 ['2', '0', '34']
2284 ['2', '0', '34']
2285 ['2', '0', '34']
2286 ['2', '0', '34']
2287 ['2', '0', '34']
2288 ['2', '0', '34']
2289 ['2', '0', '9']
2290 ['2', '0', '9']
2291 ['2', '0', '9']
2292 ['2', '0', '9']
2293 ['2', '0', '9']
2294 ['2', '0', '9']
2295 ['2', '0', '9']
2296 ['2', '0', '9']
2297 ['2', '0', '9']
2298 ['2', '0', '9']
2299 ['2', '0', '9']
2310 ['2', '0', '43']
2311 ['2', '0', '43']
2312 ['2', '0', '34']
2313 ['2', '0', '34']
2314 ['2', '0', '34']
2315 ['2', '0', '34']
2316 ['2', '0', '34']
2317 ['2', '0', '34']
2318 ['2', '0', '34']
2319 ['2', '0', '34']
2320 ['2', '0', '34']
2321 ['2', '0', '34']
2322 ['2', '0', '34']
2333 ['0', '2', '9']
2334 ['0', '2', '9']
2335 ['0', '2', '9']
2336 ['0', '2', '9']
2337 ['0', '2', '9']
2338 ['0', '2', '9']
2339 ['0', '2', '9']
2340 ['0', '2', '9']
2341 ['0', '2', '9']
2342 ['0', '2', '9']
2353 ['0', '2', '68']
2354 ['0', '2', '68']
2355 ['0', '2', '68']
2356 ['0', '2', '68']
2357 ['0', '2', '68']
2358 ['0', '2', '68']
2359 ['0', '2', '68']
2360 ['0', '2', '68']
2361 ['0', '2', '68']
2362 ['0', '2', '68']
2373 ['0', '2', '31']
2374 ['0', '2', '31']
2375 ['0', '2', '31']
2376 ['0', '2', '31']
2377 ['0', '2', '31']
2378 ['0', '2', '31']
2379 ['0', '2', '31']
2380 ['0', '2', '31']
2381 ['0', '2', '31']
2382 ['0', '2', '31']
2393 ['2', '0', '49']
2394 ['2', '0', '49']
2395 ['2', '0', '72']
2396 ['2', '0', '72']
2397 ['2', '0', '72']
2398 ['2', '0', '72']
2399 ['2', '0', '72']
2400 ['2', '0', '72']
2401 ['2', '0', '72']
2402 ['2', '0', '72']
2403 ['2', '0', '72']
2404 ['2', '0', '72']
2405 ['2', '0', '72']
2416 ['2', '0', '34']
2417 ['2', '0', '34']
2418 ['2', '0', '34']
2419 ['2', '0', '34']
2420 ['2', '0', '34']
2421 ['2', '0', '34']
2422 ['2', '0', '34']
2423 ['2', '0', '34']
2424 ['2', '0', '34']
2425 ['2', '0', '34']
2436 ['2', '0', '72']
2437 ['2', '0', '72']
2438 ['2', '0', '72']
2439 ['0', '2', '34']
2440 ['0', '2', '34']
2441 ['0', '2', '34']
2442 ['0', '2', '34']
2443 ['0', '2', '34']
2444 ['0', '2', '34']
2445 ['0', '2', '34']
2446 ['0', '2', '34']
2447 ['0', '2', '34']
2448 ['0', '2', '34']
2449 ['0', '2', '34']
2460 ['0', '2', '34']
2461 ['0', '2', '34']
2462 ['0', '2', '34']
2463 ['0', '2', '34']
2464 ['0', '2', '34']
2465 ['0', '2', '34']
2466 ['0', '2', '34']
2467 ['0', '2', '34']
2468 ['0', '2', '34']
2469 ['0', '2', '34']
2480 ['0', '2', '72']
2481 ['0', '2', '72']
2482 ['0', '2', '72']
2483 ['0', '2', '72']
2484 ['0', '2', '72']
2485 ['0', '2', '72']
2486 ['0', '2', '72']
2487 ['0', '2', '72']
2488 ['0', '2', '72']
2489 ['0', '2', '72']
2490 ['0', '2', '72']
2501 ['0', '2', '72']
2502 ['0', '2', '72']
2503 ['0', '2', '72']
2504 ['0', '2', '72']
2505 ['0', '2', '72']
2506 ['0', '2', '72']
2507 ['0', '2', '72']
2508 ['0', '2', '72']
2509 ['0', '2', '72']
2510 ['0', '2', '72']
2521 ['0', '2', '96']
2522 ['0', '2', '96']
2523 ['0', '2', '96']
2524 ['0', '2', '96']
2525 ['0', '2', '96']
2526 ['0', '2', '96']
2527 ['0', '2', '96']
2528 ['0', '2', '96']
2529 ['0', '2', '96']
2530 ['0', '2', '96']
2541 ['0', '2', '50']
2542 ['0', '2', '50']
2543 ['0', '2', '50']
2544 ['0', '2', '50']
2545 ['0', '2', '50']
2546 ['0', '2', '50']
2547 ['0', '2', '50']
2548 ['0', '2', '50']
2549 ['0', '2', '50']
2550 ['0', '2', '50']
2561 ['0', '2', '96']
2562 ['0', '2', '96']
2563 ['0', '2', '96']
2564 ['0', '2', '96']
2565 ['0', '2', '96']
2566 ['0', '2', '96']
2567 ['0', '2', '96']
2568 ['0', '2', '96']
2569 ['0', '2', '96']
2570 ['0', '2', '96']
2581 ['0', '2', '9']
2582 ['0', '2', '9']
2583 ['0', '2', '9']
2584 ['0', '2', '9']
2585 ['0', '2', '9']
2586 ['0', '2', '9']
2587 ['0', '2', '9']
2588 ['0', '2', '9']
2589 ['0', '2', '9']
2590 ['0', '2', '9']
2601 ['0', '2', '72']
2602 ['0', '2', '72']
2603 ['0', '2', '72']
2604 ['0', '2', '72']
2605 ['0', '2', '72']
2606 ['0', '2', '72']
2607 ['0', '2', '72']
2608 ['0', '2', '72']
2609 ['0', '2', '72']
2610 ['0', '2', '72']
2621 ['0', '2', '72']
2622 ['0', '2', '72']
2623 ['0', '2', '72']
2624 ['0', '2', '72']
2625 ['0', '2', '34']
2626 ['0', '2', '34']
2627 ['0', '2', '34']
2628 ['0', '2', '34']
2629 ['0', '2', '34']
2630 ['0', '2', '34']
2631 ['0', '2', '34']
2632 ['0', '2', '34']
2633 ['0', '2', '34']
2634 ['0', '2', '34']
2635 ['0', '2', '34']
2646 ['0', '2', '9']
2647 ['0', '2', '9']
2648 ['0', '2', '9']
2649 ['0', '2', '9']
2650 ['0', '2', '9']
2651 ['0', '2', '9']
2652 ['0', '2', '9']
2653 ['0', '2', '9']
2654 ['0', '2', '9']
2655 ['0', '2', '9']
2666 ['0', '2', '10']
2667 ['0', '2', '10']
2668 ['0', '2', '10']
2669 ['0', '2', '10']
2670 ['0', '2', '10']
2671 ['0', '2', '10']
2672 ['0', '2', '10']
2673 ['0', '2', '10']
2674 ['0', '2', '10']
2675 ['0', '2', '10']
2686 ['0', '2', '34']
2687 ['0', '2', '34']
2688 ['0', '2', '34']
2689 ['0', '2', '34']
2690 ['0', '2', '34']
2691 ['0', '2', '34']
2692 ['0', '2', '34']
2693 ['0', '2', '34']
2694 ['0', '2', '34']
2695 ['0', '2', '34']
2706 ['0', '2', '70']
2707 ['0', '2', '70']
2708 ['0', '2', '70']
2709 ['0', '2', '70']
2710 ['0', '2', '70']
2711 ['0', '2', '70']
2712 ['0', '2', '70']
2713 ['0', '2', '70']
2714 ['0', '2', '70']
2715 ['0', '2', '70']
2726 ['0', '2', '119']
2727 ['0', '2', '119']
2728 ['0', '2', '119']
2729 ['0', '2', '119']
2730 ['0', '2', '119']
2731 ['0', '2', '119']
2732 ['0', '2', '119']
2733 ['0', '2', '119']
2734 ['0', '2', '119']
2735 ['0', '2', '119']
2746 ['0', '2', '41']
2747 ['0', '2', '41']
2748 ['0', '2', '41']
2749 ['0', '2', '41']
2750 ['0', '2', '41']
2751 ['0', '2', '41']
2752 ['0', '2', '41']
2753 ['0', '2', '41']
2754 ['0', '2', '41']
2755 ['0', '2', '41']
2766 ['0', '2', '59']
2767 ['0', '2', '59']
2768 ['0', '2', '59']
2769 ['0', '2', '59']
2770 ['0', '2', '59']
2771 ['0', '2', '59']
2772 ['0', '2', '59']
2773 ['0', '2', '59']
2774 ['0', '2', '59']
2775 ['0', '2', '59']
2786 ['0', '2', '41']
2787 ['0', '2', '41']
2788 ['0', '2', '41']
2789 ['0', '2', '41']
2790 ['0', '2', '41']
2791 ['0', '2', '41']
2792 ['0', '2', '41']
2793 ['0', '2', '41']
2794 ['0', '2', '41']
2795 ['0', '2', '41']
2806 ['0', '2', '14']
2807 ['0', '2', '14']
2808 ['0', '2', '14']
2809 ['0', '2', '14']
2810 ['0', '2', '14']
2811 ['0', '2', '14']
2812 ['0', '2', '14']
2813 ['0', '2', '14']
2814 ['0', '2', '14']
2815 ['0', '2', '14']
2826 ['0', '2', '99']
2827 ['0', '2', '99']
2828 ['0', '2', '99']
2829 ['0', '2', '99']
2830 ['0', '2', '99']
2831 ['0', '2', '99']
2832 ['0', '2', '99']
2833 ['0', '2', '99']
2834 ['0', '2', '99']
2835 ['0', '2', '99']
2846 ['0', '2', '9']
2847 ['0', '2', '9']
2848 ['0', '2', '9']
2849 ['0', '2', '9']
2850 ['0', '2', '9']
2851 ['0', '2', '9']
2852 ['0', '2', '9']
2853 ['0', '2', '9']
2854 ['0', '2', '9']
2855 ['0', '2', '9']
2866 ['0', '2', '112']
2867 ['0', '2', '112']
2868 ['0', '2', '112']
2869 ['0', '2', '112']
2870 ['0', '2', '112']
2871 ['0', '2', '112']
2872 ['0', '2', '112']
2873 ['0', '2', '112']
2874 ['0', '2', '34']
2875 ['0', '2', '34']
2876 ['0', '2', '34']
2877 ['0', '2', '34']
2878 ['0', '2', '34']
2879 ['0', '2', '34']
2880 ['0', '2', '9']
2881 ['0', '2', '9']
2882 ['0', '2', '9']
2883 ['0', '2', '9']
2884 ['0', '2', '9']
2885 ['0', '2', '9']
2886 ['0', '2', '9']
2887 ['0', '2', '9']
2888 ['0', '2', '9']
2889 ['0', '2', '9']
2890 ['0', '2', '9']
2901 ['0', '2', '15']
2902 ['0', '2', '15']
2903 ['0', '2', '15']
2904 ['0', '2', '15']
2905 ['0', '2', '15']
2906 ['0', '2', '15']
2907 ['0', '2', '15']
2908 ['0', '2', '15']
2909 ['0', '2', '15']
2910 ['0', '2', '15']
2921 ['0', '2', '114']
2922 ['0', '2', '114']
2923 ['0', '2', '114']
2924 ['0', '2', '114']
2925 ['0', '2', '114']
2926 ['0', '2', '114']
2927 ['0', '2', '114']
2928 ['0', '2', '114']
2929 ['0', '2', '114']
2930 ['0', '2', '114']
2941 ['0', '2', '76']
2942 ['0', '2', '76']
2943 ['0', '2', '76']
2944 ['0', '2', '76']
2945 ['0', '2', '76']
2946 ['0', '2', '76']
2947 ['0', '2', '76']
2948 ['0', '2', '70']
2949 ['0', '2', '70']
2950 ['0', '2', '70']
2951 ['0', '2', '70']
2952 ['0', '2', '70']
2953 ['0', '2', '70']
2954 ['0', '2', '70']
2955 ['0', '2', '70']
2956 ['0', '2', '70']
2957 ['0', '2', '70']
2958 ['0', '2', '70']
2969 ['0', '2', '49']
2970 ['0', '2', '72']
2971 ['0', '2', '72']
2972 ['0', '2', '72']
2973 ['0', '2', '72']
2974 ['0', '2', '72']
2975 ['0', '2', '72']
2976 ['0', '2', '72']
2977 ['0', '2', '72']
2978 ['0', '2', '72']
2979 ['0', '2', '72']
2980 ['0', '2', '72']
2991 ['0', '2', '63']
2992 ['0', '2', '63']
2993 ['0', '2', '81']
2994 ['0', '2', '81']
2995 ['0', '2', '81']
2996 ['0', '2', '81']
2997 ['0', '2', '81']
2998 ['0', '2', '81']
2999 ['0', '2', '81']
3000 ['0', '2', '81']
3001 ['0', '2', '70']
3002 ['0', '2', '70']
3003 ['0', '2', '70']
3004 ['0', '2', '70']
3005 ['0', '2', '70']
3006 ['0', '2', '70']
3007 ['0', '2', '70']
3008 ['0', '2', '70']
3009 ['0', '2', '70']
3010 ['0', '2', '70']
3011 ['0', '2', '70']
3022 ['0', '2', '50']
3023 ['0', '2', '50']
3024 ['0', '2', '50']
3025 ['0', '2', '50']
3026 ['0', '2', '50']
3027 ['0', '2', '50']
3028 ['0', '2', '50']
3029 ['0', '2', '50']
3030 ['0', '2', '50']
3031 ['0', '2', '50']
3042 ['0', '2', '76']
3043 ['0', '2', '76']
3044 ['0', '2', '76']
3045 ['0', '2', '76']
3046 ['0', '2', '76']
3047 ['0', '2', '76']
3048 ['0', '2', '76']
3049 ['0', '2', '76']
3050 ['0', '2', '76']
3051 ['0', '2', '76']
3062 ['0', '2', '111']
3063 ['0', '2', '111']
3064 ['0', '2', '111']
3065 ['0', '2', '111']
3066 ['0', '2', '111']
3067 ['0', '2', '111']
3068 ['0', '2', '111']
3069 ['0', '2', '111']
3070 ['0', '2', '111']
3071 ['0', '2', '111']
3082 ['0', '2', '72']
3083 ['0', '2', '72']
3084 ['0', '2', '72']
3085 ['0', '2', '72']
3086 ['0', '2', '72']
3087 ['0', '2', '72']
3088 ['0', '2', '72']
3089 ['0', '2', '72']
3090 ['0', '2', '72']
3091 ['0', '2', '72']
3102 ['0', '2', '19']
3103 ['0', '2', '19']
3104 ['0', '2', '19']
3105 ['0', '2', '19']
3106 ['0', '2', '19']
3107 ['0', '2', '19']
3108 ['0', '2', '19']
3109 ['0', '2', '19']
3110 ['0', '2', '19']
3111 ['0', '2', '19']
3122 ['0', '2', '72']
3123 ['0', '2', '72']
3124 ['0', '2', '72']
3125 ['0', '2', '72']
3126 ['0', '2', '72']
3127 ['0', '2', '72']
3128 ['0', '2', '72']
3129 ['0', '2', '72']
3130 ['0', '2', '72']
3131 ['0', '2', '72']
3132 ['0', '2', '72']
3143 ['0', '2', '34']
3144 ['0', '2', '34']
3145 ['0', '2', '34']
3146 ['0', '2', '34']
3147 ['0', '2', '34']
3148 ['0', '2', '34']
3149 ['0', '2', '34']
3150 ['0', '2', '34']
3151 ['0', '2', '34']
3152 ['0', '2', '34']
3163 ['0', '2', '57']
3164 ['0', '2', '57']
3165 ['0', '2', '57']
3166 ['0', '2', '57']
3167 ['0', '2', '57']
3168 ['0', '2', '57']
3169 ['0', '2', '57']
3170 ['0', '2', '57']
3171 ['0', '2', '57']
3172 ['0', '2', '57']
3183 ['0', '2', '18']
3184 ['0', '2', '18']
3185 ['0', '2', '18']
3186 ['0', '2', '18']
3187 ['0', '2', '18']
3188 ['0', '2', '18']
3189 ['0', '2', '18']
3190 ['0', '2', '18']
3191 ['0', '2', '18']
3192 ['0', '2', '18']
3203 ['0', '2', '78']
3204 ['0', '2', '78']
3205 ['0', '2', '78']
3206 ['0', '2', '78']
3207 ['0', '2', '78']
3208 ['0', '2', '78']
3209 ['0', '2', '78']
3210 ['0', '2', '78']
3211 ['0', '2', '78']
3212 ['0', '2', '78']
3223 ['0', '2', '91']
3224 ['0', '2', '91']
3225 ['0', '2', '91']
3226 ['0', '2', '91']
3227 ['0', '2', '91']
3228 ['0', '2', '91']
3229 ['0', '2', '91']
3230 ['0', '2', '91']
3231 ['0', '2', '91']
3232 ['0', '2', '91']
3243 ['0', '2', '24']
3244 ['0', '2', '24']
3245 ['0', '2', '24']
3246 ['0', '2', '9']
3247 ['0', '2', '9']
3248 ['0', '2', '9']
3249 ['0', '2', '9']
3250 ['0', '2', '9']
3251 ['0', '2', '9']
3252 ['0', '2', '9']
3253 ['0', '2', '9']
3254 ['0', '2', '9']
3255 ['0', '2', '9']
3256 ['0', '2', '9']
3267 ['0', '2', '47']
3268 ['0', '2', '47']
3269 ['0', '2', '47']
3270 ['0', '2', '47']
3271 ['0', '2', '47']
3272 ['0', '2', '47']
3273 ['0', '2', '47']
3274 ['0', '2', '47']
3275 ['0', '2', '47']
3276 ['0', '2', '47']
3287 ['0', '2', '9']
3288 ['0', '2', '9']
3289 ['0', '2', '9']
3290 ['0', '2', '9']
3291 ['0', '2', '9']
3292 ['0', '2', '9']
3293 ['0', '2', '9']
3294 ['0', '2', '9']
3295 ['0', '2', '9']
3296 ['0', '2', '9']
3307 ['0', '2', '20']
3308 ['0', '2', '20']
3309 ['0', '2', '20']
3310 ['0', '2', '20']
3311 ['0', '2', '20']
3312 ['0', '2', '20']
3313 ['0', '2', '20']
3314 ['0', '2', '20']
3315 ['0', '2', '20']
3316 ['0', '2', '20']
3327 ['0', '2', '11']
3328 ['0', '2', '11']
3329 ['0', '2', '11']
3330 ['0', '2', '11']
3331 ['0', '2', '11']
3332 ['0', '2', '11']
3333 ['0', '2', '11']
3334 ['0', '2', '11']
3335 ['0', '2', '11']
3336 ['0', '2', '11']
3347 ['2', '0', '9']
3348 ['2', '0', '9']
3349 ['2', '0', '9']
3350 ['2', '0', '9']
3351 ['2', '0', '9']
3352 ['2', '0', '9']
3353 ['2', '0', '9']
3354 ['2', '0', '9']
3355 ['2', '0', '9']
3356 ['2', '0', '9']
3367 ['2', '0', '34']
3368 ['2', '0', '34']
3369 ['2', '0', '34']
3370 ['2', '0', '34']
3371 ['2', '0', '34']
3372 ['2', '0', '34']
3373 ['2', '0', '34']
3374 ['2', '0', '34']
3375 ['2', '0', '34']
3376 ['2', '0', '34']
3387 ['2', '0', '9']
3388 ['2', '0', '9']
3389 ['2', '0', '9']
3390 ['2', '0', '9']
3391 ['2', '0', '9']
3392 ['2', '0', '9']
3393 ['2', '0', '9']
3394 ['2', '0', '9']
3395 ['2', '0', '9']
3396 ['2', '0', '9']
3407 ['2', '0', '99']
3408 ['2', '0', '99']
3409 ['2', '0', '99']
3410 ['2', '0', '99']
3411 ['2', '0', '99']
3412 ['2', '0', '99']
3413 ['2', '0', '99']
3414 ['2', '0', '99']
3415 ['2', '0', '99']
3416 ['2', '0', '99']
3427 ['2', '0', '67']
3428 ['2', '0', '67']
3429 ['2', '0', '67']
3430 ['2', '0', '67']
3431 ['2', '0', '67']
3432 ['2', '0', '67']
3433 ['2', '0', '67']
3434 ['2', '0', '70']
3435 ['2', '0', '70']
3436 ['2', '0', '70']
3437 ['2', '0', '70']
3438 ['2', '0', '70']
3439 ['2', '0', '70']
3440 ['2', '0', '70']
3441 ['2', '0', '70']
3442 ['2', '0', '70']
3443 ['2', '0', '70']
3444 ['2', '0', '70']
3455 ['2', '0', '1']
3456 ['2', '0', '1']
3457 ['2', '0', '1']
3458 ['2', '0', '1']
3459 ['2', '0', '1']
3460 ['2', '0', '1']
3461 ['2', '0', '1']
3462 ['2', '0', '1']
3463 ['2', '0', '1']
3464 ['2', '0', '1']
3475 ['2', '0', '20']
3476 ['2', '0', '20']
3477 ['2', '0', '20']
3478 ['2', '0', '20']
3479 ['2', '0', '20']
3480 ['2', '0', '20']
3481 ['2', '0', '20']
3482 ['2', '0', '20']
3483 ['2', '0', '9']
3484 ['2', '0', '9']
3485 ['2', '0', '9']
3486 ['2', '0', '9']
3487 ['2', '0', '9']
3488 ['2', '0', '9']
3489 ['2', '0', '9']
3490 ['2', '0', '9']
3491 ['2', '0', '9']
3492 ['2', '0', '9']
3493 ['2', '0', '9']
3504 ['2', '0', '9']
3505 ['2', '0', '9']
3506 ['2', '0', '9']
3507 ['2', '0', '9']
3508 ['2', '0', '9']
3509 ['2', '0', '9']
3510 ['2', '0', '9']
3511 ['2', '0', '9']
3512 ['2', '0', '9']
3513 ['2', '0', '9']
3524 ['2', '0', '114']
3525 ['2', '0', '114']
3526 ['2', '0', '114']
3527 ['2', '0', '114']
3528 ['2', '0', '114']
3529 ['2', '0', '114']
3530 ['2', '0', '114']
3531 ['2', '0', '114']
3532 ['2', '0', '114']
3533 ['2', '0', '114']
3544 ['2', '0', '19']
3545 ['2', '0', '19']
3546 ['2', '0', '19']
3547 ['2', '0', '19']
3548 ['2', '0', '19']
3549 ['2', '0', '19']
3550 ['2', '0', '19']
3551 ['2', '0', '19']
3552 ['2', '0', '19']
3553 ['2', '0', '19']
3564 ['0', '2', '34']
3565 ['0', '2', '34']
3566 ['0', '2', '34']
3567 ['0', '2', '34']
3568 ['0', '2', '34']
3569 ['0', '2', '34']
3570 ['0', '2', '34']
3571 ['0', '2', '34']
3572 ['0', '2', '34']
3573 ['0', '2', '34']
3584 ['0', '2', '43']
3585 ['0', '2', '72']
3586 ['0', '2', '72']
3587 ['0', '2', '72']
3588 ['0', '2', '72']
3589 ['0', '2', '72']
3590 ['0', '2', '72']
3591 ['0', '2', '72']
3592 ['0', '2', '72']
3593 ['0', '2', '72']
3594 ['0', '2', '72']
3595 ['0', '2', '72']
3606 ['2', '0', '76']
3607 ['2', '0', '70']
3608 ['2', '0', '70']
3609 ['2', '0', '70']
3610 ['2', '0', '70']
3611 ['2', '0', '70']
3612 ['2', '0', '70']
3613 ['2', '0', '70']
3614 ['2', '0', '70']
3615 ['2', '0', '70']
3616 ['2', '0', '70']
3617 ['2', '0', '70']
3628 ['0', '2', '93']
3629 ['0', '2', '93']
3630 ['0', '2', '89']
3631 ['0', '2', '68']
3632 ['0', '2', '68']
3633 ['0', '2', '68']
3634 ['0', '2', '68']
3635 ['0', '2', '68']
3636 ['0', '2', '68']
3637 ['0', '2', '68']
3638 ['0', '2', '68']
3639 ['0', '2', '68']
3640 ['0', '2', '68']
3641 ['0', '2', '68']
3652 ['2', '0', '70']
3653 ['2', '0', '70']
3654 ['2', '0', '70']
3655 ['2', '0', '70']
3656 ['2', '0', '70']
3657 ['2', '0', '70']
3658 ['2', '0', '70']
3659 ['2', '0', '70']
3660 ['2', '0', '70']
3661 ['2', '0', '70']
3662 ['2', '0', '70']
3673 ['2', '0', '111']
3674 ['2', '0', '111']
3675 ['2', '0', '111']
3676 ['2', '0', '111']
3677 ['2', '0', '111']
3678 ['2', '0', '111']
3679 ['2', '0', '111']
3680 ['2', '0', '111']
3681 ['2', '0', '111']
3682 ['2', '0', '111']
3693 ['0', '2', '20']
3694 ['0', '2', '20']
3695 ['0', '2', '20']
3696 ['0', '2', '20']
3697 ['0', '2', '20']
3698 ['0', '2', '20']
3699 ['0', '2', '20']
3700 ['0', '2', '20']
3701 ['0', '2', '20']
3702 ['0', '2', '20']
3713 ['0', '2', '81']
3714 ['0', '2', '81']
3715 ['0', '2', '81']
3716 ['0', '2', '81']
3717 ['0', '2', '81']
3718 ['0', '2', '81']
3719 ['0', '2', '81']
3720 ['0', '2', '81']
3721 ['0', '2', '81']
3722 ['0', '2', '81']
3733 ['0', '2', '34']
3734 ['0', '2', '34']
3735 ['0', '2', '34']
3736 ['0', '2', '34']
3737 ['0', '2', '34']
3738 ['0', '2', '34']
3739 ['0', '2', '34']
3740 ['0', '2', '34']
3741 ['0', '2', '34']
3742 ['0', '2', '34']
3753 ['0', '2', '67']
3754 ['0', '2', '67']
3755 ['0', '2', '67']
3756 ['0', '2', '67']
3757 ['0', '2', '67']
3758 ['0', '2', '67']
3759 ['0', '2', '67']
3760 ['0', '2', '67']
3761 ['0', '2', '67']
3762 ['0', '2', '67']
3773 ['0', '2', '33']
3774 ['0', '2', '33']
3775 ['0', '2', '33']
3776 ['0', '2', '33']
3777 ['0', '2', '33']
3778 ['0', '2', '33']
3779 ['0', '2', '33']
3780 ['0', '2', '33']
3781 ['0', '2', '33']
3782 ['0', '2', '33']
3793 ['0', '2', '34']
3794 ['0', '2', '34']
3795 ['0', '2', '34']
3796 ['0', '2', '34']
3797 ['0', '2', '34']
3798 ['0', '2', '34']
3799 ['0', '2', '34']
3800 ['0', '2', '34']
3801 ['0', '2', '34']
3802 ['0', '2', '34']
3813 ['0', '2', '72']
3814 ['0', '2', '72']
3815 ['0', '2', '72']
3816 ['0', '2', '72']
3817 ['0', '2', '72']
3818 ['0', '2', '72']
3819 ['0', '2', '72']
3820 ['0', '2', '72']
3821 ['0', '2', '72']
3822 ['0', '2', '72']
3833 ['0', '2', '88']
3834 ['0', '2', '88']
