0 ['171', '1171', '1104', '477', '1004', '982', '777', '821', '162', '778', '383', '323', '621', '1179', '658', '391', '521', '30', '26', '417', '152', '329', '254', '655', '929', '955', '466', '14', '506', '431', '772', '580', '306', '659', '353', '694', '731', '822', '78', '337', '618', '483', '526', '1074', '1033', '261', '232', '264', '798', '307', '281', '510', '1189', '509', '342', '1048', '109', '692', '28', '944', '304', '574', '1115', '18', '478', '1092', '228', '942', '1043', '305', '520', '1154', '243', '1019', '1101', '819', '581', '1084', '148', '381', '1072', '544', '1075', '1080', '114', '721', '642', '527', '149', '652', '77', '1132', '461', '300', '722', '189', '457', '601', '1113', '456', '284', '188', '1037', '536', '301', '460', '873', '1093', '135', '1124', '367', '1148', '27', '501', '1006', '507', '352', '430', '609']
1131 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '164', '18', '456', '1031', '129', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '57', '378', '248', '86', '45', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '180', '396', '17', '49', '1056', '21', '584', '1129', '152', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '1060', '155', '62', '201', '264', '486', '270', '328', '1168']
1132 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '18', '456', '1031', '129', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '57', '378', '248', '86', '45', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '1056', '21', '584', '1129', '152', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '1060', '155', '62', '201', '264', '486', '270', '328', '1168', '164', '992']
1133 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '18', '456', '1031', '129', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '57', '378', '248', '86', '45', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '1056', '21', '584', '1129', '152', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '1060', '155', '62', '201', '264', '486', '270', '328', '1168', '164', '992']
1134 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '18', '456', '1031', '129', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '57', '378', '248', '86', '45', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '1056', '21', '584', '1129', '152', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '1060', '155', '62', '201', '264', '486', '270', '328', '1168', '164', '992']
1135 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '18', '456', '1031', '129', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '57', '378', '248', '86', '45', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '1056', '21', '584', '1129', '152', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '1060', '155', '62', '201', '264', '486', '270', '328', '1168', '164', '992']
1136 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '18', '456', '1031', '129', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '57', '378', '248', '86', '45', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '1056', '21', '584', '1129', '152', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '1060', '155', '62', '201', '264', '486', '270', '328', '1168', '164', '992']
1137 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '18', '456', '1031', '129', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '57', '378', '248', '86', '45', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '1056', '21', '584', '1129', '152', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '1060', '155', '62', '201', '264', '486', '270', '328', '1168', '164', '992']
1138 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '18', '456', '1031', '129', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '57', '378', '248', '86', '45', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '1056', '21', '584', '1129', '152', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '1060', '155', '62', '201', '264', '486', '270', '328', '1168', '164', '992']
1139 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '18', '456', '1031', '129', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '57', '378', '248', '86', '45', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '1056', '21', '584', '1129', '152', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '1060', '155', '62', '201', '264', '486', '270', '328', '1168', '164', '992']
1140 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '18', '456', '1031', '129', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '57', '378', '248', '86', '45', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '1056', '21', '584', '1129', '152', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '1060', '155', '62', '201', '264', '486', '270', '328', '1168', '164', '992']
1141 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '18', '456', '1031', '129', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '57', '378', '248', '86', '45', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '1056', '21', '584', '1129', '152', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '1060', '155', '62', '201', '264', '486', '270', '328', '1168', '164', '992']
1142 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '18', '456', '1031', '129', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '57', '378', '248', '86', '45', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '1056', '21', '584', '1129', '152', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '1060', '155', '62', '201', '264', '486', '270', '328', '1168', '164', '992']
1153 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '18', '456', '1031', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '378', '248', '86', '45', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '1056', '21', '584', '1129', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '1060', '155', '62', '201', '264', '486', '270', '328', '1168', '164', '992', '129', '57', '185']
1154 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '18', '456', '1031', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '378', '248', '86', '45', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '1056', '21', '584', '1129', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '1060', '155', '62', '201', '264', '486', '270', '328', '1168', '164', '992', '129', '57', '185']
1155 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '18', '456', '1031', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '378', '248', '86', '45', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '1056', '21', '584', '1129', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '1060', '155', '62', '201', '264', '486', '270', '328', '1168', '164', '992', '129', '57', '185']
1156 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '18', '456', '1031', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '378', '248', '86', '45', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '1056', '21', '584', '1129', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '1060', '155', '62', '201', '264', '486', '270', '328', '1168', '164', '992', '129', '57', '185']
1157 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '18', '456', '1031', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '378', '248', '86', '45', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '1056', '21', '584', '1129', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '1060', '155', '62', '201', '264', '486', '270', '328', '1168', '164', '992', '129', '57', '185']
1158 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '18', '456', '1031', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '378', '248', '86', '45', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '1056', '21', '584', '1129', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '1060', '155', '62', '201', '264', '486', '270', '328', '1168', '164', '992', '129', '57', '185']
1159 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '18', '456', '1031', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '378', '248', '86', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '1056', '21', '584', '1129', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '155', '62', '201', '264', '270', '328', '1168', '164', '992', '129', '57', '185', '1060', '45', '1163']
1160 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '18', '456', '1031', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '378', '248', '86', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '1056', '21', '584', '1129', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '155', '62', '201', '264', '270', '328', '1168', '164', '992', '129', '57', '185', '1060', '45', '1163']
1161 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '18', '456', '1031', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '378', '248', '86', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '1056', '21', '584', '1129', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '155', '62', '201', '264', '270', '328', '1168', '164', '992', '129', '57', '185', '1060', '45', '1163']
1162 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '18', '456', '1031', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '378', '248', '86', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '1056', '21', '584', '1129', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '155', '62', '201', '264', '270', '328', '1168', '164', '992', '129', '57', '185', '1060', '45', '1163']
1163 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '18', '456', '1031', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '378', '248', '86', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '1056', '21', '584', '1129', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '155', '62', '201', '264', '270', '328', '1168', '164', '992', '129', '57', '185', '1060', '45', '1163']
1164 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '18', '456', '1031', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '378', '248', '86', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '1056', '21', '584', '1129', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '155', '62', '201', '264', '270', '328', '1168', '164', '992', '129', '57', '185', '1060', '45', '1163']
1165 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '18', '456', '1031', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '378', '248', '86', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '21', '584', '1129', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '155', '62', '201', '264', '270', '328', '1168', '164', '992', '129', '57', '185', '1060', '45', '1163', '12']
1166 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '456', '1031', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '378', '248', '86', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '21', '584', '1129', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '155', '62', '201', '264', '270', '328', '1168', '164', '992', '129', '57', '185', '1060', '45', '1163', '12', '489']
1167 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '456', '1031', '280', '318', '51', '337', '27', '385', '14', '77', '357', '4', '378', '248', '86', '25', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '21', '584', '1129', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '155', '62', '201', '264', '270', '328', '1168', '164', '992', '129', '57', '185', '1060', '45', '1163', '12', '489']
1168 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '456', '1031', '280', '318', '51', '337', '385', '14', '77', '357', '4', '378', '248', '86', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '15', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '21', '584', '1129', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '155', '62', '201', '264', '270', '328', '1168', '164', '992', '129', '57', '185', '1060', '45', '1163', '12', '489', '569', '120']
1169 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '456', '1031', '280', '318', '51', '337', '385', '14', '77', '357', '4', '378', '248', '86', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '28', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '21', '584', '1129', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '155', '62', '201', '264', '270', '328', '1168', '164', '992', '129', '57', '185', '1060', '45', '1163', '12', '489', '569', '120', '624']
1170 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '456', '1031', '280', '318', '51', '337', '385', '14', '77', '357', '4', '378', '248', '86', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '21', '584', '1129', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '155', '62', '201', '264', '270', '328', '1168', '164', '992', '129', '57', '185', '1060', '45', '1163', '12', '489', '569', '120', '624', '681']
1171 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '456', '1031', '280', '318', '51', '337', '385', '14', '77', '357', '4', '378', '248', '86', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '21', '584', '1129', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '155', '62', '201', '264', '270', '328', '1168', '164', '992', '129', '57', '185', '1060', '45', '1163', '12', '489', '120', '624', '681', '675']
1172 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '456', '1031', '280', '318', '51', '337', '385', '14', '77', '357', '4', '378', '248', '86', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '21', '584', '1129', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '155', '62', '201', '264', '270', '328', '1168', '164', '992', '129', '57', '185', '1060', '45', '1163', '12', '489', '120', '624', '681', '675']
1173 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '456', '1031', '280', '318', '51', '337', '385', '14', '77', '357', '4', '378', '248', '86', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '21', '584', '1129', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '155', '62', '201', '264', '270', '328', '1168', '164', '992', '129', '57', '185', '1060', '45', '1163', '12', '489', '120', '624', '681', '675']
1174 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '456', '1031', '280', '318', '51', '337', '385', '14', '77', '357', '4', '378', '248', '86', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '21', '584', '1129', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '155', '62', '201', '264', '270', '328', '1168', '164', '992', '129', '57', '185', '1060', '45', '1163', '12', '489', '120', '624', '681', '675']
1175 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '456', '1031', '280', '318', '51', '337', '385', '14', '77', '357', '4', '378', '248', '86', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '161', '219', '842', '69', '132', '117', '74', '110', '394', '154', '332', '513', '141', '78', '29', '162', '176', '1140', '1004', '448', '922', '923', '151', '400', '60', '20', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '21', '584', '1129', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '155', '62', '201', '264', '270', '328', '1168', '164', '992', '129', '57', '185', '1060', '45', '1163', '12', '489', '120', '624', '681', '675']
1176 ['323', '30', '618', '381', '114', '188', '135', '1142', '98', '321', '66', '137', '168', '48', '456', '1031', '280', '318', '51', '337', '14', '77', '357', '4', '378', '248', '86', '921', '928', '980', '165', '35', '395', '175', '331', '127', '286', '730', '0', '136', '138', '289', '166', '24', '285', '161', '219', '842', '69', '117', '74', '110', '394', '154', '332', '513', '141', '78', '162', '176', '1140', '1004', '448', '922', '923', '151', '400', '60', '214', '322', '327', '63', '913', '342', '371', '23', '688', '309', '396', '17', '49', '21', '584', '1129', '102', '2', '1045', '499', '295', '101', '26', '528', '1165', '544', '155', '62', '201', '264', '270', '328', '1168', '164', '992', '129', '57', '185', '1060', '45', '1163', '12', '489', '120', '624', '681', '675', '812', '132', '385', '673']
