0 ['40', '60', '331', '197', '602', '666', '1028', '385', '541', '588', '308', '757', '110', '395', '699', '1080', '321', '983', '37', '921', '1006', '335', '937', '1142', '133', '805', '1085', '1150', '604', '915', '360', '715', '474', '1133', '1145', '199', '375', '1051', '653', '758', '406', '350', '402', '978', '720', '639', '306', '1153', '231', '496', '1026', '569', '276', '218', '1132', '52', '17', '649', '1125', '687', '247', '80', '342', '1044', '885', '799', '230', '1189', '319', '1115', '50', '356', '890', '968', '877', '89', '1163', '543', '58', '54', '760', '1146', '204', '679', '793', '515', '533', '1111', '822', '859', '761', '634', '692', '727', '240', '464', '1097', '394', '1061', '958', '74', '425', '820', '546', '971', '307', '509', '848', '1190', '345', '690', '1099', '147', '654', '592', '560', '830', '667', '113']
502 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '230', '54', '74', '971', '147', '114', '176', '912', '23', '273', '30', '106', '825', '982', '164', '337', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '570', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '1013', '79', '863', '68', '9', '448', '11', '546', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '346', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '1079', '893', '918', '397', '880']
503 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '912', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '570', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '546', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '346', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '1079', '893', '918', '397', '880', '337', '1013', '521']
504 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '912', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '570', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '546', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '346', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '893', '918', '397', '880', '337', '1013', '521', '865']
505 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '912', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '570', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '546', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '346', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '893', '918', '397', '880', '337', '1013', '521', '865']
506 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '912', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '570', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '546', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '346', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '893', '918', '397', '880', '337', '1013', '521', '865']
507 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '912', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '570', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '546', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '346', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '893', '918', '397', '880', '337', '1013', '521', '865']
508 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '912', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '570', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '546', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '346', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '893', '918', '880', '337', '1013', '521', '865', '794']
509 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '912', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '570', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '546', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '346', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '893', '918', '880', '337', '1013', '521', '865', '794']
510 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '570', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '546', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '346', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '893', '918', '880', '337', '1013', '521', '865', '794', '454']
511 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '570', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '546', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '346', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '893', '918', '880', '337', '1013', '521', '865', '794', '454']
512 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '570', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '546', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '346', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '893', '918', '880', '337', '1013', '521', '865', '794', '454']
513 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '570', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '546', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '346', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '893', '918', '880', '337', '1013', '521', '865', '794', '454']
514 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '570', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '546', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '346', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '893', '918', '880', '337', '1013', '521', '865', '794', '454']
515 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '570', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '546', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '346', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '918', '880', '337', '1013', '521', '865', '794', '454', '1162']
516 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '546', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '346', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '918', '880', '337', '1013', '521', '865', '794', '454', '1162', '158']
517 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '546', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '346', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '918', '880', '337', '1013', '521', '865', '794', '454', '1162', '158']
518 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '346', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '918', '880', '337', '1013', '521', '865', '794', '454', '1162', '158', '556']
519 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '918', '880', '337', '1013', '521', '865', '794', '454', '1162', '158', '556', '513']
520 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '918', '880', '337', '1013', '521', '865', '794', '454', '1162', '158', '556', '513']
521 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '918', '880', '337', '1013', '521', '865', '794', '454', '1162', '158', '556', '513']
522 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '918', '880', '337', '1013', '521', '865', '794', '454', '1162', '158', '556', '513']
523 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '918', '880', '337', '1013', '521', '865', '794', '454', '1162', '158', '556', '513']
524 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '918', '880', '337', '1013', '521', '865', '794', '454', '1162', '158', '556', '513']
525 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '918', '880', '337', '1013', '521', '865', '794', '454', '1162', '158', '556', '513']
526 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '918', '880', '337', '1013', '521', '865', '794', '454', '1162', '158', '556', '513']
527 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '918', '880', '337', '1013', '521', '865', '794', '454', '1162', '158', '556', '513']
528 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '136', '231', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '918', '880', '337', '1013', '521', '865', '794', '454', '1162', '158', '556', '513']
529 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '136', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '918', '880', '337', '1013', '521', '865', '794', '454', '1162', '158', '556', '513', '1132']
530 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '136', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '918', '880', '337', '1013', '521', '865', '794', '454', '1162', '158', '556', '513', '1132']
531 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '136', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '918', '880', '337', '1013', '521', '865', '794', '454', '1162', '158', '556', '513', '1132']
532 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '136', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '918', '880', '337', '1013', '521', '865', '794', '454', '1162', '158', '556', '513', '1132']
533 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '136', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '918', '880', '337', '1013', '521', '865', '794', '454', '1162', '158', '556', '513', '1132']
534 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1168', '1143', '289', '1108', '127', '924', '980', '123', '136', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '918', '880', '337', '1013', '521', '865', '794', '454', '1162', '158', '556', '513', '1132']
535 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1143', '289', '1108', '127', '924', '980', '123', '136', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '562', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '918', '880', '337', '1013', '521', '865', '794', '454', '1162', '158', '556', '513', '1132', '301']
536 ['60', '197', '385', '395', '921', '1142', '1051', '52', '342', '54', '74', '971', '147', '114', '176', '23', '273', '30', '106', '825', '982', '164', '83', '4', '351', '80', '1143', '289', '1108', '127', '924', '980', '123', '136', '18', '322', '1117', '1140', '232', '1119', '184', '1052', '79', '863', '68', '9', '448', '11', '1077', '259', '387', '1002', '378', '135', '188', '809', '895', '162', '249', '16', '165', '50', '671', '1151', '736', '398', '583', '167', '130', '219', '17', '350', '1161', '479', '694', '248', '28', '199', '209', '78', '357', '308', '1073', '110', '216', '1134', '614', '724', '43', '146', '746', '468', '27', '906', '1172', '1037', '161', '690', '246', '1075', '66', '105', '10', '1129', '918', '880', '337', '1013', '521', '865', '794', '454', '1162', '158', '556', '513', '1132', '301', '920']
