0 ['403', '435', '1028', '1087', '59', '111', '570', '442', '49', '236', '395', '1016', '571', '33', '785', '949', '563', '715', '60', '1137', '845', '1091', '511', '999', '157', '85', '865', '174', '782', '986', '985', '839', '205', '43', '744', '661', '727', '800', '542', '676', '597', '1127', '1069', '961', '431', '445', '302', '547', '1059', '755', '12', '1154', '432', '535', '130', '657', '249', '227', '1155', '311', '87', '660', '835', '669', '679', '797', '56', '551', '1105', '1061', '1012', '730', '936', '940', '204', '987', '869', '603', '489', '306', '1174', '981', '720', '368', '251', '112', '761', '1148', '221', '197', '328', '343', '807', '68', '1074', '1182', '814', '113', '718', '529', '253', '1117', '577', '39', '682', '629', '783', '878', '316', '1181', '738', '246', '675', '996', '213', '480', '613', '995', '499']
899 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '305', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '14', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '512', '251', '225', '466', '36', '673', '308', '361', '872', '150', '79', '765', '687', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '696', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '423', '249', '454', '322', '1031', '588']
900 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '305', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '14', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '512', '251', '225', '466', '36', '673', '308', '361', '872', '150', '79', '765', '687', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '696', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '423', '249', '454', '322', '1031', '588']
901 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '305', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '14', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '512', '251', '225', '466', '36', '673', '308', '361', '872', '150', '79', '765', '687', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '696', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '423', '249', '454', '322', '1031', '588']
902 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '305', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '14', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '512', '251', '225', '466', '36', '673', '308', '361', '872', '150', '79', '765', '687', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '696', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '423', '249', '454', '322', '1031', '588']
903 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '305', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '14', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '512', '251', '225', '466', '36', '673', '308', '361', '872', '150', '79', '765', '687', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '696', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '423', '249', '454', '322', '1031', '588']
904 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '305', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '14', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '512', '251', '225', '466', '36', '673', '308', '361', '872', '150', '79', '765', '687', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '696', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '423', '249', '454', '322', '1031', '588']
905 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '305', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '14', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '512', '251', '225', '466', '36', '673', '308', '361', '872', '150', '79', '765', '687', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '696', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '423', '249', '454', '322', '1031', '588']
906 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '305', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '14', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '512', '251', '225', '466', '36', '673', '308', '361', '872', '150', '79', '765', '687', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '696', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '423', '249', '454', '322', '1031', '588']
907 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '305', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '14', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '512', '251', '225', '466', '36', '673', '308', '361', '872', '150', '79', '765', '687', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '696', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '423', '249', '454', '322', '1031', '588']
918 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '305', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '14', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '512', '251', '225', '466', '36', '673', '308', '361', '872', '150', '79', '765', '687', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285']
919 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '305', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '14', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '512', '251', '225', '466', '36', '673', '308', '361', '872', '150', '79', '765', '687', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285']
920 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '305', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '14', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '512', '251', '225', '466', '36', '673', '308', '361', '872', '150', '79', '765', '687', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285']
921 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '305', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '14', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '512', '251', '225', '466', '36', '673', '308', '361', '872', '150', '79', '765', '687', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285']
922 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '305', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '14', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '512', '251', '225', '466', '36', '673', '308', '361', '872', '150', '79', '765', '687', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285']
923 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '305', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '14', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '512', '251', '225', '466', '36', '673', '308', '361', '872', '150', '79', '765', '687', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285']
924 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '305', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '14', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '512', '251', '225', '466', '36', '673', '308', '361', '872', '150', '79', '765', '687', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285']
925 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '305', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '14', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '512', '251', '225', '466', '36', '673', '308', '361', '872', '150', '79', '765', '687', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285']
926 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '305', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '14', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '512', '251', '225', '466', '36', '673', '308', '361', '872', '150', '79', '765', '687', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285']
927 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '305', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '14', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '512', '251', '225', '466', '36', '673', '308', '361', '872', '150', '79', '765', '687', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285']
938 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '251', '225', '466', '36', '673', '308', '361', '872', '79', '765', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285', '14', '150', '512', '574', '100']
939 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '251', '225', '466', '36', '673', '308', '361', '872', '79', '765', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285', '14', '150', '512', '574', '100']
940 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '251', '225', '466', '36', '673', '308', '361', '872', '79', '765', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285', '14', '150', '512', '574', '100']
941 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '251', '225', '466', '36', '673', '308', '361', '872', '79', '765', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285', '14', '150', '512', '574', '100']
942 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '251', '225', '466', '36', '673', '308', '361', '872', '79', '765', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285', '14', '150', '512', '574', '100']
943 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '251', '225', '466', '36', '673', '308', '361', '872', '79', '765', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285', '14', '150', '512', '574', '100']
944 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '251', '225', '466', '36', '673', '308', '361', '872', '79', '765', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285', '14', '150', '512', '574', '100']
945 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '251', '225', '466', '36', '673', '308', '361', '872', '79', '765', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285', '14', '150', '512', '574', '100']
946 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '251', '225', '466', '36', '673', '308', '361', '872', '79', '765', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285', '14', '150', '512', '574', '100']
947 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '69', '31', '359', '289', '444', '309', '248', '48', '162', '92', '129', '50', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '251', '225', '466', '36', '673', '308', '361', '872', '79', '765', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '280', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '486', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285', '14', '150', '512', '574', '100']
958 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '31', '359', '444', '309', '248', '48', '92', '129', '50', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '251', '225', '466', '36', '673', '308', '361', '872', '79', '765', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285', '14', '150', '512', '574', '100', '289', '69', '997', '162', '642']
959 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '31', '359', '444', '309', '248', '48', '92', '129', '50', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '251', '225', '466', '36', '673', '308', '361', '872', '79', '765', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285', '14', '150', '512', '574', '100', '289', '69', '997', '162', '642']
960 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '31', '359', '444', '309', '248', '48', '92', '129', '50', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '251', '225', '466', '36', '673', '308', '361', '872', '79', '765', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285', '14', '150', '512', '574', '100', '289', '69', '997', '162', '642']
961 ['49', '60', '174', '43', '197', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '31', '359', '444', '309', '248', '48', '92', '129', '50', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '251', '225', '466', '36', '673', '308', '361', '872', '79', '765', '583', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285', '14', '150', '512', '574', '100', '289', '69', '997', '162', '642']
962 ['49', '60', '174', '43', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '31', '359', '444', '309', '248', '48', '92', '129', '50', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '251', '225', '466', '36', '673', '308', '361', '872', '79', '765', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285', '14', '150', '512', '100', '289', '69', '997', '162', '642', '197', '583', '720']
963 ['49', '60', '174', '43', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '31', '359', '444', '309', '248', '48', '92', '129', '50', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '251', '225', '466', '36', '673', '308', '361', '872', '79', '765', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285', '14', '150', '512', '100', '289', '69', '997', '162', '642', '197', '583', '720']
964 ['49', '60', '174', '43', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '31', '359', '444', '309', '248', '48', '92', '129', '50', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '251', '225', '466', '36', '673', '308', '361', '872', '79', '765', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285', '14', '150', '512', '100', '289', '69', '997', '162', '642', '197', '583', '720']
965 ['49', '60', '174', '43', '68', '480', '2', '436', '40', '809', '16', '290', '451', '164', '37', '759', '0', '351', '188', '31', '359', '444', '309', '248', '48', '92', '129', '50', '475', '240', '995', '1101', '1113', '61', '178', '137', '493', '77', '128', '546', '334', '110', '251', '225', '466', '36', '673', '308', '361', '872', '79', '765', '340', '492', '730', '217', '6', '4', '550', '101', '1047', '71', '117', '17', '477', '227', '177', '690', '422', '70', '295', '12', '264', '86', '90', '127', '448', '286', '62', '93', '606', '172', '511', '192', '716', '509', '686', '97', '648', '826', '74', '934', '473', '123', '32', '171', '167', '96', '185', '315', '249', '454', '322', '1031', '588', '696', '285', '14', '150', '512', '100', '289', '69', '997', '162', '642', '197', '583', '720']
