0 ['213', '104', '289', '756', '1110', '634', '1108', '1062', '765', '999', '653', '1085', '541', '353', '279', '193', '941', '528', '600', '141', '532', '140', '77', '266', '553', '1050', '523', '59', '329', '13', '857', '384', '516', '119', '499', '1034', '29', '1144', '432', '681', '933', '1146', '1165', '294', '190', '547', '610', '475', '218', '156', '562', '787', '511', '417', '90', '61', '444', '439', '1041', '741', '803', '358', '698', '94', '1098', '908', '550', '597', '454', '144', '978', '851', '17', '904', '105', '314', '673', '30', '1054', '469', '923', '818', '788', '594', '336', '37', '549', '1123', '1078', '355', '1079', '85', '40', '36', '488', '771', '670', '581', '423', '147', '735', '559', '142', '285', '773', '700', '965', '130', '961', '267', '102', '1039', '188', '215', '133', '407', '650', '89', '878']
167 ['104', '289', '1110', '765', '999', '541', '279', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '105', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '583', '1060', '143', '1103', '725', '359', '483', '309', '961', '119', '20', '536', '226', '910', '588', '553', '848', '607', '87', '331', '831', '1093', '72', '567', '1125', '527', '706', '96', '1104', '139', '1160', '646', '329', '223', '702', '89', '244', '351', '389', '355', '1056', '62', '1150', '383', '661', '335', '0', '1107', '1184', '494', '613', '1168', '562', '48', '183', '349', '280', '525', '2', '1128']
168 ['104', '289', '1110', '765', '999', '541', '279', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '105', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '583', '1060', '143', '1103', '725', '359', '483', '309', '961', '119', '20', '536', '226', '910', '588', '553', '848', '607', '87', '331', '831', '1093', '72', '567', '1125', '527', '706', '96', '1104', '139', '1160', '646', '329', '223', '702', '89', '244', '351', '389', '355', '1056', '62', '1150', '383', '661', '335', '0', '1107', '1184', '494', '613', '1168', '562', '48', '183', '349', '280', '525', '2', '1128']
169 ['104', '289', '1110', '765', '999', '541', '279', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '105', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '583', '1060', '143', '1103', '725', '359', '483', '309', '961', '119', '20', '536', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '1104', '139', '1160', '646', '329', '223', '702', '89', '244', '351', '389', '355', '1056', '62', '1150', '383', '661', '335', '0', '1107', '1184', '494', '613', '1168', '562', '48', '183', '349', '280', '525', '2', '1128', '614']
170 ['104', '289', '1110', '765', '999', '541', '279', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '105', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '583', '1060', '143', '1103', '725', '359', '483', '309', '961', '119', '20', '536', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '1104', '139', '1160', '646', '223', '702', '89', '244', '351', '389', '355', '1056', '62', '1150', '383', '661', '335', '0', '1107', '1184', '494', '613', '1168', '562', '48', '183', '349', '280', '525', '2', '1128', '614', '729']
171 ['104', '289', '1110', '765', '999', '541', '279', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '583', '1060', '143', '1103', '725', '359', '483', '309', '961', '119', '20', '536', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '1104', '139', '1160', '646', '223', '702', '89', '244', '351', '389', '355', '1056', '62', '1150', '383', '661', '335', '0', '1107', '1184', '494', '613', '1168', '562', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332']
172 ['104', '289', '1110', '765', '999', '541', '279', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '583', '1060', '143', '1103', '725', '359', '483', '309', '961', '119', '20', '536', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '1104', '139', '1160', '646', '223', '702', '89', '244', '351', '389', '355', '1056', '62', '1150', '383', '661', '335', '0', '1107', '1184', '494', '613', '1168', '562', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332']
173 ['104', '289', '1110', '765', '999', '541', '279', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '583', '1060', '143', '1103', '725', '359', '483', '309', '961', '119', '20', '536', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '1104', '139', '1160', '646', '223', '702', '89', '244', '351', '389', '355', '1056', '62', '1150', '383', '661', '335', '0', '1107', '1184', '494', '613', '1168', '562', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332']
174 ['104', '289', '1110', '765', '999', '541', '279', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '583', '1060', '143', '1103', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '1104', '139', '1160', '646', '223', '702', '89', '244', '351', '389', '355', '1056', '62', '1150', '383', '661', '335', '0', '1107', '1184', '494', '613', '1168', '562', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69']
175 ['104', '289', '1110', '765', '999', '541', '279', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '583', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '1104', '139', '1160', '646', '223', '702', '89', '244', '351', '389', '355', '1056', '62', '1150', '383', '661', '335', '0', '1107', '1184', '494', '613', '1168', '562', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53']
176 ['104', '289', '1110', '765', '999', '541', '279', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '583', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '139', '1160', '646', '223', '702', '89', '244', '351', '389', '355', '1056', '62', '1150', '383', '661', '335', '0', '1107', '1184', '494', '613', '1168', '562', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798']
177 ['104', '289', '1110', '765', '999', '541', '279', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '583', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '139', '1160', '646', '223', '702', '89', '244', '351', '389', '355', '1056', '62', '1150', '383', '661', '335', '0', '1107', '1184', '494', '613', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740']
178 ['104', '289', '1110', '765', '999', '541', '279', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '139', '1160', '646', '223', '702', '89', '244', '351', '389', '355', '1056', '62', '1150', '383', '661', '335', '0', '1107', '1184', '494', '613', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740', '933']
179 ['104', '289', '1110', '765', '999', '541', '279', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '139', '1160', '646', '223', '702', '89', '244', '351', '389', '355', '1056', '62', '1150', '383', '661', '335', '0', '1107', '1184', '494', '613', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740', '933']
180 ['104', '289', '1110', '765', '999', '541', '279', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '139', '1160', '646', '223', '702', '89', '244', '351', '389', '355', '1056', '62', '1150', '383', '661', '335', '0', '1107', '1184', '494', '613', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740', '933']
181 ['104', '289', '1110', '765', '999', '541', '279', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '139', '1160', '646', '223', '702', '89', '244', '351', '389', '355', '1056', '62', '1150', '383', '661', '335', '0', '1107', '1184', '494', '613', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740', '933']
182 ['104', '289', '1110', '765', '999', '541', '279', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '139', '1160', '646', '223', '702', '89', '351', '389', '355', '1056', '62', '1150', '383', '661', '335', '0', '1107', '1184', '494', '613', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740', '933', '1091']
183 ['104', '289', '1110', '765', '999', '541', '279', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '139', '1160', '646', '223', '702', '89', '351', '389', '355', '1056', '62', '1150', '383', '661', '335', '0', '1107', '1184', '494', '613', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740', '933', '1091']
184 ['104', '289', '1110', '765', '999', '541', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '139', '1160', '646', '223', '702', '89', '351', '389', '355', '1056', '62', '1150', '383', '661', '335', '0', '1107', '1184', '494', '613', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740', '1091', '279', '447']
185 ['104', '289', '1110', '765', '999', '541', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '139', '1160', '646', '223', '702', '89', '351', '389', '355', '1056', '62', '1150', '383', '661', '335', '0', '1107', '1184', '494', '613', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740', '1091', '279', '248']
186 ['104', '289', '1110', '765', '999', '541', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '139', '1160', '646', '223', '702', '89', '351', '389', '355', '1056', '62', '1150', '383', '661', '335', '0', '1107', '1184', '494', '613', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740', '1091', '279', '248']
187 ['104', '289', '1110', '765', '999', '541', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '139', '1160', '646', '223', '702', '89', '351', '389', '355', '1056', '62', '1150', '383', '661', '335', '0', '1107', '1184', '494', '613', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740', '1091', '279', '248']
188 ['104', '289', '1110', '765', '999', '541', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '139', '1160', '646', '223', '702', '89', '351', '389', '355', '1056', '62', '1150', '383', '661', '335', '0', '1107', '1184', '494', '613', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740', '1091', '248', '358']
189 ['104', '289', '1110', '765', '999', '541', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '139', '1160', '646', '223', '702', '89', '351', '389', '355', '1056', '62', '1150', '383', '661', '335', '0', '1107', '1184', '494', '613', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740', '1091', '248', '358']
190 ['104', '289', '1110', '765', '999', '541', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '139', '1160', '646', '223', '702', '89', '351', '389', '355', '1056', '62', '1150', '383', '661', '335', '0', '1107', '1184', '494', '613', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740', '1091', '248', '358']
191 ['104', '289', '1110', '765', '999', '541', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '1054', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '139', '1160', '646', '223', '702', '89', '351', '389', '355', '1056', '62', '1150', '661', '335', '0', '1107', '1184', '494', '613', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740', '1091', '248', '383', '433']
192 ['104', '289', '1110', '765', '999', '541', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '594', '336', '85', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '139', '1160', '646', '223', '702', '89', '351', '389', '355', '1056', '62', '1150', '661', '335', '0', '1107', '1184', '494', '613', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740', '1091', '248', '383', '433', '240']
193 ['104', '289', '1110', '765', '999', '541', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '594', '336', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '139', '1160', '646', '223', '702', '89', '351', '389', '355', '1056', '62', '1150', '661', '335', '0', '1107', '1184', '494', '613', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740', '1091', '248', '383', '433', '240', '1015']
194 ['104', '289', '1110', '765', '999', '541', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '594', '336', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '139', '1160', '646', '223', '702', '89', '351', '389', '1056', '62', '1150', '661', '335', '0', '1107', '1184', '494', '613', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740', '1091', '248', '383', '433', '240', '1015', '685']
195 ['104', '289', '1110', '765', '999', '541', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '594', '336', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '139', '1160', '646', '223', '702', '89', '351', '389', '1056', '62', '1150', '661', '335', '0', '1107', '1184', '494', '613', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740', '1091', '248', '383', '433', '240', '1015', '685']
196 ['104', '289', '1110', '765', '999', '541', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '594', '336', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '139', '1160', '646', '223', '702', '89', '351', '389', '1056', '62', '1150', '661', '335', '0', '1107', '1184', '494', '613', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740', '1091', '248', '383', '433', '240', '1015', '685']
197 ['104', '289', '1110', '765', '999', '541', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '594', '336', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '139', '1160', '646', '223', '702', '89', '351', '389', '1056', '62', '1150', '661', '335', '0', '1107', '1184', '494', '613', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740', '1091', '248', '383', '433', '240', '1015', '685']
198 ['104', '289', '1110', '765', '999', '541', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '594', '336', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '139', '1160', '646', '223', '702', '89', '351', '389', '1056', '62', '1150', '661', '335', '0', '1107', '1184', '494', '613', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740', '1091', '248', '383', '433', '240', '1015', '685']
199 ['104', '289', '1110', '765', '999', '541', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '594', '336', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '87', '331', '1093', '72', '567', '1125', '527', '706', '96', '139', '1160', '646', '223', '702', '89', '351', '389', '1056', '62', '1150', '661', '335', '0', '1107', '1184', '494', '613', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740', '1091', '248', '383', '433', '240', '1015', '685']
200 ['104', '289', '1110', '765', '999', '541', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '594', '336', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '331', '1093', '72', '567', '1125', '527', '96', '139', '1160', '646', '223', '702', '89', '351', '389', '1056', '62', '1150', '661', '335', '0', '1107', '1184', '494', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740', '1091', '248', '383', '433', '240', '1015', '685', '1054', '706', '22']
201 ['104', '289', '1110', '765', '999', '541', '193', '528', '141', '140', '77', '266', '59', '13', '516', '29', '1165', '547', '610', '218', '90', '444', '1041', '698', '94', '454', '144', '17', '673', '30', '594', '336', '771', '581', '147', '142', '285', '267', '102', '1039', '215', '133', '202', '1147', '84', '373', '565', '61', '739', '177', '815', '717', '159', '178', '1145', '1060', '143', '725', '359', '483', '309', '961', '119', '20', '226', '910', '588', '553', '848', '607', '331', '1093', '72', '567', '1125', '527', '96', '139', '1160', '646', '223', '702', '89', '351', '389', '1056', '62', '1150', '661', '335', '0', '1107', '1184', '494', '1168', '48', '183', '349', '280', '525', '2', '1128', '614', '729', '332', '69', '53', '798', '740', '1091', '248', '383', '433', '240', '1015', '685', '1054', '706', '22']
