0 ['128', '238', '305', '96', '879', '688', '112', '608', '240', '571', '957', '347', '89', '781', '31', '318', '140', '623', '450', '783', '476', '141', '864', '848', '37', '839', '121', '214', '971', '854', '695', '467', '304', '244', '106', '367', '685', '427', '847', '388', '723', '46', '612', '983', '861', '947', '975', '650', '182', '510', '814', '435', '364', '336', '841', '998', '934', '874', '116', '951', '995', '698', '198', '224', '87', '540', '584', '306', '149', '103', '534', '289', '70', '202', '309', '432', '699', '821', '857', '42', '572', '497', '840', '675', '801', '559', '773', '220', '807', '151', '979', '99', '596', '541', '771', '36', '590', '853', '160', '471', '993', '296', '989', '952', '945', '944', '156', '629', '237', '598', '5', '614', '960', '890', '789', '377', '357', '625', '674', '208', '893', '525', '232', '257', '142', '565', '94', '429', '152', '778', '23', '928', '700', '421', '14', '522', '653', '285', '360', '252', '518', '171', '987', '843', '760', '195', '696', '353', '632', '666']
482 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '612', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '421', '795', '59', '228', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '899', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '780', '304', '133', '294', '356', '174', '76', '424', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '978', '574', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '180', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '710', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '34', '277', '428', '62', '708', '256', '614', '16', '737']
483 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '612', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '421', '795', '59', '228', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '899', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '780', '304', '133', '294', '356', '174', '76', '424', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '978', '574', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '180', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '710', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '34', '277', '428', '62', '708', '256', '614', '16', '737']
494 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '612', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '421', '795', '59', '228', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '899', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '174', '76', '424', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '978', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '180', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '710', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '34', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143']
495 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '612', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '421', '795', '59', '228', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '899', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '978', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '180', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '710', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508']
496 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '612', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '421', '795', '59', '228', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '899', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '978', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '180', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '710', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508']
497 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '612', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '421', '795', '59', '228', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '899', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '978', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '180', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508', '622']
498 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '612', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '421', '795', '59', '228', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '899', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '180', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508', '622', '872']
499 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '612', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '421', '795', '59', '228', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '899', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '180', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508', '622', '872']
500 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '612', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '421', '795', '59', '228', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '899', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '180', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508', '622', '872']
501 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '612', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '421', '795', '59', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '899', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '180', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508', '622', '228', '58']
502 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '612', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '421', '795', '59', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '899', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '180', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508', '622', '228', '58']
503 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '612', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '421', '795', '59', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '899', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '180', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508', '622', '228', '58']
504 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '612', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '421', '795', '59', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '899', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '180', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508', '622', '228', '590']
505 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '421', '795', '59', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '899', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '180', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508', '622', '228', '590', '452']
506 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '421', '795', '59', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '899', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '180', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508', '622', '228', '590', '452']
507 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '795', '59', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '899', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '180', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508', '622', '228', '590', '421', '337']
508 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '795', '59', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '899', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '180', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508', '622', '228', '590', '421', '337']
509 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '795', '59', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '899', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '180', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508', '622', '228', '590', '421', '337']
510 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '795', '59', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '180', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508', '622', '228', '590', '421', '337', '47']
511 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '795', '59', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '180', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508', '622', '228', '590', '421', '337', '47']
512 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '795', '59', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508', '622', '228', '590', '421', '337', '47', '175']
513 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '795', '59', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508', '622', '228', '590', '421', '337', '47', '175']
514 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '795', '59', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508', '622', '228', '590', '421', '337', '47', '175']
515 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '795', '59', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508', '622', '228', '590', '421', '337', '47', '175']
516 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '795', '59', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508', '622', '228', '590', '421', '337', '47', '175']
517 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '795', '59', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508', '622', '228', '590', '421', '337', '47', '175']
518 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '795', '59', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508', '622', '228', '590', '421', '337', '47', '175']
519 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '795', '59', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508', '622', '228', '590', '421', '337', '47', '175']
520 ['96', '112', '571', '31', '121', '427', '182', '510', '87', '289', '42', '801', '156', '257', '152', '14', '171', '233', '93', '11', '83', '61', '25', '189', '237', '200', '215', '49', '99', '45', '697', '140', '519', '73', '795', '59', '24', '23', '663', '146', '216', '270', '190', '39', '15', '349', '100', '113', '652', '13', '315', '243', '12', '157', '7', '468', '74', '28', '810', '591', '358', '840', '95', '304', '133', '294', '356', '76', '114', '905', '284', '718', '403', '406', '538', '56', '1', '944', '9', '131', '397', '485', '645', '993', '84', '102', '66', '701', '332', '611', '41', '371', '50', '787', '603', '246', '420', '89', '320', '36', '756', '821', '273', '168', '197', '390', '846', '165', '918', '72', '350', '903', '32', '135', '670', '222', '608', '202', '805', '727', '433', '236', '723', '986', '666', '922', '37', '434', '0', '29', '277', '428', '62', '708', '256', '614', '16', '737', '574', '143', '109', '34', '508', '622', '228', '590', '421', '337', '47', '175']
