0 ['1049', '2953', '1581', '4192', '4128', '4623', '2683', '2179', '402', '3159', '2334', '1422', '3657', '2112', '3288', '3508', '1610', '4681', '348', '522', '3124', '8', '477', '46', '4860', '1419', '1311', '650', '4121', '3435', '1291', '2475', '2648', '3298', '3168', '4187', '2727', '1077', '607', '193', '1567', '4727', '160', '887', '1516', '2623', '1779', '159', '2913', '3117', '274', '2711', '2318', '742', '4641', '1506', '2545', '3481', '4645', '242', '797', '1899', '2320', '1912', '4966', '1535', '653', '1644', '4201', '1740', '4063', '641', '3130', '2090', '4101', '4022', '1392', '1103', '3641', '1525', '814', '2835', '4417', '471', '879', '658', '982', '3208', '2944', '3716', '506', '4515', '4662', '2133', '2294', '2650', '1951', '939', '513', '1267', '1026', '479', '2227', '685', '1350', '2077', '4588', '3840', '4449', '3532', '230', '2283', '2097', '1143', '3946', '4719', '2147', '3990', '1674', '3648', '4030', '1105', '3611', '3108', '1624', '3721', '4139', '4413', '16', '687', '14', '3069', '4169', '940', '2250', '4972', '301', '4486', '1250', '3123', '148', '268', '3495', '950', '4632', '3900', '3148', '2278', '3173', '3345']
852 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '51', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '2086', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '800', '3175', '1848', '1448', '1327']
853 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '51', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '2086', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '800', '3175', '1848', '1448', '1327']
854 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '51', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '2086', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '800', '3175', '1848', '1448', '1327']
855 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '51', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '2086', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '800', '3175', '1848', '1448', '1327']
856 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '51', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '2086', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '800', '3175', '1848', '1448', '1327']
857 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '51', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '2086', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '800', '3175', '1848', '1448', '1327']
858 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '51', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '2086', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '800', '3175', '1848', '1448', '1327']
859 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '51', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '2086', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '800', '3175', '1848', '1448', '1327']
860 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '51', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '2086', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '800', '3175', '1848', '1448', '1327']
861 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '51', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '2086', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '3175', '1448', '1327', '3875', '38']
862 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '51', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '2086', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '3175', '1448', '1327', '3875', '38']
863 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '51', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '3175', '1448', '1327', '38', '3875', '2315']
864 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '51', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '3175', '1448', '1327', '38', '3875', '2315']
865 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '3175', '1448', '1327', '38', '3875', '2315', '450']
866 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '3175', '1448', '1327', '38', '3875', '450', '3633']
867 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '3175', '1448', '1327', '38', '3875', '450', '3633']
868 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '3175', '1448', '1327', '38', '3875', '450', '3633']
869 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '3175', '1448', '1327', '38', '3875', '450', '3633']
870 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '3175', '1448', '1327', '38', '3875', '450', '3633']
871 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '3175', '1448', '1327', '38', '3875', '450', '3633']
872 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '3175', '1448', '1327', '38', '3875', '450', '3633']
873 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '3175', '1448', '1327', '38', '3875', '450', '3633']
874 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '3175', '1448', '1327', '38', '450', '4462', '2632']
875 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '3175', '1448', '1327', '38', '450', '4462', '2632']
876 ['1581', '2334', '348', '522', '3168', '193', '242', '653', '641', '1103', '879', '658', '1026', '685', '3069', '301', '300', '3645', '130', '3405', '1390', '1010', '1370', '4414', '2154', '1190', '68', '128', '197', '110', '578', '2671', '1169', '2063', '319', '1636', '3704', '1135', '2036', '2019', '1033', '584', '897', '1793', '3166', '1990', '1248', '2973', '1303', '183', '994', '453', '3426', '2433', '1746', '404', '633', '2371', '675', '2904', '1368', '533', '3018', '388', '356', '1081', '549', '214', '1228', '1933', '2665', '365', '593', '2792', '900', '2961', '2481', '32', '178', '1760', '395', '28', '427', '246', '4443', '2113', '1', '1452', '291', '2783', '763', '4386', '93', '346', '35', '832', '938', '105', '989', '2998', '1569', '44', '2439', '824', '2388', '709', '1272', '435', '1962', '1710', '203', '951', '1728', '229', '363', '1886', '941', '509', '1198', '3481', '85', '2937', '1193', '2396', '3418', '3986', '791', '3649', '79', '120', '2311', '1442', '4464', '1061', '61', '1580', '258', '153', '723', '963', '607', '218', '240', '3175', '1448', '1327', '38', '450', '4462', '2632']
