0 ['254', '1543', '4036', '4812', '3389', '4510', '741', '2891', '562', '498', '2108', '2427', '895', '4218', '2059', '264', '4071', '684', '2209', '226', '50', '4900', '2613', '4626', '4855', '4265', '3168', '1417', '3608', '3060', '4530', '40', '3613', '1127', '2201', '2186', '2664', '1804', '3061', '3265', '1480', '1425', '933', '3734', '528', '3234', '3470', '4570', '1932', '4174', '1904', '1319', '2775', '2347', '3215', '1028', '4255', '1816', '1059', '3703', '4947', '2458', '2822', '1667', '1663', '1418', '4696', '1948', '3241', '13', '3933', '1352', '3663', '1069', '2671', '1338', '1891', '2251', '2714', '547', '4440', '3854', '3754', '883', '3920', '3538', '4709', '2952', '1692', '2550', '392', '4493', '2031', '730', '3103', '436', '2731', '2088', '2467', '4534', '728', '583', '2505', '2372', '2852', '1645', '4580', '4711', '458', '2130', '3076', '2764', '1900', '1154', '1564', '1841', '403', '398', '767', '4912', '1235', '1397', '1506', '347', '3619', '4347', '3483', '2652', '2765', '1014', '2246', '439', '2414', '4257', '1656', '2799', '3978', '1139', '4768', '1372', '3778', '601', '6', '2142', '1116', '4494', '4002', '1120', '2617', '4965']
223 ['3389', '2891', '562', '684', '226', '50', '1417', '3608', '3060', '40', '2201', '1804', '3265', '1425', '933', '528', '2347', '2458', '1667', '13', '1069', '2671', '1338', '2714', '547', '436', '2731', '583', '2372', '1564', '398', '767', '1235', '1506', '2765', '1014', '601', '6', '2142', '1116', '1120', '855', '1618', '944', '1936', '414', '2747', '1786', '2333', '921', '919', '2260', '1887', '1990', '1077', '336', '1395', '2261', '1427', '1950', '723', '837', '2238', '3076', '141', '1452', '2353', '945', '70', '1446', '2802', '3211', '1695', '2447', '445', '1376', '2472', '37', '35', '802', '3426', '470', '421', '1716', '3201', '4500', '1219', '3241', '3105', '513', '2820', '2840', '480', '1994', '365', '2924', '3103', '4954', '3882', '162', '393', '109', '2630', '4159', '3111', '4290', '3489', '1430', '724', '4326', '2673', '883', '695', '3994', '2180', '677', '4536', '1349', '4127', '1856', '21', '1989', '357', '4377', '198', '3297', '1413', '2904', '1968', '354', '2033', '3253', '3913', '2587', '4591', '390', '2409', '3509', '30', '3964', '3448', '3975', '2934', '4802', '90', '251', '329', '1253', '4462', '187']
224 ['3389', '2891', '562', '684', '226', '50', '1417', '3608', '3060', '40', '2201', '1804', '3265', '1425', '933', '528', '2347', '2458', '1667', '13', '1069', '2671', '1338', '2714', '547', '436', '2731', '583', '2372', '1564', '398', '767', '1235', '1506', '2765', '1014', '601', '6', '2142', '1116', '1120', '855', '1618', '944', '1936', '414', '2747', '1786', '2333', '921', '919', '2260', '1887', '1990', '1077', '336', '1395', '2261', '1427', '1950', '723', '837', '2238', '3076', '141', '1452', '2353', '945', '70', '1446', '2802', '3211', '1695', '2447', '445', '1376', '2472', '37', '35', '802', '3426', '470', '421', '1716', '3201', '4500', '1219', '3241', '3105', '513', '2820', '2840', '480', '1994', '365', '2924', '3103', '4954', '3882', '162', '393', '109', '2630', '4159', '3111', '4290', '3489', '1430', '724', '4326', '2673', '883', '695', '3994', '2180', '677', '4536', '1349', '4127', '1856', '21', '1989', '357', '4377', '198', '3297', '1413', '2904', '1968', '354', '2033', '3253', '3913', '2587', '4591', '390', '2409', '3509', '30', '3964', '3448', '3975', '2934', '4802', '90', '251', '329', '1253', '4462', '187']
225 ['3389', '2891', '562', '684', '226', '50', '1417', '3608', '3060', '40', '2201', '1804', '3265', '1425', '933', '528', '2347', '2458', '1667', '13', '1069', '2671', '1338', '2714', '547', '436', '2731', '583', '2372', '1564', '398', '767', '1235', '1506', '2765', '1014', '601', '6', '2142', '1116', '1120', '855', '1618', '944', '1936', '414', '2747', '1786', '2333', '921', '919', '2260', '1887', '1990', '1077', '336', '1395', '2261', '1427', '1950', '723', '837', '2238', '3076', '141', '1452', '2353', '945', '70', '1446', '2802', '3211', '1695', '2447', '445', '1376', '2472', '37', '35', '802', '3426', '470', '421', '1716', '3241', '3105', '513', '2820', '2840', '480', '1994', '365', '2924', '3103', '4954', '3882', '162', '393', '109', '2630', '4159', '3111', '4290', '3489', '1430', '724', '4326', '2673', '883', '695', '3994', '2180', '677', '4536', '1349', '4127', '1856', '21', '1989', '357', '4377', '198', '3297', '1413', '2904', '1968', '354', '2033', '3253', '3913', '2587', '4591', '390', '2409', '3509', '30', '3964', '3448', '3975', '2934', '4802', '90', '251', '329', '1253', '4462', '187', '747', '3299', '806']
226 ['3389', '2891', '562', '684', '226', '50', '1417', '3608', '3060', '40', '2201', '1804', '3265', '1425', '933', '528', '2347', '2458', '1667', '13', '1069', '2671', '1338', '2714', '547', '436', '2731', '583', '2372', '1564', '398', '767', '1235', '1506', '2765', '1014', '601', '6', '2142', '1116', '1120', '855', '1618', '944', '1936', '414', '2747', '1786', '2333', '921', '919', '2260', '1887', '1990', '1077', '336', '1395', '2261', '1427', '1950', '723', '837', '2238', '3076', '141', '1452', '2353', '945', '70', '1446', '2802', '3211', '1695', '2447', '445', '1376', '2472', '37', '35', '802', '3426', '470', '421', '1716', '3105', '513', '2820', '2840', '480', '1994', '365', '2924', '3103', '4954', '3882', '162', '393', '109', '2630', '4159', '3111', '4290', '3489', '1430', '724', '4326', '2673', '883', '695', '3994', '2180', '677', '4536', '1349', '4127', '1856', '21', '1989', '357', '4377', '198', '3297', '1413', '2904', '1968', '354', '2033', '3253', '3913', '2587', '4591', '390', '2409', '3509', '30', '3964', '3448', '3975', '2934', '4802', '90', '251', '329', '1253', '4462', '187', '747', '3299', '806', '2856']
227 ['3389', '2891', '562', '684', '226', '50', '1417', '3608', '3060', '40', '2201', '1804', '3265', '1425', '933', '528', '2347', '2458', '1667', '13', '1069', '2671', '1338', '2714', '547', '436', '2731', '583', '2372', '1564', '398', '767', '1235', '1506', '2765', '1014', '601', '6', '2142', '1116', '1120', '855', '1618', '944', '1936', '414', '2747', '1786', '2333', '921', '919', '2260', '1887', '1990', '1077', '336', '1395', '2261', '1427', '1950', '723', '837', '2238', '3076', '141', '1452', '2353', '945', '70', '1446', '2802', '3211', '1695', '2447', '445', '1376', '2472', '37', '35', '802', '3426', '470', '421', '1716', '513', '2820', '2840', '480', '1994', '365', '2924', '3103', '4954', '3882', '162', '393', '109', '2630', '4159', '3111', '4290', '3489', '1430', '724', '4326', '2673', '883', '695', '3994', '2180', '677', '4536', '1349', '4127', '1856', '21', '1989', '357', '4377', '198', '3297', '1413', '2904', '1968', '354', '2033', '3253', '3913', '2587', '4591', '390', '2409', '3509', '30', '3964', '3448', '3975', '2934', '4802', '90', '251', '329', '1253', '4462', '187', '747', '3299', '806', '2856', '1520']
228 ['3389', '2891', '562', '684', '226', '50', '1417', '3608', '3060', '40', '2201', '1804', '3265', '1425', '933', '528', '2347', '2458', '1667', '13', '1069', '2671', '1338', '2714', '547', '436', '2731', '583', '2372', '1564', '398', '767', '1235', '1506', '2765', '1014', '601', '6', '2142', '1116', '1120', '855', '1618', '944', '1936', '414', '2747', '1786', '2333', '921', '919', '2260', '1887', '1990', '1077', '336', '1395', '2261', '1427', '1950', '723', '837', '2238', '3076', '141', '1452', '2353', '945', '70', '1446', '2802', '3211', '1695', '2447', '445', '1376', '2472', '37', '35', '802', '3426', '470', '421', '1716', '513', '2820', '2840', '480', '1994', '365', '2924', '3103', '4954', '3882', '162', '393', '109', '2630', '4159', '3111', '4290', '3489', '1430', '724', '4326', '2673', '883', '695', '3994', '2180', '677', '4536', '1349', '4127', '1856', '21', '1989', '357', '4377', '198', '3297', '1413', '2904', '1968', '354', '2033', '3253', '3913', '2587', '4591', '390', '2409', '3509', '30', '3964', '3448', '3975', '2934', '4802', '90', '251', '329', '1253', '4462', '187', '747', '3299', '806', '2856', '1520']
229 ['3389', '2891', '562', '684', '226', '50', '1417', '3608', '3060', '40', '2201', '1804', '3265', '1425', '933', '528', '2347', '2458', '1667', '13', '1069', '2671', '1338', '2714', '547', '436', '2731', '583', '2372', '1564', '398', '767', '1235', '1506', '2765', '1014', '601', '6', '2142', '1116', '1120', '855', '1618', '944', '1936', '414', '2747', '1786', '2333', '921', '919', '2260', '1887', '1990', '1077', '336', '1395', '2261', '1427', '1950', '723', '837', '2238', '3076', '141', '1452', '2353', '945', '70', '1446', '2802', '3211', '1695', '2447', '445', '1376', '2472', '37', '35', '802', '3426', '470', '421', '1716', '2840', '480', '1994', '365', '2924', '3103', '4954', '3882', '162', '393', '109', '2630', '4159', '3111', '4290', '3489', '1430', '724', '4326', '2673', '883', '695', '3994', '2180', '677', '4536', '1349', '4127', '1856', '21', '1989', '357', '4377', '198', '3297', '1413', '2904', '1968', '354', '2033', '3253', '3913', '2587', '4591', '390', '2409', '3509', '30', '3964', '3448', '3975', '2934', '4802', '90', '251', '329', '1253', '4462', '187', '747', '3299', '806', '2856', '1520', '383', '125']
230 ['3389', '2891', '562', '684', '226', '50', '1417', '3608', '3060', '40', '2201', '1804', '3265', '1425', '933', '528', '2347', '2458', '1667', '13', '1069', '2671', '1338', '2714', '547', '436', '2731', '583', '2372', '1564', '398', '767', '1235', '1506', '2765', '1014', '601', '6', '2142', '1116', '1120', '855', '1618', '944', '1936', '414', '2747', '1786', '2333', '921', '919', '2260', '1887', '1990', '1077', '336', '1395', '2261', '1427', '1950', '723', '837', '2238', '3076', '141', '1452', '2353', '945', '70', '1446', '2802', '3211', '1695', '2447', '445', '1376', '2472', '37', '35', '802', '3426', '470', '421', '1716', '2840', '480', '1994', '365', '2924', '3103', '4954', '3882', '162', '393', '109', '2630', '4159', '3111', '4290', '3489', '1430', '724', '4326', '2673', '883', '695', '3994', '2180', '677', '4536', '1349', '4127', '1856', '21', '1989', '357', '4377', '198', '3297', '1413', '1968', '354', '2033', '3253', '3913', '2587', '4591', '390', '2409', '3509', '30', '3964', '3448', '3975', '2934', '4802', '90', '251', '329', '1253', '4462', '187', '747', '3299', '806', '2856', '1520', '383', '125', '2818']
231 ['3389', '2891', '562', '684', '226', '50', '1417', '3608', '3060', '40', '2201', '1804', '3265', '1425', '933', '528', '2347', '2458', '1667', '13', '1069', '2671', '1338', '2714', '547', '436', '2731', '583', '2372', '1564', '398', '767', '1235', '1506', '2765', '1014', '601', '6', '2142', '1116', '1120', '855', '1618', '944', '1936', '414', '2747', '1786', '2333', '921', '919', '2260', '1887', '1990', '1077', '336', '1395', '2261', '1427', '1950', '723', '837', '2238', '3076', '141', '1452', '2353', '945', '70', '1446', '2802', '3211', '1695', '2447', '445', '1376', '2472', '37', '35', '802', '3426', '470', '421', '1716', '2840', '480', '1994', '365', '2924', '3103', '4954', '3882', '162', '393', '109', '2630', '4159', '3111', '4290', '3489', '1430', '724', '4326', '2673', '883', '695', '3994', '2180', '677', '4536', '1349', '4127', '1856', '21', '1989', '357', '4377', '198', '3297', '1413', '1968', '354', '2033', '3253', '3913', '2587', '4591', '390', '2409', '3509', '30', '3964', '3448', '3975', '2934', '4802', '90', '251', '329', '1253', '4462', '187', '747', '3299', '806', '2856', '1520', '383', '125', '2818']
232 ['3389', '2891', '562', '684', '226', '50', '1417', '3608', '3060', '40', '2201', '1804', '3265', '1425', '933', '528', '2347', '2458', '1667', '13', '1069', '2671', '1338', '2714', '547', '436', '2731', '583', '2372', '1564', '398', '767', '1235', '1506', '2765', '1014', '601', '6', '2142', '1116', '1120', '855', '1618', '944', '1936', '414', '2747', '1786', '2333', '921', '919', '2260', '1887', '1990', '1077', '336', '1395', '2261', '1427', '1950', '723', '837', '2238', '3076', '141', '1452', '2353', '945', '70', '1446', '2802', '3211', '1695', '2447', '445', '1376', '2472', '37', '35', '802', '3426', '470', '421', '1716', '480', '365', '2924', '3103', '4954', '3882', '162', '393', '109', '2630', '4159', '3111', '4290', '3489', '1430', '724', '4326', '2673', '883', '695', '3994', '2180', '677', '4536', '1349', '4127', '1856', '21', '1989', '357', '4377', '198', '3297', '1413', '1968', '354', '2033', '3253', '3913', '2587', '4591', '390', '2409', '3509', '30', '3964', '3448', '3975', '2934', '4802', '90', '251', '329', '1253', '4462', '187', '747', '3299', '806', '2856', '1520', '383', '125', '2818', '2422', '269']
233 ['3389', '2891', '562', '684', '226', '50', '1417', '3608', '3060', '40', '2201', '1804', '3265', '1425', '933', '528', '2347', '2458', '1667', '13', '1069', '2671', '1338', '2714', '547', '436', '2731', '583', '2372', '1564', '398', '767', '1235', '1506', '2765', '1014', '601', '6', '2142', '1116', '1120', '855', '1618', '944', '1936', '414', '2747', '1786', '2333', '921', '919', '2260', '1887', '1990', '1077', '336', '1395', '2261', '1427', '1950', '723', '837', '2238', '3076', '141', '1452', '2353', '945', '70', '1446', '2802', '3211', '1695', '2447', '445', '1376', '2472', '37', '35', '802', '3426', '470', '421', '1716', '480', '365', '2924', '3103', '4954', '3882', '162', '393', '109', '2630', '4159', '3111', '4290', '3489', '1430', '724', '4326', '2673', '883', '695', '3994', '2180', '677', '4536', '1349', '4127', '1856', '21', '1989', '357', '4377', '198', '3297', '1413', '1968', '354', '2033', '3253', '3913', '2587', '4591', '390', '2409', '3509', '30', '3964', '3448', '3975', '2934', '4802', '90', '251', '329', '1253', '4462', '187', '747', '3299', '806', '2856', '1520', '383', '125', '2818', '2422', '269']
234 ['3389', '2891', '562', '684', '226', '50', '1417', '3608', '3060', '40', '2201', '1804', '3265', '1425', '933', '528', '2347', '2458', '1667', '13', '1069', '2671', '1338', '2714', '547', '436', '2731', '583', '2372', '1564', '398', '767', '1235', '1506', '2765', '1014', '601', '6', '2142', '1116', '1120', '855', '1618', '944', '1936', '414', '2747', '1786', '2333', '921', '919', '2260', '1887', '1990', '1077', '336', '1395', '2261', '1427', '1950', '723', '837', '2238', '3076', '141', '1452', '2353', '945', '70', '1446', '2802', '3211', '1695', '2447', '445', '1376', '2472', '37', '35', '802', '3426', '470', '421', '1716', '480', '365', '4954', '3882', '162', '393', '109', '2630', '4159', '3111', '4290', '3489', '1430', '724', '4326', '2673', '883', '695', '3994', '2180', '677', '4536', '1349', '4127', '1856', '21', '1989', '357', '4377', '198', '3297', '1413', '1968', '354', '2033', '3253', '3913', '2587', '4591', '390', '2409', '3509', '30', '3964', '3448', '3975', '2934', '4802', '90', '251', '329', '1253', '4462', '187', '747', '3299', '806', '2856', '1520', '383', '125', '2818', '2422', '269', '3898', '1026']
235 ['3389', '2891', '562', '684', '226', '50', '1417', '3608', '3060', '40', '2201', '1804', '3265', '1425', '933', '528', '2347', '2458', '1667', '13', '1069', '2671', '1338', '2714', '547', '436', '2731', '583', '2372', '1564', '398', '767', '1235', '1506', '2765', '1014', '601', '6', '2142', '1116', '1120', '855', '1618', '944', '1936', '414', '2747', '1786', '2333', '921', '919', '2260', '1887', '1990', '1077', '336', '1395', '2261', '1427', '1950', '723', '837', '2238', '3076', '141', '1452', '2353', '945', '70', '1446', '2802', '3211', '1695', '2447', '445', '1376', '2472', '37', '35', '802', '3426', '470', '421', '1716', '480', '365', '4954', '3882', '162', '393', '109', '2630', '4159', '3111', '4290', '3489', '1430', '724', '4326', '2673', '883', '695', '3994', '2180', '677', '4536', '1349', '4127', '1856', '21', '1989', '357', '4377', '198', '3297', '1413', '1968', '354', '2033', '3253', '3913', '2587', '4591', '390', '2409', '3509', '30', '3964', '3448', '3975', '2934', '4802', '90', '251', '329', '1253', '4462', '187', '747', '3299', '806', '2856', '1520', '383', '125', '2818', '2422', '269', '3898', '1026']
236 ['3389', '2891', '562', '684', '226', '50', '1417', '3608', '3060', '40', '2201', '1804', '3265', '1425', '933', '528', '2347', '2458', '1667', '13', '1069', '2671', '1338', '2714', '547', '436', '2731', '583', '2372', '1564', '398', '767', '1235', '1506', '2765', '1014', '601', '6', '2142', '1116', '1120', '855', '1618', '944', '1936', '414', '2747', '1786', '2333', '921', '919', '2260', '1887', '1990', '1077', '336', '1395', '2261', '1427', '1950', '723', '837', '2238', '3076', '141', '1452', '2353', '945', '70', '1446', '2802', '3211', '1695', '2447', '445', '1376', '2472', '37', '35', '802', '3426', '470', '421', '1716', '480', '365', '4954', '3882', '162', '393', '109', '2630', '4159', '3111', '4290', '3489', '1430', '724', '4326', '2673', '883', '695', '3994', '2180', '677', '4536', '1349', '4127', '1856', '21', '1989', '357', '4377', '198', '3297', '1413', '1968', '354', '2033', '3253', '3913', '2587', '4591', '390', '2409', '3509', '30', '3964', '3448', '3975', '2934', '4802', '90', '251', '329', '1253', '4462', '187', '747', '3299', '806', '2856', '1520', '383', '125', '2818', '2422', '269', '3898', '1026']
237 ['3389', '2891', '562', '684', '226', '50', '1417', '3608', '3060', '40', '2201', '1804', '3265', '1425', '933', '528', '2347', '2458', '1667', '13', '1069', '2671', '1338', '2714', '547', '436', '2731', '583', '2372', '1564', '398', '767', '1235', '1506', '2765', '1014', '601', '6', '2142', '1116', '1120', '855', '1618', '944', '1936', '414', '2747', '1786', '2333', '921', '919', '2260', '1887', '1990', '1077', '336', '1395', '2261', '1427', '1950', '723', '837', '2238', '3076', '141', '1452', '2353', '945', '70', '1446', '2802', '3211', '1695', '2447', '445', '1376', '2472', '37', '35', '802', '3426', '470', '421', '1716', '480', '365', '4954', '3882', '162', '393', '109', '2630', '4159', '3111', '4290', '3489', '1430', '724', '4326', '2673', '883', '695', '3994', '2180', '677', '4536', '1349', '4127', '1856', '21', '1989', '357', '4377', '198', '3297', '1413', '1968', '354', '2033', '3253', '3913', '2587', '4591', '390', '2409', '3509', '30', '3964', '3448', '3975', '2934', '4802', '90', '251', '329', '1253', '4462', '187', '747', '3299', '806', '2856', '1520', '383', '125', '2818', '2422', '269', '3898', '1026']
238 ['3389', '2891', '562', '684', '226', '50', '1417', '3608', '3060', '40', '2201', '1804', '3265', '1425', '933', '528', '2347', '2458', '1667', '13', '1069', '2671', '1338', '2714', '547', '436', '2731', '583', '2372', '1564', '398', '767', '1235', '1506', '2765', '1014', '601', '6', '2142', '1116', '1120', '855', '1618', '944', '1936', '414', '2747', '1786', '2333', '921', '919', '2260', '1887', '1990', '1077', '336', '1395', '2261', '1427', '1950', '723', '837', '2238', '3076', '141', '1452', '2353', '945', '70', '1446', '2802', '3211', '1695', '2447', '445', '1376', '2472', '37', '35', '802', '3426', '470', '421', '1716', '480', '365', '3882', '162', '393', '109', '2630', '4159', '3111', '4290', '3489', '1430', '724', '4326', '2673', '883', '695', '3994', '2180', '677', '4536', '1349', '4127', '1856', '21', '1989', '357', '4377', '198', '3297', '1413', '1968', '354', '2033', '3253', '3913', '2587', '4591', '390', '2409', '3509', '30', '3964', '3448', '3975', '2934', '4802', '90', '251', '329', '1253', '4462', '187', '747', '3299', '806', '2856', '1520', '383', '125', '2818', '2422', '269', '3898', '1026', '3604']
239 ['3389', '2891', '562', '684', '226', '50', '1417', '3608', '3060', '40', '2201', '1804', '3265', '1425', '933', '528', '2347', '2458', '1667', '13', '1069', '2671', '1338', '2714', '547', '436', '2731', '583', '2372', '1564', '398', '767', '1235', '1506', '2765', '1014', '601', '6', '2142', '1116', '1120', '855', '1618', '944', '1936', '414', '2747', '1786', '2333', '921', '919', '2260', '1887', '1990', '1077', '336', '1395', '2261', '1427', '1950', '723', '837', '2238', '3076', '141', '1452', '2353', '945', '70', '1446', '2802', '3211', '1695', '2447', '445', '1376', '2472', '37', '35', '802', '3426', '470', '421', '1716', '480', '365', '3882', '162', '393', '109', '2630', '4159', '3111', '4290', '3489', '1430', '724', '4326', '2673', '883', '695', '3994', '2180', '677', '4536', '1349', '4127', '1856', '21', '1989', '357', '4377', '198', '3297', '1413', '1968', '354', '2033', '3253', '3913', '2587', '4591', '390', '2409', '3509', '30', '3964', '3448', '3975', '2934', '4802', '90', '251', '329', '1253', '4462', '187', '747', '3299', '806', '2856', '1520', '383', '125', '2818', '2422', '269', '3898', '1026', '3604']
240 ['3389', '2891', '562', '684', '226', '50', '1417', '3608', '3060', '40', '2201', '1804', '3265', '1425', '933', '528', '2347', '2458', '1667', '13', '1069', '2671', '1338', '2714', '547', '436', '2731', '583', '2372', '1564', '398', '767', '1235', '1506', '2765', '1014', '601', '6', '2142', '1116', '1120', '855', '1618', '944', '1936', '414', '2747', '1786', '2333', '921', '919', '2260', '1887', '1990', '1077', '336', '1395', '2261', '1427', '1950', '723', '837', '2238', '3076', '141', '1452', '2353', '945', '70', '1446', '2802', '3211', '1695', '2447', '445', '1376', '2472', '37', '35', '802', '3426', '470', '421', '1716', '480', '365', '3882', '162', '393', '109', '2630', '4159', '3111', '4290', '3489', '1430', '724', '4326', '2673', '883', '695', '3994', '2180', '677', '4536', '1349', '4127', '1856', '21', '1989', '357', '4377', '198', '3297', '1413', '1968', '354', '2033', '3253', '3913', '2587', '4591', '390', '2409', '3509', '30', '3964', '3448', '3975', '2934', '4802', '90', '251', '329', '1253', '4462', '187', '747', '3299', '806', '2856', '1520', '383', '125', '2818', '2422', '269', '3898', '1026', '3604']
241 ['3389', '2891', '562', '684', '226', '50', '1417', '3608', '3060', '40', '2201', '1804', '3265', '1425', '933', '528', '2347', '2458', '1667', '13', '1069', '2671', '1338', '2714', '547', '436', '2731', '583', '2372', '1564', '398', '767', '1235', '1506', '2765', '1014', '601', '6', '2142', '1116', '1120', '855', '1618', '944', '1936', '414', '2747', '1786', '2333', '921', '919', '2260', '1887', '1990', '1077', '336', '1395', '2261', '1427', '1950', '723', '837', '2238', '3076', '141', '1452', '2353', '945', '70', '1446', '2802', '3211', '1695', '2447', '445', '1376', '2472', '37', '35', '802', '3426', '470', '421', '1716', '480', '365', '3882', '162', '393', '109', '2630', '4159', '3111', '4290', '3489', '1430', '724', '4326', '2673', '883', '695', '3994', '2180', '677', '4536', '1349', '4127', '1856', '21', '1989', '357', '4377', '198', '3297', '1413', '1968', '354', '2033', '3253', '3913', '2587', '4591', '390', '2409', '3509', '30', '3964', '3448', '3975', '2934', '4802', '90', '251', '329', '1253', '4462', '187', '747', '3299', '806', '2856', '1520', '383', '125', '2818', '2422', '269', '3898', '1026', '3604']
242 ['3389', '2891', '562', '684', '226', '50', '1417', '3608', '3060', '40', '2201', '1804', '3265', '1425', '933', '528', '2347', '2458', '1667', '13', '1069', '2671', '1338', '2714', '547', '436', '2731', '583', '2372', '1564', '398', '767', '1235', '1506', '2765', '1014', '601', '6', '2142', '1116', '1120', '855', '1618', '944', '1936', '414', '2747', '1786', '2333', '921', '919', '2260', '1887', '1990', '1077', '336', '1395', '2261', '1427', '1950', '723', '837', '2238', '3076', '141', '1452', '2353', '945', '70', '1446', '2802', '3211', '1695', '2447', '445', '1376', '2472', '37', '35', '802', '3426', '470', '421', '1716', '480', '365', '3882', '162', '393', '109', '2630', '4159', '3111', '4290', '3489', '1430', '724', '4326', '2673', '883', '695', '3994', '2180', '677', '4536', '1349', '4127', '1856', '21', '1989', '357', '4377', '198', '3297', '1413', '1968', '354', '2033', '3253', '3913', '2587', '4591', '390', '2409', '3509', '30', '3964', '3448', '3975', '2934', '4802', '90', '251', '329', '1253', '4462', '187', '747', '3299', '806', '2856', '1520', '383', '125', '2818', '2422', '269', '3898', '1026', '3604']
243 ['3389', '2891', '562', '684', '226', '50', '1417', '3608', '3060', '40', '2201', '1804', '3265', '1425', '933', '528', '2347', '2458', '1667', '13', '1069', '2671', '1338', '2714', '547', '436', '2731', '583', '2372', '1564', '398', '767', '1235', '1506', '2765', '1014', '601', '6', '2142', '1116', '1120', '855', '1618', '944', '1936', '414', '2747', '1786', '2333', '921', '919', '2260', '1887', '1990', '1077', '336', '1395', '2261', '1427', '1950', '723', '837', '2238', '3076', '141', '1452', '2353', '945', '70', '1446', '2802', '3211', '1695', '2447', '445', '1376', '2472', '37', '35', '802', '3426', '470', '421', '1716', '480', '365', '3882', '162', '393', '109', '2630', '4159', '3111', '4290', '3489', '1430', '724', '4326', '2673', '883', '695', '3994', '2180', '677', '4536', '1349', '4127', '1856', '21', '1989', '357', '4377', '198', '3297', '1413', '1968', '354', '2033', '3253', '3913', '2587', '4591', '390', '2409', '3509', '30', '3964', '3448', '3975', '2934', '4802', '90', '251', '329', '1253', '4462', '187', '747', '3299', '806', '2856', '1520', '383', '125', '2818', '2422', '269', '3898', '1026', '3604']
244 ['3389', '2891', '562', '684', '226', '50', '1417', '3608', '3060', '40', '2201', '1804', '3265', '1425', '933', '528', '2347', '2458', '1667', '13', '1069', '2671', '1338', '2714', '547', '436', '2731', '583', '2372', '1564', '398', '767', '1235', '1506', '2765', '1014', '601', '6', '2142', '1116', '1120', '855', '1618', '944', '1936', '414', '2747', '1786', '2333', '921', '919', '2260', '1887', '1990', '1077', '336', '1395', '2261', '1427', '1950', '723', '837', '2238', '3076', '141', '1452', '2353', '945', '70', '1446', '2802', '3211', '1695', '2447', '445', '1376', '2472', '37', '35', '802', '3426', '470', '421', '1716', '480', '365', '3882', '162', '393', '109', '2630', '4159', '3111', '4290', '3489', '1430', '724', '4326', '2673', '883', '695', '3994', '2180', '677', '4536', '1349', '4127', '1856', '21', '1989', '357', '4377', '198', '3297', '1413', '1968', '354', '2033', '3253', '3913', '2587', '4591', '390', '2409', '3509', '30', '3964', '3448', '3975', '2934', '4802', '90', '251', '329', '1253', '4462', '187', '747', '3299', '806', '2856', '1520', '383', '125', '2818', '2422', '269', '3898', '1026', '3604']
245 ['3389', '2891', '562', '684', '226', '50', '1417', '3608', '3060', '40', '2201', '1804', '3265', '1425', '933', '528', '2347', '2458', '1667', '13', '1069', '2671', '1338', '2714', '547', '436', '2731', '583', '2372', '1564', '398', '767', '1235', '1506', '2765', '1014', '601', '6', '2142', '1116', '1120', '855', '1618', '944', '1936', '414', '2747', '1786', '2333', '921', '919', '2260', '1887', '1990', '1077', '336', '1395', '2261', '1427', '1950', '723', '837', '2238', '3076', '141', '1452', '2353', '945', '70', '1446', '2802', '3211', '1695', '2447', '445', '1376', '2472', '37', '35', '802', '3426', '470', '421', '1716', '480', '365', '3882', '162', '393', '109', '2630', '4159', '3111', '4290', '3489', '1430', '724', '4326', '2673', '883', '695', '3994', '2180', '677', '4536', '1349', '4127', '1856', '21', '1989', '357', '4377', '198', '3297', '1413', '1968', '354', '2033', '3253', '3913', '2587', '4591', '390', '2409', '3509', '30', '3964', '3448', '3975', '2934', '4802', '90', '251', '329', '1253', '4462', '187', '747', '3299', '806', '2856', '1520', '383', '125', '2818', '2422', '269', '3898', '1026', '3604']
246 ['3389', '2891', '562', '684', '226', '50', '1417', '3608', '3060', '40', '2201', '1804', '3265', '1425', '933', '528', '2347', '2458', '1667', '13', '1069', '2671', '1338', '2714', '547', '436', '2731', '583', '2372', '1564', '398', '767', '1235', '1506', '2765', '1014', '601', '6', '2142', '1116', '1120', '855', '1618', '944', '1936', '414', '2747', '1786', '2333', '921', '919', '2260', '1887', '1990', '1077', '336', '1395', '2261', '1427', '1950', '723', '837', '2238', '3076', '141', '1452', '2353', '945', '70', '1446', '2802', '3211', '1695', '2447', '445', '1376', '2472', '37', '35', '802', '3426', '470', '421', '1716', '480', '365', '162', '393', '109', '4159', '724', '4326', '2673', '883', '695', '3994', '2180', '677', '4536', '1349', '4127', '1856', '21', '1989', '357', '4377', '198', '3297', '1413', '1968', '354', '2033', '3253', '3913', '2587', '4591', '390', '2409', '3509', '30', '3964', '3448', '3975', '2934', '4802', '90', '251', '329', '1253', '4462', '187', '747', '3299', '806', '2856', '1520', '383', '125', '2818', '2422', '269', '3898', '1026', '3604', '2381', '4425', '4720', '2497', '1889', '1432']
