0 ['46', '142', '161', '301', '183', '185', '188', '100', '102', '244', '121', '98', '99', '84', '275']
1116 ['155', '112', '88', '278', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '117']
1127 ['155', '112', '88', '278', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '62']
1128 ['155', '112', '88', '278', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '62']
1129 ['155', '112', '88', '278', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '62']
1130 ['155', '112', '88', '278', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '62']
1131 ['155', '112', '88', '278', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '62']
1132 ['155', '112', '88', '278', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '62']
1133 ['155', '112', '88', '278', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '62']
1134 ['155', '112', '88', '278', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '62']
1135 ['155', '112', '88', '278', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '62']
1136 ['155', '112', '88', '278', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '62']
1147 ['155', '112', '88', '278', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '279']
1148 ['155', '112', '88', '278', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '279']
1149 ['155', '112', '88', '278', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '279']
1150 ['155', '112', '88', '278', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '279']
1151 ['155', '112', '88', '278', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '279']
1152 ['155', '112', '88', '278', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '279']
1153 ['155', '112', '88', '278', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '279']
1154 ['155', '112', '88', '278', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '279']
1155 ['155', '112', '88', '278', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '279']
1156 ['155', '112', '88', '278', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '279']
1167 ['155', '112', '88', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '278', '239']
1168 ['155', '112', '88', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '278', '239']
1169 ['155', '112', '88', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '278', '239']
1170 ['155', '112', '88', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '278', '239']
1171 ['155', '112', '88', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '278', '239']
1172 ['155', '112', '88', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '278', '239']
1173 ['155', '112', '88', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '278', '239']
1174 ['155', '112', '88', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '278', '239']
1175 ['155', '112', '88', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '278', '239']
1176 ['155', '112', '88', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '278', '239']
1177 ['155', '112', '88', '157', '18', '229', '183', '43', '45', '264', '321', '275', '221', '278', '239']
1188 ['155', '112', '157', '18', '229', '183', '43', '45', '264', '321', '221', '278', '239', '275', '257']
1189 ['155', '112', '157', '18', '229', '183', '43', '45', '264', '321', '221', '278', '239', '275', '257']
1190 ['155', '112', '157', '18', '229', '183', '43', '45', '264', '321', '221', '278', '239', '275', '257']
1191 ['155', '112', '157', '18', '229', '183', '43', '45', '264', '321', '221', '278', '239', '275', '257']
1192 ['155', '112', '157', '18', '229', '183', '43', '45', '264', '321', '221', '278', '239', '275', '257']
1193 ['155', '112', '157', '18', '229', '183', '43', '45', '264', '321', '221', '278', '239', '275', '257']
1194 ['155', '112', '157', '18', '229', '183', '43', '45', '264', '321', '221', '278', '239', '275', '257']
1195 ['155', '112', '157', '18', '229', '183', '43', '45', '264', '321', '221', '278', '239', '275', '257']
1196 ['155', '112', '157', '18', '229', '183', '43', '45', '264', '321', '221', '278', '239', '275', '257']
1197 ['155', '112', '157', '18', '229', '183', '43', '45', '264', '321', '221', '278', '239', '275', '257']
1208 ['155', '112', '157', '18', '229', '183', '43', '45', '264', '321', '221', '239', '275', '278', '57']
1209 ['155', '112', '157', '18', '229', '183', '43', '45', '264', '321', '221', '239', '275', '278', '57']
1210 ['155', '112', '157', '18', '229', '183', '43', '45', '264', '321', '221', '239', '275', '278', '57']
1211 ['155', '112', '157', '18', '229', '183', '43', '264', '321', '221', '239', '275', '278', '45', '167']
1212 ['155', '112', '157', '18', '229', '183', '43', '264', '321', '221', '239', '275', '278', '45', '167']
1213 ['155', '112', '157', '18', '229', '183', '43', '264', '321', '221', '239', '275', '278', '45', '167']
1214 ['155', '112', '157', '18', '229', '183', '43', '264', '321', '221', '239', '275', '278', '45', '167']
1215 ['155', '112', '157', '18', '229', '183', '43', '264', '321', '221', '239', '275', '278', '45', '167']
1216 ['155', '112', '157', '18', '229', '183', '43', '264', '321', '221', '239', '275', '278', '45', '167']
1217 ['155', '112', '157', '18', '229', '183', '43', '264', '321', '221', '239', '275', '278', '45', '167']
1218 ['155', '112', '157', '18', '229', '183', '43', '264', '321', '221', '239', '275', '278', '45', '167']
1219 ['155', '112', '157', '18', '229', '183', '43', '264', '321', '221', '239', '275', '278', '45', '167']
1220 ['155', '112', '157', '18', '229', '183', '43', '264', '321', '221', '239', '275', '278', '45', '167']
1221 ['155', '112', '157', '18', '229', '183', '43', '264', '321', '221', '239', '275', '278', '45', '167']
1232 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '239', '275', '278', '45', '167', '326']
1233 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '239', '275', '278', '45', '167', '326']
1234 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '239', '275', '278', '45', '167', '326']
1235 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '239', '275', '278', '45', '167', '326']
1236 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '239', '275', '278', '45', '167', '326']
1237 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '239', '275', '278', '45', '167', '326']
1238 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '239', '275', '278', '45', '167', '326']
1239 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '239', '275', '278', '45', '167', '326']
1240 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '239', '275', '278', '45', '167', '326']
1241 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '239', '275', '278', '45', '167', '326']
1252 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '239', '275', '278', '45', '167', '107']
1253 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '239', '275', '278', '45', '167', '107']
1254 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '239', '275', '278', '45', '167', '107']
1255 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '239', '275', '278', '45', '167', '107']
1256 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '239', '275', '278', '45', '167', '107']
1257 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '239', '275', '278', '45', '0', '288']
1258 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '239', '275', '278', '45', '0', '288']
1259 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '239', '275', '278', '45', '0', '288']
1260 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '239', '275', '278', '45', '0', '288']
1261 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '239', '275', '278', '45', '0', '130']
1262 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '239', '275', '278', '45', '0', '130']
1263 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '239', '275', '278', '45', '0', '130']
1264 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '239', '275', '278', '45', '0', '130']
1265 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '275', '278', '45', '0', '239', '255']
1266 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '275', '278', '45', '0', '239', '255']
1267 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '275', '278', '45', '0', '239', '255']
1268 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '275', '278', '45', '0', '239', '255']
1269 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '275', '278', '45', '0', '239', '255']
1270 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '275', '278', '45', '0', '239', '255']
1271 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '275', '278', '45', '0', '239', '255']
1272 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '275', '278', '45', '0', '239', '255']
1273 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '275', '278', '45', '0', '239', '255']
1274 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '275', '278', '45', '0', '239', '255']
1275 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '275', '278', '45', '0', '239', '255']
1286 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '275', '278', '45', '0', '239', '191']
1287 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '275', '278', '45', '0', '239', '191']
1288 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '275', '278', '45', '0', '239', '191']
1289 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '275', '278', '45', '0', '239', '191']
1290 ['155', '112', '157', '18', '229', '183', '264', '321', '221', '275', '278', '45', '0', '239', '191']
1291 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '159']
1292 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '159']
1293 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '159']
1294 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '159']
1295 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '159']
1296 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '159']
1297 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '159']
1298 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '123']
1299 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '123']
1300 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '123']
1301 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '123']
1302 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '123']
1303 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '123']
1304 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '123']
1305 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '123']
1306 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '123']
1307 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '123']
1308 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '123']
1319 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '54']
1320 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '54']
1321 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '54']
1322 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '54']
1323 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '54']
1324 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '54']
1325 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '54']
1326 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '54']
1327 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '54']
1328 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '54']
1339 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '43']
1340 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '43']
1341 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '43']
1342 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '43']
1343 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '43']
1344 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '43']
1345 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '43']
1346 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '43']
1347 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '43']
1348 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '43']
1359 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '130']
1360 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '130']
1361 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '130']
1362 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '130']
1363 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '130']
1364 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '130']
1365 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '130']
1366 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '130']
1367 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '45', '0', '239', '229', '183', '130']
1368 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '0', '239', '229', '183', '45', '212']
1369 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '0', '239', '229', '183', '45', '212']
1370 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '0', '239', '229', '183', '45', '212']
1371 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '0', '239', '229', '183', '45', '212']
1372 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '0', '239', '229', '183', '45', '212']
1373 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '0', '239', '229', '183', '45', '212']
1374 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '0', '239', '229', '183', '45', '212']
1375 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '0', '239', '229', '183', '45', '212']
1376 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '0', '239', '229', '183', '45', '212']
1377 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '0', '239', '229', '183', '45', '212']
1378 ['155', '112', '157', '18', '264', '321', '221', '275', '278', '0', '239', '229', '183', '45', '212']
1389 ['155', '112', '157', '321', '221', '275', '278', '239', '229', '183', '45', '212', '264', '18', '167']
1390 ['155', '112', '157', '321', '221', '275', '278', '239', '229', '183', '45', '212', '264', '18', '167']
1391 ['155', '112', '157', '321', '221', '275', '278', '239', '229', '183', '45', '212', '264', '18', '167']
1392 ['155', '112', '157', '321', '221', '275', '278', '239', '229', '183', '45', '212', '264', '18', '167']
1393 ['155', '112', '157', '321', '221', '275', '278', '239', '229', '183', '45', '212', '264', '18', '167']
1394 ['155', '112', '157', '321', '221', '275', '278', '239', '229', '183', '45', '212', '264', '18', '167']
1395 ['155', '112', '157', '321', '221', '275', '278', '239', '229', '183', '45', '212', '264', '18', '167']
1396 ['155', '112', '157', '321', '221', '275', '278', '239', '229', '183', '45', '212', '264', '18', '167']
1397 ['155', '112', '157', '321', '221', '275', '278', '239', '229', '183', '45', '212', '264', '18', '167']
1398 ['155', '112', '157', '321', '221', '275', '278', '239', '229', '183', '45', '212', '264', '18', '167']
1409 ['155', '112', '157', '321', '221', '275', '278', '239', '229', '183', '45', '212', '264', '18', '291']
1410 ['155', '112', '157', '321', '221', '275', '278', '239', '229', '183', '45', '212', '264', '18', '291']
1411 ['155', '112', '157', '321', '221', '275', '278', '239', '229', '183', '45', '212', '264', '18', '291']
1412 ['155', '112', '157', '321', '221', '275', '278', '239', '229', '183', '45', '212', '264', '18', '291']
1413 ['155', '112', '157', '321', '221', '275', '278', '239', '229', '183', '45', '212', '264', '18', '291']
1414 ['155', '112', '157', '321', '221', '275', '278', '239', '229', '183', '45', '212', '264', '18', '291']
1415 ['155', '112', '157', '321', '221', '275', '278', '239', '229', '183', '45', '212', '264', '18', '291']
1416 ['155', '112', '157', '321', '221', '275', '278', '239', '229', '183', '45', '212', '264', '18', '291']
1417 ['155', '112', '157', '321', '221', '275', '278', '239', '229', '183', '45', '212', '264', '18', '291']
1418 ['155', '112', '157', '321', '221', '275', '278', '239', '229', '183', '45', '212', '264', '18', '291']
1429 ['155', '112', '157', '221', '275', '278', '239', '229', '183', '45', '264', '18', '321', '212', '162']
1430 ['155', '112', '157', '221', '275', '278', '239', '229', '183', '45', '264', '18', '321', '212', '162']
1431 ['155', '112', '157', '221', '275', '278', '239', '229', '183', '45', '264', '18', '321', '212', '162']
1432 ['155', '112', '157', '221', '275', '278', '239', '229', '183', '45', '264', '18', '321', '212', '162']
1433 ['155', '112', '157', '221', '275', '278', '239', '229', '183', '45', '264', '18', '321', '212', '162']
1434 ['155', '112', '157', '221', '275', '278', '239', '229', '183', '45', '264', '18', '321', '212', '162']
1435 ['155', '112', '157', '221', '275', '278', '239', '229', '183', '45', '264', '18', '321', '212', '162']
1436 ['155', '112', '157', '221', '275', '278', '239', '229', '183', '45', '264', '18', '321', '212', '162']
1437 ['155', '112', '157', '221', '275', '278', '239', '229', '183', '45', '264', '18', '321', '212', '162']
1438 ['155', '112', '157', '221', '275', '278', '239', '229', '183', '45', '264', '18', '321', '212', '162']
1449 ['155', '157', '221', '275', '278', '239', '229', '183', '45', '264', '18', '321', '212', '112', '24']
1450 ['155', '157', '221', '275', '278', '239', '229', '183', '45', '264', '18', '321', '212', '112', '24']
1451 ['155', '157', '221', '275', '278', '239', '229', '183', '45', '264', '18', '321', '212', '112', '24']
1452 ['155', '157', '221', '275', '278', '239', '229', '183', '45', '264', '18', '321', '212', '112', '103']
1453 ['155', '157', '221', '275', '278', '239', '229', '183', '45', '264', '18', '321', '212', '112', '103']
1454 ['155', '157', '221', '275', '278', '239', '229', '183', '45', '264', '18', '321', '212', '112', '103']
1455 ['155', '157', '221', '275', '278', '239', '229', '183', '45', '264', '18', '321', '212', '112', '103']
1456 ['155', '157', '221', '275', '278', '239', '229', '183', '45', '264', '18', '321', '212', '112', '103']
1457 ['155', '157', '221', '275', '278', '239', '229', '183', '45', '264', '18', '321', '212', '112', '103']
1458 ['155', '157', '221', '275', '278', '239', '229', '183', '45', '264', '18', '321', '212', '112', '103']
1459 ['155', '157', '221', '275', '278', '239', '229', '183', '45', '264', '18', '321', '212', '112', '103']
1460 ['155', '157', '221', '275', '278', '239', '229', '183', '45', '264', '18', '321', '212', '112', '103']
1461 ['155', '157', '221', '275', '278', '239', '229', '183', '45', '264', '18', '321', '212', '112', '103']
1462 ['155', '157', '221', '275', '278', '239', '229', '183', '45', '264', '18', '321', '212', '112', '103']
1473 ['155', '221', '275', '239', '229', '183', '45', '264', '18', '321', '112', '157', '278', '212', '280']
1474 ['155', '221', '275', '239', '229', '183', '45', '264', '18', '321', '112', '157', '278', '212', '280']
1475 ['155', '221', '275', '239', '229', '183', '45', '264', '18', '321', '112', '157', '278', '212', '280']
1476 ['155', '221', '275', '239', '229', '183', '45', '264', '18', '321', '112', '157', '278', '212', '280']
1477 ['155', '221', '275', '239', '229', '183', '45', '264', '18', '321', '112', '157', '278', '212', '280']
1478 ['155', '221', '275', '239', '229', '183', '45', '264', '18', '321', '112', '157', '278', '212', '280']
1479 ['155', '221', '275', '239', '229', '183', '45', '264', '18', '321', '112', '157', '278', '212', '280']
1480 ['155', '221', '275', '239', '229', '183', '45', '264', '18', '321', '112', '157', '278', '212', '280']
1481 ['155', '221', '275', '239', '229', '183', '45', '264', '18', '321', '112', '157', '278', '212', '280']
1482 ['155', '221', '275', '239', '229', '183', '45', '264', '18', '321', '112', '157', '278', '212', '280']
1493 ['155', '221', '275', '239', '229', '45', '264', '18', '321', '112', '157', '278', '212', '280', '291']
1494 ['155', '221', '275', '239', '229', '45', '264', '18', '321', '112', '157', '278', '212', '280', '291']
1495 ['155', '221', '275', '239', '229', '45', '264', '18', '321', '112', '157', '278', '212', '280', '291']
1496 ['155', '221', '275', '239', '229', '45', '264', '18', '321', '112', '157', '278', '212', '280', '291']
1497 ['155', '221', '275', '239', '229', '45', '264', '18', '321', '112', '157', '278', '212', '280', '291']
1498 ['155', '221', '275', '239', '229', '45', '264', '18', '321', '112', '157', '278', '212', '280', '291']
1499 ['155', '221', '275', '239', '229', '45', '264', '18', '321', '112', '157', '278', '212', '280', '291']
1500 ['155', '221', '275', '239', '229', '45', '264', '18', '321', '112', '157', '278', '212', '280', '291']
1501 ['155', '221', '275', '239', '229', '45', '264', '18', '321', '112', '157', '278', '212', '280', '291']
1502 ['155', '221', '275', '239', '229', '45', '264', '18', '321', '112', '157', '278', '212', '280', '291']
1513 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '129']
1514 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '129']
1515 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '129']
1516 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '129']
1517 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '129']
1518 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '129']
1519 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '129']
1520 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '129']
1521 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '129']
1522 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '129']
1533 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '123']
1534 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '123']
1535 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '123']
1536 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '123']
1537 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '123']
1538 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '123']
1539 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '123']
1540 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '123']
1541 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '123']
1542 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '123']
1553 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '160']
1554 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '160']
1555 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '160']
1556 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '160']
1557 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '160']
1558 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '160']
1559 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '160']
1560 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '160']
1561 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '160']
1562 ['155', '221', '275', '239', '229', '45', '264', '321', '157', '278', '212', '18', '112', '280', '160']
1573 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '18', '112', '280', '321', '229', '103']
1574 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '18', '112', '280', '321', '229', '103']
1575 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '18', '112', '280', '321', '229', '103']
1576 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '18', '112', '280', '321', '229', '103']
1577 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '18', '112', '280', '321', '229', '103']
1578 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '18', '112', '280', '321', '229', '103']
1579 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '18', '112', '280', '321', '229', '103']
1580 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '18', '112', '280', '321', '229', '103']
1581 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '18', '112', '280', '321', '229', '103']
1582 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '18', '112', '280', '321', '229', '103']
1593 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '18', '112', '280', '321', '229', '313']
1594 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '18', '112', '280', '321', '229', '313']
1595 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '18', '112', '280', '321', '229', '93']
1596 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '18', '112', '280', '321', '229', '93']
1597 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '18', '112', '280', '321', '229', '93']
1598 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '18', '112', '280', '321', '229', '93']
1599 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '18', '112', '280', '321', '229', '93']
1600 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '18', '112', '280', '321', '229', '93']
1601 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '18', '112', '280', '321', '229', '93']
1602 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '18', '112', '280', '321', '229', '93']
1603 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '18', '112', '280', '321', '229', '93']
1604 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '18', '112', '280', '321', '229', '93']
1605 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '112', '280', '321', '229', '18', '60']
1606 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '112', '280', '321', '229', '18', '60']
1607 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '112', '280', '321', '229', '18', '60']
1608 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '112', '280', '321', '229', '18', '60']
1609 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '112', '280', '321', '229', '18', '60']
1610 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '112', '280', '321', '229', '18', '60']
1611 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '112', '280', '321', '229', '18', '60']
1612 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '112', '280', '321', '229', '18', '43']
1613 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '112', '280', '321', '229', '18', '43']
1614 ['155', '221', '275', '239', '45', '264', '157', '278', '212', '112', '280', '321', '229', '18', '43']
