0 ['197', '170', '208', '137', '33', '152', '18', '82', '309', '307', '179', '299', '268', '189', '172']
1075 ['239', '117', '280', '18', '106', '321', '264', '229', '45', '278', '157', '275', '155', '112', '54']
1076 ['239', '117', '280', '18', '106', '321', '264', '229', '45', '278', '157', '275', '155', '112', '54']
1077 ['239', '117', '280', '18', '106', '321', '264', '229', '45', '278', '157', '275', '155', '112', '54']
1078 ['239', '117', '280', '18', '106', '321', '264', '229', '45', '278', '157', '275', '155', '112', '54']
1089 ['239', '117', '280', '18', '106', '321', '264', '229', '45', '278', '157', '275', '155', '112', '212']
1090 ['239', '117', '280', '18', '106', '321', '264', '229', '45', '278', '157', '275', '155', '112', '212']
1091 ['239', '117', '280', '18', '106', '321', '264', '229', '45', '278', '157', '275', '155', '112', '212']
1092 ['239', '117', '280', '18', '106', '321', '264', '229', '45', '278', '157', '275', '155', '112', '212']
1093 ['239', '117', '280', '18', '106', '321', '264', '229', '45', '278', '157', '275', '155', '112', '212']
1094 ['239', '117', '280', '18', '106', '321', '264', '229', '45', '278', '157', '275', '155', '112', '212']
1095 ['239', '117', '280', '18', '106', '321', '264', '229', '45', '278', '157', '275', '155', '112', '212']
1096 ['239', '117', '280', '18', '106', '321', '264', '229', '45', '278', '157', '275', '155', '112', '212']
1097 ['239', '117', '280', '18', '106', '321', '264', '229', '45', '278', '157', '275', '155', '112', '212']
1098 ['239', '117', '280', '18', '106', '321', '264', '229', '45', '278', '157', '275', '155', '112', '212']
1109 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '54']
1110 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '54']
1111 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '54']
1112 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '54']
1113 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '54']
1114 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '54']
1115 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '54']
1116 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '54']
1117 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '54']
1118 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '54']
1129 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '237']
1130 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '237']
1131 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '237']
1132 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '237']
1133 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '237']
1134 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '237']
1135 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '237']
1136 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '237']
1137 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '237']
1138 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '237']
1139 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '237']
1150 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '158']
1151 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '158']
1152 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '158']
1153 ['117', '280', '18', '106', '321', '264', '45', '278', '157', '155', '112', '275', '239', '229', '158']
1154 ['117', '280', '18', '106', '321', '264', '278', '157', '155', '112', '275', '239', '229', '45', '62']
1155 ['117', '280', '18', '106', '321', '264', '278', '157', '155', '112', '275', '239', '229', '45', '54']
1156 ['117', '280', '18', '106', '321', '264', '278', '157', '155', '112', '275', '239', '229', '45', '54']
1157 ['117', '280', '18', '106', '321', '264', '278', '157', '155', '112', '275', '239', '229', '45', '54']
1158 ['117', '280', '18', '106', '321', '264', '278', '157', '155', '112', '275', '239', '229', '45', '54']
1159 ['117', '280', '18', '106', '321', '264', '278', '157', '155', '112', '275', '239', '229', '45', '54']
1160 ['117', '280', '18', '106', '321', '264', '278', '157', '155', '112', '275', '239', '229', '45', '54']
1161 ['117', '280', '18', '106', '321', '264', '278', '157', '155', '112', '275', '239', '229', '45', '54']
1162 ['117', '280', '18', '106', '321', '264', '278', '157', '155', '112', '275', '239', '229', '45', '54']
1163 ['117', '280', '18', '106', '321', '264', '278', '157', '155', '112', '275', '239', '229', '45', '54']
1164 ['117', '280', '18', '106', '321', '264', '278', '157', '155', '112', '275', '239', '229', '45', '54']
1165 ['117', '280', '18', '106', '321', '264', '278', '157', '155', '112', '275', '239', '229', '45', '54']
1176 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '105']
1177 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '105']
1178 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '105']
1179 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '105']
1180 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '105']
1181 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '105']
1182 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '105']
1183 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '105']
1184 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '105']
1185 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '105']
1186 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '105']
1197 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '39']
1198 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '39']
1199 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '39']
1200 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '39']
1201 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '39']
1202 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '39']
1203 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '39']
1204 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '221']
1205 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '221']
1206 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '221']
1207 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '221']
1208 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '221']
1209 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '221']
1210 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '221']
1211 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '221']
1212 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '221']
1213 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '221']
1214 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '221']
1225 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '59']
1226 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '59']
1227 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '59']
1228 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '59']
1229 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '59']
1230 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '59']
1231 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '59']
1232 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '59']
1233 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '59']
1234 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '59']
1245 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '61']
1246 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '61']
1247 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '61']
1248 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '61']
1249 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '61']
1250 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '61']
1251 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '61']
1252 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '61']
1253 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '61']
1254 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '61']
1265 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '123']
1266 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '123']
1267 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '123']
1268 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '123']
1269 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '123']
1270 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '123']
1271 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '123']
1272 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '123']
1273 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '123']
1274 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '239', '229', '45', '264', '123']
1285 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '229', '45', '264', '239', '129']
1286 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '229', '45', '264', '239', '129']
1287 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '229', '45', '264', '239', '129']
1288 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '229', '45', '264', '239', '129']
1289 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '229', '45', '264', '239', '129']
1290 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '229', '45', '264', '239', '129']
1291 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '229', '45', '264', '239', '129']
1292 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '229', '45', '264', '239', '129']
1293 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '229', '45', '264', '239', '129']
1294 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '275', '229', '45', '264', '239', '129']
1305 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '229', '45', '264', '239', '275', '58']
1306 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '229', '45', '264', '239', '275', '58']
1307 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '229', '45', '264', '239', '275', '58']
1308 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '229', '45', '264', '239', '275', '58']
1309 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '229', '45', '264', '239', '275', '58']
1310 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '229', '45', '264', '239', '275', '58']
1311 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '229', '45', '264', '239', '275', '58']
1312 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '229', '45', '264', '239', '275', '58']
1313 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '229', '45', '264', '239', '275', '58']
1314 ['117', '280', '18', '106', '321', '278', '157', '155', '112', '229', '45', '264', '239', '275', '58']
1325 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '154']
1326 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '154']
1327 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '154']
1328 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '154']
1329 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '154']
1330 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '217']
1331 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '217']
1332 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '217']
1333 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '217']
1334 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '123']
1335 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '123']
1336 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '123']
1337 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '123']
1338 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '123']
1339 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '123']
1340 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '123']
1341 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '123']
1342 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '123']
1343 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '123']
1344 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '123']
1355 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '113']
1356 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '113']
1357 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '113']
1358 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '113']
1359 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '113']
1360 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '113']
1361 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '113']
1362 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '113']
1363 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '113']
1364 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '113']
1365 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '113']
1376 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '196']
1377 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '196']
1378 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '196']
1379 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '196']
1380 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '196']
1381 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '196']
1382 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '196']
1383 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '196']
1384 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '196']
1385 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '196']
1396 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '306']
1397 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '306']
1398 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '306']
1399 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '306']
1400 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '306']
1401 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '306']
1402 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '306']
1403 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '306']
1404 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '306']
1405 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '239', '275', '157', '306']
1416 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '275', '157', '239', '62']
1417 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '275', '157', '239', '62']
1418 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '275', '157', '239', '62']
1419 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '275', '157', '239', '62']
1420 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '275', '157', '239', '62']
1421 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '275', '157', '239', '62']
1422 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '275', '157', '239', '62']
1423 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '275', '157', '239', '62']
1424 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '275', '157', '239', '62']
1425 ['117', '280', '18', '106', '321', '278', '155', '112', '229', '45', '264', '275', '157', '239', '62']
1436 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '279']
1437 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '279']
1438 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '279']
1439 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '279']
1440 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '279']
1441 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '279']
1442 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '279']
1443 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '279']
1444 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '279']
1445 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '279']
1456 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '154']
1457 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '154']
1458 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '154']
1459 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '154']
1460 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '154']
1461 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '154']
1462 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '154']
1463 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '154']
1464 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '154']
1465 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '154']
1476 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '129']
1477 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '129']
1478 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '129']
1479 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '129']
1480 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '212']
1481 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '212']
1482 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '212']
1483 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '212']
1484 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '212']
1485 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '212']
1486 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '212']
1487 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '212']
1488 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '212']
1489 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '212']
1490 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '212']
1501 ['117', '280', '18', '106', '321', '278', '229', '45', '264', '275', '157', '239', '112', '155', '205']
1502 ['117', '280', '18', '106', '278', '229', '45', '264', '275', '157', '239', '112', '155', '321', '168']
1503 ['117', '280', '18', '106', '278', '229', '45', '264', '275', '157', '239', '112', '155', '321', '168']
1504 ['117', '280', '18', '106', '278', '229', '45', '264', '275', '157', '239', '112', '155', '321', '168']
1505 ['117', '280', '18', '106', '278', '229', '45', '264', '275', '157', '239', '112', '155', '321', '168']
1506 ['117', '280', '18', '106', '278', '229', '45', '264', '275', '157', '239', '112', '155', '321', '168']
1507 ['117', '280', '18', '106', '278', '229', '45', '264', '275', '157', '239', '112', '155', '321', '168']
1508 ['117', '280', '18', '106', '278', '229', '45', '264', '275', '157', '239', '112', '155', '321', '230']
1509 ['117', '280', '18', '106', '278', '229', '45', '264', '275', '157', '239', '112', '155', '321', '43']
1510 ['117', '280', '18', '106', '278', '229', '45', '264', '275', '157', '239', '112', '155', '321', '43']
1511 ['117', '280', '18', '106', '278', '229', '45', '264', '275', '157', '239', '112', '155', '321', '43']
1512 ['117', '280', '18', '106', '278', '229', '45', '264', '275', '157', '239', '112', '155', '321', '43']
1513 ['117', '280', '18', '106', '278', '229', '45', '264', '275', '157', '239', '112', '155', '321', '43']
1514 ['117', '280', '18', '106', '278', '229', '45', '264', '275', '157', '239', '112', '155', '321', '43']
1515 ['117', '280', '18', '106', '278', '229', '45', '264', '275', '157', '239', '112', '155', '321', '43']
1516 ['117', '280', '18', '106', '278', '229', '45', '264', '275', '157', '239', '112', '155', '321', '43']
1517 ['117', '280', '18', '106', '278', '229', '45', '264', '275', '157', '239', '112', '155', '321', '43']
1518 ['117', '280', '18', '106', '278', '229', '45', '264', '275', '157', '239', '112', '155', '321', '43']
1519 ['117', '280', '18', '106', '278', '229', '45', '264', '275', '157', '239', '112', '155', '321', '43']
1530 ['117', '280', '18', '106', '278', '45', '264', '275', '157', '239', '112', '155', '321', '229', '183']
1531 ['117', '280', '18', '106', '278', '45', '264', '275', '157', '239', '112', '155', '321', '229', '183']
1532 ['117', '280', '18', '106', '278', '45', '264', '275', '157', '239', '112', '155', '321', '229', '183']
1533 ['117', '280', '18', '106', '278', '45', '264', '275', '157', '239', '112', '155', '321', '229', '183']
1534 ['117', '280', '18', '106', '278', '45', '264', '275', '157', '239', '112', '155', '321', '229', '183']
1535 ['117', '280', '18', '106', '278', '45', '264', '275', '157', '239', '112', '155', '321', '229', '183']
1536 ['117', '280', '18', '106', '278', '45', '264', '275', '157', '239', '112', '155', '321', '229', '183']
1537 ['117', '280', '18', '106', '278', '45', '264', '275', '157', '239', '112', '155', '321', '229', '183']
1538 ['117', '280', '18', '106', '278', '45', '264', '275', '157', '239', '112', '155', '321', '229', '183']
1539 ['117', '280', '18', '106', '278', '45', '264', '275', '157', '239', '112', '155', '321', '229', '183']
1550 ['117', '280', '18', '106', '45', '264', '275', '157', '239', '112', '155', '321', '229', '278', '92']
1551 ['117', '280', '18', '106', '45', '264', '275', '157', '239', '112', '155', '321', '229', '278', '92']
1552 ['117', '280', '18', '106', '45', '264', '275', '157', '239', '112', '155', '321', '229', '278', '92']
1553 ['117', '280', '18', '106', '45', '264', '275', '157', '239', '112', '155', '321', '229', '278', '92']
1554 ['117', '280', '18', '106', '45', '264', '275', '157', '239', '112', '155', '321', '229', '278', '92']
1555 ['117', '280', '18', '106', '45', '264', '275', '157', '239', '112', '155', '321', '229', '278', '92']
1556 ['117', '280', '18', '106', '45', '264', '275', '157', '239', '112', '155', '321', '229', '278', '291']
1557 ['117', '280', '18', '106', '45', '264', '275', '157', '239', '112', '155', '321', '229', '278', '291']
1558 ['117', '280', '18', '106', '45', '264', '275', '157', '239', '112', '155', '321', '229', '278', '291']
1559 ['117', '280', '18', '106', '45', '264', '275', '157', '239', '112', '155', '321', '229', '278', '291']
1560 ['117', '280', '18', '106', '45', '264', '275', '157', '239', '112', '155', '321', '229', '278', '291']
1561 ['117', '280', '18', '106', '45', '264', '275', '157', '239', '112', '155', '321', '229', '278', '291']
1562 ['117', '280', '18', '106', '45', '264', '275', '157', '239', '112', '155', '321', '229', '278', '291']
1563 ['117', '280', '18', '106', '45', '264', '275', '157', '239', '112', '155', '321', '229', '278', '291']
1564 ['117', '280', '18', '106', '45', '264', '275', '157', '239', '112', '155', '321', '229', '278', '291']
1565 ['117', '280', '18', '106', '45', '264', '275', '157', '239', '112', '155', '321', '229', '278', '291']
1566 ['117', '280', '18', '106', '45', '264', '275', '157', '239', '112', '155', '321', '229', '278', '291']
1577 ['117', '280', '106', '45', '264', '275', '157', '239', '112', '155', '321', '229', '278', '18', '36']
1578 ['117', '280', '106', '45', '264', '275', '157', '239', '112', '155', '321', '229', '278', '18', '36']
1579 ['117', '280', '106', '45', '264', '275', '157', '239', '112', '155', '321', '229', '278', '18', '36']
1580 ['117', '280', '106', '45', '264', '275', '157', '239', '112', '155', '321', '229', '278', '18', '36']
1581 ['117', '280', '106', '45', '264', '275', '157', '239', '112', '155', '321', '229', '278', '18', '36']
1582 ['117', '280', '106', '45', '264', '275', '157', '239', '112', '155', '321', '229', '278', '18', '36']
1583 ['117', '280', '106', '45', '264', '275', '157', '239', '112', '155', '321', '229', '278', '18', '36']
