0 ['168', '2', '132', '22', '202', '106', '31', '210', '308', '282', '137', '145', '149', '85', '123']
982 ['289', '105', '38', '183', '45', '112', '18', '280', '157', '321', '117', '221', '43', '279', '132']
983 ['289', '105', '38', '183', '45', '112', '18', '280', '157', '321', '117', '221', '43', '279', '132']
984 ['289', '105', '38', '183', '45', '112', '18', '280', '157', '321', '117', '221', '43', '279', '132']
985 ['289', '105', '38', '183', '45', '112', '18', '280', '157', '321', '117', '221', '43', '279', '132']
996 ['289', '105', '183', '112', '18', '280', '321', '117', '221', '43', '279', '45', '157', '171', '150']
997 ['289', '105', '183', '112', '18', '280', '321', '117', '221', '43', '279', '45', '157', '171', '150']
998 ['289', '105', '183', '112', '18', '280', '321', '117', '221', '43', '279', '45', '157', '171', '150']
999 ['289', '105', '183', '112', '18', '280', '321', '117', '221', '43', '279', '45', '157', '171', '150']
1000 ['289', '105', '183', '112', '18', '280', '321', '117', '221', '43', '279', '45', '157', '171', '150']
1001 ['289', '105', '183', '112', '18', '280', '321', '117', '221', '43', '279', '45', '157', '171', '150']
1002 ['289', '105', '183', '112', '18', '280', '321', '117', '221', '43', '279', '45', '157', '171', '150']
1003 ['289', '105', '183', '112', '280', '321', '117', '221', '43', '279', '45', '157', '18', '86', '155']
1004 ['289', '105', '183', '112', '280', '321', '117', '221', '43', '279', '45', '157', '18', '86', '155']
1005 ['289', '105', '183', '112', '280', '321', '117', '221', '43', '279', '45', '157', '18', '86', '155']
1006 ['289', '105', '183', '112', '280', '321', '117', '221', '43', '279', '45', '157', '18', '86', '155']
1007 ['289', '105', '183', '112', '280', '321', '117', '221', '43', '279', '45', '157', '18', '86', '155']
1008 ['289', '105', '183', '112', '280', '321', '117', '221', '43', '279', '45', '157', '18', '86', '155']
1009 ['289', '105', '183', '112', '280', '321', '117', '221', '43', '279', '45', '157', '18', '86', '155']
1010 ['289', '105', '183', '112', '280', '321', '117', '221', '43', '279', '45', '157', '18', '86', '155']
1011 ['289', '105', '183', '112', '280', '321', '117', '221', '43', '279', '45', '157', '18', '86', '155']
1012 ['289', '105', '183', '112', '280', '321', '117', '221', '43', '279', '45', '157', '18', '86', '155']
1013 ['289', '105', '183', '112', '280', '321', '117', '221', '43', '279', '45', '157', '18', '86', '155']
1024 ['289', '105', '183', '112', '280', '321', '117', '43', '279', '45', '157', '18', '155', '221', '6']
1025 ['289', '105', '183', '112', '280', '321', '117', '43', '279', '45', '157', '18', '155', '221', '6']
1026 ['289', '105', '183', '112', '280', '321', '117', '43', '279', '45', '157', '18', '155', '221', '6']
1027 ['289', '105', '183', '112', '280', '321', '117', '43', '279', '45', '157', '18', '155', '221', '6']
1028 ['289', '105', '183', '112', '280', '321', '117', '43', '279', '45', '157', '18', '155', '221', '6']
1029 ['289', '105', '183', '112', '280', '321', '117', '43', '279', '45', '157', '18', '155', '221', '6']
1030 ['289', '105', '183', '112', '280', '321', '117', '43', '279', '45', '157', '18', '155', '221', '6']
1031 ['289', '105', '183', '112', '280', '321', '117', '43', '279', '45', '157', '18', '155', '221', '6']
1032 ['289', '105', '183', '112', '280', '321', '117', '43', '279', '45', '157', '18', '155', '221', '6']
1033 ['289', '105', '183', '112', '280', '321', '117', '43', '279', '45', '157', '18', '155', '221', '6']
1044 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '221', '157', '321', '24']
1045 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '221', '157', '321', '24']
1046 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '221', '157', '321', '200']
1047 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '221', '157', '321', '200']
1048 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '221', '157', '321', '217']
1049 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '221', '157', '321', '125']
1050 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '221', '157', '321', '125']
1051 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '221', '157', '321', '125']
1052 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '221', '157', '321', '125']
1053 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '221', '157', '321', '229']
1054 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '221', '157', '321', '229']
1055 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '221', '157', '321', '229']
1056 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '221', '157', '321', '229']
1057 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '221', '157', '321', '229']
1058 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '221', '157', '321', '229']
1059 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '221', '157', '321', '229']
1060 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '221', '157', '321', '229']
1061 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '221', '157', '321', '229']
1062 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '221', '157', '321', '229']
1063 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '221', '157', '321', '229']
1074 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '157', '321', '229', '259']
1075 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '157', '321', '229', '259']
1076 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '157', '321', '229', '259']
1077 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '157', '321', '229', '259']
1078 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '157', '321', '229', '259']
1079 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '157', '321', '229', '259']
1080 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '157', '321', '229', '259']
1081 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '157', '321', '229', '259']
1082 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '157', '321', '229', '259']
1083 ['289', '105', '183', '112', '280', '117', '43', '279', '45', '18', '155', '157', '321', '229', '259']
1094 ['289', '183', '112', '280', '117', '43', '279', '18', '155', '157', '229', '321', '105', '45', '288']
1095 ['289', '183', '112', '280', '117', '43', '279', '18', '155', '157', '229', '321', '105', '45', '288']
1096 ['289', '183', '112', '280', '117', '43', '279', '18', '155', '157', '229', '321', '105', '45', '288']
1097 ['289', '183', '112', '280', '117', '43', '279', '18', '155', '157', '229', '321', '105', '45', '288']
1098 ['289', '183', '112', '280', '117', '43', '279', '18', '155', '157', '229', '321', '105', '45', '288']
1099 ['289', '183', '112', '280', '117', '43', '279', '18', '155', '157', '229', '321', '105', '45', '288']
1100 ['289', '183', '112', '280', '117', '43', '279', '18', '155', '157', '229', '321', '105', '45', '288']
1101 ['289', '183', '112', '280', '117', '43', '279', '18', '155', '157', '229', '321', '105', '45', '288']
1102 ['289', '183', '112', '280', '117', '43', '279', '18', '155', '157', '229', '321', '105', '45', '288']
1103 ['289', '183', '112', '280', '117', '43', '279', '18', '155', '157', '229', '321', '105', '45', '288']
1114 ['289', '183', '112', '280', '43', '279', '18', '155', '157', '229', '321', '105', '45', '117', '57']
1115 ['289', '183', '112', '280', '43', '279', '18', '155', '157', '229', '321', '105', '45', '117', '57']
1116 ['289', '183', '112', '280', '43', '279', '18', '155', '157', '229', '321', '105', '45', '117', '57']
1117 ['289', '183', '112', '280', '43', '279', '18', '155', '157', '229', '321', '105', '45', '117', '260']
1118 ['289', '183', '112', '280', '43', '279', '18', '155', '157', '229', '321', '105', '45', '117', '260']
1119 ['289', '183', '112', '280', '43', '279', '18', '155', '157', '229', '321', '105', '45', '117', '260']
1120 ['289', '183', '112', '280', '43', '279', '18', '155', '157', '229', '321', '105', '45', '117', '260']
1121 ['289', '183', '112', '280', '43', '279', '18', '155', '157', '229', '321', '105', '45', '117', '260']
1122 ['289', '183', '112', '280', '43', '18', '155', '157', '229', '321', '105', '45', '117', '279', '221']
1123 ['289', '183', '112', '280', '43', '18', '155', '157', '229', '321', '105', '45', '117', '279', '221']
1124 ['289', '183', '112', '280', '43', '18', '155', '157', '229', '321', '105', '45', '117', '279', '221']
1125 ['289', '183', '112', '280', '43', '18', '155', '157', '229', '321', '105', '45', '117', '279', '221']
1126 ['289', '183', '112', '280', '43', '18', '155', '157', '229', '321', '105', '45', '117', '279', '221']
1127 ['289', '183', '112', '280', '43', '18', '155', '157', '229', '321', '105', '45', '117', '279', '221']
1128 ['289', '183', '112', '280', '43', '18', '155', '157', '229', '321', '105', '45', '117', '279', '221']
1129 ['289', '183', '112', '280', '43', '18', '155', '157', '229', '321', '105', '45', '117', '279', '221']
1130 ['289', '183', '112', '280', '43', '18', '155', '157', '229', '321', '105', '45', '117', '279', '221']
1131 ['289', '183', '112', '280', '43', '18', '155', '157', '229', '321', '105', '45', '117', '279', '221']
1132 ['289', '183', '112', '280', '43', '18', '155', '157', '229', '321', '105', '45', '117', '279', '221']
1143 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '123', '43', '264']
1144 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '123', '43', '264']
1145 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '123', '43', '264']
1146 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '123', '43', '264']
1147 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '123', '43', '264']
1148 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '123', '43', '264']
1149 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '123', '43', '264']
1150 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '123', '43', '264']
1151 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '123', '43', '264']
1152 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '123', '43', '264']
1163 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '320']
1164 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '320']
1165 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '320']
1166 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '320']
1167 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '320']
1168 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '320']
1169 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '320']
1170 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '320']
1171 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '320']
1172 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '320']
1183 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '327']
1184 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '327']
1185 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '327']
1186 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '327']
1187 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '327']
1188 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '327']
1189 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '327']
1190 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '327']
1191 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '327']
1192 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '327']
1203 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '302']
1204 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '302']
1205 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '302']
1206 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '302']
1207 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '302']
1208 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '302']
1209 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '302']
1210 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '302']
1211 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '302']
1212 ['183', '280', '18', '155', '157', '229', '321', '105', '45', '117', '279', '112', '43', '264', '302']
1223 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '112', '43', '264', '157', '320']
1224 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '112', '43', '264', '157', '320']
1225 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '112', '43', '264', '157', '320']
1226 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '112', '43', '264', '157', '217']
1227 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '112', '43', '264', '157', '217']
1228 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '112', '43', '264', '157', '217']
1229 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '112', '43', '264', '157', '217']
1230 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '112', '43', '264', '157', '217']
1231 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '112', '43', '264', '157', '217']
1232 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '112', '43', '264', '157', '217']
1233 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '112', '43', '264', '157', '217']
1234 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '112', '43', '264', '157', '217']
1235 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '112', '43', '264', '157', '217']
1236 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '112', '43', '264', '157', '217']
1247 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '112', '43', '264', '157', '318']
1248 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '112', '43', '264', '157', '318']
1249 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '112', '43', '264', '157', '318']
1250 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '112', '43', '264', '157', '318']
1251 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '112', '43', '264', '157', '318']
1252 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '112', '43', '264', '157', '318']
1253 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '112', '43', '264', '157', '318']
1254 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '112', '43', '264', '157', '318']
1255 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '112', '43', '264', '157', '318']
1256 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '112', '43', '264', '157', '318']
1267 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '43', '264', '157', '112', '93']
1268 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '43', '264', '157', '112', '93']
1269 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '43', '264', '157', '112', '93']
1270 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '43', '264', '157', '112', '93']
1271 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '43', '264', '157', '112', '93']
1272 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '43', '264', '157', '112', '93']
1273 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '43', '264', '157', '112', '93']
1274 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '43', '264', '157', '112', '93']
1275 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '43', '264', '157', '112', '93']
1276 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '43', '264', '157', '112', '93']
1287 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '43', '264', '157', '112', '97']
1288 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '43', '264', '157', '112', '97']
1289 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '43', '264', '157', '112', '97']
1290 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '43', '264', '157', '112', '97']
1291 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '43', '264', '157', '112', '97']
1292 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '43', '264', '157', '112', '97']
1293 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '43', '264', '157', '112', '97']
1294 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '43', '264', '157', '112', '97']
1295 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '43', '264', '157', '112', '97']
1296 ['183', '280', '18', '155', '229', '321', '105', '45', '117', '279', '43', '264', '157', '112', '97']
1307 ['183', '280', '18', '155', '229', '105', '45', '117', '279', '43', '264', '157', '112', '321', '318']
1308 ['183', '280', '18', '155', '229', '105', '45', '117', '279', '43', '264', '157', '112', '321', '318']
1309 ['183', '280', '18', '155', '229', '105', '45', '117', '279', '43', '264', '157', '112', '321', '318']
1310 ['183', '280', '18', '155', '229', '105', '45', '117', '279', '43', '264', '157', '112', '321', '318']
1311 ['183', '280', '18', '155', '229', '105', '45', '117', '279', '43', '264', '157', '112', '321', '318']
1312 ['183', '280', '18', '155', '229', '105', '45', '117', '279', '43', '264', '157', '112', '321', '318']
1313 ['183', '280', '18', '155', '229', '105', '45', '117', '279', '43', '264', '157', '112', '321', '318']
1314 ['183', '280', '18', '155', '229', '105', '45', '117', '279', '43', '264', '157', '112', '321', '318']
1315 ['183', '280', '18', '155', '229', '105', '45', '117', '279', '43', '264', '157', '112', '321', '318']
1316 ['183', '280', '18', '155', '229', '105', '45', '117', '279', '43', '264', '157', '112', '321', '318']
1327 ['183', '280', '18', '155', '229', '105', '45', '117', '43', '264', '157', '112', '321', '279', '56']
1328 ['183', '280', '18', '155', '229', '105', '45', '117', '43', '264', '157', '112', '321', '279', '56']
1329 ['183', '280', '18', '155', '229', '105', '45', '117', '43', '264', '157', '112', '321', '279', '56']
1330 ['183', '280', '18', '155', '229', '105', '45', '117', '43', '264', '157', '112', '321', '279', '56']
1331 ['183', '280', '18', '155', '229', '105', '45', '117', '43', '264', '157', '112', '321', '279', '212']
1332 ['183', '280', '18', '155', '229', '105', '45', '117', '43', '264', '157', '112', '321', '279', '87']
1333 ['183', '280', '18', '155', '229', '105', '45', '117', '43', '264', '157', '112', '321', '279', '87']
1334 ['183', '280', '18', '155', '229', '105', '45', '117', '43', '264', '157', '112', '321', '279', '87']
1335 ['183', '280', '18', '155', '229', '105', '45', '117', '43', '264', '157', '112', '321', '279', '87']
1336 ['183', '280', '18', '155', '229', '105', '45', '117', '43', '264', '157', '112', '321', '279', '87']
1337 ['183', '280', '18', '155', '229', '105', '45', '117', '43', '264', '157', '112', '321', '279', '87']
1338 ['183', '280', '18', '155', '229', '105', '45', '117', '43', '264', '157', '112', '321', '279', '87']
1339 ['183', '280', '18', '155', '229', '105', '45', '117', '43', '264', '157', '112', '321', '279', '87']
1340 ['183', '280', '18', '155', '229', '105', '45', '117', '43', '264', '157', '112', '321', '279', '87']
1341 ['183', '280', '18', '155', '229', '105', '45', '117', '43', '264', '157', '112', '321', '279', '87']
1342 ['183', '280', '18', '155', '229', '105', '45', '117', '43', '264', '157', '112', '321', '279', '87']
1353 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '279', '155', '43', '74']
1354 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '279', '155', '43', '74']
1355 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '279', '155', '43', '74']
1356 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '279', '155', '43', '74']
1357 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '279', '155', '43', '74']
1358 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '279', '155', '43', '74']
1359 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '279', '155', '43', '74']
1360 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '279', '155', '43', '74']
1361 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '279', '155', '43', '74']
1362 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '279', '155', '43', '74']
1373 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '279', '155', '43', '312']
1374 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '279', '155', '43', '327']
1375 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '279', '155', '43', '327']
1376 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '279', '155', '43', '327']
1377 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '279', '155', '43', '327']
1378 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '279', '155', '43', '327']
1379 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '279', '155', '43', '327']
1380 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '279', '155', '43', '327']
1381 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '279', '155', '43', '327']
1382 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '279', '155', '43', '327']
1383 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '279', '155', '43', '327']
1384 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '279', '155', '43', '327']
1395 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '155', '43', '279', '275']
1396 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '155', '43', '279', '275']
1397 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '155', '43', '279', '275']
1398 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '155', '43', '279', '275']
1399 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '155', '43', '279', '275']
1400 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '155', '43', '279', '275']
1401 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '155', '43', '279', '275']
1402 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '155', '43', '279', '275']
1403 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '155', '43', '279', '275']
1404 ['183', '280', '18', '229', '105', '45', '117', '264', '157', '112', '321', '155', '43', '279', '275']
1415 ['183', '280', '18', '229', '105', '45', '117', '264', '112', '321', '43', '275', '279', '155', '88']
1416 ['183', '280', '18', '229', '105', '45', '117', '264', '112', '321', '43', '275', '279', '155', '88']
1417 ['183', '280', '18', '229', '105', '45', '117', '264', '112', '321', '43', '275', '279', '155', '88']
1418 ['183', '280', '18', '229', '105', '45', '117', '264', '112', '321', '43', '275', '279', '155', '88']
1419 ['183', '280', '18', '229', '105', '45', '117', '264', '112', '321', '43', '275', '279', '155', '88']
1420 ['183', '280', '18', '229', '105', '45', '117', '264', '112', '321', '43', '275', '279', '155', '88']
1421 ['183', '280', '18', '229', '105', '45', '117', '264', '112', '321', '43', '275', '279', '155', '88']
1422 ['183', '280', '18', '229', '105', '45', '117', '264', '112', '321', '43', '275', '279', '155', '88']
1423 ['183', '280', '18', '229', '105', '45', '117', '264', '112', '321', '43', '275', '279', '155', '88']
1424 ['183', '280', '18', '229', '105', '45', '117', '264', '112', '321', '43', '275', '279', '155', '88']
1435 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '48']
1436 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '48']
1437 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '48']
1438 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '48']
1439 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '48']
1440 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '48']
1441 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '48']
1442 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '48']
1443 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '48']
1444 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '48']
1455 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '325']
1456 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '325']
1457 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '325']
1458 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '325']
1459 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '325']
1460 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '325']
1461 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '325']
1462 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '325']
1463 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '325']
1464 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '325']
1475 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '239']
1476 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '239']
1477 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '239']
1478 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '239']
1479 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '239']
1480 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '239']
1481 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '239']
1482 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '239']
1483 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '239']
1484 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '229', '264', '239']
1495 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '264', '229', '36']
1496 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '264', '229', '36']
1497 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '264', '229', '36']
1498 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '264', '229', '36']
1499 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '264', '229', '36']
1500 ['183', '280', '18', '105', '45', '117', '112', '321', '43', '275', '279', '155', '264', '229', '36']
