0 ['164', '100', '252', '317', '312', '169', '13', '223', '247', '50', '318', '109', '79', '255', '85', '215', '221', '96', '7', '136', '195', '227', '254', '135', '113', '126', '40', '296', '61', '133', '146', '94', '307']
1149 ['12', '181', '44', '165', '146', '312', '64', '229', '67', '212', '7', '91', '216', '105', '331', '117', '260', '263', '151', '254', '66', '39', '99', '25', '200', '9', '111', '46', '139', '108', '56', '175', '50']
1150 ['12', '181', '44', '165', '146', '312', '64', '229', '67', '212', '7', '91', '216', '105', '331', '117', '260', '263', '151', '254', '66', '39', '99', '25', '200', '9', '111', '46', '139', '108', '56', '175', '50']
1151 ['12', '181', '44', '165', '146', '312', '64', '229', '67', '212', '7', '91', '216', '105', '331', '117', '260', '263', '151', '254', '66', '39', '99', '25', '200', '9', '111', '46', '139', '108', '56', '175', '50']
1162 ['12', '181', '44', '165', '146', '312', '64', '229', '67', '7', '91', '216', '331', '117', '260', '263', '151', '254', '66', '39', '99', '25', '200', '9', '111', '46', '139', '108', '56', '175', '50', '212', '128']
1163 ['12', '181', '44', '165', '146', '312', '64', '229', '67', '7', '91', '216', '331', '117', '260', '263', '151', '66', '39', '99', '25', '200', '9', '111', '46', '139', '108', '56', '175', '212', '254', '50', '8']
1164 ['12', '181', '44', '165', '146', '312', '64', '229', '67', '7', '91', '216', '331', '117', '260', '263', '151', '66', '39', '99', '25', '200', '9', '111', '46', '139', '108', '56', '175', '212', '254', '50', '8']
1165 ['12', '181', '44', '165', '146', '312', '64', '229', '67', '7', '91', '216', '331', '117', '260', '263', '151', '66', '39', '99', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '50', '8', '97']
1166 ['12', '181', '44', '165', '146', '312', '64', '229', '67', '7', '91', '216', '331', '117', '260', '263', '151', '66', '39', '99', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '50', '8', '97']
1167 ['12', '181', '44', '165', '146', '312', '64', '229', '67', '7', '91', '216', '331', '117', '260', '263', '151', '66', '39', '99', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '50', '8', '329']
1168 ['12', '181', '44', '165', '146', '312', '64', '229', '67', '7', '91', '216', '331', '117', '260', '263', '151', '66', '39', '99', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '50', '8', '329']
1169 ['12', '181', '44', '165', '146', '312', '64', '229', '67', '7', '91', '216', '331', '117', '260', '263', '151', '66', '39', '99', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '50', '8', '329']
1170 ['12', '181', '44', '165', '146', '312', '64', '229', '67', '7', '91', '216', '331', '117', '260', '263', '151', '66', '39', '99', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '50', '8', '329']
1171 ['12', '181', '44', '165', '146', '312', '64', '229', '67', '7', '91', '216', '331', '117', '260', '263', '151', '66', '39', '99', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '50', '8', '329']
1172 ['12', '181', '44', '165', '146', '312', '64', '229', '67', '7', '91', '216', '331', '117', '260', '263', '151', '66', '39', '99', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '50', '8', '329']
1173 ['12', '181', '44', '165', '146', '312', '64', '229', '67', '7', '91', '216', '331', '117', '260', '263', '151', '66', '39', '99', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '50', '8', '329']
1174 ['12', '181', '44', '165', '146', '312', '64', '229', '67', '7', '91', '216', '331', '117', '260', '263', '151', '66', '39', '99', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '50', '8', '329']
1175 ['12', '181', '44', '165', '146', '312', '64', '229', '67', '7', '91', '216', '331', '117', '260', '263', '151', '66', '39', '99', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '50', '8', '329']
1176 ['12', '181', '44', '165', '146', '312', '64', '229', '67', '7', '91', '216', '331', '117', '260', '263', '151', '66', '39', '99', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '50', '8', '329']
1177 ['12', '181', '44', '165', '146', '312', '64', '229', '67', '7', '91', '216', '331', '117', '260', '263', '151', '66', '39', '99', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '50', '8', '329']
1188 ['12', '181', '44', '165', '146', '312', '64', '229', '67', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '50', '8', '329', '99', '62']
1189 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '231']
1190 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '231']
1191 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '231']
1192 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '231']
1193 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '231']
1194 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '1']
1195 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '1']
1196 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '1']
1197 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '1']
1198 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '1']
1199 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '1']
1200 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '1']
1201 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '1']
1202 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '1']
1203 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '1']
1204 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '108', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '1']
1215 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '108', '0']
1216 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '108', '0']
1217 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '108', '0']
1218 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '108', '0']
1219 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '108', '0']
1220 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '108', '0']
1221 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '108', '0']
1222 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '108', '0']
1223 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '108', '0']
1224 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '263', '151', '66', '39', '25', '200', '111', '46', '139', '56', '175', '212', '254', '8', '329', '99', '50', '146', '67', '108', '0']
1235 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '151', '66', '39', '25', '200', '111', '46', '139', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '40']
1236 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '151', '66', '39', '25', '200', '111', '46', '139', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '40']
1237 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '151', '66', '39', '25', '200', '111', '46', '139', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '40']
1238 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '151', '66', '39', '25', '200', '111', '46', '139', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '40']
1239 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '151', '66', '39', '25', '200', '111', '46', '139', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '40']
1240 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '151', '66', '39', '25', '200', '111', '46', '139', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '40']
1241 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '151', '66', '39', '25', '200', '111', '46', '139', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '40']
1242 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '151', '66', '39', '25', '200', '111', '46', '139', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '40']
1243 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '151', '66', '39', '25', '200', '111', '46', '139', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '40']
1244 ['12', '181', '44', '165', '312', '64', '229', '7', '91', '216', '117', '260', '151', '66', '39', '25', '200', '111', '46', '139', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '40']
1255 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '260', '151', '66', '39', '25', '200', '111', '46', '139', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '7', '38']
1256 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '260', '151', '66', '39', '25', '200', '111', '46', '139', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '7', '38']
1257 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '260', '151', '66', '39', '25', '200', '111', '46', '139', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '7', '38']
1258 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '260', '151', '66', '39', '25', '200', '111', '46', '139', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '7', '38']
1259 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '260', '151', '66', '39', '25', '200', '111', '46', '139', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '7', '38']
1260 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '260', '151', '66', '39', '25', '200', '111', '46', '139', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '7', '38']
1261 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '260', '151', '66', '39', '25', '200', '111', '46', '139', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '7', '38']
1262 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '260', '151', '66', '39', '25', '200', '111', '46', '139', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '7', '38']
1263 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '260', '151', '66', '39', '25', '200', '111', '46', '139', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '7', '38']
1264 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '260', '151', '66', '39', '25', '200', '111', '46', '139', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '7', '38']
1275 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '151', '66', '39', '25', '200', '111', '46', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '7', '260', '139', '257']
1276 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '151', '66', '39', '25', '200', '111', '46', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '7', '260', '139', '257']
1277 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '151', '66', '39', '25', '200', '111', '46', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '7', '260', '139', '257']
1278 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '151', '66', '39', '25', '200', '111', '46', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '7', '260', '139', '257']
1279 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '151', '66', '39', '25', '200', '111', '46', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '7', '260', '139', '257']
1280 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '151', '66', '39', '25', '200', '111', '46', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '7', '260', '139', '257']
1281 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '151', '66', '39', '25', '200', '111', '46', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '7', '260', '139', '257']
1282 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '151', '66', '39', '25', '200', '111', '46', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '7', '260', '139', '257']
1283 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '151', '66', '39', '25', '200', '111', '46', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '7', '260', '139', '257']
1284 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '151', '66', '39', '25', '200', '111', '46', '56', '254', '8', '329', '99', '50', '146', '67', '108', '0', '247', '100', '7', '260', '139', '257']
1295 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '8', '99', '50', '146', '67', '0', '247', '100', '7', '260', '139', '257', '108', '111', '88']
1296 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '8', '99', '50', '146', '67', '0', '247', '100', '7', '260', '139', '257', '108', '111', '88']
1297 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '8', '99', '50', '146', '67', '0', '247', '100', '7', '260', '139', '257', '108', '111', '88']
1298 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '8', '99', '50', '146', '67', '0', '247', '100', '7', '260', '139', '257', '108', '111', '88']
1299 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '8', '99', '50', '146', '67', '0', '247', '100', '7', '260', '139', '257', '108', '111', '88']
1300 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '8', '99', '50', '146', '67', '0', '247', '100', '7', '260', '139', '257', '108', '111', '88']
1301 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '8', '99', '50', '146', '67', '0', '247', '100', '7', '260', '139', '257', '108', '111', '88']
1302 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '8', '99', '50', '146', '67', '0', '247', '100', '7', '260', '139', '257', '108', '111', '88']
1303 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '8', '99', '50', '146', '67', '0', '247', '100', '7', '260', '139', '257', '108', '111', '88']
1304 ['12', '181', '44', '165', '312', '64', '229', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '8', '99', '50', '146', '67', '0', '247', '100', '7', '260', '139', '257', '108', '111', '88']
1315 ['12', '44', '165', '312', '64', '229', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '8', '99', '50', '146', '67', '0', '247', '100', '7', '260', '139', '257', '108', '111', '181', '305']
1316 ['12', '44', '165', '312', '64', '229', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '8', '99', '50', '146', '67', '0', '247', '100', '7', '260', '139', '257', '108', '111', '181', '305']
1317 ['12', '44', '165', '312', '64', '229', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '8', '99', '50', '146', '67', '0', '247', '100', '7', '260', '139', '257', '108', '111', '181', '305']
1318 ['12', '44', '165', '312', '64', '229', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '8', '99', '50', '146', '67', '0', '247', '100', '7', '260', '139', '257', '108', '111', '181', '305']
1319 ['12', '44', '165', '312', '64', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '99', '50', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '223']
1320 ['12', '44', '165', '312', '64', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '99', '50', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '223']
1321 ['12', '44', '165', '312', '64', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '99', '50', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '223']
1322 ['12', '44', '165', '312', '64', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '99', '50', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '223']
1323 ['12', '44', '165', '312', '64', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '99', '50', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '223']
1324 ['12', '44', '165', '312', '64', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '99', '50', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '223']
1325 ['12', '44', '165', '312', '64', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '99', '50', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '223']
1326 ['12', '44', '165', '312', '64', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '99', '50', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '223']
1327 ['12', '44', '165', '312', '64', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '99', '50', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '223']
1328 ['12', '44', '165', '312', '64', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '99', '50', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '223']
1329 ['12', '44', '165', '312', '64', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '99', '50', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '223']
1340 ['12', '44', '165', '312', '64', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '99', '50', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105']
1341 ['12', '44', '165', '312', '64', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '99', '50', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105']
1342 ['12', '44', '165', '312', '64', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '99', '50', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105']
1343 ['12', '44', '165', '312', '64', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '99', '50', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105']
1344 ['12', '44', '165', '312', '64', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '99', '50', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105']
1345 ['12', '44', '165', '312', '64', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '99', '50', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105']
1346 ['12', '44', '165', '312', '64', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '99', '50', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105']
1347 ['12', '44', '165', '312', '64', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '99', '50', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105']
1348 ['12', '44', '165', '312', '64', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '99', '50', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105']
1349 ['12', '44', '165', '312', '64', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '99', '50', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105']
1360 ['12', '44', '165', '312', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105', '64', '129', '103']
1361 ['12', '44', '165', '312', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105', '64', '129', '103']
1362 ['12', '44', '165', '312', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105', '64', '129', '103']
1363 ['12', '44', '165', '312', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105', '64', '129', '103']
1364 ['12', '44', '165', '312', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105', '64', '129', '103']
1365 ['12', '44', '165', '312', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105', '64', '129', '103']
1366 ['12', '44', '165', '312', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105', '64', '129', '103']
1367 ['12', '44', '165', '312', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '254', '146', '100', '7', '260', '139', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105', '64', '129', '103']
1368 ['12', '44', '165', '312', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '146', '100', '7', '260', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105', '64', '129', '103', '254', '220']
1369 ['12', '44', '165', '312', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '146', '100', '7', '260', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105', '64', '129', '103', '254', '220']
1370 ['12', '44', '165', '312', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '146', '100', '7', '260', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105', '64', '129', '103', '254', '220']
1371 ['12', '44', '165', '312', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '146', '100', '7', '260', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105', '64', '129', '103', '254', '220']
1372 ['12', '44', '165', '312', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '146', '100', '7', '260', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105', '64', '129', '103', '254', '220']
1373 ['12', '44', '165', '312', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '146', '100', '7', '260', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105', '64', '129', '103', '254', '220']
1374 ['12', '44', '165', '312', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '146', '100', '7', '260', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105', '64', '129', '103', '254', '220']
1375 ['12', '44', '165', '312', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '146', '100', '7', '260', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105', '64', '129', '103', '254', '220']
1376 ['12', '44', '165', '312', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '146', '100', '7', '260', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105', '64', '129', '103', '254', '220']
1377 ['12', '44', '165', '312', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '146', '100', '7', '260', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105', '64', '129', '103', '254', '220']
1378 ['12', '44', '165', '312', '91', '216', '117', '151', '66', '39', '25', '200', '46', '56', '146', '100', '7', '260', '108', '111', '181', '247', '8', '67', '229', '257', '0', '105', '64', '129', '103', '254', '220']
1389 ['12', '44', '165', '312', '91', '216', '117', '66', '39', '25', '200', '46', '146', '100', '7', '260', '108', '111', '181', '247', '8', '67', '229', '257', '0', '64', '129', '220', '56', '254', '151', '75', '38']
1390 ['12', '44', '165', '312', '91', '216', '117', '66', '39', '25', '200', '46', '146', '100', '7', '260', '108', '111', '181', '247', '8', '67', '229', '257', '0', '64', '129', '220', '56', '254', '151', '75', '38']
1391 ['12', '44', '165', '312', '91', '216', '117', '66', '39', '25', '200', '46', '146', '100', '7', '260', '108', '111', '181', '247', '8', '67', '229', '257', '0', '64', '129', '220', '56', '254', '151', '75', '38']
