0 ['225', '241', '230', '152', '245', '67', '145', '195', '105', '179', '182', '161', '61', '157', '68', '104', '24', '187', '97', '39', '95', '189', '211', '25', '120']
821 ['169', '53', '168', '186', '14', '40', '137', '178', '180', '192', '66', '187', '236', '10', '233', '183', '22', '182', '111', '190', '12', '172', '235', '198', '27']
822 ['169', '53', '168', '186', '14', '40', '137', '178', '180', '192', '66', '187', '236', '10', '233', '183', '22', '182', '111', '190', '12', '172', '235', '198', '27']
823 ['169', '53', '168', '186', '14', '40', '137', '178', '180', '192', '66', '187', '236', '10', '233', '183', '22', '182', '111', '190', '12', '172', '235', '198', '27']
824 ['169', '53', '168', '186', '14', '40', '137', '180', '192', '66', '187', '236', '10', '233', '183', '22', '182', '111', '190', '12', '172', '235', '198', '178', '112']
825 ['169', '53', '168', '186', '14', '40', '137', '180', '192', '66', '187', '236', '10', '233', '183', '22', '182', '111', '190', '12', '172', '235', '198', '178', '112']
826 ['169', '53', '168', '186', '14', '40', '137', '180', '192', '66', '187', '236', '10', '233', '183', '22', '182', '111', '190', '12', '172', '235', '198', '178', '112']
827 ['169', '53', '168', '186', '14', '40', '137', '180', '192', '66', '187', '236', '10', '233', '183', '22', '182', '111', '190', '12', '172', '235', '198', '178', '112']
828 ['169', '53', '168', '186', '14', '40', '137', '180', '192', '66', '187', '236', '10', '233', '183', '22', '182', '111', '190', '12', '172', '235', '198', '178', '112']
829 ['169', '53', '168', '186', '14', '40', '137', '180', '192', '66', '187', '236', '10', '233', '183', '22', '182', '111', '190', '12', '172', '235', '198', '178', '112']
830 ['169', '53', '168', '186', '14', '40', '137', '180', '192', '66', '187', '236', '10', '233', '183', '22', '182', '111', '190', '12', '172', '235', '198', '178', '112']
831 ['169', '53', '168', '186', '14', '40', '137', '180', '192', '66', '187', '236', '10', '233', '183', '22', '182', '111', '190', '12', '172', '235', '198', '178', '112']
832 ['169', '53', '168', '186', '14', '40', '137', '180', '192', '66', '187', '236', '10', '233', '183', '22', '182', '111', '190', '12', '172', '235', '198', '178', '112']
833 ['169', '53', '168', '186', '14', '40', '137', '180', '192', '66', '187', '236', '10', '233', '183', '22', '182', '111', '190', '12', '172', '235', '198', '178', '112']
834 ['169', '53', '168', '186', '14', '40', '137', '180', '192', '66', '187', '236', '10', '233', '183', '22', '182', '111', '190', '12', '172', '235', '198', '178', '112']
845 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '236', '10', '233', '22', '182', '111', '190', '12', '172', '235', '198', '178', '184', '83', '224']
846 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '236', '10', '233', '22', '182', '111', '190', '12', '172', '235', '198', '178', '184', '83', '224']
847 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '236', '10', '233', '22', '182', '111', '190', '12', '172', '235', '198', '178', '184', '83', '224']
848 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '236', '10', '233', '22', '182', '111', '190', '12', '172', '235', '198', '178', '184', '83', '224']
849 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '236', '10', '233', '22', '182', '111', '190', '12', '172', '235', '198', '178', '184', '83', '224']
850 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '236', '10', '233', '22', '182', '111', '190', '12', '172', '235', '198', '178', '184', '83', '224']
851 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '236', '10', '233', '22', '182', '111', '190', '12', '172', '235', '198', '178', '184', '83', '224']
852 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '236', '10', '233', '22', '182', '111', '190', '12', '172', '235', '198', '178', '184', '83', '224']
853 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '236', '10', '233', '22', '182', '111', '190', '12', '172', '235', '198', '178', '184', '83', '224']
854 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '236', '10', '233', '22', '182', '111', '190', '12', '172', '235', '198', '178', '184', '83', '224']
865 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '236', '233', '22', '182', '111', '190', '12', '172', '235', '198', '178', '184', '83', '10', '244']
866 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '236', '233', '22', '182', '111', '190', '12', '172', '235', '198', '178', '184', '83', '10', '244']
867 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '236', '233', '22', '182', '111', '190', '12', '172', '235', '198', '178', '184', '83', '10', '244']
868 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '236', '233', '22', '182', '111', '190', '12', '172', '235', '198', '178', '184', '83', '10', '244']
869 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '236', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '126']
870 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '236', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '126']
871 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '236', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '126']
872 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '236', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '126']
873 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '127', '213']
874 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '127', '213']
875 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '127', '69']
876 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '127', '69']
877 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '127', '69']
878 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '127', '69']
879 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '127', '69']
880 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '127', '69']
881 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '127', '69']
882 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '127', '69']
883 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '127', '69']
884 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '127', '69']
885 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '127', '69']
896 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '127', '167']
897 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '127', '167']
898 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '127', '167']
899 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '127', '167']
900 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '127', '167']
901 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '127', '167']
902 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '127', '167']
903 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '127', '167']
904 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '127', '167']
905 ['169', '53', '168', '186', '14', '40', '137', '180', '66', '187', '233', '22', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '178', '127', '167']
916 ['169', '53', '168', '186', '14', '40', '137', '66', '187', '233', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '127', '167', '97', '178', '18']
917 ['169', '53', '168', '186', '14', '40', '137', '66', '187', '233', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '127', '167', '97', '178', '18']
918 ['169', '53', '168', '186', '14', '40', '137', '66', '187', '233', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '127', '167', '97', '178', '18']
919 ['169', '53', '168', '186', '14', '40', '137', '66', '187', '233', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '127', '167', '97', '178', '18']
920 ['169', '53', '168', '186', '14', '40', '137', '66', '187', '233', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '127', '167', '97', '178', '18']
921 ['169', '53', '168', '186', '14', '40', '137', '66', '187', '233', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '127', '167', '97', '178', '18']
922 ['169', '53', '168', '186', '14', '40', '137', '66', '187', '233', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '127', '167', '97', '178', '18']
923 ['169', '53', '168', '186', '14', '40', '137', '66', '187', '233', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '127', '167', '97', '178', '18']
924 ['169', '53', '168', '186', '14', '40', '137', '66', '187', '233', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '127', '167', '97', '178', '18']
925 ['169', '53', '168', '186', '14', '40', '137', '66', '187', '233', '182', '111', '190', '12', '172', '235', '198', '184', '83', '10', '127', '167', '97', '178', '18']
936 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '196', '176', '14', '111', '249']
937 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '196', '176', '14', '111', '249']
938 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '196', '176', '14', '111', '249']
939 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '196', '176', '14', '111', '249']
940 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '249', '43']
941 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '249', '43']
942 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '249', '24']
943 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '249', '24']
944 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '249', '24']
945 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '249', '24']
946 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '249', '24']
947 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '249', '199']
948 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '249', '199']
949 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '249', '199']
950 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '249', '199']
951 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '249', '199']
952 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '249', '199']
953 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '199', '236']
954 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '199', '236']
955 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '199', '236']
956 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '199', '236']
957 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '199', '236']
958 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '199', '236']
959 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '199', '236']
960 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '199', '236']
961 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '199', '236']
962 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '199', '236']
963 ['169', '53', '168', '186', '40', '137', '66', '187', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '199', '236']
974 ['169', '53', '168', '186', '40', '66', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '199', '201', '188', '160']
975 ['169', '53', '168', '186', '40', '66', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '199', '201', '188', '22']
976 ['169', '53', '168', '186', '40', '66', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '199', '201', '188', '22']
977 ['169', '53', '168', '186', '40', '66', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '199', '201', '188', '22']
978 ['169', '53', '168', '186', '40', '66', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '199', '201', '188', '22']
979 ['169', '53', '168', '186', '40', '66', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '199', '201', '188', '22']
980 ['169', '53', '168', '186', '40', '66', '233', '182', '190', '172', '235', '184', '83', '127', '167', '97', '178', '12', '176', '14', '111', '199', '201', '188', '22']
981 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '184', '83', '127', '167', '178', '12', '176', '14', '111', '199', '201', '22', '97', '71', '112']
982 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '184', '83', '127', '167', '178', '12', '176', '14', '111', '199', '201', '22', '97', '71', '112']
983 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '184', '83', '127', '167', '178', '12', '176', '14', '111', '199', '201', '22', '97', '71', '112']
984 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '184', '83', '127', '167', '178', '12', '176', '14', '111', '199', '201', '22', '97', '71', '112']
985 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '184', '83', '127', '167', '178', '12', '176', '14', '111', '199', '201', '22', '97', '71', '112']
986 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '184', '83', '127', '167', '178', '12', '176', '14', '111', '199', '201', '22', '97', '71', '112']
987 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '184', '83', '127', '167', '178', '12', '176', '14', '111', '199', '201', '22', '97', '71', '112']
988 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '184', '83', '127', '167', '178', '12', '176', '14', '111', '199', '201', '22', '97', '71', '112']
989 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '184', '83', '127', '167', '178', '12', '176', '14', '111', '199', '201', '22', '97', '71', '112']
990 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '184', '83', '127', '167', '178', '12', '176', '14', '111', '199', '201', '22', '97', '71', '112']
991 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '184', '83', '127', '167', '178', '12', '176', '14', '111', '199', '201', '22', '97', '71', '112']
1002 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '83', '127', '178', '12', '176', '14', '111', '199', '22', '112', '184', '219', '250', '76', '26']
1003 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '83', '127', '178', '12', '176', '14', '111', '199', '22', '112', '184', '219', '250', '76', '26']
1004 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '83', '127', '178', '12', '176', '14', '111', '199', '22', '184', '219', '250', '76', '113', '32']
1005 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '83', '127', '178', '12', '176', '14', '111', '199', '22', '184', '219', '250', '76', '113', '243']
1006 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '83', '127', '178', '12', '176', '14', '111', '199', '22', '184', '219', '250', '76', '113', '243']
1007 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '83', '127', '178', '12', '176', '14', '111', '199', '22', '184', '219', '250', '76', '113', '146']
1008 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '83', '127', '178', '12', '176', '14', '111', '199', '22', '184', '219', '250', '76', '113', '146']
1009 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '83', '127', '178', '12', '176', '14', '111', '199', '22', '184', '219', '250', '76', '113', '146']
1010 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '83', '127', '178', '12', '176', '14', '111', '199', '22', '184', '219', '250', '76', '113', '146']
1011 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '83', '127', '178', '12', '176', '14', '111', '199', '22', '184', '219', '250', '76', '113', '146']
1012 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '83', '127', '178', '12', '176', '14', '111', '199', '22', '184', '219', '250', '76', '113', '146']
1013 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '83', '127', '178', '12', '176', '14', '111', '199', '22', '184', '219', '250', '76', '113', '146']
1014 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '83', '127', '178', '12', '176', '14', '111', '199', '22', '184', '219', '250', '76', '113', '146']
1015 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '83', '127', '178', '12', '176', '14', '111', '199', '22', '184', '219', '250', '76', '113', '146']
1016 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '83', '127', '178', '12', '176', '14', '111', '199', '22', '184', '219', '250', '76', '113', '146']
1017 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '83', '127', '178', '12', '176', '14', '111', '199', '22', '184', '219', '250', '76', '113', '146']
1028 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '22', '184', '250', '76', '113', '219', '83', '226']
1029 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '22', '184', '250', '76', '113', '219', '83', '226']
1030 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '22', '184', '250', '76', '113', '219', '83', '226']
1031 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '22', '184', '250', '76', '113', '219', '83', '226']
1032 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '22', '184', '250', '76', '113', '219', '83', '226']
1033 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '22', '184', '250', '76', '113', '219', '83', '226']
1034 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '22', '184', '250', '76', '113', '219', '83', '226']
1035 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '22', '184', '250', '76', '113', '219', '83', '226']
1036 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '22', '184', '250', '76', '113', '219', '83', '226']
1037 ['169', '53', '168', '186', '40', '66', '233', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '22', '184', '250', '76', '113', '219', '83', '226']
1048 ['169', '53', '186', '40', '66', '233', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '184', '250', '76', '113', '219', '83', '226', '168', '30']
1049 ['169', '53', '186', '40', '66', '233', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '184', '250', '76', '113', '219', '83', '226', '168', '30']
1050 ['169', '53', '186', '40', '66', '233', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '184', '250', '76', '113', '219', '83', '226', '168', '30']
1051 ['169', '53', '186', '40', '66', '233', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '184', '250', '76', '113', '219', '83', '226', '168', '30']
1052 ['169', '53', '186', '40', '66', '233', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '184', '250', '76', '113', '219', '83', '226', '168', '30']
1053 ['169', '53', '186', '40', '66', '233', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '184', '250', '76', '113', '219', '83', '226', '168', '30']
1054 ['169', '53', '186', '40', '66', '233', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '184', '250', '76', '113', '219', '83', '226', '168', '30']
1055 ['169', '53', '186', '40', '66', '233', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '184', '250', '76', '113', '219', '83', '226', '168', '30']
1056 ['169', '53', '186', '40', '66', '233', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '184', '250', '76', '113', '219', '83', '226', '168', '30']
1057 ['169', '53', '186', '40', '66', '233', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '184', '250', '76', '113', '219', '83', '226', '168', '30']
1068 ['169', '53', '186', '40', '66', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '184', '250', '76', '113', '219', '83', '168', '30', '232', '213']
1069 ['169', '53', '186', '40', '66', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '184', '250', '76', '113', '219', '83', '168', '30', '232', '213']
1070 ['169', '53', '186', '40', '66', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '184', '250', '76', '113', '219', '83', '168', '30', '232', '213']
1071 ['169', '53', '186', '40', '66', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '184', '250', '76', '113', '219', '83', '168', '30', '232', '213']
1072 ['169', '53', '186', '40', '66', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '184', '250', '76', '113', '219', '83', '168', '30', '232', '213']
1073 ['169', '53', '186', '40', '66', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '184', '250', '76', '113', '219', '83', '168', '30', '232', '213']
1074 ['169', '53', '186', '40', '66', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '184', '250', '76', '113', '219', '83', '168', '30', '232', '213']
1075 ['169', '53', '186', '40', '66', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '184', '250', '76', '113', '219', '83', '168', '30', '232', '213']
1076 ['169', '53', '186', '40', '66', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '184', '250', '76', '113', '219', '83', '168', '30', '232', '213']
1077 ['169', '53', '186', '40', '66', '182', '172', '235', '127', '178', '12', '176', '14', '111', '199', '184', '250', '76', '113', '219', '83', '168', '30', '232', '213']
1088 ['169', '53', '40', '66', '182', '172', '235', '127', '178', '12', '176', '14', '199', '184', '250', '76', '113', '219', '168', '30', '232', '213', '83', '111', '180']
1089 ['169', '53', '40', '66', '182', '172', '235', '127', '178', '12', '176', '14', '199', '184', '250', '76', '113', '219', '168', '30', '232', '213', '83', '111', '180']
1090 ['169', '53', '40', '66', '182', '172', '235', '127', '178', '12', '176', '14', '199', '184', '250', '76', '113', '219', '168', '30', '232', '213', '83', '111', '180']
1091 ['169', '53', '40', '66', '182', '172', '235', '127', '178', '12', '176', '14', '199', '184', '250', '76', '113', '219', '168', '30', '232', '213', '83', '111', '180']
1092 ['169', '53', '40', '66', '182', '172', '235', '127', '178', '12', '176', '14', '199', '184', '250', '76', '113', '219', '168', '30', '232', '213', '83', '111', '180']
1093 ['169', '53', '40', '66', '182', '172', '235', '127', '178', '12', '176', '14', '199', '184', '250', '76', '113', '219', '168', '30', '232', '213', '83', '111', '180']
1094 ['169', '53', '40', '66', '182', '172', '235', '127', '178', '12', '176', '14', '199', '184', '250', '76', '113', '219', '168', '30', '232', '213', '83', '111', '180']
1095 ['169', '53', '40', '66', '182', '172', '235', '127', '178', '12', '176', '14', '199', '184', '250', '76', '113', '219', '168', '30', '232', '213', '83', '111', '180']
1096 ['169', '53', '40', '66', '182', '172', '235', '127', '178', '12', '176', '14', '199', '184', '250', '76', '113', '219', '168', '30', '232', '213', '83', '111', '180']
1097 ['169', '53', '40', '66', '182', '172', '235', '127', '178', '12', '176', '14', '199', '184', '250', '76', '113', '219', '168', '30', '232', '213', '83', '111', '180']
1108 ['169', '53', '40', '66', '182', '172', '235', '178', '12', '176', '14', '199', '184', '76', '113', '219', '168', '30', '213', '83', '111', '180', '234', '181', '158']
1109 ['169', '53', '40', '66', '182', '172', '235', '178', '12', '176', '14', '199', '184', '76', '113', '219', '168', '30', '213', '83', '111', '180', '234', '181', '158']
1110 ['169', '53', '40', '66', '182', '172', '235', '178', '12', '176', '14', '199', '184', '76', '113', '219', '168', '30', '213', '83', '111', '180', '234', '181', '158']
1111 ['169', '53', '40', '66', '182', '172', '235', '178', '12', '176', '14', '199', '184', '76', '113', '219', '168', '30', '213', '83', '111', '180', '234', '181', '158']
1112 ['169', '53', '40', '66', '182', '172', '235', '178', '12', '176', '14', '199', '184', '76', '113', '219', '168', '30', '213', '83', '111', '180', '234', '181', '158']
1113 ['169', '53', '40', '66', '182', '172', '235', '178', '12', '176', '14', '199', '184', '76', '113', '219', '168', '30', '213', '83', '111', '180', '234', '181', '158']
1114 ['169', '53', '40', '66', '182', '172', '235', '178', '12', '176', '14', '199', '184', '76', '113', '219', '168', '30', '213', '83', '111', '180', '234', '181', '158']
1115 ['169', '53', '40', '66', '182', '172', '235', '178', '12', '176', '14', '199', '184', '76', '113', '219', '168', '30', '213', '83', '111', '180', '234', '181', '158']
