0 ['166', '168', '173', '94', '167', '123', '161', '1', '14', '194', '162', '170', '26', '68', '245', '63', '133', '196', '92', '232', '115', '5', '137', '118', '112']
1353 ['168', '40', '171', '119', '234', '199', '104', '251', '97', '121', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245']
1354 ['168', '40', '171', '119', '234', '199', '104', '251', '97', '121', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245']
1355 ['168', '40', '171', '119', '234', '199', '104', '251', '97', '121', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245']
1356 ['168', '40', '171', '119', '234', '199', '104', '251', '97', '121', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245']
1357 ['168', '40', '171', '119', '234', '199', '104', '251', '97', '121', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245']
1358 ['168', '40', '171', '119', '234', '199', '104', '251', '97', '121', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245']
1359 ['168', '40', '171', '119', '234', '199', '104', '251', '97', '121', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245']
1360 ['168', '40', '171', '119', '234', '199', '104', '251', '97', '121', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245']
1361 ['168', '40', '171', '119', '234', '199', '104', '251', '97', '121', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245']
1362 ['168', '40', '171', '119', '234', '199', '104', '251', '97', '121', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245']
1363 ['168', '40', '171', '119', '234', '199', '104', '251', '97', '121', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245']
1374 ['168', '40', '171', '119', '234', '199', '104', '251', '97', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245', '143']
1375 ['168', '40', '171', '119', '234', '199', '104', '251', '97', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245', '143']
1376 ['168', '40', '171', '119', '234', '199', '104', '251', '97', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245', '140']
1377 ['168', '40', '171', '119', '234', '199', '104', '251', '97', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245', '140']
1378 ['168', '40', '171', '119', '234', '199', '104', '251', '97', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245', '140']
1379 ['168', '40', '171', '119', '234', '199', '104', '251', '97', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245', '140']
1380 ['168', '40', '171', '234', '199', '104', '251', '97', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245', '119', '183']
1381 ['168', '40', '171', '234', '199', '104', '251', '97', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245', '119', '183']
1382 ['168', '40', '171', '234', '199', '104', '251', '97', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245', '119', '183']
1383 ['168', '40', '171', '234', '199', '104', '251', '97', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245', '119', '183']
1384 ['168', '40', '171', '234', '199', '104', '251', '97', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245', '119', '183']
1385 ['168', '40', '171', '234', '199', '104', '251', '97', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245', '119', '183']
1386 ['168', '40', '171', '234', '199', '104', '251', '97', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245', '119', '183']
1387 ['168', '40', '171', '234', '199', '104', '251', '97', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245', '119', '183']
1388 ['168', '40', '171', '234', '199', '104', '251', '97', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245', '119', '183']
1389 ['168', '40', '171', '234', '199', '104', '251', '97', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245', '119', '183']
1390 ['168', '40', '171', '234', '199', '104', '251', '97', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '30', '245', '119', '183']
1401 ['168', '40', '171', '199', '104', '251', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '245', '119', '234', '97', '72', '148']
1402 ['168', '40', '171', '199', '104', '251', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '245', '119', '234', '97', '72', '148']
1403 ['168', '40', '171', '199', '104', '251', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '245', '119', '234', '97', '72', '148']
1404 ['168', '40', '171', '199', '104', '251', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '245', '119', '234', '97', '72', '148']
1405 ['168', '40', '171', '199', '104', '251', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '245', '119', '234', '97', '72', '148']
1406 ['168', '40', '171', '199', '104', '251', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '245', '119', '234', '97', '72', '148']
1407 ['168', '40', '171', '199', '104', '251', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '173', '76', '250', '245', '119', '234', '97', '72', '148']
1408 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '76', '250', '245', '119', '234', '97', '72', '173', '109', '120']
1409 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '76', '250', '245', '119', '234', '97', '72', '173', '109', '120']
1410 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '76', '250', '245', '119', '234', '97', '72', '173', '109', '120']
1411 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '76', '250', '245', '119', '234', '97', '72', '173', '109', '120']
1412 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '76', '250', '245', '119', '234', '97', '72', '173', '109', '120']
1413 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '76', '250', '245', '119', '234', '97', '72', '173', '109', '120']
1414 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '76', '250', '245', '119', '234', '97', '72', '173', '109', '120']
1415 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '76', '250', '245', '119', '234', '97', '72', '173', '109', '120']
1416 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '76', '250', '245', '119', '234', '97', '72', '173', '109', '120']
1417 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '76', '250', '245', '119', '234', '97', '72', '173', '109', '120']
1418 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '14', '85', '76', '250', '245', '119', '234', '97', '72', '173', '109', '120']
1429 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '119', '234', '97', '72', '173', '109', '14', '120']
1430 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '119', '234', '97', '72', '173', '109', '14', '120']
1431 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '119', '234', '97', '72', '173', '109', '14', '120']
1432 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '119', '234', '97', '72', '173', '109', '14', '120']
1433 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '119', '234', '97', '72', '173', '109', '14', '120']
1434 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '119', '234', '97', '72', '173', '109', '14', '120']
1435 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '119', '234', '97', '72', '173', '109', '14', '120']
1436 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '119', '234', '97', '72', '173', '109', '14', '120']
1437 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '119', '234', '97', '72', '173', '109', '14', '120']
1438 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '119', '234', '97', '72', '173', '109', '14', '120']
1449 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '119', '234', '97', '72', '109', '14', '173', '33']
1450 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '119', '234', '97', '72', '109', '14', '173', '33']
1451 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '119', '234', '97', '72', '109', '14', '173', '33']
1452 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '119', '234', '97', '72', '109', '14', '173', '33']
1453 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '119', '234', '97', '72', '109', '14', '173', '33']
1454 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '119', '234', '97', '72', '109', '14', '173', '33']
1455 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '119', '234', '97', '72', '109', '14', '173', '33']
1456 ['168', '40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '119', '234', '97', '72', '109', '14', '173', '33']
1457 ['40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '97', '72', '109', '14', '173', '119', '168', '224']
1458 ['40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '97', '72', '109', '14', '173', '119', '168', '224']
1459 ['40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '97', '72', '109', '14', '173', '119', '168', '224']
1460 ['40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '97', '72', '109', '14', '173', '119', '168', '224']
1461 ['40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '97', '72', '109', '14', '173', '119', '168', '224']
1462 ['40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '97', '72', '109', '14', '173', '168', '119', '231']
1463 ['40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '97', '72', '109', '14', '173', '168', '119', '231']
1464 ['40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '97', '72', '109', '14', '173', '168', '119', '231']
1465 ['40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '97', '72', '109', '14', '173', '168', '119', '231']
1466 ['40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '97', '72', '109', '14', '173', '168', '119', '231']
1467 ['40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '97', '72', '109', '14', '173', '168', '119', '231']
1468 ['40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '97', '72', '109', '14', '173', '168', '119', '231']
1469 ['40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '97', '72', '109', '14', '173', '168', '119', '231']
1470 ['40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '97', '72', '109', '14', '173', '168', '119', '231']
1471 ['40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '97', '72', '109', '14', '173', '168', '119', '231']
1472 ['40', '171', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '97', '72', '109', '14', '173', '168', '119', '231']
1483 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '171', '142', '224']
1484 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '171', '142', '224']
1485 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '171', '142', '224']
1486 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '171', '224', '209']
1487 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '171', '224', '209']
1488 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '171', '224', '209']
1489 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '171', '224', '209']
1490 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '171', '224', '209']
1491 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '171', '224', '209']
1492 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '171', '209', '231']
1493 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '171', '209', '231']
1494 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '171', '209', '231']
1495 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '171', '209', '231']
1496 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '171', '209', '231']
1497 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '231', '171', '201']
1498 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '231', '171', '201']
1499 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '231', '171', '201']
1500 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '231', '171', '201']
1501 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '231', '171', '201']
1502 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '231', '171', '201']
1503 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '231', '171', '201']
1504 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '231', '171', '201']
1505 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '231', '171', '201']
1506 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '231', '171', '201']
1507 ['40', '199', '251', '66', '4', '53', '6', '129', '12', '181', '235', '85', '76', '250', '245', '234', '72', '109', '168', '119', '14', '173', '231', '171', '201']
1518 ['40', '199', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '14', '173', '231', '171', '167', '4', '66', '245', '86']
1519 ['40', '199', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '14', '173', '231', '171', '167', '4', '66', '245', '86']
1520 ['40', '199', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '14', '173', '231', '171', '167', '4', '66', '245', '86']
1521 ['40', '199', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '14', '173', '231', '171', '167', '4', '66', '245', '86']
1522 ['40', '199', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '14', '173', '231', '171', '167', '4', '66', '245', '86']
1523 ['40', '199', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '14', '173', '231', '171', '167', '4', '66', '245', '86']
1524 ['40', '199', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '14', '173', '231', '171', '167', '4', '66', '245', '86']
1525 ['40', '199', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '14', '173', '231', '171', '167', '4', '66', '245', '86']
1526 ['40', '199', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '14', '173', '231', '171', '167', '4', '66', '245', '86']
1527 ['40', '199', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '14', '173', '231', '171', '167', '4', '66', '245', '86']
1538 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '231', '171', '4', '66', '245', '199', '14', '167', '247']
1539 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '231', '171', '4', '66', '245', '199', '14', '167', '247']
1540 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '231', '171', '4', '66', '245', '199', '14', '167', '247']
1541 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '231', '171', '4', '66', '245', '199', '14', '167', '247']
1542 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '231', '171', '4', '66', '245', '199', '14', '167', '247']
1543 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '231', '171', '4', '66', '245', '199', '167', '14', '180']
1544 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '231', '171', '4', '66', '245', '199', '167', '14', '180']
1545 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '231', '171', '4', '66', '245', '199', '167', '14', '180']
1546 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '231', '171', '4', '66', '245', '199', '167', '14', '180']
1547 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '231', '171', '4', '66', '245', '199', '167', '14', '180']
1548 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '231', '171', '4', '66', '245', '199', '167', '14', '180']
1549 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '231', '171', '4', '66', '245', '199', '167', '14', '180']
1550 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '231', '171', '4', '66', '245', '199', '167', '14', '180']
1551 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '231', '171', '4', '66', '245', '199', '167', '14', '180']
1552 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '231', '171', '4', '66', '245', '199', '167', '14', '180']
1553 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '231', '171', '4', '66', '245', '199', '167', '14', '180']
1564 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '171', '4', '66', '245', '199', '167', '14', '180', '248']
1565 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '171', '4', '66', '245', '199', '167', '14', '180', '248']
1566 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '171', '4', '66', '245', '199', '167', '14', '180', '248']
1567 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '171', '4', '66', '245', '199', '167', '14', '180', '248']
1568 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '171', '4', '66', '245', '199', '167', '14', '180', '248']
1569 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '171', '4', '66', '245', '199', '167', '14', '180', '248']
1570 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '171', '4', '66', '245', '199', '167', '14', '180', '248']
1571 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '171', '4', '66', '245', '199', '167', '14', '180', '177']
1572 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '171', '4', '66', '245', '199', '167', '14', '180', '177']
1573 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '171', '4', '66', '245', '199', '167', '14', '180', '177']
1574 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '171', '4', '66', '245', '199', '167', '14', '180', '177']
1575 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '171', '4', '66', '245', '199', '167', '14', '180', '177']
1576 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '171', '4', '66', '245', '199', '167', '14', '180', '177']
1577 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '171', '4', '66', '245', '199', '167', '14', '180', '177']
1578 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '250', '234', '72', '109', '168', '119', '173', '171', '4', '66', '245', '199', '167', '14', '180', '177']
1579 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '66', '199', '167', '14', '180', '177', '245', '207']
1580 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '66', '199', '167', '14', '180', '177', '245', '207']
1581 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '66', '199', '167', '14', '180', '177', '245', '207']
1582 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '245', '66', '247']
1583 ['40', '251', '53', '6', '129', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '245', '66', '247']
1584 ['40', '251', '53', '6', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '245', '66', '182', '236']
1585 ['40', '251', '53', '6', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '245', '66', '182', '236']
1586 ['40', '251', '53', '6', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '245', '66', '182', '236']
1587 ['40', '251', '53', '6', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '245', '66', '182', '176']
1588 ['40', '251', '53', '6', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '245', '66', '182', '176']
1589 ['40', '251', '53', '6', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '245', '66', '182', '176']
1590 ['40', '251', '53', '6', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '245', '66', '182', '176']
1591 ['40', '251', '53', '6', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '245', '66', '182', '176']
1592 ['40', '251', '53', '6', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '245', '66', '182', '176']
1593 ['40', '251', '53', '6', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '245', '66', '182', '176']
1594 ['40', '251', '53', '6', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '245', '66', '182', '176']
1595 ['40', '251', '53', '6', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '245', '66', '182', '176']
1596 ['40', '251', '53', '6', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '245', '66', '182', '176']
1597 ['40', '251', '53', '6', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '245', '66', '182', '176']
1608 ['40', '251', '53', '6', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '66', '182', '176', '178']
1609 ['40', '251', '53', '6', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '66', '182', '176', '178']
1610 ['40', '251', '53', '6', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '66', '182', '176', '178']
1611 ['40', '251', '53', '6', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '66', '182', '176', '178']
1612 ['40', '251', '53', '6', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '66', '182', '176', '178']
1613 ['40', '251', '53', '6', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '66', '182', '176', '178']
1614 ['40', '251', '53', '6', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '66', '182', '176', '178']
1615 ['40', '251', '53', '6', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '66', '182', '176', '178']
1616 ['40', '251', '53', '6', '12', '181', '235', '85', '234', '72', '109', '168', '119', '173', '171', '4', '199', '167', '14', '180', '177', '66', '182', '176', '178']
