0 ['4', '23', '237', '9', '166', '64', '29', '137', '116', '196', '71', '103', '180', '91', '118', '121', '79', '48', '175', '11', '134', '158', '227', '150', '7']
917 ['2', '59', '20', '225', '18', '182', '62', '168', '40', '98', '6', '231', '33', '111', '22', '211', '192', '203', '159', '102', '4', '135', '235', '65', '46']
918 ['2', '59', '20', '225', '18', '182', '62', '168', '40', '98', '6', '231', '33', '111', '22', '211', '192', '203', '159', '102', '4', '135', '235', '65', '46']
919 ['2', '59', '20', '225', '18', '182', '62', '168', '40', '98', '6', '231', '33', '111', '22', '211', '192', '203', '159', '102', '4', '135', '235', '65', '46']
920 ['2', '59', '20', '225', '18', '182', '62', '168', '40', '98', '6', '231', '33', '111', '22', '211', '192', '203', '159', '102', '4', '135', '235', '65', '46']
931 ['2', '59', '20', '225', '18', '182', '168', '40', '98', '6', '231', '33', '22', '211', '192', '203', '159', '102', '4', '135', '235', '65', '212', '62', '217']
932 ['2', '59', '20', '225', '18', '182', '168', '40', '98', '6', '33', '22', '192', '159', '102', '4', '135', '235', '65', '212', '62', '217', '231', '177', '113']
933 ['2', '59', '20', '225', '18', '182', '168', '40', '98', '6', '33', '22', '192', '159', '102', '4', '135', '235', '65', '212', '62', '217', '231', '177', '113']
934 ['2', '59', '20', '225', '18', '182', '168', '40', '98', '6', '33', '22', '192', '159', '102', '4', '135', '235', '65', '212', '62', '217', '231', '177', '113']
935 ['2', '59', '20', '225', '18', '182', '168', '40', '98', '6', '33', '22', '192', '159', '102', '4', '135', '235', '65', '212', '62', '217', '231', '177', '113']
936 ['2', '59', '20', '225', '18', '182', '168', '40', '98', '6', '33', '22', '192', '159', '102', '4', '135', '235', '65', '212', '62', '217', '231', '177', '113']
937 ['2', '59', '20', '225', '18', '182', '168', '40', '98', '6', '33', '22', '192', '159', '102', '4', '135', '235', '65', '212', '62', '217', '231', '177', '113']
938 ['2', '59', '20', '225', '18', '182', '168', '40', '98', '6', '33', '22', '192', '159', '102', '4', '135', '235', '65', '212', '62', '217', '231', '177', '113']
939 ['2', '59', '20', '225', '18', '182', '168', '40', '98', '6', '33', '22', '192', '159', '102', '4', '135', '235', '65', '212', '62', '217', '231', '177', '113']
940 ['2', '59', '20', '225', '18', '182', '168', '40', '98', '6', '33', '22', '192', '159', '102', '4', '135', '235', '65', '212', '62', '217', '231', '177', '113']
941 ['2', '59', '20', '225', '18', '182', '168', '40', '98', '6', '33', '22', '192', '159', '102', '4', '135', '235', '65', '212', '62', '217', '231', '177', '113']
942 ['2', '59', '20', '225', '18', '182', '168', '40', '98', '6', '33', '22', '192', '159', '102', '4', '135', '235', '65', '212', '62', '217', '231', '177', '113']
953 ['2', '59', '20', '225', '18', '182', '168', '40', '6', '33', '159', '102', '4', '135', '235', '212', '62', '217', '231', '177', '113', '65', '22', '205', '140']
954 ['2', '59', '20', '225', '18', '182', '168', '40', '6', '33', '159', '102', '4', '135', '235', '212', '62', '217', '231', '177', '113', '65', '22', '205', '140']
955 ['2', '59', '20', '225', '18', '182', '168', '40', '6', '33', '159', '102', '4', '135', '235', '212', '62', '217', '231', '177', '113', '65', '22', '205', '140']
956 ['2', '59', '20', '225', '18', '182', '168', '40', '6', '33', '159', '102', '4', '135', '235', '212', '62', '217', '231', '177', '113', '65', '22', '205', '140']
957 ['2', '59', '20', '225', '18', '182', '168', '40', '6', '33', '159', '102', '4', '135', '235', '212', '62', '217', '231', '177', '113', '65', '22', '205', '140']
958 ['2', '59', '20', '225', '18', '182', '168', '40', '6', '33', '159', '102', '4', '135', '235', '212', '62', '217', '231', '177', '113', '65', '22', '205', '140']
959 ['2', '59', '20', '225', '18', '182', '168', '40', '6', '33', '159', '102', '4', '135', '235', '212', '62', '217', '231', '177', '113', '65', '22', '205', '140']
960 ['2', '59', '20', '225', '18', '182', '168', '40', '6', '33', '159', '102', '4', '135', '235', '212', '62', '217', '231', '177', '113', '65', '22', '205', '140']
961 ['2', '59', '20', '225', '18', '182', '168', '40', '6', '33', '159', '102', '4', '135', '235', '212', '62', '217', '231', '177', '113', '65', '22', '205', '140']
962 ['2', '59', '20', '225', '18', '182', '168', '40', '6', '33', '159', '102', '4', '135', '235', '212', '62', '217', '231', '177', '113', '65', '22', '205', '140']
973 ['2', '59', '20', '225', '18', '182', '40', '6', '33', '159', '4', '135', '212', '62', '217', '231', '113', '65', '22', '205', '140', '174', '199', '68', '186']
974 ['2', '59', '20', '225', '18', '182', '40', '6', '33', '159', '4', '135', '212', '62', '217', '231', '113', '65', '22', '205', '140', '174', '199', '68', '186']
975 ['2', '59', '20', '225', '18', '182', '40', '6', '33', '159', '4', '135', '212', '62', '217', '231', '113', '65', '22', '205', '140', '174', '199', '68', '186']
976 ['2', '59', '20', '225', '18', '182', '40', '6', '33', '159', '4', '135', '212', '62', '217', '231', '113', '65', '22', '205', '140', '174', '199', '68', '186']
977 ['2', '59', '20', '225', '18', '182', '40', '6', '33', '159', '4', '135', '212', '62', '217', '231', '113', '65', '22', '205', '140', '174', '199', '68', '186']
978 ['2', '59', '20', '225', '18', '182', '40', '6', '33', '159', '4', '135', '212', '62', '217', '231', '113', '65', '22', '205', '140', '174', '199', '68', '186']
979 ['2', '59', '20', '225', '18', '182', '40', '6', '33', '159', '4', '135', '212', '62', '217', '231', '113', '65', '22', '205', '140', '174', '199', '68', '186']
980 ['2', '59', '20', '225', '18', '182', '40', '6', '33', '159', '4', '135', '212', '62', '217', '231', '113', '65', '22', '205', '140', '174', '199', '68', '186']
981 ['2', '59', '20', '225', '18', '182', '40', '6', '33', '159', '4', '135', '212', '62', '217', '231', '113', '65', '22', '205', '140', '174', '199', '68', '186']
982 ['2', '59', '20', '225', '18', '182', '40', '6', '33', '159', '4', '135', '212', '62', '217', '231', '113', '65', '22', '205', '140', '174', '199', '68', '186']
993 ['2', '59', '20', '225', '182', '40', '6', '33', '159', '4', '135', '212', '62', '217', '231', '113', '65', '22', '205', '174', '186', '18', '140', '192', '228']
994 ['2', '59', '20', '225', '182', '40', '6', '33', '159', '4', '135', '212', '62', '217', '231', '113', '65', '22', '205', '174', '186', '18', '140', '192', '228']
995 ['2', '59', '20', '225', '182', '40', '6', '33', '159', '4', '135', '212', '62', '217', '231', '113', '65', '22', '205', '174', '186', '18', '140', '192', '228']
996 ['2', '59', '20', '225', '182', '40', '6', '33', '159', '4', '135', '212', '62', '217', '231', '113', '65', '22', '205', '174', '186', '18', '140', '192', '228']
997 ['2', '59', '20', '225', '182', '40', '6', '33', '159', '4', '135', '212', '62', '217', '231', '113', '65', '22', '205', '174', '186', '18', '140', '192', '228']
998 ['2', '59', '20', '225', '182', '40', '6', '33', '159', '4', '135', '212', '62', '217', '231', '113', '65', '22', '205', '174', '186', '18', '140', '192', '228']
999 ['2', '59', '20', '225', '182', '40', '6', '33', '159', '4', '135', '212', '62', '217', '231', '113', '65', '22', '205', '174', '186', '18', '140', '192', '228']
1000 ['2', '59', '20', '225', '182', '40', '6', '33', '159', '4', '135', '212', '62', '217', '231', '113', '65', '22', '205', '174', '186', '18', '140', '192', '228']
1001 ['2', '59', '20', '225', '182', '40', '6', '33', '159', '4', '135', '212', '62', '217', '231', '113', '65', '22', '205', '174', '186', '18', '140', '192', '228']
1002 ['2', '59', '20', '225', '182', '40', '6', '33', '159', '4', '135', '212', '62', '217', '231', '113', '65', '22', '205', '174', '186', '18', '140', '192', '228']
1013 ['2', '59', '20', '225', '40', '6', '33', '159', '4', '62', '217', '231', '113', '65', '205', '174', '186', '18', '140', '192', '228', '182', '171', '22', '229']
1014 ['2', '59', '20', '225', '40', '6', '33', '159', '4', '62', '231', '113', '65', '205', '174', '18', '140', '192', '228', '182', '171', '22', '229', '104', '124']
1015 ['2', '59', '20', '225', '40', '6', '33', '159', '4', '62', '231', '113', '65', '205', '174', '18', '140', '192', '228', '182', '171', '22', '229', '104', '124']
1016 ['2', '59', '20', '225', '40', '6', '33', '159', '4', '62', '231', '113', '65', '205', '174', '18', '140', '192', '228', '182', '171', '22', '229', '104', '124']
1017 ['2', '59', '20', '225', '40', '6', '33', '159', '4', '62', '231', '113', '65', '205', '174', '18', '140', '192', '228', '182', '171', '22', '229', '104', '124']
1018 ['2', '59', '20', '225', '40', '6', '33', '159', '4', '62', '231', '113', '65', '205', '174', '18', '140', '192', '228', '182', '171', '22', '229', '104', '124']
1019 ['2', '59', '20', '225', '40', '6', '33', '159', '4', '62', '231', '113', '65', '205', '174', '18', '140', '192', '228', '182', '171', '22', '229', '104', '124']
1020 ['2', '59', '20', '225', '40', '6', '33', '159', '4', '62', '231', '113', '65', '205', '174', '18', '140', '192', '228', '182', '171', '22', '229', '104', '124']
1021 ['2', '59', '20', '225', '40', '6', '33', '159', '4', '62', '231', '113', '65', '205', '174', '18', '140', '192', '228', '182', '171', '22', '229', '104', '124']
1022 ['2', '59', '20', '225', '40', '6', '33', '159', '4', '62', '231', '113', '65', '205', '174', '18', '140', '192', '228', '182', '171', '22', '229', '104', '124']
1023 ['2', '59', '20', '225', '40', '6', '33', '159', '4', '62', '231', '113', '65', '205', '174', '18', '140', '192', '228', '182', '171', '22', '229', '104', '124']
1024 ['2', '59', '20', '225', '40', '6', '33', '159', '4', '62', '231', '113', '65', '205', '174', '18', '140', '192', '228', '182', '171', '22', '229', '104', '124']
1035 ['2', '59', '20', '40', '6', '33', '159', '4', '62', '231', '65', '205', '18', '140', '192', '228', '182', '171', '22', '229', '104', '226', '180', '225', '248']
1036 ['2', '59', '20', '40', '6', '33', '159', '4', '62', '231', '65', '205', '18', '140', '192', '228', '182', '171', '22', '229', '104', '226', '180', '225', '248']
1037 ['2', '59', '20', '40', '6', '33', '159', '4', '62', '231', '65', '205', '18', '140', '192', '228', '182', '171', '22', '229', '104', '226', '180', '225', '248']
1038 ['2', '59', '20', '40', '6', '33', '159', '4', '62', '231', '65', '205', '18', '140', '192', '228', '182', '171', '22', '229', '104', '226', '180', '225', '248']
1039 ['2', '59', '20', '40', '6', '33', '159', '4', '62', '231', '65', '205', '18', '140', '192', '228', '182', '171', '22', '229', '104', '226', '180', '225', '248']
1040 ['2', '59', '20', '40', '6', '33', '159', '4', '62', '231', '65', '205', '18', '140', '192', '228', '182', '171', '22', '229', '104', '226', '180', '225', '248']
1041 ['2', '59', '20', '40', '6', '33', '159', '4', '62', '231', '65', '205', '18', '140', '192', '228', '182', '171', '22', '229', '104', '226', '180', '225', '248']
1042 ['2', '59', '20', '40', '6', '33', '159', '4', '62', '231', '65', '205', '18', '140', '192', '228', '182', '171', '22', '229', '104', '226', '180', '225', '248']
1043 ['2', '59', '20', '40', '6', '33', '159', '4', '62', '231', '65', '205', '18', '140', '192', '228', '182', '171', '22', '229', '104', '226', '180', '225', '248']
1044 ['2', '59', '20', '40', '6', '33', '159', '4', '62', '231', '65', '205', '18', '140', '192', '228', '182', '171', '22', '229', '104', '226', '180', '225', '248']
1055 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '192', '228', '171', '22', '229', '104', '226', '225', '248', '122', '18', '231', '16', '4', '180']
1056 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '192', '228', '171', '22', '229', '104', '226', '225', '248', '122', '18', '231', '16', '4', '180']
1057 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '192', '228', '171', '22', '229', '104', '226', '225', '248', '122', '18', '231', '16', '4', '180']
1058 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '192', '228', '171', '22', '229', '104', '226', '225', '248', '122', '18', '231', '16', '4', '180']
1059 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '192', '228', '171', '22', '229', '104', '226', '225', '248', '122', '18', '231', '16', '4', '180']
1060 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '192', '228', '171', '22', '229', '104', '226', '225', '248', '122', '18', '231', '16', '4', '180']
1061 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '192', '228', '171', '22', '229', '104', '226', '225', '248', '122', '18', '231', '16', '4', '180']
1062 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '192', '228', '171', '22', '229', '104', '226', '225', '248', '122', '18', '231', '16', '4', '180']
1063 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '192', '228', '171', '22', '229', '104', '226', '225', '248', '122', '18', '231', '16', '4', '180']
1064 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '192', '228', '171', '22', '229', '104', '226', '225', '248', '122', '18', '231', '16', '4', '180']
1075 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '192', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '180', '129', '150']
1076 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '192', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '180', '129', '150']
1077 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '192', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '180', '129', '150']
1078 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '192', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '180', '129', '150']
1079 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '192', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '180', '129', '150']
1080 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '192', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '180', '129', '150']
1081 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '192', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '180', '129', '150']
1082 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '192', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '180', '129', '150']
1083 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '192', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '180', '129', '150']
1084 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '192', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '180', '129', '150']
1095 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '180', '129', '192', '113']
1096 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '180', '129', '192', '113']
1097 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '180', '129', '192', '113']
1098 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '180', '129', '192', '113']
1099 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '180', '129', '192', '113']
1100 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '180', '129', '192', '113']
1101 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '180', '129', '192', '113']
1102 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '180', '129', '192', '113']
1103 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '180', '129', '192', '113']
1104 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '180', '129', '192', '113']
1115 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '113', '207', '84']
1116 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '113', '207', '84']
1117 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '113', '207', '84']
1118 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '113', '207', '84']
1119 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '113', '207', '84']
1120 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '113', '207', '84']
1121 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '113', '207', '84']
1122 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '113', '207', '84']
1123 ['2', '59', '20', '40', '6', '33', '159', '62', '65', '205', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '113', '207', '84']
1124 ['2', '59', '20', '40', '6', '33', '62', '65', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '113', '207', '159', '251', '242']
1125 ['2', '59', '20', '40', '6', '33', '62', '65', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '113', '207', '159', '251', '174']
1126 ['2', '59', '20', '40', '6', '33', '62', '65', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '113', '207', '159', '251', '174']
1127 ['2', '59', '20', '40', '6', '33', '62', '65', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '113', '207', '159', '251', '174']
1128 ['2', '59', '20', '40', '6', '33', '62', '65', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '113', '207', '159', '251', '174']
1129 ['2', '59', '20', '40', '6', '33', '62', '65', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '113', '207', '159', '251', '174']
1130 ['2', '59', '20', '40', '6', '33', '62', '65', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '113', '207', '159', '251', '174']
1131 ['2', '59', '20', '40', '6', '33', '62', '65', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '113', '207', '159', '251', '174']
1132 ['2', '59', '20', '40', '6', '33', '62', '65', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '113', '207', '159', '251', '174']
1133 ['2', '59', '20', '40', '6', '33', '62', '65', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '113', '207', '159', '251', '174']
1134 ['2', '59', '20', '40', '6', '33', '62', '65', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '113', '207', '159', '251', '174']
1135 ['2', '59', '20', '40', '6', '33', '62', '65', '228', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '113', '207', '159', '251', '174']
1146 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '251', '174', '6', '207', '66', '112', '128', '236', '63']
1147 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '251', '174', '6', '207', '66', '112', '128', '236', '63']
1148 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '251', '174', '6', '207', '66', '112', '128', '236', '29']
1149 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '251', '174', '6', '207', '66', '112', '128', '236', '29']
1150 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '251', '174', '6', '207', '66', '112', '128', '236', '29']
1151 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '251', '174', '6', '207', '66', '112', '128', '236', '29']
1152 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '251', '174', '6', '207', '66', '112', '128', '236', '29']
1153 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '251', '174', '6', '207', '66', '112', '128', '236', '29']
1154 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '251', '174', '6', '207', '66', '112', '128', '236', '29']
1155 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '251', '174', '6', '207', '66', '112', '128', '236', '29']
1156 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '251', '174', '6', '207', '66', '128', '236', '137', '122']
1157 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '226', '225', '248', '18', '231', '4', '192', '251', '174', '6', '207', '66', '128', '236', '137', '122']
1158 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '251', '174', '6', '207', '66', '128', '236', '122', '226', '218']
1159 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '251', '174', '6', '207', '66', '128', '236', '122', '226', '218']
1160 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '251', '174', '6', '207', '66', '128', '236', '122', '226', '218']
1161 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '251', '174', '6', '207', '66', '128', '236', '122', '226', '218']
1162 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '251', '174', '6', '207', '66', '128', '236', '122', '226', '218']
1163 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '207', '66', '128', '236', '122', '226', '218', '238', '140']
1164 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '207', '66', '128', '236', '122', '226', '218', '238', '140']
1165 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '207', '66', '128', '236', '122', '226', '218', '238', '140']
1166 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '207', '66', '128', '236', '122', '226', '218', '238', '140']
1167 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '207', '66', '128', '236', '122', '226', '218', '238', '140']
1168 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '207', '66', '128', '236', '122', '226', '218', '238', '140']
1169 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '207', '66', '128', '236', '122', '226', '218', '238', '140']
1170 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '207', '66', '128', '236', '122', '226', '218', '238', '140']
1171 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '207', '66', '128', '236', '122', '226', '218', '238', '140']
1172 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '207', '66', '128', '236', '122', '226', '218', '238', '140']
1173 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '207', '66', '128', '236', '122', '226', '218', '238', '140']
1184 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '207', '66', '128', '236', '226', '238', '140', '211', '121']
1185 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '207', '66', '128', '236', '226', '238', '140', '211', '121']
1186 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '207', '66', '128', '236', '226', '238', '140', '211', '121']
1187 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '207', '66', '128', '236', '226', '238', '140', '211', '121']
1188 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '207', '66', '128', '236', '226', '238', '140', '211', '121']
1189 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '207', '66', '128', '236', '226', '238', '140', '211', '121']
1190 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '207', '66', '128', '236', '226', '238', '140', '211', '121']
1191 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '207', '66', '128', '236', '226', '238', '140', '211', '121']
1192 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '66', '128', '236', '226', '238', '211', '121', '183', '113']
1193 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '66', '128', '236', '226', '238', '211', '121', '183', '113']
1194 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '66', '128', '236', '226', '238', '211', '121', '183', '113']
1195 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '66', '128', '236', '226', '238', '211', '121', '183', '113']
1196 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '66', '128', '236', '226', '238', '211', '121', '183', '113']
1197 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '66', '128', '236', '226', '238', '211', '121', '183', '113']
1198 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '66', '128', '236', '226', '238', '211', '121', '183', '113']
1199 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '225', '248', '18', '231', '4', '192', '6', '66', '128', '236', '226', '238', '211', '121', '183', '113']
1200 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '248', '18', '231', '4', '192', '6', '66', '128', '236', '226', '238', '121', '113', '225', '183', '244']
1201 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '248', '18', '231', '4', '6', '66', '128', '236', '226', '238', '121', '113', '225', '183', '244', '91']
1202 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '248', '18', '231', '4', '6', '66', '128', '236', '226', '238', '121', '113', '225', '183', '244', '91']
1203 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '248', '18', '231', '4', '6', '66', '128', '236', '226', '238', '121', '113', '225', '183', '244', '91']
1204 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '248', '18', '231', '4', '6', '66', '128', '236', '226', '238', '121', '113', '225', '183', '244', '91']
1205 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '248', '18', '231', '4', '6', '66', '128', '236', '226', '238', '121', '113', '225', '183', '244', '91']
1206 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '248', '18', '231', '4', '6', '66', '128', '236', '226', '238', '121', '113', '225', '183', '244', '91']
1207 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '248', '18', '231', '4', '6', '66', '128', '236', '226', '238', '121', '113', '225', '183', '244', '91']
1208 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '248', '18', '231', '4', '6', '66', '128', '236', '226', '238', '121', '113', '225', '183', '244', '91']
1209 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '248', '18', '231', '4', '6', '66', '128', '236', '226', '238', '121', '113', '225', '183', '244', '91']
1210 ['2', '59', '20', '40', '33', '171', '22', '229', '104', '248', '18', '231', '4', '6', '66', '128', '236', '226', '238', '121', '113', '225', '183', '244', '91']
