0 ['192', '124', '152', '73', '242', '68', '98', '74', '233', '109', '244', '173', '158', '218', '97', '200', '208', '80', '40', '185', '41', '16', '138', '106', '176']
786 ['40', '14', '53', '6', '18', '169', '10', '209', '237', '178', '59', '234', '199', '186', '12', '113', '4', '168', '66', '126', '233', '208', '246', '179', '206']
787 ['40', '14', '53', '6', '18', '169', '10', '209', '237', '178', '59', '234', '199', '186', '12', '113', '4', '168', '66', '126', '233', '246', '179', '70', '138']
788 ['40', '14', '53', '6', '18', '169', '10', '209', '237', '178', '59', '234', '199', '186', '12', '113', '4', '168', '66', '126', '233', '246', '179', '70', '138']
789 ['40', '14', '53', '6', '18', '169', '10', '209', '237', '178', '59', '234', '199', '186', '12', '113', '4', '168', '66', '126', '233', '246', '179', '70', '138']
790 ['40', '14', '53', '6', '18', '169', '10', '209', '237', '178', '59', '234', '199', '186', '12', '113', '4', '168', '66', '126', '233', '246', '179', '70', '138']
791 ['40', '14', '53', '6', '18', '169', '10', '209', '237', '178', '59', '234', '199', '186', '12', '113', '4', '168', '66', '126', '233', '246', '179', '70', '138']
792 ['40', '14', '53', '6', '18', '169', '10', '209', '237', '178', '59', '234', '199', '186', '12', '113', '4', '168', '66', '126', '233', '246', '179', '70', '138']
793 ['40', '14', '53', '6', '18', '169', '10', '209', '237', '178', '59', '234', '199', '186', '12', '113', '4', '168', '66', '126', '233', '246', '179', '70', '138']
794 ['40', '14', '53', '6', '18', '169', '10', '209', '237', '178', '59', '234', '199', '186', '12', '113', '4', '168', '66', '126', '233', '246', '179', '70', '138']
795 ['40', '14', '53', '6', '18', '169', '10', '209', '237', '178', '59', '234', '199', '186', '12', '113', '4', '168', '66', '126', '233', '246', '179', '70', '138']
796 ['40', '14', '53', '6', '18', '169', '10', '209', '237', '178', '59', '234', '199', '186', '12', '113', '4', '168', '66', '126', '233', '246', '179', '70', '138']
797 ['40', '14', '53', '6', '18', '10', '209', '237', '178', '59', '234', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '138', '66', '169', '236']
798 ['40', '14', '53', '6', '18', '10', '209', '237', '178', '59', '234', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '138', '66', '169', '236']
799 ['40', '14', '53', '6', '18', '10', '209', '237', '178', '59', '234', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '138', '66', '169', '236']
800 ['40', '14', '53', '6', '18', '10', '209', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '138', '66', '169', '236', '70']
801 ['40', '14', '53', '6', '18', '10', '209', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '138', '66', '169', '236', '70']
802 ['40', '14', '53', '6', '18', '10', '209', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '138', '66', '169', '236', '70']
803 ['40', '14', '53', '6', '18', '10', '209', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '138', '66', '169', '236', '70']
804 ['40', '14', '53', '6', '18', '10', '209', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '138', '66', '169', '236', '70']
805 ['40', '14', '53', '6', '18', '10', '209', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '138', '66', '169', '236', '70']
806 ['40', '14', '53', '6', '18', '10', '209', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '138', '66', '169', '236', '70']
807 ['40', '14', '53', '6', '18', '10', '209', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '138', '66', '169', '236', '70']
808 ['40', '14', '53', '6', '18', '10', '209', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '138', '66', '169', '236', '70']
809 ['40', '14', '53', '6', '18', '10', '209', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '138', '66', '169', '236', '70']
810 ['40', '14', '53', '6', '18', '10', '209', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '138', '66', '169', '236', '70']
821 ['40', '14', '53', '6', '18', '10', '209', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '138', '66', '169', '236', '163']
822 ['40', '14', '53', '6', '18', '10', '209', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '138', '66', '169', '236', '163']
823 ['40', '14', '53', '6', '18', '10', '209', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '138', '66', '169', '236', '163']
824 ['40', '14', '53', '6', '18', '10', '209', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '138', '66', '169', '236', '163']
825 ['40', '14', '53', '6', '18', '10', '209', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '138', '66', '169', '236', '163']
826 ['40', '14', '53', '6', '18', '10', '209', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '138', '66', '169', '236', '163']
827 ['40', '14', '53', '6', '18', '10', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '236', '169', '209', '231', '152']
828 ['40', '14', '53', '6', '18', '10', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '236', '169', '209', '231', '152']
829 ['40', '14', '53', '6', '18', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '236', '169', '209', '231', '10', '240']
830 ['40', '14', '53', '6', '18', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '236', '169', '209', '231', '10', '240']
831 ['40', '14', '53', '6', '18', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '169', '209', '231', '10', '236', '172']
832 ['40', '14', '53', '6', '18', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '169', '209', '231', '10', '236', '172']
833 ['40', '14', '53', '6', '18', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '169', '209', '231', '10', '236', '172']
834 ['40', '14', '53', '6', '18', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '169', '209', '231', '10', '236', '172']
835 ['40', '14', '53', '6', '18', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '169', '209', '231', '10', '236', '172']
836 ['40', '14', '53', '6', '18', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '169', '209', '231', '10', '236', '172']
837 ['40', '14', '53', '6', '18', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '169', '209', '231', '10', '236', '172']
838 ['40', '14', '53', '6', '18', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '169', '209', '231', '10', '236', '172']
839 ['40', '14', '53', '6', '18', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '169', '209', '231', '10', '236', '172']
840 ['40', '14', '53', '6', '18', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '169', '209', '231', '10', '236', '172']
841 ['40', '14', '53', '6', '18', '237', '178', '59', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '169', '209', '231', '10', '236', '172']
852 ['40', '14', '53', '6', '18', '237', '178', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '169', '209', '231', '10', '59', '236', '205']
853 ['40', '14', '53', '6', '18', '237', '178', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '169', '209', '231', '10', '59', '236', '205']
854 ['40', '14', '53', '6', '18', '237', '178', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '169', '209', '231', '10', '59', '236', '205']
855 ['40', '14', '53', '6', '18', '237', '178', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '169', '209', '231', '10', '59', '236', '205']
856 ['40', '14', '53', '6', '18', '237', '178', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '169', '209', '231', '10', '59', '236', '205']
857 ['40', '14', '53', '6', '18', '237', '178', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '169', '209', '231', '10', '59', '236', '205']
858 ['40', '14', '53', '6', '18', '237', '178', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '169', '209', '231', '10', '59', '236', '205']
859 ['40', '14', '53', '6', '18', '237', '178', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '169', '209', '231', '10', '59', '236', '205']
860 ['40', '14', '53', '6', '18', '237', '178', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '169', '209', '231', '10', '59', '236', '205']
861 ['40', '14', '53', '6', '18', '237', '178', '199', '186', '12', '113', '4', '168', '126', '233', '246', '179', '66', '169', '209', '231', '10', '59', '236', '205']
872 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '209', '231', '59', '236', '92', '207', '180', '227']
873 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '209', '231', '59', '236', '92', '207', '180', '227']
874 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '209', '231', '59', '236', '92', '207', '180', '227']
875 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '209', '231', '59', '236', '92', '207', '180', '227']
876 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '209', '231', '59', '236', '92', '207', '180', '20']
877 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '209', '231', '59', '236', '92', '207', '180', '20']
878 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '209', '231', '59', '236', '92', '207', '180', '20']
879 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '209', '231', '59', '236', '92', '207', '180', '20']
880 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '209', '231', '59', '236', '92', '207', '180', '20']
881 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '209', '231', '59', '236', '92', '207', '180', '20']
882 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '209', '231', '59', '236', '92', '207', '180', '20']
883 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '209', '231', '59', '236', '92', '207', '180', '20']
884 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '209', '231', '59', '236', '92', '207', '180', '20']
885 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '209', '231', '59', '236', '92', '207', '180', '20']
886 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '209', '231', '59', '236', '92', '207', '180', '20']
897 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '231', '59', '92', '180', '236', '189', '207', '184']
898 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '231', '59', '92', '180', '236', '189', '207', '184']
899 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '231', '59', '92', '180', '236', '189', '207', '184']
900 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '231', '59', '92', '180', '236', '189', '207', '184']
901 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '231', '59', '92', '180', '236', '189', '207', '184']
902 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '231', '59', '92', '180', '236', '189', '207', '184']
903 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '231', '59', '92', '180', '236', '189', '207', '184']
904 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '231', '59', '92', '180', '236', '189', '207', '184']
905 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '231', '59', '92', '180', '236', '189', '207', '184']
906 ['40', '14', '53', '6', '18', '237', '178', '199', '12', '113', '4', '168', '126', '233', '246', '66', '169', '231', '59', '92', '180', '236', '189', '207', '184']
917 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '126', '233', '246', '66', '231', '59', '180', '236', '189', '169', '176', '156', '4', '18', '218']
918 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '126', '233', '246', '66', '231', '59', '180', '236', '189', '169', '176', '156', '4', '18', '218']
919 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '126', '233', '246', '66', '231', '59', '180', '236', '189', '169', '176', '156', '4', '18', '218']
920 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '126', '233', '246', '66', '231', '59', '180', '236', '189', '169', '176', '156', '4', '18', '218']
921 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '126', '233', '246', '66', '231', '59', '180', '236', '189', '169', '176', '156', '4', '18', '218']
922 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '126', '233', '246', '66', '231', '59', '180', '236', '189', '169', '176', '156', '4', '18', '218']
923 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '126', '233', '246', '66', '231', '59', '189', '169', '176', '4', '18', '218', '236', '97', '70']
924 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '126', '233', '246', '66', '231', '59', '189', '169', '176', '4', '18', '218', '236', '97', '70']
925 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '126', '233', '246', '66', '231', '59', '189', '169', '176', '4', '18', '218', '236', '97', '70']
926 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '126', '233', '246', '66', '231', '59', '189', '169', '176', '4', '18', '218', '236', '97', '70']
927 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '126', '233', '246', '66', '231', '59', '189', '169', '176', '4', '18', '218', '236', '97', '70']
928 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '126', '233', '246', '66', '231', '59', '189', '169', '176', '4', '18', '218', '236', '97', '70']
929 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '126', '246', '66', '231', '59', '189', '169', '176', '4', '18', '218', '236', '97', '233', '181']
930 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '246', '66', '231', '59', '189', '169', '176', '4', '18', '218', '236', '97', '233', '181', '225']
931 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '246', '66', '231', '59', '189', '169', '176', '4', '18', '218', '236', '97', '233', '181', '103']
932 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '246', '66', '231', '59', '189', '169', '176', '4', '18', '218', '236', '97', '233', '181', '103']
933 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '246', '66', '231', '59', '189', '169', '176', '4', '18', '218', '236', '97', '233', '181', '103']
934 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '246', '66', '231', '59', '189', '169', '176', '4', '18', '218', '236', '97', '233', '181', '103']
935 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '246', '66', '231', '59', '189', '169', '176', '4', '18', '218', '236', '97', '233', '181', '103']
936 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '246', '66', '231', '59', '189', '169', '176', '4', '18', '218', '236', '97', '233', '181', '103']
937 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '246', '66', '231', '59', '189', '169', '176', '4', '18', '218', '236', '97', '233', '181', '103']
938 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '246', '66', '231', '59', '189', '169', '176', '4', '18', '218', '236', '97', '233', '181', '103']
939 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '246', '66', '231', '59', '189', '169', '176', '4', '18', '218', '236', '97', '233', '181', '103']
940 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '246', '66', '231', '59', '189', '169', '176', '4', '18', '218', '236', '97', '233', '181', '103']
941 ['40', '14', '53', '6', '237', '178', '199', '12', '113', '168', '246', '66', '231', '59', '189', '169', '176', '4', '18', '218', '236', '97', '233', '181', '103']
952 ['40', '14', '53', '6', '237', '199', '12', '113', '168', '246', '66', '231', '59', '169', '176', '4', '18', '218', '236', '97', '233', '181', '189', '178', '62']
953 ['40', '14', '53', '6', '237', '199', '12', '113', '168', '246', '66', '231', '59', '169', '176', '4', '18', '218', '236', '97', '233', '181', '189', '178', '62']
954 ['40', '14', '53', '6', '237', '199', '12', '113', '168', '246', '66', '231', '59', '169', '176', '4', '18', '218', '236', '97', '233', '181', '189', '178', '62']
955 ['40', '14', '53', '6', '237', '199', '12', '113', '168', '246', '66', '231', '59', '169', '176', '4', '18', '218', '236', '97', '233', '181', '189', '178', '62']
956 ['40', '14', '53', '6', '237', '199', '12', '113', '168', '246', '66', '231', '59', '169', '176', '4', '18', '218', '236', '97', '233', '181', '189', '178', '62']
957 ['40', '14', '53', '6', '237', '199', '12', '113', '168', '246', '66', '231', '59', '169', '176', '4', '18', '218', '236', '97', '233', '181', '189', '178', '62']
958 ['40', '14', '53', '6', '237', '199', '12', '113', '168', '246', '66', '231', '59', '169', '176', '4', '18', '218', '236', '97', '233', '181', '189', '178', '62']
959 ['40', '14', '53', '6', '237', '199', '12', '113', '168', '246', '66', '231', '59', '169', '176', '4', '18', '218', '236', '97', '233', '181', '189', '178', '62']
960 ['14', '53', '6', '237', '199', '113', '168', '246', '66', '231', '59', '169', '176', '18', '218', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135']
961 ['14', '53', '6', '237', '199', '113', '168', '246', '66', '231', '59', '169', '176', '18', '218', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135']
962 ['14', '53', '6', '237', '199', '113', '168', '246', '66', '231', '59', '169', '176', '18', '218', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135']
963 ['14', '53', '6', '237', '199', '113', '168', '246', '66', '231', '59', '169', '176', '18', '218', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135']
964 ['14', '53', '6', '237', '199', '113', '168', '246', '66', '231', '59', '169', '176', '18', '218', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135']
965 ['14', '53', '6', '237', '199', '113', '168', '246', '66', '231', '59', '169', '176', '18', '218', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135']
966 ['14', '53', '6', '237', '199', '113', '168', '246', '66', '231', '59', '169', '176', '18', '218', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135']
967 ['14', '53', '6', '237', '199', '113', '168', '246', '66', '231', '59', '169', '176', '18', '218', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135']
968 ['14', '53', '6', '237', '199', '113', '168', '246', '66', '231', '59', '169', '176', '18', '218', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135']
969 ['14', '53', '6', '237', '199', '113', '168', '246', '66', '231', '59', '169', '176', '18', '218', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135']
970 ['14', '53', '6', '237', '199', '113', '168', '246', '66', '231', '59', '169', '176', '18', '218', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135']
981 ['53', '6', '237', '199', '113', '168', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '183']
982 ['53', '6', '237', '199', '113', '168', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '183']
983 ['53', '6', '237', '199', '113', '168', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '183']
984 ['53', '6', '237', '199', '113', '168', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '183']
985 ['53', '6', '237', '199', '113', '168', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '183']
986 ['53', '6', '237', '199', '113', '168', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '183']
987 ['53', '6', '237', '199', '113', '168', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '183']
988 ['53', '6', '237', '199', '113', '168', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '183']
989 ['53', '6', '237', '199', '113', '168', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '183']
990 ['53', '6', '237', '199', '113', '168', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '183']
1001 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '168', '108']
1002 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '168', '108']
1003 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '168', '108']
1004 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '168', '108']
1005 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '168', '108']
1006 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '168', '230']
1007 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '168', '230']
1008 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '168', '230']
1009 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '168', '230']
1010 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '168', '230']
1011 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '168', '230']
1012 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '168', '230']
1013 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '168', '230']
1014 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '168', '230']
1015 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '168', '230']
1016 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '181', '189', '178', '4', '40', '12', '135', '14', '168', '230']
1027 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '189', '178', '40', '12', '14', '168', '230', '4', '20', '222']
1028 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '189', '178', '40', '12', '14', '168', '230', '4', '20', '222']
1029 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '189', '178', '40', '12', '14', '168', '230', '4', '20', '222']
1030 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '189', '178', '40', '12', '14', '168', '230', '4', '20', '222']
1031 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '189', '178', '40', '12', '14', '168', '230', '4', '20', '222']
1032 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '189', '178', '40', '12', '14', '168', '230', '4', '20', '222']
1033 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '189', '178', '40', '12', '14', '168', '230', '4', '20', '222']
1034 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '189', '178', '40', '12', '14', '168', '230', '4', '20', '222']
1035 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '189', '178', '40', '12', '14', '168', '230', '4', '20', '222']
1036 ['53', '6', '237', '199', '113', '246', '66', '231', '59', '169', '176', '18', '236', '97', '233', '189', '178', '40', '12', '14', '168', '230', '4', '20', '222']
1047 ['53', '6', '237', '199', '113', '66', '59', '176', '236', '97', '233', '189', '178', '40', '12', '14', '168', '230', '4', '20', '231', '18', '184', '169', '206']
1048 ['53', '6', '237', '199', '113', '66', '59', '176', '236', '97', '233', '189', '178', '40', '12', '14', '168', '230', '4', '20', '231', '18', '184', '169', '206']
1049 ['53', '6', '237', '199', '113', '66', '59', '176', '236', '97', '233', '189', '178', '40', '12', '14', '168', '230', '4', '20', '231', '18', '184', '169', '206']
1050 ['53', '6', '237', '199', '113', '66', '59', '176', '236', '97', '233', '189', '178', '40', '12', '14', '168', '230', '4', '20', '231', '18', '184', '169', '206']
1051 ['53', '6', '237', '199', '113', '66', '59', '176', '236', '97', '233', '189', '178', '40', '12', '14', '168', '230', '4', '20', '231', '18', '184', '169', '206']
1052 ['53', '6', '237', '199', '113', '66', '59', '176', '236', '97', '233', '189', '178', '40', '12', '14', '168', '230', '4', '20', '231', '18', '184', '169', '206']
1053 ['53', '6', '237', '199', '113', '66', '59', '176', '236', '97', '233', '189', '178', '40', '12', '14', '168', '230', '4', '20', '231', '18', '184', '169', '206']
1054 ['53', '6', '237', '199', '113', '66', '59', '176', '236', '97', '233', '189', '178', '40', '12', '14', '168', '230', '4', '20', '231', '18', '184', '169', '206']
1055 ['53', '6', '237', '199', '113', '66', '59', '176', '236', '97', '233', '189', '178', '40', '12', '14', '168', '230', '4', '20', '231', '18', '184', '169', '206']
1056 ['53', '6', '237', '199', '113', '66', '59', '176', '236', '97', '233', '189', '178', '40', '12', '14', '230', '4', '20', '231', '18', '184', '169', '168', '182']
1057 ['53', '6', '237', '199', '113', '66', '59', '176', '236', '97', '233', '189', '178', '40', '12', '14', '230', '4', '20', '231', '18', '184', '169', '168', '182']
1058 ['53', '6', '237', '199', '113', '66', '59', '176', '236', '97', '233', '189', '178', '40', '12', '14', '230', '4', '20', '231', '18', '184', '169', '168', '182']
1059 ['53', '6', '237', '199', '113', '66', '59', '176', '236', '97', '233', '189', '178', '40', '12', '14', '230', '4', '20', '231', '18', '184', '169', '168', '182']
1060 ['53', '6', '237', '199', '113', '66', '59', '176', '236', '97', '233', '189', '178', '40', '12', '14', '230', '4', '20', '231', '18', '184', '169', '168', '182']
