0 ['185', '7', '9', '123', '93', '48', '232', '78', '169', '117', '251', '58', '180', '163', '144', '124', '81', '237', '223', '101', '100', '167', '5', '228', '208']
1161 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '135', '184', '190', '185', '66', '235', '182', '238', '234', '53', '150']
1172 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '135', '184', '190', '185', '235', '182', '238', '234', '53', '66', '30']
1173 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '135', '184', '190', '185', '235', '182', '238', '234', '53', '66', '30']
1174 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '135', '184', '190', '185', '235', '182', '238', '234', '53', '66', '30']
1175 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '135', '184', '190', '185', '235', '182', '238', '234', '53', '66', '30']
1176 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '135', '184', '190', '185', '235', '182', '238', '234', '53', '66', '30']
1177 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '135', '184', '190', '185', '235', '182', '238', '234', '53', '66', '30']
1178 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '135', '184', '190', '185', '235', '182', '238', '234', '53', '66', '30']
1179 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '135', '184', '190', '185', '235', '182', '238', '234', '53', '66', '30']
1180 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '135', '184', '190', '185', '235', '182', '238', '234', '53', '66', '30']
1181 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '135', '184', '190', '185', '235', '182', '238', '234', '53', '66', '30']
1192 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '135', '184', '190', '185', '235', '238', '234', '53', '66', '182', '18']
1193 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '225']
1194 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '225']
1195 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '225']
1196 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '225']
1197 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '229']
1198 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '229']
1199 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '229']
1200 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '229']
1201 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '229']
1202 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '229']
1203 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '229']
1204 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '229']
1205 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '229']
1206 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '229']
1207 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '85', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '229']
1218 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '2', '154']
1219 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '2', '154']
1220 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '2', '154']
1221 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '2', '154']
1222 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '2', '154']
1223 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '2', '154']
1224 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '2', '154']
1225 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '2', '154']
1226 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '2', '154']
1227 ['199', '6', '119', '40', '137', '176', '173', '20', '168', '76', '22', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '2', '154']
1238 ['199', '6', '119', '40', '137', '173', '20', '168', '22', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '2', '76', '176', '33']
1239 ['199', '6', '119', '40', '137', '173', '20', '168', '22', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '2', '76', '176', '33']
1240 ['199', '6', '119', '40', '137', '173', '20', '168', '22', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '2', '76', '176', '33']
1241 ['199', '6', '119', '40', '137', '173', '20', '168', '22', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '2', '76', '176', '33']
1242 ['199', '6', '119', '40', '137', '173', '20', '168', '22', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '2', '76', '176', '33']
1243 ['199', '6', '119', '40', '137', '173', '20', '168', '22', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '2', '76', '176', '33']
1244 ['199', '6', '119', '40', '137', '173', '20', '168', '22', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '2', '76', '176', '33']
1245 ['199', '6', '119', '40', '137', '173', '20', '168', '22', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '2', '76', '176', '33']
1246 ['199', '6', '119', '40', '137', '173', '20', '168', '22', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '2', '76', '176', '33']
1247 ['199', '6', '119', '40', '137', '173', '20', '168', '22', '4', '177', '184', '190', '185', '235', '238', '234', '53', '66', '18', '135', '2', '76', '176', '33']
1258 ['199', '6', '119', '40', '20', '168', '22', '4', '177', '184', '190', '185', '235', '238', '234', '66', '18', '135', '2', '76', '176', '173', '137', '53', '172']
1259 ['199', '6', '119', '40', '20', '168', '22', '4', '177', '184', '190', '185', '235', '238', '234', '66', '18', '135', '2', '76', '176', '173', '137', '53', '172']
1260 ['199', '6', '119', '40', '20', '168', '22', '4', '177', '184', '190', '185', '235', '238', '234', '66', '18', '135', '2', '76', '176', '173', '137', '53', '172']
1261 ['199', '6', '119', '40', '20', '168', '22', '4', '177', '184', '190', '185', '235', '238', '234', '66', '18', '135', '2', '76', '176', '173', '137', '53', '172']
1262 ['199', '6', '119', '40', '20', '168', '22', '4', '177', '184', '190', '185', '235', '238', '234', '66', '18', '135', '2', '76', '176', '173', '137', '53', '172']
1263 ['199', '6', '119', '40', '20', '168', '22', '4', '177', '184', '190', '185', '235', '238', '234', '66', '18', '135', '2', '76', '176', '173', '137', '53', '172']
1264 ['199', '6', '119', '40', '20', '168', '22', '4', '177', '184', '190', '185', '235', '238', '234', '66', '18', '135', '2', '76', '176', '173', '137', '53', '172']
1265 ['199', '6', '119', '40', '20', '168', '22', '4', '177', '184', '190', '185', '235', '238', '234', '66', '18', '135', '2', '76', '176', '173', '137', '53', '172']
1266 ['199', '6', '119', '40', '20', '168', '22', '4', '177', '184', '190', '185', '235', '238', '234', '66', '18', '135', '2', '76', '176', '173', '137', '53', '172']
1267 ['199', '6', '119', '40', '20', '168', '22', '4', '177', '184', '190', '185', '235', '238', '234', '66', '18', '135', '2', '76', '176', '173', '137', '53', '172']
1278 ['6', '119', '40', '20', '168', '22', '177', '184', '185', '238', '234', '66', '18', '135', '76', '176', '173', '137', '53', '235', '2', '4', '190', '199', '152']
1279 ['6', '119', '40', '20', '168', '22', '177', '184', '185', '238', '234', '66', '18', '135', '76', '176', '173', '137', '53', '235', '2', '4', '190', '199', '152']
1280 ['6', '119', '40', '20', '168', '22', '177', '184', '185', '238', '234', '66', '18', '135', '76', '176', '173', '137', '53', '235', '2', '4', '190', '199', '152']
1281 ['6', '119', '40', '20', '168', '22', '177', '184', '185', '238', '234', '66', '18', '135', '76', '176', '173', '137', '53', '235', '2', '4', '190', '199', '152']
1282 ['6', '119', '40', '20', '168', '22', '177', '184', '185', '238', '234', '66', '18', '135', '76', '176', '173', '137', '53', '235', '2', '4', '190', '199', '152']
1283 ['6', '119', '40', '20', '168', '22', '177', '184', '185', '238', '234', '66', '18', '135', '76', '176', '173', '137', '53', '235', '2', '4', '190', '199', '152']
1284 ['6', '119', '40', '20', '168', '22', '177', '184', '185', '238', '234', '66', '18', '135', '76', '176', '173', '137', '53', '235', '2', '4', '190', '199', '152']
1285 ['6', '119', '40', '20', '168', '22', '177', '184', '185', '238', '234', '66', '18', '135', '76', '176', '173', '137', '53', '235', '2', '4', '190', '199', '152']
1286 ['6', '119', '40', '20', '168', '22', '177', '184', '185', '238', '234', '66', '18', '135', '76', '176', '173', '137', '53', '235', '2', '4', '190', '199', '152']
1287 ['6', '119', '40', '20', '168', '22', '177', '184', '185', '238', '234', '66', '18', '135', '76', '176', '173', '137', '53', '235', '2', '4', '190', '199', '152']
1298 ['6', '119', '40', '20', '168', '177', '184', '185', '238', '234', '66', '135', '76', '176', '173', '53', '235', '4', '190', '199', '137', '224', '22', '99', '195']
1299 ['6', '119', '40', '20', '168', '177', '184', '185', '238', '234', '66', '135', '76', '176', '173', '53', '235', '4', '190', '199', '137', '224', '22', '99', '195']
1300 ['6', '119', '40', '20', '168', '177', '184', '185', '238', '234', '66', '135', '76', '176', '173', '53', '235', '4', '190', '199', '137', '224', '22', '99', '195']
1301 ['6', '119', '40', '20', '168', '177', '184', '185', '238', '234', '66', '135', '76', '176', '173', '53', '235', '4', '190', '199', '137', '224', '22', '99', '195']
1302 ['6', '119', '40', '20', '168', '177', '184', '185', '238', '234', '66', '135', '76', '176', '173', '53', '235', '4', '190', '199', '137', '224', '22', '99', '195']
1303 ['6', '119', '40', '20', '168', '177', '184', '185', '238', '234', '66', '135', '76', '176', '173', '53', '235', '4', '190', '199', '137', '224', '22', '99', '195']
1304 ['6', '119', '40', '20', '168', '177', '184', '185', '238', '234', '66', '135', '76', '176', '173', '53', '235', '4', '190', '199', '137', '224', '22', '99', '195']
1305 ['6', '119', '40', '20', '168', '177', '184', '185', '238', '234', '66', '135', '76', '176', '173', '53', '235', '4', '190', '199', '137', '224', '22', '99', '195']
1306 ['6', '119', '40', '20', '168', '177', '184', '185', '238', '234', '66', '135', '76', '176', '173', '53', '235', '4', '190', '199', '137', '224', '22', '99', '195']
1307 ['6', '119', '40', '20', '168', '177', '184', '185', '238', '234', '66', '135', '76', '176', '173', '53', '235', '4', '190', '199', '137', '224', '22', '99', '195']
1318 ['6', '119', '40', '20', '168', '177', '185', '238', '234', '66', '135', '76', '176', '173', '53', '235', '190', '199', '137', '224', '22', '99', '4', '184', '148']
1319 ['6', '119', '40', '20', '168', '177', '185', '238', '234', '66', '135', '76', '176', '173', '53', '235', '190', '199', '137', '224', '22', '99', '4', '184', '148']
1320 ['6', '119', '40', '20', '168', '177', '185', '238', '234', '66', '135', '76', '176', '173', '53', '235', '190', '199', '137', '224', '22', '99', '4', '184', '148']
1321 ['6', '119', '40', '20', '168', '177', '185', '238', '234', '66', '135', '76', '176', '173', '53', '235', '190', '199', '137', '224', '22', '99', '4', '184', '86']
1322 ['6', '119', '40', '20', '168', '177', '185', '238', '234', '66', '135', '76', '176', '173', '53', '235', '190', '199', '137', '224', '22', '99', '4', '184', '86']
1323 ['6', '119', '40', '20', '168', '177', '185', '238', '234', '66', '135', '76', '176', '173', '53', '235', '190', '199', '137', '224', '22', '99', '4', '184', '86']
1324 ['6', '119', '40', '20', '168', '177', '185', '238', '234', '66', '135', '76', '176', '173', '53', '235', '190', '199', '137', '224', '22', '99', '4', '184', '86']
1325 ['6', '119', '40', '20', '168', '177', '185', '238', '234', '66', '135', '76', '176', '173', '53', '235', '190', '199', '137', '224', '22', '99', '4', '184', '86']
1326 ['6', '119', '40', '20', '168', '177', '185', '238', '234', '66', '135', '76', '176', '173', '53', '235', '190', '199', '137', '224', '22', '99', '4', '184', '86']
1327 ['6', '119', '40', '20', '168', '177', '185', '238', '234', '66', '135', '76', '176', '173', '53', '235', '190', '199', '137', '224', '22', '99', '4', '184', '86']
1328 ['6', '119', '40', '20', '168', '177', '185', '238', '234', '66', '135', '76', '176', '173', '53', '235', '190', '199', '137', '224', '22', '99', '4', '184', '86']
1329 ['6', '119', '40', '20', '168', '177', '185', '238', '234', '66', '135', '76', '176', '173', '53', '235', '190', '199', '137', '224', '22', '99', '4', '184', '86']
1330 ['6', '119', '40', '20', '168', '177', '185', '238', '234', '66', '135', '76', '176', '173', '53', '235', '190', '199', '137', '224', '22', '99', '4', '184', '86']
1331 ['6', '119', '40', '20', '168', '177', '185', '238', '234', '66', '135', '76', '176', '173', '53', '235', '190', '199', '137', '224', '22', '99', '4', '184', '86']
1342 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '53', '235', '190', '199', '137', '224', '22', '4', '184', '238', '99', '66', '203']
1343 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '190', '199', '137', '224', '22', '4', '184', '238', '99', '66', '165', '120']
1344 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '190', '199', '137', '224', '22', '4', '184', '238', '99', '66', '165', '120']
1345 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '190', '199', '137', '224', '22', '4', '184', '238', '99', '66', '165', '120']
1346 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '190', '199', '137', '224', '22', '4', '184', '238', '99', '66', '165', '120']
1347 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '228']
1348 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '228']
1349 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '228']
1350 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '228']
1351 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '228']
1352 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '228']
1353 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '192']
1354 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '192']
1355 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '192']
1356 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '192']
1357 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '192']
1358 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '192']
1359 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '192']
1360 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '192']
1361 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '192']
1362 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '192']
1363 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '192']
1374 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '113']
1375 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '113']
1376 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '113']
1377 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '113']
1378 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '113']
1379 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '113']
1380 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '113']
1381 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '113']
1382 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '113']
1383 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '137', '22', '4', '184', '238', '99', '66', '165', '120', '189', '113']
1394 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '22', '4', '184', '238', '99', '66', '165', '189', '113', '137', '2']
1395 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '22', '4', '184', '238', '99', '66', '165', '189', '113', '137', '2']
1396 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '22', '4', '184', '238', '99', '66', '165', '189', '113', '137', '2']
1397 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '22', '4', '184', '238', '99', '66', '165', '189', '113', '137', '2']
1398 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '22', '4', '184', '238', '99', '66', '165', '189', '113', '137', '2']
1399 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '22', '4', '184', '238', '99', '66', '165', '189', '113', '137', '2']
1400 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '22', '4', '184', '238', '99', '66', '165', '189', '137', '2', '132']
1401 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '22', '4', '184', '238', '99', '66', '165', '189', '137', '2', '132']
1402 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '22', '4', '184', '238', '99', '66', '165', '189', '137', '2', '132']
1403 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '22', '4', '184', '238', '99', '66', '165', '189', '137', '2', '132']
1404 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '22', '4', '184', '238', '99', '66', '165', '189', '137', '2', '132']
1405 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '22', '4', '184', '238', '99', '66', '165', '189', '137', '2', '132']
1406 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '22', '4', '184', '238', '99', '66', '165', '189', '137', '2', '121']
1407 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '22', '4', '184', '238', '99', '66', '165', '189', '137', '2', '121']
1408 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '22', '4', '184', '238', '99', '66', '165', '189', '137', '2', '121']
1409 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '22', '4', '184', '238', '99', '66', '165', '189', '137', '2', '121']
1410 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '22', '4', '184', '238', '99', '66', '165', '189', '137', '2', '121']
1411 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '22', '4', '184', '238', '99', '66', '165', '189', '137', '2', '121']
1412 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '22', '4', '184', '238', '99', '66', '165', '189', '137', '2', '121']
1413 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '176', '173', '235', '199', '22', '4', '184', '238', '99', '66', '165', '189', '137', '2', '121']
1414 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '199', '22', '4', '184', '238', '99', '66', '189', '137', '2', '121', '165', '228']
1415 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '199', '22', '4', '184', '238', '99', '66', '189', '137', '2', '121', '165', '228']
1416 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '199', '22', '4', '184', '238', '99', '66', '189', '137', '2', '121', '165', '228']
1417 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '199', '22', '4', '184', '238', '99', '66', '189', '137', '2', '121', '165', '228']
1418 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '199', '22', '4', '184', '238', '99', '66', '189', '137', '2', '121', '165', '228']
1419 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '199', '22', '4', '184', '238', '99', '66', '189', '137', '2', '121', '165', '228']
1420 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '199', '22', '4', '184', '238', '99', '66', '189', '137', '2', '121', '165', '228']
1421 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '199', '22', '4', '184', '238', '99', '66', '189', '137', '2', '121', '165', '228']
1422 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '199', '22', '4', '184', '238', '99', '66', '189', '137', '2', '121', '165', '228']
1423 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '199', '22', '4', '184', '238', '99', '66', '189', '137', '2', '121', '165', '228']
1424 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '199', '22', '4', '184', '238', '99', '66', '189', '137', '2', '121', '165', '228']
1435 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '22', '4', '238', '66', '189', '137', '2', '121', '165', '199', '51', '184', '0']
1436 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '22', '4', '238', '66', '189', '137', '2', '121', '165', '199', '51', '184', '0']
1437 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '22', '4', '238', '66', '189', '137', '2', '165', '199', '184', '0', '121', '224']
1438 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '22', '4', '238', '66', '189', '137', '2', '165', '199', '184', '0', '121', '224']
1439 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '22', '4', '238', '66', '189', '137', '2', '165', '199', '184', '0', '121', '224']
1440 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '22', '4', '238', '66', '189', '137', '2', '165', '199', '184', '0', '121', '224']
1441 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '22', '4', '238', '66', '189', '137', '165', '199', '184', '121', '224', '113', '181']
1442 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '22', '4', '238', '66', '189', '137', '165', '199', '184', '121', '224', '113', '181']
1443 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '22', '4', '238', '66', '189', '137', '165', '199', '184', '121', '224', '113', '201']
1444 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '22', '4', '238', '66', '189', '137', '165', '199', '184', '121', '224', '113', '201']
1445 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '22', '4', '238', '66', '189', '137', '165', '199', '184', '121', '224', '113', '201']
1446 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '22', '4', '238', '66', '189', '137', '165', '199', '184', '121', '224', '113', '201']
1447 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '22', '4', '238', '66', '189', '137', '165', '199', '184', '121', '224', '113', '201']
1448 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '22', '4', '238', '66', '189', '137', '165', '199', '184', '121', '224', '113', '201']
1449 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '22', '4', '238', '66', '189', '137', '165', '199', '184', '121', '224', '113', '201']
1450 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '22', '4', '238', '66', '189', '137', '165', '199', '184', '121', '224', '113', '201']
1451 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '22', '4', '238', '66', '189', '137', '165', '199', '184', '121', '113', '201', '233']
1452 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '22', '4', '238', '66', '189', '137', '165', '199', '184', '121', '113', '201', '233']
1453 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '22', '4', '238', '66', '189', '137', '165', '199', '184', '121', '113', '201', '233']
1454 ['6', '119', '40', '20', '168', '177', '185', '234', '135', '76', '173', '235', '22', '4', '238', '66', '189', '137', '165', '199', '184', '121', '113', '201', '233']
