0 ['2255', '1617', '1396', '608', '1137', '2002', '1213', '1109', '411', '1080', '631', '0', '2191', '2186', '2325', '1333', '881', '210', '1446', '1559', '1352', '73', '1197', '1806', '2377', '377', '1030', '473', '383', '2290', '246', '425', '477', '1824', '1055', '1177', '63', '1022', '2171', '2055', '1758', '1342', '1429', '2245', '1720', '2235', '1286', '466', '1336', '205', '1271', '953', '833', '2495', '1907', '1124', '1290', '1751', '2201', '2287', '474', '343', '1456', '1354', '1417', '893', '528', '2008', '684', '1346', '2030', '888', '584', '837', '755', '2133', '175', '1116', '912', '1399', '1760', '13', '1989', '530', '831', '1561', '812', '1857', '1674', '2432', '2387', '540', '1920', '2004', '289', '7', '422', '1986', '762', '1462']
1383 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '608', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '132', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '879', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1946', '1016', '671', '1148', '1897', '228', '1549', '856', '2070', '1272', '1116', '2142']
1384 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '608', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '132', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '879', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1946', '1016', '671', '1148', '1897', '228', '1549', '856', '2070', '1272', '1116', '2142']
1385 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '608', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '132', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '879', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1946', '1016', '671', '1148', '1897', '228', '1549', '856', '2070', '1272', '1116', '2142']
1386 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '132', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '879', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1946', '1016', '671', '1148', '1897', '228', '1549', '856', '2070', '1116', '2142', '608', '255']
1387 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '132', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '879', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1946', '1016', '671', '1148', '1897', '228', '1549', '856', '2070', '1116', '2142', '608', '255']
1388 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '132', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '879', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1946', '1016', '671', '1148', '1897', '228', '1549', '856', '2070', '1116', '2142', '608', '255']
1389 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '132', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '879', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1946', '1016', '671', '1148', '1897', '228', '1549', '856', '2070', '1116', '2142', '608', '255']
1390 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '132', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '879', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1946', '1016', '671', '1148', '1897', '228', '1549', '856', '2070', '1116', '2142', '608', '255']
1391 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '879', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1946', '1016', '671', '1148', '1897', '228', '856', '2070', '1116', '2142', '608', '255', '132', '330']
1392 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '879', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1946', '1016', '671', '1148', '1897', '228', '856', '2070', '1116', '2142', '608', '255', '132', '330']
1393 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '879', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1946', '1016', '671', '1148', '1897', '228', '856', '2070', '1116', '2142', '608', '255', '132', '330']
1394 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '879', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1946', '1016', '671', '1148', '1897', '228', '856', '2070', '1116', '2142', '608', '255', '132', '330']
1395 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '879', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1946', '1016', '671', '1148', '1897', '228', '856', '2070', '1116', '2142', '608', '255', '132', '330']
1396 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1946', '1016', '671', '1148', '1897', '228', '856', '2070', '1116', '2142', '608', '255', '132', '330', '767']
1397 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1946', '1016', '671', '1148', '228', '856', '2070', '1116', '2142', '608', '255', '132', '330', '767', '2286']
1398 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1946', '1016', '671', '1148', '228', '856', '2070', '1116', '2142', '608', '255', '132', '330', '767', '2286']
1399 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1946', '1016', '671', '1148', '228', '856', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453']
1400 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1946', '1016', '671', '1148', '228', '856', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453']
1401 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1016', '671', '1148', '228', '856', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453', '633']
1402 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1016', '671', '1148', '228', '856', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453', '633']
1403 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1016', '671', '1148', '228', '856', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453', '633']
1404 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1016', '671', '1148', '228', '856', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453', '633']
1405 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1016', '671', '1148', '228', '856', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453', '633']
1406 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1016', '671', '1148', '228', '856', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453', '633']
1407 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1016', '671', '1148', '228', '856', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453', '633']
1408 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '2185', '1016', '671', '1148', '228', '856', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453', '633']
1409 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '1016', '671', '1148', '228', '856', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453', '633', '1017']
1410 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '1016', '671', '1148', '228', '856', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453', '633', '1017']
1411 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '1016', '671', '1148', '228', '856', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453', '633', '1017']
1412 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '1016', '671', '1148', '228', '856', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453', '633', '1017']
1413 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '1016', '671', '1148', '228', '856', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453', '633', '1017']
1414 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '1016', '671', '1148', '228', '856', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453', '633', '1624']
1415 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '1016', '671', '1148', '228', '856', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453', '633', '1624']
1416 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '1016', '671', '1148', '228', '856', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453', '633', '1624']
1417 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '1016', '671', '1148', '228', '856', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453', '633', '1624']
1418 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '1016', '671', '1148', '228', '856', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453', '633', '1624']
1419 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '1016', '671', '1148', '856', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453', '633', '1624', '1466']
1420 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '1016', '671', '1148', '856', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453', '633', '1624', '1466']
1421 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '1016', '671', '1148', '856', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453', '633', '1624', '1466']
1422 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '1016', '671', '1148', '856', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453', '633', '1624', '1466']
1423 ['0', '1989', '7', '567', '207', '9', '1355', '909', '189', '274', '3', '548', '44', '1067', '84', '32', '1138', '1350', '108', '1107', '21', '506', '122', '461', '1523', '398', '560', '405', '116', '25', '237', '70', '343', '847', '411', '406', '133', '283', '38', '150', '520', '588', '213', '488', '1126', '172', '266', '75', '54', '571', '77', '309', '145', '293', '64', '136', '432', '27', '142', '1097', '437', '110', '1439', '645', '490', '99', '1208', '425', '2200', '1172', '326', '873', '1583', '1084', '776', '101', '893', '1416', '468', '372', '15', '1150', '730', '162', '1016', '671', '1148', '2070', '2142', '608', '255', '132', '330', '767', '2286', '453', '633', '1624', '1466', '239']
