0 ['2056', '242', '1143', '1556', '1208', '159', '420', '1475', '606', '87', '2384', '1583', '1299', '2244', '617', '2403', '1081', '1059', '621', '1624', '1520', '1089', '1652', '226', '2134', '1755', '1075', '2017', '1267', '1965', '2487', '582', '1015', '2386', '1438', '1495', '1877', '851', '339', '1720', '862', '2179', '1847', '322', '2000', '2089', '1581', '1434', '1050', '1484', '1787', '984', '1783', '1402', '2200', '1800', '810', '2425', '2166', '111', '487', '1997', '732', '961', '1609', '723', '2474', '1003', '1501', '1436', '425', '1547', '1472', '2012', '1857', '782', '1852', '1354', '110', '1215', '2127', '2162', '379', '2380', '1087', '116', '58', '1959', '2405', '813', '238', '172', '2085', '664', '1466', '1353', '872', '434', '122', '945']
773 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '355', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '44', '18', '686', '127', '102', '51', '70', '33', '35', '1341', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '559', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '1793', '2351', '2139', '324', '463', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '468', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '462', '2324', '291', '1143', '36', '209', '357', '358', '100', '851', '334', '313', '1185', '2089']
774 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '355', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '44', '18', '686', '127', '102', '51', '70', '33', '35', '1341', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '559', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '1793', '2351', '2139', '324', '463', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '468', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '462', '2324', '291', '1143', '36', '209', '357', '358', '100', '851', '334', '313', '1185', '2089']
775 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '355', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '44', '18', '686', '127', '102', '51', '70', '33', '35', '1341', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '559', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '1793', '2351', '2139', '324', '463', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '468', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '462', '2324', '291', '1143', '36', '209', '357', '358', '100', '851', '334', '313', '1185', '2089']
776 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '1793', '2351', '2139', '324', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '468', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '462', '2324', '291', '1143', '36', '209', '357', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91']
777 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '1793', '2351', '2139', '324', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '468', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '462', '2324', '291', '1143', '36', '209', '357', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91']
778 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '1793', '2351', '2139', '324', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '468', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '462', '2324', '291', '1143', '36', '209', '357', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91']
779 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '1793', '2351', '2139', '324', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '468', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '462', '2324', '291', '1143', '36', '209', '357', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91']
780 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '1793', '2351', '2139', '324', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '468', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '462', '2324', '291', '1143', '36', '209', '357', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91']
781 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '1793', '2351', '2139', '324', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '468', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '462', '2324', '291', '1143', '36', '209', '357', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91']
782 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '1793', '2351', '2139', '324', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '468', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '462', '2324', '291', '36', '209', '357', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896']
783 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '1793', '2351', '2139', '324', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '468', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '462', '2324', '291', '36', '209', '357', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896']
784 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '1793', '2351', '2139', '324', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '468', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '462', '2324', '291', '36', '209', '357', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896']
785 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '1793', '2351', '2139', '324', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '468', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '462', '2324', '291', '36', '209', '357', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896']
786 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '1793', '2351', '2139', '324', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '468', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '462', '2324', '291', '36', '209', '357', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896']
787 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '1793', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '468', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '462', '2324', '291', '36', '209', '357', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011']
788 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '1793', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '468', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '462', '2324', '291', '36', '209', '357', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011']
789 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '1793', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '468', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '462', '2324', '291', '36', '209', '357', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011']
790 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '1793', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '468', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '462', '2324', '291', '36', '209', '357', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011']
791 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '1793', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '468', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '2324', '291', '36', '209', '357', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011', '585']
792 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '1793', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '468', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '2324', '291', '36', '209', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011', '585', '798']
793 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '1793', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '468', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '2324', '291', '36', '209', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011', '585', '798']
794 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '1793', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '468', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '2324', '291', '36', '209', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011', '585', '798']
795 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '1793', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '468', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '2324', '291', '36', '209', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011', '585', '798']
796 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '2324', '291', '36', '209', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011', '585', '798', '468', '2117']
797 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '2324', '291', '36', '209', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011', '585', '798', '468', '2117']
798 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '2324', '291', '36', '209', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011', '585', '798', '468', '2117']
799 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '2324', '291', '36', '209', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011', '585', '798', '468', '1349']
800 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '2324', '291', '36', '209', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011', '585', '798', '468', '660']
801 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '2324', '291', '36', '209', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011', '585', '798', '468', '1807']
802 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '2324', '291', '36', '209', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011', '585', '798', '468', '1807']
803 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '2324', '291', '36', '209', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011', '585', '798', '468', '1807']
804 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '2324', '291', '36', '209', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011', '585', '798', '468', '1807']
805 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '2324', '291', '36', '209', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011', '585', '798', '468', '1807']
806 ['242', '606', '1075', '582', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '2324', '291', '36', '209', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011', '585', '798', '468', '1807']
807 ['242', '606', '1075', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '2324', '291', '36', '209', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011', '585', '798', '468', '582', '1991']
808 ['242', '606', '1075', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '2324', '291', '36', '209', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011', '585', '798', '468', '582', '1991']
809 ['242', '606', '1075', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '102', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '2324', '291', '36', '209', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011', '585', '798', '468', '582', '1991']
810 ['242', '606', '1075', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '2324', '291', '36', '209', '358', '100', '851', '334', '313', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011', '585', '798', '468', '582', '1991', '114']
811 ['242', '606', '1075', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '2324', '291', '36', '209', '358', '100', '851', '334', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011', '585', '798', '468', '582', '1991', '114', '1004']
812 ['242', '606', '1075', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '2324', '291', '36', '209', '358', '100', '851', '334', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011', '585', '798', '468', '582', '1991', '114', '232']
813 ['242', '606', '1075', '782', '58', '1030', '482', '524', '5', '561', '1601', '111', '122', '7', '805', '46', '470', '237', '21', '48', '11', '229', '85', '205', '87', '724', '230', '3', '777', '18', '686', '127', '51', '70', '33', '35', '31', '1180', '274', '54', '379', '479', '1340', '2362', '139', '191', '901', '221', '685', '1', '723', '15', '161', '2224', '196', '80', '598', '2351', '2139', '96', '761', '12', '175', '1806', '206', '27', '1506', '57', '1914', '1428', '78', '480', '110', '2058', '2426', '62', '2324', '291', '36', '209', '358', '100', '851', '334', '1185', '2089', '44', '1341', '559', '355', '91', '1896', '1011', '585', '798', '468', '582', '1991', '114', '232']
