0 ['1776', '1343', '673', '1548', '2416', '2450', '2044', '1218', '1323', '860', '565', '633', '2343', '2477', '1346', '2265', '1137', '1469', '1112', '1792', '1003', '427', '438', '349', '1588', '920', '1554', '852', '1856', '1131', '455', '1532', '1603', '2435', '1592', '277', '142', '2264', '1159', '530', '1805', '1316', '1252', '1842', '1249', '1944', '152', '417', '1722', '1420', '1757', '2441', '1808', '800', '1012', '1654', '1913', '671', '1090', '1940', '583', '715', '842', '917', '599', '1476', '2108', '745', '2033', '764', '2256', '1124', '965', '1745', '629', '652', '812', '945', '1081', '637', '1208', '1107', '1635', '831', '1958', '1106', '2282', '234', '114', '1580', '1551', '1643', '122', '1016', '1436', '1391', '184', '924', '1860', '1425']
619 ['427', '652', '1107', '114', '899', '93', '94', '140', '209', '707', '10', '247', '205', '1619', '560', '98', '284', '1322', '411', '110', '1775', '191', '177', '11', '102', '721', '935', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '71', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '2100', '744', '1494', '413', '2270', '802', '428', '840', '904', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29']
620 ['427', '652', '1107', '114', '899', '93', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '1322', '411', '110', '1775', '191', '177', '11', '102', '721', '935', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '71', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '2100', '744', '1494', '413', '2270', '802', '428', '840', '904', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325']
621 ['427', '652', '1107', '114', '899', '93', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '1322', '411', '110', '1775', '191', '177', '11', '102', '721', '935', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '71', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '2100', '744', '1494', '413', '2270', '802', '428', '840', '904', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325']
622 ['427', '652', '1107', '114', '899', '93', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '1322', '411', '110', '1775', '191', '177', '11', '102', '721', '935', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '71', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '2100', '744', '1494', '413', '2270', '802', '428', '840', '904', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325']
623 ['427', '652', '1107', '114', '899', '93', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '1322', '411', '110', '1775', '191', '177', '11', '102', '721', '935', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '71', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '2100', '744', '1494', '413', '2270', '802', '428', '840', '904', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325']
624 ['427', '652', '1107', '114', '899', '93', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '1322', '411', '110', '1775', '191', '177', '11', '102', '721', '935', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '71', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '2100', '744', '1494', '413', '2270', '802', '428', '840', '904', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325']
625 ['427', '652', '1107', '114', '899', '93', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '1322', '411', '110', '1775', '191', '177', '11', '102', '721', '935', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '71', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '2100', '744', '1494', '413', '2270', '802', '428', '840', '904', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325']
626 ['427', '652', '1107', '114', '899', '93', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '1322', '411', '110', '1775', '191', '177', '11', '102', '721', '935', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '71', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '2100', '744', '1494', '413', '2270', '802', '428', '840', '904', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325']
627 ['427', '652', '1107', '114', '899', '93', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '1322', '411', '110', '1775', '191', '177', '11', '102', '721', '935', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '71', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '2100', '744', '1494', '413', '2270', '802', '428', '840', '904', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325']
628 ['427', '652', '1107', '114', '899', '93', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '1322', '411', '110', '1775', '191', '177', '11', '102', '721', '935', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '71', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '2100', '744', '1494', '413', '2270', '802', '428', '840', '904', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325']
629 ['427', '652', '1107', '114', '899', '93', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '1322', '411', '110', '1775', '191', '177', '11', '102', '721', '935', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '71', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '2100', '744', '1494', '413', '2270', '802', '428', '840', '904', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325']
630 ['427', '652', '1107', '114', '899', '93', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '1322', '411', '110', '1775', '191', '177', '11', '102', '721', '935', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '71', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '2100', '744', '1494', '413', '2270', '802', '428', '840', '904', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325']
641 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '904', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '1673', '2431', '35', '978']
642 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '904', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '1673', '2431', '35', '978']
643 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '904', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '1673', '2431', '35', '978']
644 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '904', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '1673', '2431', '35', '978']
645 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '904', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '495', '2314', '187']
646 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '904', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '495', '2314', '187']
647 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '904', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '495', '2314', '187']
648 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '904', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '495', '2314', '187']
649 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '904', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '495', '2314', '187']
650 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '904', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '495', '2314', '187']
651 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '187', '1702', '482', '866']
652 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '187', '1702', '482', '866']
653 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '187', '1702', '482', '104']
654 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '187', '1702', '482', '104']
655 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '187', '1702', '482', '104']
656 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '187', '482', '104', '681']
657 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '187', '482', '104', '681']
658 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '187', '482', '104', '681']
659 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '187', '482', '104', '681']
660 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '187', '482', '104', '681']
661 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '187', '482', '104', '681']
662 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '187', '482', '104', '681']
663 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '187', '482', '104', '681']
664 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '187', '482', '104', '681']
665 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '690', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '382', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '187', '482', '104', '681']
666 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '187', '482', '681', '382', '690', '422']
667 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '187', '482', '681', '382', '690', '422']
668 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '187', '482', '681', '382', '690', '422']
669 ['427', '652', '1107', '114', '899', '94', '140', '209', '707', '10', '247', '205', '560', '98', '284', '411', '110', '1775', '191', '177', '11', '102', '721', '2067', '111', '474', '188', '36', '145', '168', '207', '44', '479', '792', '1896', '543', '1324', '939', '548', '1831', '190', '934', '1910', '520', '530', '1148', '392', '1683', '122', '1375', '701', '43', '451', '672', '627', '1468', '453', '506', '65', '330', '584', '256', '289', '751', '744', '1494', '413', '802', '428', '840', '1296', '9', '273', '920', '215', '1978', '1068', '420', '609', '661', '509', '358', '773', '1100', '1629', '300', '210', '1822', '236', '29', '325', '1159', '1626', '35', '187', '482', '681', '382', '690', '422']
