0 ['1799', '215', '2096', '2030', '1233', '2019', '1561', '2498', '2213', '147', '558', '157', '1700', '313', '2342', '1000', '1433', '1400', '983', '321', '2269', '649', '102', '640', '744', '949', '1851', '791', '89', '1941', '2426', '1878', '1860', '921', '870', '2272', '288', '51', '582', '1712', '2406', '124', '214', '2481', '962', '324', '1988', '2152', '2395', '1707', '1600', '257', '1307', '1836', '901', '1025', '2227', '1837', '941', '770', '1682', '1251', '1585', '1928', '1058', '85', '1927', '603', '685', '986', '2386', '1365', '2095', '798', '1858', '2093', '1717', '1695', '1521', '1539', '365', '71', '2256', '604', '1802', '734', '384', '663', '790', '972', '242', '1856', '126', '1946', '120', '100', '1448', '1428', '1514', '1911']
326 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '1857', '188', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '960', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '1802', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '1626', '279', '1978', '51', '305', '757', '563', '944', '1620', '2140', '1335', '814', '1023', '388', '1890', '867']
327 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '1857', '188', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '960', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '1802', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '1626', '279', '1978', '51', '305', '757', '563', '944', '1620', '2140', '1335', '814', '1023', '388', '1890', '867']
328 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '1857', '188', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '960', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '1802', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '1626', '279', '1978', '51', '305', '757', '563', '944', '1620', '2140', '1335', '814', '1023', '388', '1890', '867']
329 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '1857', '188', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '960', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '1802', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '1626', '279', '1978', '51', '305', '757', '563', '944', '1620', '2140', '1335', '814', '1023', '388', '1890', '867']
330 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '1857', '188', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '960', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '1802', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '1626', '279', '1978', '51', '305', '757', '563', '944', '1620', '2140', '1335', '814', '1023', '388', '1890', '867']
331 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '1857', '188', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '960', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '1802', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '1626', '279', '1978', '51', '305', '757', '563', '944', '1620', '2140', '1335', '814', '1023', '388', '1890', '867']
332 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '1857', '188', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '960', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '1802', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '1626', '279', '1978', '51', '305', '757', '563', '944', '1620', '2140', '1335', '814', '1023', '388', '1890', '867']
333 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '1857', '188', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '960', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '1802', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '1626', '279', '1978', '51', '305', '757', '563', '944', '1620', '2140', '1335', '814', '1023', '388', '1890', '867']
344 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '188', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '1802', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '1335', '814', '1023', '388', '1890', '867', '2005', '1693', '2147', '118', '2360']
345 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '188', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '1802', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '1335', '814', '1023', '388', '1890', '867', '2005', '1693', '2147', '118', '2360']
346 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '188', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '1802', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '1335', '814', '1023', '388', '1890', '867', '2005', '1693', '2147', '118', '2360']
347 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '188', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '1802', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '1335', '814', '1023', '388', '1890', '867', '2005', '1693', '2147', '118', '2360']
348 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '188', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '1802', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '1693', '2147', '118', '2360', '480', '2409', '1599', '1127', '32']
349 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '188', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '1693', '2147', '118', '2360', '480', '2409', '1599', '1127', '32', '2065']
350 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '188', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '1693', '2147', '118', '2360', '480', '2409', '1599', '1127', '32', '890']
351 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '188', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '2147', '118', '2360', '480', '2409', '1599', '1127', '32', '890', '63']
352 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '188', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '2147', '118', '2360', '480', '2409', '1599', '1127', '32', '890', '63']
353 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '188', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '2147', '118', '2360', '480', '2409', '1599', '1127', '32', '890', '63']
354 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '188', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '2147', '118', '2360', '480', '2409', '1599', '1127', '32', '890', '63']
355 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '188', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '2147', '118', '2360', '480', '2409', '1599', '1127', '32', '890', '63']
356 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '2409', '1599', '1127', '32', '890', '63', '752', '1027', '1034', '188', '145']
357 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '2409', '1599', '1127', '32', '890', '63', '752', '1027', '1034', '188', '145']
358 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '2409', '1599', '1127', '32', '890', '63', '752', '1027', '1034', '188', '145']
359 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '2409', '1599', '1127', '32', '890', '63', '752', '1027', '1034', '188', '145']
360 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '2409', '1599', '1127', '32', '890', '63', '752', '1027', '1034', '188', '145']
361 ['215', '558', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '2409', '1599', '1127', '32', '890', '63', '752', '1027', '1034', '188', '145']
362 ['215', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '32', '890', '63', '752', '1027', '1034', '188', '145', '670', '1467', '115', '1596']
363 ['215', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '32', '890', '63', '752', '1027', '1034', '188', '145', '670', '1467', '115', '1596']
364 ['215', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '32', '890', '63', '752', '1027', '1034', '188', '145', '670', '1467', '115', '1596']
365 ['215', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '32', '890', '63', '752', '1027', '1034', '188', '145', '670', '1467', '115', '1596']
366 ['215', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '2082', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '32', '63', '1034', '188', '145', '670', '1467', '115', '1596', '1759', '2432', '136']
367 ['215', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '32', '63', '1034', '188', '145', '670', '1467', '115', '1596', '1759', '2432', '136', '1242']
368 ['215', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '32', '63', '1034', '188', '145', '670', '1467', '115', '1596', '1759', '2432', '136', '1618']
369 ['215', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '32', '63', '188', '145', '670', '1467', '115', '1596', '1759', '2432', '136', '1618', '1174']
370 ['215', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '32', '63', '188', '145', '670', '1467', '115', '1596', '1759', '2432', '136', '1618', '1174']
371 ['215', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '32', '63', '188', '145', '670', '1467', '115', '1596', '1759', '2432', '136', '1618', '1174']
372 ['215', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '32', '63', '188', '145', '670', '1467', '115', '1596', '1759', '2432', '136', '1618', '1174']
373 ['215', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '32', '63', '188', '145', '670', '1467', '115', '1596', '1759', '2432', '136', '1618', '1174']
374 ['215', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '32', '63', '188', '145', '670', '1467', '115', '1596', '1759', '2432', '136', '1618', '1174']
375 ['215', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '32', '63', '188', '145', '670', '1467', '115', '1596', '1759', '2432', '136', '1618', '1174']
376 ['215', '1000', '1851', '89', '1860', '288', '582', '214', '962', '257', '901', '85', '986', '365', '71', '384', '790', '242', '1946', '120', '100', '518', '1355', '624', '797', '75', '9', '439', '1051', '170', '343', '228', '811', '205', '671', '509', '231', '232', '96', '1148', '29', '275', '490', '149', '710', '1016', '262', '817', '114', '1405', '1584', '227', '921', '328', '207', '176', '524', '165', '67', '259', '375', '600', '212', '1401', '290', '30', '588', '1378', '547', '11', '1226', '12', '1021', '153', '99', '503', '451', '431', '279', '1978', '51', '305', '757', '563', '944', '814', '388', '32', '63', '188', '145', '670', '1467', '115', '1596', '1759', '2432', '136', '1618', '1174']
